PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;40;7;28079040_7_8;2017;10;29;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00006;V;00008;V;00007;V;00010;V;00005;V;00005;V;00003;V;00002;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;40;8;28079040_8_8;2017;10;29;00024;V;00024;V;00016;V;00009;V;00010;V;00012;V;00015;V;00022;V;00027;V;00028;V;00030;V;00030;V;00031;V;00022;V;00024;V;00019;V;00015;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;40;10;28079040_10_47;2017;10;29;00015;V;00012;V;00010;V;00009;V;00009;V;00007;V;00010;V;00011;V;00012;V;00012;V;00012;V;00016;V;00011;V;00013;V;00007;V;00010;V;00011;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;40;12;28079040_12_8;2017;10;29;00025;V;00026;V;00018;V;00011;V;00011;V;00014;V;00016;V;00023;V;00032;V;00037;V;00042;V;00041;V;00045;V;00030;V;00032;V;00025;V;00018;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;47;7;28079047_7_8;2017;10;29;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00017;V;00018;V;00011;V;00009;V;00012;V;00010;V;00005;V;00003;V;00003;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;47;8;28079047_8_8;2017;10;29;00037;V;00039;V;00020;V;00033;V;00043;V;00036;V;00033;V;00040;V;00040;V;00038;V;00034;V;00036;V;00044;V;00041;V;00025;V;00019;V;00022;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;47;9;28079047_9_47;2017;10;29;00004;V;00009;V;00008;V;00005;V;00009;V;00007;V;00008;V;00007;V;00008;V;00016;V;00010;V;00014;V;00013;V;00001;V;00006;V;00008;V;00007;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;47;10;28079047_10_47;2017;10;29;00009;V;00012;V;00011;V;00006;V;00012;V;00011;V;00011;V;00010;V;00012;V;00021;V;00019;V;00020;V;00018;V;00007;V;00011;V;00012;V;00010;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;47;12;28079047_12_8;2017;10;29;00038;V;00040;V;00021;V;00034;V;00044;V;00038;V;00034;V;00046;V;00066;V;00066;V;00051;V;00050;V;00063;V;00056;V;00032;V;00023;V;00026;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;48;7;28079048_7_8;2017;10;29;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00007;V;00010;V;00002;V;00002;V;00002;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;48;8;28079048_8_8;2017;10;29;00022;V;00023;V;00012;V;00010;V;00012;V;00013;V;00014;V;00020;V;00027;V;00023;V;00020;V;00035;V;00041;V;00020;V;00018;V;00018;V;00019;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;48;9;28079048_9_47;2017;10;29;00006;V;00007;V;00004;V;00002;V;00005;V;00005;V;00005;V;00005;V;00004;V;00006;V;00003;V;00005;V;00002;V;00006;V;00007;V;00004;V;00002;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;48;10;28079048_10_47;2017;10;29;00009;V;00011;V;00007;V;00003;V;00007;V;00007;V;00007;V;00006;V;00006;V;00008;V;00005;V;00008;V;00006;V;00010;V;00009;V;00005;V;00003;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;48;12;28079048_12_8;2017;10;29;00024;V;00024;V;00014;V;00012;V;00013;V;00014;V;00016;V;00022;V;00030;V;00026;V;00024;V;00045;V;00057;V;00023;V;00021;V;00021;V;00021;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;49;7;28079049_7_8;2017;10;29;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00004;V;00009;V;00003;V;00001;V;00001;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;49;8;28079049_8_8;2017;10;29;00034;V;00035;V;00016;V;00011;V;00011;V;00012;V;00010;V;00016;V;00030;V;00023;V;00029;V;00034;V;00051;V;00032;V;00021;V;00015;V;00015;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;49;12;28079049_12_8;2017;10;29;00035;V;00036;V;00018;V;00012;V;00012;V;00013;V;00012;V;00018;V;00032;V;00025;V;00032;V;00039;V;00064;V;00037;V;00023;V;00016;V;00017;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;49;14;28079049_14_6;2017;10;29;48.66;V;46.19;V;62.99;V;66.90;V;64.99;V;58.08;V;55.89;V;45.40;V;31.83;V;42.68;V;46.30;V;50.78;V;42.34;V;58.94;V;70.00;V;74.20;V;70.97;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;50;7;28079050_7_8;2017;10;29;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00005;V;00007;V;00009;V;00011;V;00031;V;00022;V;00016;V;00010;V;00018;V;00007;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;50;8;28079050_8_8;2017;10;29;00023;V;00018;V;00010;V;00008;V;00010;V;00010;V;00014;V;00023;V;00020;V;00020;V;00021;V;00046;V;00041;V;00026;V;00019;V;00031;V;00016;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;50;9;28079050_9_47;2017;10;29;00007;V;00005;V;00003;V;00009;V;00008;V;00005;V;00004;V;00006;V;00003;V;00004;V;00009;V;00011;V;00009;V;00006;V;00008;V;00006;V;00004;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;50;10;28079050_10_47;2017;10;29;00010;V;00007;V;00006;V;00011;V;00010;V;00008;V;00005;V;00008;V;00005;V;00004;V;00010;V;00013;V;00013;V;00010;V;00011;V;00009;V;00005;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;50;12;28079050_12_8;2017;10;29;00031;V;00026;V;00017;V;00016;V;00017;V;00019;V;00023;V;00031;V;00030;V;00033;V;00037;V;00092;V;00074;V;00050;V;00033;V;00058;V;00027;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;54;7;28079054_7_8;2017;10;29;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00007;V;00006;V;00005;V;00007;V;00003;V;00001;V;00001;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;54;8;28079054_8_8;2017;10;29;00021;V;00016;V;00018;V;00012;V;00011;V;00010;V;00019;V;00033;V;00032;V;00035;V;00032;V;00031;V;00037;V;00027;V;00024;V;00024;V;00017;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;54;12;28079054_12_8;2017;10;29;00022;V;00017;V;00020;V;00013;V;00012;V;00012;V;00021;V;00035;V;00034;V;00045;V;00042;V;00038;V;00049;V;00031;V;00026;V;00025;V;00019;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;54;14;28079054_14_6;2017;10;29;62.07;V;66.29;V;62.03;V;66.82;V;66.58;N;63.90;V;52.17;V;37.13;V;38.38;V;40.65;V;49.69;V;56.35;V;55.77;V;66.19;V;70.40;V;71.19;V;75.80;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;7;28079055_7_8;2017;10;29;00003;V;00003;V;00001;V;00001;V;00003;V;00006;V;00012;V;00007;V;00031;V;00027;V;00019;V;00012;V;00018;V;00014;V;00005;V;00004;V;00003;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;8;28079055_8_8;2017;10;29;00065;V;00055;V;00056;V;00028;V;00043;V;00045;V;00062;V;00050;V;00063;V;00051;V;00041;V;00035;V;00051;V;00042;V;00024;V;00020;V;00016;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;10;28079055_10_47;2017;10;29;00010;V;00009;V;00008;V;00008;V;00010;V;00010;V;00011;V;00008;V;00012;V;00010;V;00009;V;00008;V;00012;V;00016;V;00017;V;00013;V;00010;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;12;28079055_12_8;2017;10;29;00070;V;00059;V;00058;V;00029;V;00048;V;00054;V;00081;V;00061;V;00112;V;00092;V;00070;V;00053;V;00079;V;00064;V;00032;V;00027;V;00020;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;20;28079055_20_59;2017;10;29;001.8;V;001.0;V;000.8;V;000.6;V;000.6;V;000.7;V;000.7;V;000.7;V;000.7;V;000.7;V;000.6;V;000.7;V;000.9;V;001.0;V;001.0;V;000.6;V;000.4;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;30;28079055_30_59;2017;10;29;000.5;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.4;V;000.5;V;000.5;V;000.4;V;000.2;V;000.2;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;35;28079055_35_59;2017;10;29;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;42;28079055_42_2;2017;10;29;01.40;V;01.42;V;01.49;V;01.42;V;01.50;V;01.48;V;01.52;V;01.46;V;01.58;V;01.61;V;01.46;V;01.46;V;01.44;V;01.43;V;01.41;V;01.40;V;01.39;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;43;28079055_43_2;2017;10;29;01.23;V;01.26;V;01.32;V;01.26;V;01.36;V;01.32;V;01.35;V;01.30;V;01.40;V;01.45;V;01.29;V;01.28;V;01.26;V;01.25;V;01.24;V;01.22;V;01.19;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;44;28079055_44_2;2017;10;29;00.17;V;00.17;V;00.16;V;00.16;V;00.15;V;00.16;V;00.17;V;00.16;V;00.18;V;00.16;V;00.17;V;00.18;V;00.18;V;00.17;V;00.17;V;00.18;V;00.20;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;56;6;28079056_6_48;2017;10;29;000.5;V;000.4;V;000.4;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.4;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;56;7;28079056_7_8;2017;10;29;00038;V;00016;V;00035;V;00011;V;00012;V;00013;V;00022;V;00026;V;00027;V;00049;V;00028;V;00034;V;00030;V;00036;V;00028;V;00022;V;00022;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;56;8;28079056_8_8;2017;10;29;00085;V;00072;V;00078;V;00044;V;00040;V;00035;V;00045;V;00048;V;00045;V;00055;V;00049;V;00056;V;00054;V;00065;V;00054;V;00044;V;00050;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;56;12;28079056_12_8;2017;10;29;00142;V;00097;V;00132;V;00060;V;00058;V;00055;V;00079;V;00088;V;00086;V;00131;V;00093;V;00109;V;00100;V;00121;V;00097;V;00078;V;00084;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;56;14;28079056_14_6;2017;10;29;11.46;V;13.35;V;04.26;V;20.11;V;21.47;V;20.81;V;10.35;V;08.11;V;10.00;V;15.94;V;36.93;V;40.15;V;49.53;V;47.15;V;56.13;V;63.36;V;56.07;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;1;28079057_1_38;2017;10;29;00009;V;00010;V;00010;V;00011;V;00010;V;00011;V;00012;V;00011;V;00013;V;00012;V;00010;V;00007;V;00007;V;00007;V;00006;V;00006;V;00007;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;6;28079057_6_48;2017;10;29;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;7;28079057_7_8;2017;10;29;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00004;V;00004;V;00007;V;00012;V;00007;V;00005;V;00002;V;00002;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;8;28079057_8_8;2017;10;29;00023;V;00011;V;00007;V;00013;V;00014;V;00015;V;00013;V;00016;V;00022;V;00020;V;00013;V;00020;V;00033;V;00019;V;00013;V;00011;V;00010;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;10;28079057_10_47;2017;10;29;00013;V;00008;V;00006;V;00007;V;00008;V;00009;V;00009;V;00009;V;00013;V;00009;V;00011;V;00007;V;00006;V;00002;V;00001;V;00002;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;12;28079057_12_8;2017;10;29;00025;V;00013;V;00009;V;00015;V;00015;V;00016;V;00015;V;00018;V;00027;V;00026;V;00020;V;00030;V;00051;V;00030;V;00020;V;00015;V;00012;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;58;7;28079058_7_8;2017;10;29;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00004;V;00006;V;00002;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;58;8;28079058_8_8;2017;10;29;00019;V;00017;V;00014;V;00011;V;00011;V;00009;V;00011;V;00014;V;00011;V;00012;V;00009;V;00006;V;00005;V;00006;V;00014;V;00009;V;00004;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;58;12;28079058_12_8;2017;10;29;00021;V;00019;V;00015;V;00013;V;00012;V;00011;V;00013;V;00018;V;00017;V;00021;V;00013;V;00008;V;00007;V;00009;V;00018;V;00011;V;00005;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;58;14;28079058_14_6;2017;10;29;24.60;V;26.01;V;27.33;V;24.02;V;19.12;V;18.69;V;15.65;V;10.74;V;12.09;V;21.55;V;45.00;V;70.28;V;80.56;V;88.12;V;80.79;V;85.41;V;91.59;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;59;7;28079059_7_8;2017;10;29;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00004;V;00005;V;00004;V;00003;V;00006;V;00005;V;00003;V;00002;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;59;8;28079059_8_8;2017;10;29;00024;V;00017;V;00005;V;00005;V;00005;V;00015;V;00020;V;00011;V;00012;V;00013;V;00014;V;00012;V;00010;V;00019;V;00018;V;00011;V;00008;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;59;12;28079059_12_8;2017;10;29;00025;V;00018;V;00007;V;00006;V;00006;V;00016;V;00021;V;00013;V;00015;V;00019;V;00021;V;00018;V;00016;V;00029;V;00026;V;00015;V;00010;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;59;14;28079059_14_6;2017;10;29;51.18;V;53.37;V;68.90;V;62.50;V;59.59;V;40.51;V;30.00;V;41.53;V;41.17;V;45.88;V;54.48;V;63.89;V;72.15;V;68.08;V;72.31;V;80.37;V;81.58;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;60;7;28079060_7_8;2017;10;29;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00003;V;00004;V;00006;V;00006;V;00004;V;00002;V;00001;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;60;8;28079060_8_8;2017;10;29;00023;V;00018;V;00012;V;00013;V;00025;V;00024;V;00015;V;00018;V;00016;V;00016;V;00020;V;00024;V;00027;V;00021;V;00017;V;00011;V;00011;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;60;10;28079060_10_47;2017;10;29;00010;V;00005;V;00003;V;00006;V;00006;V;00005;V;00006;V;00005;V;00005;V;00004;V;00011;V;00007;V;00003;V;00002;V;00001;V;00001;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;60;12;28079060_12_8;2017;10;29;00024;V;00020;V;00014;V;00015;V;00027;V;00025;V;00017;V;00021;V;00018;V;00020;V;00026;V;00033;V;00036;V;00026;V;00021;V;00013;V;00012;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;60;14;28079060_14_6;2017;10;29;58.40;V;64.28;V;68.77;V;61.00;V;48.51;V;48.74;V;54.49;V;52.43;V;55.94;V;59.85;V;59.07;V;58.30;V;68.09;V;78.98;V;82.34;V;87.40;V;86.93;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
