Mes;Centro deportivo;Distrito;Grupo de actividad deportiva;N� Descuentos
2017.02 FEBRERO;PLAYA VICTORIA;TETUAN                                            ;ABONO DEPORTE MADRID;95

2017.02 FEBRERO;PLAYA VICTORIA;TETUAN                                            ;ABONO DEPORTE MADRID;53

2017.02 FEBRERO;PLAYA VICTORIA;TETUAN                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;42

2017.02 FEBRERO;PLAYA VICTORIA;TETUAN                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;48

2017.02 FEBRERO;TRI�NGULO DE ORO;TETUAN                                            ;ABONO DEPORTE MADRID;198

2017.02 FEBRERO;TRI�NGULO DE ORO;TETUAN                                            ;ABONO DEPORTE MADRID;106

2017.02 FEBRERO;TRI�NGULO DE ORO;TETUAN                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;33

2017.02 FEBRERO;TRI�NGULO DE ORO;TETUAN                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;74

2017.02 FEBRERO;ORCASITAS;USERA                                             ;ABONO DEPORTE MADRID;37

2017.02 FEBRERO;ORCASITAS;USERA                                             ;ABONO DEPORTE MADRID;27

2017.02 FEBRERO;ORCASITAS;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;59

2017.02 FEBRERO;ORCASITAS;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;33

2017.02 FEBRERO;ORCASITAS;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.02 FEBRERO;ORCASITAS;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.02 FEBRERO;ORCASITAS;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;5

2017.02 FEBRERO;ORCASUR;USERA                                             ;ABONO DEPORTE MADRID;28

2017.02 FEBRERO;ORCASUR;USERA                                             ;ABONO DEPORTE MADRID;3

2017.02 FEBRERO;ORCASUR;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;22

2017.02 FEBRERO;ORCASUR;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;24

2017.02 FEBRERO;VALDEBERNARDO;VICALVARO                                         ;ABONO DEPORTE MADRID;140

2017.02 FEBRERO;VALDEBERNARDO;VICALVARO                                         ;ABONO DEPORTE MADRID;60

2017.02 FEBRERO;VALDEBERNARDO;VICALVARO                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;57

2017.02 FEBRERO;VALDEBERNARDO;VICALVARO                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;74

2017.02 FEBRERO;VIC�LVARO;VICALVARO                                         ;ABONO DEPORTE MADRID;13

2017.02 FEBRERO;VIC�LVARO;VICALVARO                                         ;ABONO DEPORTE MADRID;5

2017.02 FEBRERO;VIC�LVARO;VICALVARO                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;33

2017.02 FEBRERO;VIC�LVARO;VICALVARO                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;26

2017.02 FEBRERO;VIC�LVARO;VICALVARO                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;9

2017.02 FEBRERO;VIC�LVARO;VICALVARO                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;8

2017.02 FEBRERO;CERRO ALMOD�VAR;VILLA DE VALLECAS                                 ;ABONO DEPORTE MADRID;79

2017.02 FEBRERO;CERRO ALMOD�VAR;VILLA DE VALLECAS                                 ;ABONO DEPORTE MADRID;22

2017.02 FEBRERO;CERRO ALMOD�VAR;VILLA DE VALLECAS                                 ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.02 FEBRERO;CERRO ALMOD�VAR;VILLA DE VALLECAS                                 ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;32

2017.02 FEBRERO;CERRO ALMOD�VAR;VILLA DE VALLECAS                                 ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;36

2017.02 FEBRERO;MIGUEL GUILL�N PRIM;VILLA DE VALLECAS                                 ;ABONO DEPORTE MADRID;12

2017.02 FEBRERO;MIGUEL GUILL�N PRIM;VILLA DE VALLECAS                                 ;ABONO DEPORTE MADRID;3

2017.02 FEBRERO;MIGUEL GUILL�N PRIM;VILLA DE VALLECAS                                 ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.02 FEBRERO;EL ESPINILLO;VILLAVERDE                                        ;ABONO DEPORTE MADRID;16

2017.02 FEBRERO;EL ESPINILLO;VILLAVERDE                                        ;ABONO DEPORTE MADRID;17

2017.02 FEBRERO;EL ESPINILLO;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;73

2017.02 FEBRERO;EL ESPINILLO;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;91

2017.02 FEBRERO;EL ESPINILLO II;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.02 FEBRERO;F�LIX RUBIO;VILLAVERDE                                        ;ABONO DEPORTE MADRID;1

2017.02 FEBRERO;F�LIX RUBIO;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;9

2017.02 FEBRERO;F�LIX RUBIO;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;4

2017.02 FEBRERO;F�LIX RUBIO;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;22

2017.02 FEBRERO;PLATA Y CASTA�AR;VILLAVERDE                                        ;ABONO DEPORTE MADRID;9

2017.02 FEBRERO;PLATA Y CASTA�AR;VILLAVERDE                                        ;ABONO DEPORTE MADRID;4

2017.02 FEBRERO;PLATA Y CASTA�AR;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;19

2017.02 FEBRERO;PLATA Y CASTA�AR;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;26

2017.02 FEBRERO;PLATA Y CASTA�AR;VILLAVERDE                                        ;SERVICIOS DE MEDICINA;4

2017.02 FEBRERO;PLATA Y CASTA�AR;VILLAVERDE                                        ;SERVICIOS DE MEDICINA;1

2017.02 FEBRERO;RA�L GONZ�LEZ;VILLAVERDE                                        ;ABONO DEPORTE MADRID;7

2017.02 FEBRERO;RA�L GONZ�LEZ;VILLAVERDE                                        ;ABONO DEPORTE MADRID;6

2017.02 FEBRERO;RA�L GONZ�LEZ;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;12

2017.02 FEBRERO;RA�L GONZ�LEZ;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;8

2017.02 FEBRERO;SAN CRIST�BAL;VILLAVERDE                                        ;ABONO DEPORTE MADRID;93

2017.02 FEBRERO;SAN CRIST�BAL;VILLAVERDE                                        ;ABONO DEPORTE MADRID;43

2017.02 FEBRERO;SAN CRIST�BAL;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;4

2017.02 FEBRERO;SAN CRIST�BAL;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;10

2017.03. MARZO;ARGANZUELA;ARGANZUELA                                        ;ABONO DEPORTE MADRID;30

2017.03. MARZO;ARGANZUELA;ARGANZUELA                                        ;ABONO DEPORTE MADRID;5

2017.03. MARZO;ARGANZUELA;ARGANZUELA                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;31

2017.03. MARZO;ARGANZUELA;ARGANZUELA                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;26

2017.03. MARZO;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;ABONO DEPORTE MADRID;117

2017.03. MARZO;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;ABONO DEPORTE MADRID;95

2017.03. MARZO;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;64

2017.03. MARZO;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;63

2017.03. MARZO;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;ABONO DEPORTE MADRID;117

2017.03. MARZO;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;ABONO DEPORTE MADRID;58

2017.03. MARZO;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;46

2017.03. MARZO;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;70

2017.03. MARZO;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;3

2017.03. MARZO;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;8

2017.03. MARZO;BARAJAS;BARAJAS                                           ;ABONO DEPORTE MADRID;147

2017.03. MARZO;BARAJAS;BARAJAS                                           ;ABONO DEPORTE MADRID;70

2017.03. MARZO;BARAJAS;BARAJAS                                           ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;69

2017.03. MARZO;BARAJAS;BARAJAS                                           ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;67

2017.03. MARZO;BARAJAS;BARAJAS                                           ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.03. MARZO;BARAJAS;BARAJAS                                           ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;3

2017.03. MARZO;LA MINA;CARABANCHEL                                       ;ABONO DEPORTE MADRID;39

2017.03. MARZO;LA MINA;CARABANCHEL                                       ;ABONO DEPORTE MADRID;9

2017.03. MARZO;LA MINA;CARABANCHEL                                       ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;2

2017.03. MARZO;LA MINA;CARABANCHEL                                       ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;2

2017.03. MARZO;PRADILLO;CHAMARTIN                                         ;ABONO DEPORTE MADRID;135

2017.03. MARZO;PRADILLO;CHAMARTIN                                         ;ABONO DEPORTE MADRID;74

2017.03. MARZO;PRADILLO;CHAMARTIN                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;62

2017.03. MARZO;PRADILLO;CHAMARTIN                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;81

2017.03. MARZO;PRADILLO;CHAMARTIN                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;2

2017.03. MARZO;PRADILLO;CHAMARTIN                                         ;SERVICIOS DE MEDICINA;1

2017.03. MARZO;PRADILLO;CHAMARTIN                                         ;SERVICIOS DE MEDICINA;4

2017.03. MARZO;CONCEPCI�N;CIUDAD LINEAL                                     ;ABONO DEPORTE MADRID;61

2017.03. MARZO;CONCEPCI�N;CIUDAD LINEAL                                     ;ABONO DEPORTE MADRID;30

2017.03. MARZO;CONCEPCI�N;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;63

2017.03. MARZO;CONCEPCI�N;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;69

2017.03. MARZO;CONCEPCI�N;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;10

2017.03. MARZO;CONCEPCI�N;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.03. MARZO;CONCEPCI�N;CIUDAD LINEAL                                     ;SERVICIOS DE MEDICINA;1

2017.03. MARZO;CONCEPCI�N;CIUDAD LINEAL                                     ;SERVICIOS DE MEDICINA;1

2017.03. MARZO;PUEBLO NUEVO;CIUDAD LINEAL                                     ;ABONO DEPORTE MADRID;104

2017.03. MARZO;PUEBLO NUEVO;CIUDAD LINEAL                                     ;ABONO DEPORTE MADRID;38

2017.03. MARZO;PUEBLO NUEVO;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;40

2017.03. MARZO;PUEBLO NUEVO;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;55

2017.03. MARZO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ABONO DEPORTE MADRID;58

2017.03. MARZO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ABONO DEPORTE MADRID;23

2017.03. MARZO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;35

2017.03. MARZO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;49

2017.03. MARZO;LA MAS�;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;232

2017.03. MARZO;LA MAS�;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;78

2017.03. MARZO;LA MAS�;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;55

2017.03. MARZO;LA MAS�;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;106

2017.03. MARZO;LA MAS�;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.03. MARZO;LA MAS�;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.03. MARZO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;15

2017.03. MARZO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;18

2017.03. MARZO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;29

2017.03. MARZO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;14

2017.03. MARZO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;107

2017.03. MARZO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;62

2017.03. MARZO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;84

2017.03. MARZO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;66

2017.03. MARZO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;13

2017.03. MARZO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;11

2017.03. MARZO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;SERVICIOS DE MEDICINA;7

2017.03. MARZO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;SERVICIOS DE MEDICINA;9

2017.03. MARZO;HORTALEZA;HORTALEZA                                         ;ABONO DEPORTE MADRID;171

2017.03. MARZO;HORTALEZA;HORTALEZA                                         ;ABONO DEPORTE MADRID;91

2017.03. MARZO;HORTALEZA;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.03. MARZO;HORTALEZA;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;94

2017.03. MARZO;HORTALEZA;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;117

2017.03. MARZO;LUIS ARAGON�S;HORTALEZA                                         ;ABONO DEPORTE MADRID;170

2017.03. MARZO;LUIS ARAGON�S;HORTALEZA                                         ;ABONO DEPORTE MADRID;46

2017.03. MARZO;LUIS ARAGON�S;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;42

2017.03. MARZO;LUIS ARAGON�S;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;21

2017.03. MARZO;ALUCHE;LATINA                                            ;ABONO DEPORTE MADRID;113

2017.03. MARZO;ALUCHE;LATINA                                            ;ABONO DEPORTE MADRID;27

2017.03. MARZO;ALUCHE;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;107

2017.03. MARZO;ALUCHE;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;115

2017.03. MARZO;ALUCHE;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;35

2017.03. MARZO;ALUCHE;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;6

2017.03. MARZO;ALUCHE;LATINA                                            ;SERVICIOS DE MEDICINA;1

2017.03. MARZO;GALLUR;LATINA                                            ;ABONO DEPORTE MADRID;176

2017.03. MARZO;GALLUR;LATINA                                            ;ABONO DEPORTE MADRID;65

2017.03. MARZO;GALLUR;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;56

2017.03. MARZO;GALLUR;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;77

2017.03. MARZO;GALLUR;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;11

2017.03. MARZO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;162

2017.03. MARZO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;70

2017.03. MARZO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;60

2017.03. MARZO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;87

2017.03. MARZO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;30

2017.03. MARZO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;16

2017.03. MARZO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;23

2017.03. MARZO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;28

2017.03. MARZO;CIUDAD DE LOS POETAS;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.03. MARZO;CIUDAD DE LOS POETAS;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;33

2017.03. MARZO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;92

2017.03. MARZO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;56

2017.03. MARZO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;45

2017.03. MARZO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;70

2017.03. MARZO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;18

2017.03. MARZO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;7

2017.03. MARZO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;13

2017.03. MARZO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;25

2017.03. MARZO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;SERVICIOS DE MEDICINA;4

2017.03. MARZO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;SERVICIOS DE MEDICINA;2

2017.03. MARZO;LA BOMBILLA;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;27

2017.03. MARZO;LA BOMBILLA;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;13

2017.03. MARZO;TENIS CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;2

2017.03. MARZO;TENIS CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;11

2017.03. MARZO;TENIS CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;5

2017.03. MARZO;LA ELIPA;MORATALAZ                                         ;ABONO DEPORTE MADRID;20

2017.03. MARZO;LA ELIPA;MORATALAZ                                         ;ABONO DEPORTE MADRID;10

2017.03. MARZO;LA ELIPA;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;36

2017.03. MARZO;LA ELIPA;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;6
