Nº de abonados;Sexo;Edad;Tipo de abono;Centro deportivo;Mes
1;VARON;79;ADM USO LIBRE;RAÚL GONZÁLEZ;feb-17
1;VARON;80;ADM USO LIBRE;RAÚL GONZÁLEZ;feb-17
2;VARON;81;ADM USO LIBRE;RAÚL GONZÁLEZ;feb-17
1;VARON;72;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;0;ADM USO LIBRE;SAN BLAS;feb-17
6;VARON;18;ADM USO LIBRE;SAN BLAS;feb-17
4;VARON;19;ADM USO LIBRE;SAN BLAS;feb-17
5;VARON;21;ADM USO LIBRE;SAN BLAS;feb-17
5;VARON;22;ADM USO LIBRE;SAN BLAS;feb-17
3;VARON;23;ADM USO LIBRE;SAN BLAS;feb-17
6;VARON;24;ADM USO LIBRE;SAN BLAS;feb-17
7;VARON;25;ADM USO LIBRE;SAN BLAS;feb-17
5;VARON;26;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;27;ADM USO LIBRE;SAN BLAS;feb-17
5;VARON;29;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;30;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;31;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;32;ADM USO LIBRE;SAN BLAS;feb-17
3;VARON;33;ADM USO LIBRE;SAN BLAS;feb-17
4;VARON;34;ADM USO LIBRE;SAN BLAS;feb-17
4;VARON;35;ADM USO LIBRE;SAN BLAS;feb-17
4;VARON;36;ADM USO LIBRE;SAN BLAS;feb-17
3;VARON;38;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;39;ADM USO LIBRE;SAN BLAS;feb-17
3;VARON;40;ADM USO LIBRE;SAN BLAS;feb-17
4;VARON;41;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;42;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;43;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;44;ADM USO LIBRE;SAN BLAS;feb-17
4;VARON;45;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;46;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;47;ADM USO LIBRE;SAN BLAS;feb-17
5;VARON;48;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;49;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;50;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;51;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;52;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;53;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;55;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;56;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;57;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;58;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;60;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;61;ADM USO LIBRE;SAN BLAS;feb-17
3;VARON;62;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;64;ADM USO LIBRE;SAN BLAS;feb-17
8;VARON;65;ADM USO LIBRE;SAN BLAS;feb-17
6;VARON;66;ADM USO LIBRE;SAN BLAS;feb-17
8;VARON;67;ADM USO LIBRE;SAN BLAS;feb-17
4;VARON;68;ADM USO LIBRE;SAN BLAS;feb-17
7;VARON;69;ADM USO LIBRE;SAN BLAS;feb-17
4;VARON;70;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;71;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;72;ADM USO LIBRE;SAN BLAS;feb-17
4;VARON;73;ADM USO LIBRE;SAN BLAS;feb-17
5;VARON;74;ADM USO LIBRE;SAN BLAS;feb-17
4;VARON;76;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;77;ADM USO LIBRE;SAN BLAS;feb-17
3;VARON;78;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;79;ADM USO LIBRE;SAN BLAS;feb-17
2;VARON;80;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;81;ADM USO LIBRE;SAN BLAS;feb-17
3;VARON;82;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;83;ADM USO LIBRE;SAN BLAS;feb-17
3;VARON;84;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;85;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;88;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;90;ADM USO LIBRE;SAN BLAS;feb-17
1;VARON;92;ADM USO LIBRE;SAN BLAS;feb-17
4;VARON;16;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
4;VARON;18;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;19;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;20;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
6;VARON;21;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
6;VARON;22;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;23;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;24;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;25;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;26;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
4;VARON;27;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
3;VARON;28;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;29;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;30;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;31;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
5;VARON;32;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;35;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;36;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;38;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;39;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
4;VARON;40;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;41;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
3;VARON;42;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
4;VARON;43;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;44;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
3;VARON;45;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;46;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;47;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;48;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;51;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;54;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;56;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;57;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;58;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;60;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;61;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
2;VARON;66;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;67;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;68;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;69;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
3;VARON;70;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
4;VARON;71;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
3;VARON;73;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;74;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;77;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;79;ADM USO LIBRE;SAN CRISTÓBAL;feb-17
1;VARON;7;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;12;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;16;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;17;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;19;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;20;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;21;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;22;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;23;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;24;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
9;VARON;25;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;26;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
5;VARON;27;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
8;VARON;28;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;29;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
5;VARON;30;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;31;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
7;VARON;32;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
7;VARON;33;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
6;VARON;34;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
5;VARON;35;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
6;VARON;36;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;37;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
9;VARON;38;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;39;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
6;VARON;40;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
11;VARON;41;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
8;VARON;42;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
5;VARON;43;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
6;VARON;44;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
5;VARON;45;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
7;VARON;46;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;47;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
5;VARON;48;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
7;VARON;49;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
5;VARON;50;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
5;VARON;51;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;52;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
4;VARON;53;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;54;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
7;VARON;55;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;56;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;57;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;58;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;59;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;60;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;61;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;62;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;64;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;65;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;66;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
4;VARON;67;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;68;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
7;VARON;69;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;70;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;71;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;72;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;73;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
5;VARON;74;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;76;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;77;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;78;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;79;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;80;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
3;VARON;81;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
2;VARON;82;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;83;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;90;ADM USO LIBRE;SAN JUAN BAUTISTA;feb-17
1;VARON;33;ADM USO LIBRE;SANTA ANA;feb-17
1;VARON;42;ADM USO LIBRE;SANTA ANA;feb-17
1;VARON;41;ADM USO LIBRE;TENIS CASA DE CAMPO;feb-17
1;VARON;48;ADM USO LIBRE;TENIS CASA DE CAMPO;feb-17
1;VARON;75;ADM USO LIBRE;TENIS CASA DE CAMPO;feb-17
5;VARON;19;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
4;VARON;20;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
6;VARON;21;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
8;VARON;22;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
12;VARON;23;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
13;VARON;24;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
20;VARON;25;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
18;VARON;26;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
12;VARON;27;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
16;VARON;28;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
5;VARON;29;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
17;VARON;30;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
5;VARON;31;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
15;VARON;32;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
6;VARON;33;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
6;VARON;34;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
8;VARON;35;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
6;VARON;36;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
7;VARON;37;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
7;VARON;38;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
2;VARON;39;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
11;VARON;40;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
6;VARON;41;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
8;VARON;42;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
10;VARON;43;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
7;VARON;44;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
2;VARON;45;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
5;VARON;46;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
8;VARON;47;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
4;VARON;48;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
2;VARON;49;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
7;VARON;50;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
5;VARON;51;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
2;VARON;52;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
3;VARON;53;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
4;VARON;54;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
5;VARON;55;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
3;VARON;57;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
4;VARON;58;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
2;VARON;59;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
4;VARON;60;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
5;VARON;61;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
7;VARON;62;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
4;VARON;63;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
1;VARON;64;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
12;VARON;65;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
9;VARON;66;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
12;VARON;67;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
7;VARON;68;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
7;VARON;69;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
7;VARON;70;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
5;VARON;71;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
7;VARON;72;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
10;VARON;73;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
1;VARON;74;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
6;VARON;75;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
5;VARON;76;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
3;VARON;77;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
2;VARON;78;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
1;VARON;79;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
1;VARON;81;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
2;VARON;82;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
1;VARON;83;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
1;VARON;84;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
1;VARON;85;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
2;VARON;86;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
1;VARON;88;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
1;VARON;93;ADM USO LIBRE;TRIÁNGULO DE ORO;feb-17
2;VARON;17;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;18;ADM USO LIBRE;VALDEBERNARDO;feb-17
10;VARON;19;ADM USO LIBRE;VALDEBERNARDO;feb-17
10;VARON;20;ADM USO LIBRE;VALDEBERNARDO;feb-17
9;VARON;21;ADM USO LIBRE;VALDEBERNARDO;feb-17
8;VARON;22;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;23;ADM USO LIBRE;VALDEBERNARDO;feb-17
8;VARON;24;ADM USO LIBRE;VALDEBERNARDO;feb-17
5;VARON;25;ADM USO LIBRE;VALDEBERNARDO;feb-17
6;VARON;26;ADM USO LIBRE;VALDEBERNARDO;feb-17
3;VARON;27;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;28;ADM USO LIBRE;VALDEBERNARDO;feb-17
5;VARON;29;ADM USO LIBRE;VALDEBERNARDO;feb-17
3;VARON;30;ADM USO LIBRE;VALDEBERNARDO;feb-17
7;VARON;31;ADM USO LIBRE;VALDEBERNARDO;feb-17
2;VARON;32;ADM USO LIBRE;VALDEBERNARDO;feb-17
2;VARON;33;ADM USO LIBRE;VALDEBERNARDO;feb-17
7;VARON;34;ADM USO LIBRE;VALDEBERNARDO;feb-17
3;VARON;35;ADM USO LIBRE;VALDEBERNARDO;feb-17
5;VARON;36;ADM USO LIBRE;VALDEBERNARDO;feb-17
6;VARON;37;ADM USO LIBRE;VALDEBERNARDO;feb-17
2;VARON;38;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;39;ADM USO LIBRE;VALDEBERNARDO;feb-17
5;VARON;40;ADM USO LIBRE;VALDEBERNARDO;feb-17
10;VARON;41;ADM USO LIBRE;VALDEBERNARDO;feb-17
10;VARON;42;ADM USO LIBRE;VALDEBERNARDO;feb-17
7;VARON;43;ADM USO LIBRE;VALDEBERNARDO;feb-17
7;VARON;44;ADM USO LIBRE;VALDEBERNARDO;feb-17
11;VARON;45;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;46;ADM USO LIBRE;VALDEBERNARDO;feb-17
7;VARON;47;ADM USO LIBRE;VALDEBERNARDO;feb-17
6;VARON;48;ADM USO LIBRE;VALDEBERNARDO;feb-17
2;VARON;49;ADM USO LIBRE;VALDEBERNARDO;feb-17
5;VARON;50;ADM USO LIBRE;VALDEBERNARDO;feb-17
6;VARON;51;ADM USO LIBRE;VALDEBERNARDO;feb-17
2;VARON;52;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;53;ADM USO LIBRE;VALDEBERNARDO;feb-17
5;VARON;54;ADM USO LIBRE;VALDEBERNARDO;feb-17
1;VARON;55;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;56;ADM USO LIBRE;VALDEBERNARDO;feb-17
2;VARON;57;ADM USO LIBRE;VALDEBERNARDO;feb-17
5;VARON;58;ADM USO LIBRE;VALDEBERNARDO;feb-17
3;VARON;59;ADM USO LIBRE;VALDEBERNARDO;feb-17
2;VARON;61;ADM USO LIBRE;VALDEBERNARDO;feb-17
3;VARON;62;ADM USO LIBRE;VALDEBERNARDO;feb-17
5;VARON;63;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;64;ADM USO LIBRE;VALDEBERNARDO;feb-17
6;VARON;65;ADM USO LIBRE;VALDEBERNARDO;feb-17
8;VARON;66;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;67;ADM USO LIBRE;VALDEBERNARDO;feb-17
6;VARON;68;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;69;ADM USO LIBRE;VALDEBERNARDO;feb-17
3;VARON;70;ADM USO LIBRE;VALDEBERNARDO;feb-17
10;VARON;71;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;72;ADM USO LIBRE;VALDEBERNARDO;feb-17
6;VARON;73;ADM USO LIBRE;VALDEBERNARDO;feb-17
5;VARON;74;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;75;ADM USO LIBRE;VALDEBERNARDO;feb-17
5;VARON;76;ADM USO LIBRE;VALDEBERNARDO;feb-17
4;VARON;77;ADM USO LIBRE;VALDEBERNARDO;feb-17
2;VARON;78;ADM USO LIBRE;VALDEBERNARDO;feb-17
2;VARON;79;ADM USO LIBRE;VALDEBERNARDO;feb-17
3;VARON;83;ADM USO LIBRE;VALDEBERNARDO;feb-17
1;VARON;86;ADM USO LIBRE;VALDEBERNARDO;feb-17
1;VARON;41;ADM USO LIBRE;VALLECAS;feb-17
1;VARON;51;ADM USO LIBRE;VALLECAS;feb-17
1;VARON;70;ADM USO LIBRE;VALLECAS;feb-17
1;VARON;71;ADM USO LIBRE;VALLECAS;feb-17
1;VARON;75;ADM USO LIBRE;VALLECAS;feb-17
1;VARON;83;ADM USO LIBRE;VALLECAS;feb-17
1;VARON;13;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;15;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;16;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;17;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;18;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;19;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;20;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;22;ADM USO LIBRE;VICÁLVARO;feb-17
3;VARON;23;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;24;ADM USO LIBRE;VICÁLVARO;feb-17
3;VARON;25;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;26;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;27;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;31;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;34;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;35;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;36;ADM USO LIBRE;VICÁLVARO;feb-17
3;VARON;37;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;38;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;39;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;40;ADM USO LIBRE;VICÁLVARO;feb-17
4;VARON;41;ADM USO LIBRE;VICÁLVARO;feb-17
4;VARON;42;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;43;ADM USO LIBRE;VICÁLVARO;feb-17
4;VARON;44;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;45;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;46;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;47;ADM USO LIBRE;VICÁLVARO;feb-17
4;VARON;48;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;50;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;52;ADM USO LIBRE;VICÁLVARO;feb-17
3;VARON;53;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;54;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;56;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;57;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;58;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;60;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;63;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;65;ADM USO LIBRE;VICÁLVARO;feb-17
3;VARON;67;ADM USO LIBRE;VICÁLVARO;feb-17
3;VARON;68;ADM USO LIBRE;VICÁLVARO;feb-17
4;VARON;69;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;70;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;72;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;73;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;74;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;75;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;76;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;77;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;78;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;79;ADM USO LIBRE;VICÁLVARO;feb-17
2;VARON;81;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;85;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;91;ADM USO LIBRE;VICÁLVARO;feb-17
1;VARON;81;ADM USO LIBRE;VICENTE DEL BOSQUE;feb-17
1;VARON;14;ADM USO LIBRE;VICENTE DEL BOSQUE;feb-17
1;VARON;15;ADM USO LIBRE;VICENTE DEL BOSQUE;feb-17
4;VARON;17;ADM USO LIBRE;VICENTE DEL BOSQUE;feb-17
4;VARON;18;ADM USO LIBRE;VICENTE DEL BOSQUE;feb-17
2;VARON;19;ADM USO LIBRE;VICENTE DEL BOSQUE;feb-17
9;VARON;20;ADM USO LIBRE;VICENTE DEL BOSQUE;feb-17
5;VARON;21;ADM USO LIBRE;VICENTE DEL BOSQUE;feb-17
