Tipo de cupo ;Denominación de la clase; Año ;Mes Ocupación;Actividad deportiva;Categoría edad;Distrito;Centro deportivo;Nº Plazas Ofertadas;Nº Plazas Ocupadas;Nº Plazas Libres;Nº Plazas Ocupadas (Masculino);Nº Plazas Ocupadas (Femenino)
CERRADO;GIMNASIA ACUATICA MAYORES   2   MJ   13:00-13:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;ARGANZUELA                                        ;MARQUÉS DE SAMARANCH;18;18;0;3;15
CERRADO;GIMNASIA ACUATICA MAYORES   2   MJ   16:45-17:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;ARGANZUELA                                        ;MARQUÉS DE SAMARANCH;18;16;2;2;14
CERRADO;GIMNASIA ACUATICA MAYORES LX 12:15-12:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CARABANCHEL                                       ;LA MINA;15;15;0;1;14
CERRADO;GIMNASIA ACUÁTICA MAYORES MJ 12:45 - 13:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CARABANCHEL                                       ;LA MINA;16;15;1;1;14
CERRADO;NATACION MAYORES N0 MJ 13:15-13:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CARABANCHEL                                       ;LA MINA;10;2;8;1;1
CERRADO;GIMNASIA ACUATICA  MAYORES LX 13:15-13:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CARABANCHEL                                       ;LA MINA;15;15;0;2;13
CERRADO;GIMNASIA ACUATICA J 12:15 - 12:45  (+65 AÑOS); 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CHAMARTIN                                         ;PRADILLO;15;1;14;0;1
CERRADO;GIMNASIA ACUATICA M 12:15-12:45 (+65 AÑOS); 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CHAMARTIN                                         ;PRADILLO;15;1;14;0;1
CERRADO;GIMNASIA ACUATICA N0 LX 10:45-11:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CIUDAD LINEAL                                     ;PUEBLO NUEVO;20;20;0;1;19
CERRADO;GIMNASIA ACUATICA N0 MJ 09:45-10:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CIUDAD LINEAL                                     ;PUEBLO NUEVO;20;20;0;3;17
CERRADO;GIMNASIA ACUATICA N0 MJ 10:30-11:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CIUDAD LINEAL                                     ;PUEBLO NUEVO;20;20;0;2;18
CERRADO;GIMNASIA ACUATICA N0 V 09:00-09:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CIUDAD LINEAL                                     ;PUEBLO NUEVO;20;20;0;1;19
CERRADO;GIMNASIA ACUATICA N0 V 11:00-11:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CIUDAD LINEAL                                     ;PUEBLO NUEVO;20;20;0;3;17
CERRADO;GIMNASIA ACUATICA N0 V 11:30-12:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CIUDAD LINEAL                                     ;PUEBLO NUEVO;20;20;0;2;18
CERRADO;GIMNASIA ACUATICA N0 V 16:15-16:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;CIUDAD LINEAL                                     ;PUEBLO NUEVO;20;19;1;2;17
CERRADO;"GIMNASIA ACUATICA &gt;65   N0 LX 12:30-13:00"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;FUENCARRAL-ELPARDO                                ;LA MASÓ;20;20;0;3;17
CERRADO;"GIMNASIA ACUATICA &gt;65   N0 MJ 13:00-13:30"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;FUENCARRAL-ELPARDO                                ;LA MASÓ;20;20;0;3;17
CERRADO;"GIMNASIA ACUATICA &gt;65   V 12:15-12:45"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;FUENCARRAL-ELPARDO                                ;LA MASÓ;20;20;0;2;18
CERRADO;"GIMNASIA ACUATICA &gt;65  N0 LX 12:00-12:30"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;FUENCARRAL-ELPARDO                                ;LA MASÓ;20;20;0;0;20
CERRADO;"GIMNASIA ACUATICA &gt;65  N0 LX 13:30-14:00"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;FUENCARRAL-ELPARDO                                ;LA MASÓ;20;20;0;3;17
CERRADO;"GIMNASIA ACUATICA &gt;65  N0 MJ 13:30-14:00"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;FUENCARRAL-ELPARDO                                ;LA MASÓ;20;20;0;6;14
CERRADO;"GIMNASIA ACUATICA &gt;65  N0 V 10:00-10:30"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;FUENCARRAL-ELPARDO                                ;LA MASÓ;20;20;0;5;15
CERRADO;GIMN ACUATICA MAYORES  LX 16:00-16:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;FUENCARRAL-ELPARDO                                ;LA VAGUADA;14;0;14;0;0
CERRADO;GIMN ACUATICA MAYORES  V 10:00-10:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;FUENCARRAL-ELPARDO                                ;LA VAGUADA;15;0;15;0;0
CERRADO;GIMN ACUATICA MAYORES LX 10:00-10:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;FUENCARRAL-ELPARDO                                ;LA VAGUADA;15;0;15;0;0
CERRADO;GIMNASIA ACUÁTICA N1 LX 13:30-14:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;LATINA                                            ;ALUCHE;7;6;1;2;4
CERRADO;GIMNASIA ACUATICA N1 MJ 11:30-12:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;LATINA                                            ;ALUCHE;16;16;0;0;16
CERRADO;GIMNASIA ACUATICA N1 MJ 13:00-13:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;LATINA                                            ;ALUCHE;16;15;1;1;14
CERRADO;GIMNASIA ACUATICA N1 V 11:30-12:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;LATINA                                            ;ALUCHE;15;3;12;0;3
CERRADO;GIMNASIA ACUATICA N1 V 12:00-12:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;LATINA                                            ;ALUCHE;15;7;8;0;7
CERRADO;GIMNASIA ACUATICA N1 V 12:00-12:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;LATINA                                            ;ALUCHE;13;8;5;2;6
CERRADO;GIMNASIA ACUÁTICA N1 V 13:30-14:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;LATINA                                            ;ALUCHE;5;0;5;0;0
CERRADO;GIMNASIA ACUATICA N1 V 11:00-11:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;LATINA                                            ;ALUCHE;15;0;15;0;0
CERRADO;GIMNASIA ACUATICA LX 11:15-11:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;ALFREDO GOYENECHE;15;11;4;6;5
CERRADO;GIMNASIA ACUATICA LX 11:45-12:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;ALFREDO GOYENECHE;15;10;5;2;8
CERRADO;GIMNASIA ACUATICA LX 12:00-12:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;ALFREDO GOYENECHE;15;15;0;5;10
CERRADO;GIMNASIA ACUATICA LX 12:30-13:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;ALFREDO GOYENECHE;15;12;3;3;9
CERRADO;GIMNASIA ACUATICA MJ 10:30-11:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;ALFREDO GOYENECHE;15;15;0;6;9
CERRADO;GIMNASIA ACUATICA MJ 12:00-12:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;ALFREDO GOYENECHE;15;12;3;3;9
CERRADO;GIMNASIA ACUATICA LX 13:15-13:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;ALFREDO GOYENECHE;15;0;15;0;0
CERRADO;GIMNASIA ACUATICA MJ 12:30-13:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;ALFREDO GOYENECHE;15;3;12;1;2
CERRADO;GIMNASIA ACUATICA MAYORES  V 12:00-12:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;GIMNASIA ACUATICA MAYORES  V 12:30-13:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;GIMNASIA ACUATICA MAYORES  X 12:30-13:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;GIMNASIA ACUATICA MAYORES  L  12:30-13:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;GIMNASIA ACUATICA V 12:30-13:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;MORATALAZ                                         ;MORATALAZ;15;15;0;1;14
CERRADO;GIMNASIA ACUATICA MAYORES LX 11.30 - 12.00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;15;5;10;1;4
CERRADO;GIM.ACUATICA MAY VE MJ 11:45-12:15 **; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;15;8;7;5;3
CERRADO;GIMNASIA ACUATICA MAYORES LX 12:15-12:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;PUENTE DE VALLECAS                                ;ENTREVÍAS;15;15;0;1;14
CERRADO;GIMNASIA ACUATICA MAYORES MJ 12:15-12:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;PUENTE DE VALLECAS                                ;ENTREVÍAS;15;15;0;3;12
CERRADO;GIM. ACUATICA MAY MJ 11:00-11:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;PUENTE DE VALLECAS                                ;PUENTE DE VALLECAS;15;0;15;0;0
CERRADO;GIM.ACUATICA MAY VE LX 11:00-11:30 **; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;PUENTE DE VALLECAS                                ;PUENTE DE VALLECAS;15;0;15;0;0
CERRADO;GIM.ACUATICA MAY VE VIERNES 10:30-11:00 **; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;PUENTE DE VALLECAS                                ;PUENTE DE VALLECAS;15;0;15;0;0
CERRADO;GIM.ACUATICA MAY VE VIERNES 11:00-11:30 *; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;PUENTE DE VALLECAS                                ;PUENTE DE VALLECAS;15;0;15;0;0
CERRADO;GIMNASIA ACUATICA N0 LX 09.00-09.30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;TETUAN                                            ;PLAYA VICTORIA;13;13;0;3;10
CERRADO;GIMNASIA ACUATICA N0 MJ 11.15-11.45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;TETUAN                                            ;PLAYA VICTORIA;12;11;1;3;8
CERRADO;GIMNASIA ACUATICA N0 V 09.00-09.30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;TETUAN                                            ;PLAYA VICTORIA;12;12;0;1;11
CERRADO;GIMNASIA ACUATICA N0 V 12:00-12:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;TETUAN                                            ;PLAYA VICTORIA;12;12;0;3;9
CERRADO;GIMNASIA ACUÁTICA N0 V 12:30-13:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;TETUAN                                            ;PLAYA VICTORIA;12;12;0;0;12
CERRADO;"GIMNASIA ACUATICA &gt;65 LX  10:45-11:15"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;USERA                                             ;ORCASUR;12;12;0;0;12
CERRADO;"GIMNASIA ACUATICA &gt;65 LX 12:00-12:30"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;USERA                                             ;ORCASUR;13;12;1;2;10
CERRADO;"GIMNASIA ACUATICA &gt;65 LX 12:45-13:15"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;USERA                                             ;ORCASUR;13;13;0;0;13
CERRADO;"GIMNASIA ACUATICA &gt;65 MJ 12:00-12:30"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;USERA                                             ;ORCASUR;13;13;0;2;11
CERRADO;"GIMNASIA ACUATICA &gt;65 MJ 12:30-13:00"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;USERA                                             ;ORCASUR;14;14;0;2;12
CERRADO;"GIMNASIA ACUATICA &gt;65 V 11:00-11:30"; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;USERA                                             ;ORCASUR;12;12;0;1;11
CERRADO;GIM. ACUATICA M N0 LX 12:30-13:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VALDEBERNARDO;15;15;0;3;12
CERRADO;GIM. ACUATICA M N0 LX 13:45-14:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VALDEBERNARDO;15;15;0;1;14
CERRADO;GIM. ACUATICA M N0 V 12:00-12:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VALDEBERNARDO;15;15;0;2;13
CERRADO;GIM. ACUATICA M N0 V 12:30-13:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VALDEBERNARDO;15;15;0;4;11
CERRADO;GIM. ACUATICA M N1 LX 11:30-12:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VALDEBERNARDO;16;16;0;1;15
CERRADO;GIMNASIA ACUATICA LX 10:00-10:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VICÁLVARO;24;0;24;0;0
CERRADO;GIMNASIA ACUATICA LX 11:15-11:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VICÁLVARO;22;0;22;0;0
CERRADO;GIMNASIA ACUATICA LX 11:45-12:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VICÁLVARO;23;0;23;0;0
CERRADO;GIMNASIA ACUATICA MJ 11:15-11:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VICÁLVARO;20;0;20;0;0
CERRADO;GIMNASIA ACUATICA MJ 11:45-12:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VICÁLVARO;20;0;20;0;0
CERRADO;GIMNASIA ACUATICA V 10:00-10:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VICÁLVARO;9;0;9;0;0
CERRADO;GIMNASIA ACUATICA V 10:45-11:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VICÁLVARO;22;0;22;0;0
CERRADO;GIMNASIA ACUATICA V 11:15-11:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VICALVARO                                         ;VICÁLVARO;20;0;20;0;0
CERRADO;GIMNASIA ACUÁTICA  N0 M-J 12.00/65-70 AÑOS; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VILLA DE VALLECAS                                 ;CERRO ALMODÓVAR;15;15;0;2;13
CERRADO;GIMNASIA ACUATICA N0 LX 11.00-11.30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VILLAVERDE                                        ;EL ESPINILLO;24;0;24;0;0
CERRADO;GIMNASIA ACUATICA N0 LX 11:45-12:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VILLAVERDE                                        ;EL ESPINILLO;24;0;24;0;0
CERRADO;GIMNASIA ACUATICA N0 MJ 11:45-12:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VILLAVERDE                                        ;EL ESPINILLO;24;0;24;0;0
CERRADO;GIMNASIA ACUATICA N0 MJ 12.30-13.00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VILLAVERDE                                        ;EL ESPINILLO;24;0;24;0;0
CERRADO;GIMNASIA ACUATICA N0 MJ 9.30-10.00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VILLAVERDE                                        ;EL ESPINILLO;24;0;24;0;0
CERRADO;GIMNASIA ACUATICA N1 LX 12:00-12:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VILLAVERDE                                        ;RAÚL GONZÁLEZ;20;20;0;1;19
CERRADO;GIMNASIA ACUATICA N1 MJ 10:45-11:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA;MAYORES;VILLAVERDE                                        ;RAÚL GONZÁLEZ;20;20;0;4;16
CERRADO;ACUAGIM N1 LX 16:30-17:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;ARGANZUELA                                        ;CENTRO INTEGRADO ARGANZUELA;15;15;0;1;14
CERRADO;ACUAGIM N1 V 19:30-20:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;ARGANZUELA                                        ;CENTRO INTEGRADO ARGANZUELA;15;15;0;3;12
CERRADO;GIM ACUATICA   LXV   9:00-09:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;ARGANZUELA                                        ;MARQUÉS DE SAMARANCH;21;20;1;3;17
CERRADO;GIM ACUATICA   LXV   16:45-17:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;ARGANZUELA                                        ;MARQUÉS DE SAMARANCH;20;12;8;0;12
CERRADO;GIM ACUATICA   SD   13:00-13:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;ARGANZUELA                                        ;MARQUÉS DE SAMARANCH;25;25;0;0;25
CERRADO;ACUAGIM J 19:45-20:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;15;0;1;14
CERRADO;ACUAGIM L 19:00-19:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;14;1;0;14
CERRADO;ACUAGIM LX 13:00-13:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;15;0;0;15
CERRADO;ACUAGIM M 19:45-20:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;14;13;1;0;13
CERRADO;ACUAGIM MJ 11:30-12:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;15;0;0;15
CERRADO;ACUAGIM SD 08:45-09:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;15;0;1;14
CERRADO;ACUAGIM SD 09:30-10:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;15;0;2;13
CERRADO;ACUAGIM SD 13:30-14:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;15;0;1;14
CERRADO;ACUAGIM V 19:00-19:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;15;0;1;14
CERRADO;ACUAGIM X 19:00-19:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;15;0;0;15
CERRADO;ACUAGIM V 12:15 - 13:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;14;1;0;14
CERRADO;ACUAGIM MJ 15:30-16:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;15;0;3;12
CERRADO;ACUAGIM V 19:45-20:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;15;0;1;14
CERRADO;ACUAGIM M 19:00-19:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;15;0;2;13
CERRADO;ACUAGIM J 19:00-19:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CHAMARTIN                                         ;PRADILLO;15;13;2;1;12
CERRADO;ACUAGYM N1 LX 20:00 - 20:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CIUDAD LINEAL                                     ;CONCEPCIÓN;15;15;0;0;15
CERRADO;ACUAGYM N1 V 17:45 - 18:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CIUDAD LINEAL                                     ;CONCEPCIÓN;15;15;0;1;14
CERRADO;ACUAGYM N1 V 18:30 - 19:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CIUDAD LINEAL                                     ;CONCEPCIÓN;15;10;5;1;9
CERRADO;ACUAGYM N0 LX 16:00-16:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CIUDAD LINEAL                                     ;PUEBLO NUEVO;20;20;0;0;20
CERRADO;ACUAGYM N0 MJ 16:00-16:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CIUDAD LINEAL                                     ;PUEBLO NUEVO;20;20;0;0;20
CERRADO;GIMNASIA ACUÁTICA  N1 MJ 16:00-16:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CIUDAD LINEAL                                     ;SAN JUAN BAUTISTA;15;12;3;1;11
CERRADO;GIMNASIA ACUÁTICA N1 LX 11:15-12:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CIUDAD LINEAL                                     ;SAN JUAN BAUTISTA;15;15;0;1;14
CERRADO;GIMNASIA ACUÁTICA N1 LX 20:00-20:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CIUDAD LINEAL                                     ;SAN JUAN BAUTISTA;15;12;3;0;12
CERRADO;GIMNASIA ACUÁTICA N1 MJ 20:00-20:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CIUDAD LINEAL                                     ;SAN JUAN BAUTISTA;20;17;3;1;16
CERRADO;GIMNASIA ACUÁTICA N1 V 11:15-12:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CIUDAD LINEAL                                     ;SAN JUAN BAUTISTA;15;8;7;0;8
CERRADO;GIMNASIA ACUÁTICA N1 V 15:15-16:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;CIUDAD LINEAL                                     ;SAN JUAN BAUTISTA;15;5;10;0;5
CERRADO;ACUAGIM N0 LX 19:00-19:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;HORTALEZA                                         ;LUIS ARAGONÉS;20;0;20;0;0
CERRADO;ACUAGIM N0 LX 21:15-22:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;HORTALEZA                                         ;LUIS ARAGONÉS;20;0;20;0;0
CERRADO;ACUAGIM N0 LXV 10:30-11:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;HORTALEZA                                         ;LUIS ARAGONÉS;20;0;20;0;0
CERRADO;ACUAGIM N0 LXV 11:15-12:00; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;HORTALEZA                                         ;LUIS ARAGONÉS;20;0;20;0;0
CERRADO;ACUAGIM N0 MJ 10:30-11:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;HORTALEZA                                         ;LUIS ARAGONÉS;20;0;20;0;0
CERRADO;ACUAGIM N0 MJ 16:00-16:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;HORTALEZA                                         ;LUIS ARAGONÉS;20;0;20;0;0
CERRADO;ACUAGIM N0 MJ 17:00-17:45 (50 A 64 AÑOS); 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;HORTALEZA                                         ;LUIS ARAGONÉS;24;0;24;0;0
CERRADO;ACUAGIM N0 MJ 19:00-19:45; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;HORTALEZA                                         ;LUIS ARAGONÉS;20;0;20;0;0
CERRADO;ACUAGIM N0 MJ 19:45-20:30; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;HORTALEZA                                         ;LUIS ARAGONÉS;20;0;20;0;0
CERRADO;ACUAGIM N0 MJ 20:30-21:15; 2.017   ;09. SEPTIEMBRE;GIMNASIA ACUATICA ACUAGYM;ADULTOS;HORTALEZA                                         ;LUIS ARAGONÉS;20;0;20;0;0
