Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
13/10/2017;08:00;32;25;Muy buena / Oso ona;74;41;Buena / Ona;28;Buena / Ona;2;Muy buena / Oso ona;131;91;1018,2;0;75,8;15,8;0,33
13/10/2017;07:00;33;23;Muy buena / Oso ona;74;41;Buena / Ona;28;Buena / Ona;2;Muy buena / Oso ona;146;93;1018;0;0;14,5;0,34
13/10/2017;06:00;16;17;Muy buena / Oso ona;41;37;Muy buena / Oso ona;26;Buena / Ona;2;Muy buena / Oso ona;125;93;1017,9;0;0;13,9;0,15
13/10/2017;05:00;14;15;Muy buena / Oso ona;37;35;Muy buena / Oso ona;24;Muy buena / Oso ona;2;Muy buena / Oso ona;170;93;1017,7;0;0;13,6;0,35
13/10/2017;04:00;6;10;Muy buena / Oso ona;19;34;Muy buena / Oso ona;23;Muy buena / Oso ona;2;Muy buena / Oso ona;185;93;1017,7;0;0;13,6;0,33
13/10/2017;03:00;4;9;Muy buena / Oso ona;14;31;Muy buena / Oso ona;24;Muy buena / Oso ona;2;Muy buena / Oso ona;174;93;1017,9;0;0;13,7;0,33
13/10/2017;02:00;2;10;Muy buena / Oso ona;14;37;Muy buena / Oso ona;25;Muy buena / Oso ona;2;Muy buena / Oso ona;136;93;1018,2;0;0;14;0,32
13/10/2017;01:00;3;9;Muy buena / Oso ona;14;33;Muy buena / Oso ona;23;Muy buena / Oso ona;2;Muy buena / Oso ona;142;93;1018,4;0;0;14,2;0,34
12/10/2017;24:00;4;12;Muy buena / Oso ona;19;32;Muy buena / Oso ona;23;Muy buena / Oso ona;2;Muy buena / Oso ona;72;92;1018,5;0;0;14,7;0,32
12/10/2017;23:00;5;16;Muy buena / Oso ona;24;35;Muy buena / Oso ona;25;Muy buena / Oso ona;2;Muy buena / Oso ona;129;92;1018,8;0;0;15,2;0,26
12/10/2017;22:00;12;20;Muy buena / Oso ona;38;34;Muy buena / Oso ona;23;Muy buena / Oso ona;2;Muy buena / Oso ona;140;91;1019,1;0;0;15,6;0,34
12/10/2017;21:00;9;24;Muy buena / Oso ona;37;35;Muy buena / Oso ona;25;Muy buena / Oso ona;2;Muy buena / Oso ona;151;91;1019,3;0;0;16,1;0,35
12/10/2017;20:00;8;27;Muy buena / Oso ona;40;29;Muy buena / Oso ona;22;Muy buena / Oso ona;2;Muy buena / Oso ona;158;90;1019;0;0;16,7;0,35
12/10/2017;19:00;4;15;Muy buena / Oso ona;22;29;Muy buena / Oso ona;22;Muy buena / Oso ona;2;Muy buena / Oso ona;143;89;1019,1;0;0;17,6;0,31
12/10/2017;18:00;2;15;Muy buena / Oso ona;18;32;Muy buena / Oso ona;22;Muy buena / Oso ona;2;Muy buena / Oso ona;110;84;1018,9;0;0;19,4;0,19
12/10/2017;17:00;2;24;Muy buena / Oso ona;28;39;Muy buena / Oso ona;22;Muy buena / Oso ona;2;Muy buena / Oso ona;351;74;1018,7;0;0;21,6;0,18
12/10/2017;16:00;2;10;Muy buena / Oso ona;13;45;Buena / Ona;21;Muy buena / Oso ona;2;Muy buena / Oso ona;6;66;1018,6;0;145,2;23,5;0,25
12/10/2017;15:00;2;10;Muy buena / Oso ona;13;36;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona;10;63;1018,8;0;416,1;23,7;0,26
12/10/2017;14:00;2;12;Muy buena / Oso ona;15;33;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona;15;63;1019,1;0;500,3;23,2;0,26
12/10/2017;13:00;3;16;Muy buena / Oso ona;21;34;Muy buena / Oso ona;17;Muy buena / Oso ona;2;Muy buena / Oso ona;8;60;1019,3;0;541,4;24,3;0,29
12/10/2017;12:00;4;15;Muy buena / Oso ona;21;32;Muy buena / Oso ona;17;Muy buena / Oso ona;2;Muy buena / Oso ona;347;60;1020;0;551,7;23,6;0,09
12/10/2017;11:00;2;9;Muy buena / Oso ona;12;27;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;131;61;1020,5;0;488,2;22,2;0,21
12/10/2017;10:00;5;16;Muy buena / Oso ona;24;37;Muy buena / Oso ona;20;Muy buena / Oso ona;2;Muy buena / Oso ona;168;69;1020,7;0;440;19,9;0,27
12/10/2017;09:00;7;18;Muy buena / Oso ona;29;29;Muy buena / Oso ona;21;Muy buena / Oso ona;2;Muy buena / Oso ona;148;77;1020,6;0;287,7;17,8;0,29
12/10/2017;08:00;9;16;Muy buena / Oso ona;30;22;Muy buena / Oso ona;17;Muy buena / Oso ona;2;Muy buena / Oso ona;151;88;1020,6;0;87,6;14,7;0,22
12/10/2017;07:00;9;24;Muy buena / Oso ona;37;24;Muy buena / Oso ona;18;Muy buena / Oso ona;3;Muy buena / Oso ona;230;89;1020,4;0;0;14,1;0,33
12/10/2017;06:00;5;16;Muy buena / Oso ona;25;22;Muy buena / Oso ona;17;Muy buena / Oso ona;3;Muy buena / Oso ona;192;90;1020,4;0;0;14,5;0,28
12/10/2017;05:00;4;16;Muy buena / Oso ona;23;22;Muy buena / Oso ona;17;Muy buena / Oso ona;2;Muy buena / Oso ona;174;92;1020,1;0;0;14,3;0,25
12/10/2017;04:00;3;12;Muy buena / Oso ona;17;18;Muy buena / Oso ona;17;Muy buena / Oso ona;2;Muy buena / Oso ona;140;93;1020,1;0;0;13,4;0,32
12/10/2017;03:00;3;12;Muy buena / Oso ona;16;18;Muy buena / Oso ona;17;Muy buena / Oso ona;2;Muy buena / Oso ona;106;93;1020;0;0;13,6;0,35
12/10/2017;02:00;2;13;Muy buena / Oso ona;16;22;Muy buena / Oso ona;17;Muy buena / Oso ona;2;Muy buena / Oso ona;116;92;1020;0;0;14,2;0,34
12/10/2017;01:00;3;16;Muy buena / Oso ona;21;21;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona;104;91;1020,1;0;0;15;0,28
11/10/2017;24:00;5;22;Muy buena / Oso ona;30;24;Muy buena / Oso ona;19;Muy buena / Oso ona;2;Muy buena / Oso ona;178;91;1020,2;0;0;15,7;0,29
11/10/2017;23:00;5;21;Muy buena / Oso ona;28;26;Muy buena / Oso ona;19;Muy buena / Oso ona;2;Muy buena / Oso ona;169;90;1020;0;0;16,4;0,23
11/10/2017;22:00;5;22;Muy buena / Oso ona;31;26;Muy buena / Oso ona;20;Muy buena / Oso ona;2;Muy buena / Oso ona;155;89;1020,1;0;0;17,8;0,32
11/10/2017;21:00;5;25;Muy buena / Oso ona;33;29;Muy buena / Oso ona;21;Muy buena / Oso ona;2;Muy buena / Oso ona;190;88;1019,8;0;0;18,4;0,3
11/10/2017;20:00;6;28;Muy buena / Oso ona;36;32;Muy buena / Oso ona;22;Muy buena / Oso ona;2;Muy buena / Oso ona;131;89;1019,5;0;0;18;0,29
11/10/2017;19:00;5;18;Muy buena / Oso ona;25;27;Muy buena / Oso ona;19;Muy buena / Oso ona;2;Muy buena / Oso ona;140;89;1018,8;0;0;18;0,34
11/10/2017;18:00;4;15;Muy buena / Oso ona;21;27;Muy buena / Oso ona;19;Muy buena / Oso ona;2;Muy buena / Oso ona;115;83;1017,9;0;0;19,1;0,28
11/10/2017;17:00;5;25;Muy buena / Oso ona;32;34;Muy buena / Oso ona;21;Muy buena / Oso ona;2;Muy buena / Oso ona;237;76;1017,2;0;0;20,8;0,14
11/10/2017;16:00;4;15;Muy buena / Oso ona;21;36;Muy buena / Oso ona;20;Muy buena / Oso ona;2;Muy buena / Oso ona;256;71;1016,8;0;161;22;0,06
11/10/2017;15:00;4;15;Muy buena / Oso ona;21;37;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona;20;66;1016,2;0;408,1;23,7;0,22
11/10/2017;14:00;3;18;Muy buena / Oso ona;23;32;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;22;60;1015,6;0;490;24,5;0,25
11/10/2017;13:00;3;18;Muy buena / Oso ona;23;27;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;358;48;1014,8;0;541,4;26,8;0,08
11/10/2017;12:00;3;17;Muy buena / Oso ona;21;25;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;205;38;1014,4;0;551,7;27,9;0,24
11/10/2017;11:00;5;25;Muy buena / Oso ona;32;34;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;213;41;1014,2;0;523,3;26,5;0,6
11/10/2017;10:00;6;27;Muy buena / Oso ona;36;49;Buena / Ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;212;44;1014;0;448,3;24,6;1,07
11/10/2017;09:00;16;34;Muy buena / Oso ona;58;35;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;200;55;1013,9;0;319,6;20,9;0,5
11/10/2017;08:00;46;33;Muy buena / Oso ona;103;22;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona;127;90;1013,8;0;110,3;13,6;0,18
11/10/2017;07:00;28;24;Muy buena / Oso ona;68;21;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona;159;93;1013,4;0;0;11,3;0,29
11/10/2017;06:00;14;19;Muy buena / Oso ona;40;32;Muy buena / Oso ona;21;Muy buena / Oso ona;3;Muy buena / Oso ona;154;92;1013,3;0;0;11,3;0,31
11/10/2017;05:00;6;16;Muy buena / Oso ona;25;19;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;179;93;1013,4;0;0;11,5;0,31
11/10/2017;04:00;6;12;Muy buena / Oso ona;21;14;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;148;92;1013,5;0;0;11,8;0,33
11/10/2017;03:00;5;11;Muy buena / Oso ona;18;11;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;148;91;1013,6;0;0;12,4;0,31
11/10/2017;02:00;3;16;Muy buena / Oso ona;20;11;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;236;89;1014,1;0;0;13,4;0,32
11/10/2017;01:00;3;18;Muy buena / Oso ona;22;12;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;226;90;1014,5;0;0;13,7;0,26
10/10/2017;24:00;4;22;Muy buena / Oso ona;28;15;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;211;92;1014,8;0;0;14;0,21
10/10/2017;23:00;11;23;Muy buena / Oso ona;40;15;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;176;92;1015,2;0;0;14,1;0,32
10/10/2017;22:00;17;28;Muy buena / Oso ona;53;21;Muy buena / Oso ona;16;Muy buena / Oso ona;2;Muy buena / Oso ona;174;92;1015,4;0;0;14,8;0,27
10/10/2017;21:00;28;33;Muy buena / Oso ona;76;23;Muy buena / Oso ona;17;Muy buena / Oso ona;2;Muy buena / Oso ona;212;91;1015,4;0;0;15,5;0,28
10/10/2017;20:00;24;37;Muy buena / Oso ona;73;23;Muy buena / Oso ona;17;Muy buena / Oso ona;3;Muy buena / Oso ona;189;91;1015,2;0;0;15,9;0,32
10/10/2017;19:00;9;26;Muy buena / Oso ona;40;16;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;141;90;1014,9;0;0;16,6;0,32
10/10/2017;18:00;5;26;Muy buena / Oso ona;34;16;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;132;85;1014,8;0;0;18,4;0,32
10/10/2017;17:00;5;33;Muy buena / Oso ona;41;24;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;49;77;1014,7;0;0;20,5;0,16
10/10/2017;16:00;5;28;Muy buena / Oso ona;35;24;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;11;68;1014,7;0;177,1;22,6;0,24
10/10/2017;15:00;4;20;Muy buena / Oso ona;27;21;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;6;63;1014,8;0;447,4;23,4;0,28
10/10/2017;14:00;4;21;Muy buena / Oso ona;26;22;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;353;63;1015,2;0;511,5;23,3;0,21
10/10/2017;13:00;3;25;Muy buena / Oso ona;31;21;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;11;63;1016;0;540,5;22,9;0,28
10/10/2017;12:00;5;25;Muy buena / Oso ona;32;20;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona;18;62;1016,7;0;586,8;22,5;0,23
10/10/2017;11:00;5;22;Muy buena / Oso ona;30;18;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona;116;66;1017;0;550,6;20,5;0,12
10/10/2017;10:00;9;25;Muy buena / Oso ona;38;18;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;132;73;1017,3;0;429,9;18,2;0,27
10/10/2017;09:00;15;27;Muy buena / Oso ona;50;18;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;159;79;1017,4;0;337,8;16,7;0,28
10/10/2017;08:00;32;34;Muy buena / Oso ona;83;20;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona;161;86;1017,2;0;112,6;14,6;0,28
10/10/2017;07:00;35;39;Muy buena / Oso ona;92;22;Muy buena / Oso ona;16;Muy buena / Oso ona;3;Muy buena / Oso ona;221;91;1016,7;0;0;13,3;0,31
10/10/2017;06:00;18;29;Muy buena / Oso ona;57;18;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona;206;91;1016,3;0;0;13,1;0,3
10/10/2017;05:00;9;19;Muy buena / Oso ona;33;15;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;196;92;1016,1;0;0;13;0,31
10/10/2017;04:00;5;15;Muy buena / Oso ona;22;14;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;196;93;1016;0;0;12,9;0,31
10/10/2017;03:00;3;16;Muy buena / Oso ona;21;14;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;214;92;1016,1;0;0;13,1;0,28
10/10/2017;02:00;4;18;Muy buena / Oso ona;24;13;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;209;92;1016,4;0;0;13,3;0,33
10/10/2017;01:00;1;14;Muy buena / Oso ona;16;13;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;187;92;1016,5;0;0;13,7;0,3
09/10/2017;24:00;2;25;Muy buena / Oso ona;28;13;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;208;89;1016,6;0;0;14,9;0,28
09/10/2017;23:00;3;30;Muy buena / Oso ona;34;12;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;177;88;1016,8;0;0;15,4;0,26
09/10/2017;22:00;6;32;Muy buena / Oso ona;42;11;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;177;89;1016,9;0;0;15,3;0,3
09/10/2017;21:00;7;30;Muy buena / Oso ona;41;11;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;163;91;1017;0;0;14,7;0,29
09/10/2017;20:00;11;34;Muy buena / Oso ona;51;13;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;149;89;1016,9;0;0;14,9;0,34
09/10/2017;19:00;4;21;Muy buena / Oso ona;27;8;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;134;88;1016,9;0;0;15,7;0,34
09/10/2017;18:00;4;30;Muy buena / Oso ona;36;10;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;56;78;1016,8;0;0;18,1;0,21
09/10/2017;17:00;3;29;Muy buena / Oso ona;34;12;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;20;70;1016,4;0;0;19,4;0,29
09/10/2017;16:00;3;18;Muy buena / Oso ona;23;11;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;1;62;1016,3;0;122,8;21,1;0,26
09/10/2017;15:00;3;14;Muy buena / Oso ona;20;12;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;2;58;1016,5;0;448;22,2;0,26
09/10/2017;14:00;1;12;Muy buena / Oso ona;15;10;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;3;57;1016,7;0;546,3;22,4;0,26
09/10/2017;13:00;0;13;Muy buena / Oso ona;15;10;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;14;55;1017,2;0;590,8;22,6;0,29
09/10/2017;12:00;1;18;Muy buena / Oso ona;20;12;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;26;55;1017,9;0;594,8;22,2;0,23
09/10/2017;11:00;2;23;Muy buena / Oso ona;27;17;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;53;59;1018,3;0;551,7;20,9;0,23
09/10/2017;10:00;15;32;Muy buena / Oso ona;55;43;Buena / Ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona;136;66;1018,4;0;452,9;18,2;0,18
09/10/2017;09:00;29;32;Muy buena / Oso ona;76;26;Muy buena / Oso ona;16;Muy buena / Oso ona;3;Muy buena / Oso ona;199;75;1018,6;0;349,2;14,9;0,3
09/10/2017;08:00;31;26;Muy buena / Oso ona;73;23;Muy buena / Oso ona;15;Muy buena / Oso ona;3;Muy buena / Oso ona;104;88;1018,3;0;126,4;11,7;0,25
09/10/2017;07:00;40;32;Muy buena / Oso ona;93;22;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona;155;90;1017,9;0;0;10,4;0,19
09/10/2017;06:00;29;33;Muy buena / Oso ona;77;23;Muy buena / Oso ona;15;Muy buena / Oso ona;3;Muy buena / Oso ona;217;90;1017,7;0;0;10,8;0,32
09/10/2017;05:00;6;22;Muy buena / Oso ona;32;20;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;196;90;1017,8;0;0;11,1;0,2
09/10/2017;04:00;3;19;Muy buena / Oso ona;22;17;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona;199;88;1017,8;0;0;11,8;0,19
09/10/2017;03:00;2;17;Muy buena / Oso ona;21;16;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;208;89;1018,1;0;0;11,8;0,32
09/10/2017;02:00;3;17;Muy buena / Oso ona;22;13;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;178;89;1018,4;0;0;12,2;0,28
09/10/2017;01:00;1;20;Muy buena / Oso ona;22;13;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;170;90;1018,6;0;0;12,2;0,28
08/10/2017;24:00;1;28;Muy buena / Oso ona;30;13;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;177;90;1018,8;0;0;11,9;0,27
08/10/2017;23:00;1;25;Muy buena / Oso ona;26;12;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;155;91;1018,9;0;0;11,4;0,28
08/10/2017;22:00;3;24;Muy buena / Oso ona;28;11;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;149;91;1018,9;0;0;11,6;0,28
08/10/2017;21:00;2;27;Muy buena / Oso ona;29;12;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;132;90;1018,7;0;0;12,1;0,3
08/10/2017;20:00;2;32;Muy buena / Oso ona;35;10;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;132;89;1018,6;0;0;12,7;0,33
08/10/2017;19:00;3;25;Muy buena / Oso ona;30;8;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;138;85;1018,4;0;0;13,7;0,33
08/10/2017;18:00;4;25;Muy buena / Oso ona;31;10;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;138;75;1017,9;0;0;16,1;0,24
08/10/2017;17:00;3;21;Muy buena / Oso ona;25;13;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;342;58;1017,5;0;0;18,6;0,22
08/10/2017;16:00;2;11;Muy buena / Oso ona;15;11;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;5;52;1017,3;0;135,1;20,6;0,32
08/10/2017;15:00;2;10;Muy buena / Oso ona;14;10;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;6;49;1017,4;0;453,5;21,5;0,32
08/10/2017;14:00;3;10;Muy buena / Oso ona;15;13;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;10;57;1017,5;0;551,7;21,2;0,39
08/10/2017;13:00;3;12;Muy buena / Oso ona;17;16;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;16;59;1017,9;0;593,7;21,4;0,29
08/10/2017;12:00;4;16;Muy buena / Oso ona;22;16;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;9;55;1018,4;0;655,2;21,6;0,28
08/10/2017;11:00;5;17;Muy buena / Oso ona;25;12;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;112;57;1018,7;0;583,9;19,8;0,19
08/10/2017;10:00;9;18;Muy buena / Oso ona;31;12;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;151;68;1018,8;0;464,4;17,2;0,23
08/10/2017;09:00;12;19;Muy buena / Oso ona;37;18;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;205;79;1018,7;0;340,8;13,8;0,3
08/10/2017;08:00;9;14;Muy buena / Oso ona;28;18;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;174;90;1018,5;0;132,2;10,9;0,31
08/10/2017;07:00;8;17;Muy buena / Oso ona;30;21;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;158;93;1018,1;0;0;9,5;0,18
08/10/2017;06:00;7;20;Muy buena / Oso ona;31;21;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;221;93;1018;0;0;9,9;0,32
08/10/2017;05:00;10;19;Muy buena / Oso ona;34;19;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;229;93;1017,9;0;0;9,9;0,33
08/10/2017;04:00;2;13;Muy buena / Oso ona;17;14;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;149;93;1018;0;0;9,7;0,24
08/10/2017;03:00;3;16;Muy buena / Oso ona;22;14;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;163;92;1018,1;0;0;10,2;0,21
08/10/2017;02:00;5;20;Muy buena / Oso ona;27;13;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;219;92;1018,3;0;0;10,7;0,26
08/10/2017;01:00;5;19;Muy buena / Oso ona;27;13;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;218;91;1018,3;0;0;11,2;0,29
07/10/2017;24:00;7;24;Muy buena / Oso ona;35;12;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;218;91;1018,4;0;0;11,5;0,3
07/10/2017;23:00;8;28;Muy buena / Oso ona;41;11;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;222;90;1018,7;0;0;11,8;0,26
07/10/2017;22:00;8;22;Muy buena / Oso ona;35;10;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;192;91;1018,7;0;0;11,7;0,28
07/10/2017;21:00;7;24;Muy buena / Oso ona;35;11;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;169;91;1018,5;0;0;12;0,28
07/10/2017;20:00;7;29;Muy buena / Oso ona;40;11;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;120;89;1018,5;0;0;12,7;0,29
07/10/2017;19:00;3;15;Muy buena / Oso ona;19;6;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;129;86;1018,5;0;0;13,3;0,33
07/10/2017;18:00;3;14;Muy buena / Oso ona;19;6;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;119;75;1018,1;0;0;15,8;0,25
07/10/2017;17:00;2;15;Muy buena / Oso ona;18;12;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;7;59;1018;0;0;17,9;0,25
07/10/2017;16:00;2;10;Muy buena / Oso ona;13;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;6;54;1018,3;0;133;19,2;0,28
07/10/2017;15:00;2;6;Muy buena / Oso ona;9;12;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;10;51;1018,8;0;458,9;20,2;0,32
07/10/2017;14:00;1;6;Muy buena / Oso ona;8;13;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;5;49;1019,1;0;561,8;20,8;0,24
07/10/2017;13:00;1;9;Muy buena / Oso ona;11;12;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;7;48;1019,7;0;639,1;20,7;0,25
07/10/2017;12:00;2;12;Muy buena / Oso ona;15;14;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;13;57;1020,5;0;587,3;20,1;0,26
07/10/2017;11:00;4;17;Muy buena / Oso ona;24;11;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;74;62;1020,7;0;545,4;18,8;0,15
07/10/2017;10:00;9;17;Muy buena / Oso ona;30;14;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;137;72;1021;0;442;16,9;0,26
07/10/2017;09:00;11;16;Muy buena / Oso ona;34;13;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;175;82;1021,2;0;300;14,4;0,24
07/10/2017;08:00;14;19;Muy buena / Oso ona;41;15;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;203;93;1021,2;0;119,8;11,7;0,31
07/10/2017;07:00;7;18;Muy buena / Oso ona;29;15;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;202;95;1021,2;0;0;10,8;0,36
07/10/2017;06:00;4;11;Muy buena / Oso ona;17;14;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;140;94;1021,2;;0;10,3;0,25
07/10/2017;05:00;4;11;Muy buena / Oso ona;17;13;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;117;94;1021,2;0;0;10,5;0,31
07/10/2017;04:00;3;10;Muy buena / Oso ona;14;11;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;134;93;1021,1;0;0;10,7;0,32
07/10/2017;03:00;4;9;Muy buena / Oso ona;15;9;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;121;93;1021,3;0;0;11,3;0,34
