29/07/2017;17:00;0,17;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;7;10;Muy buena / Oso ona
29/07/2017;16:00;0,18;"Muy buena / ";0,13;0;7;Muy buena / Oso ona;8;16;Muy buena / Oso ona
29/07/2017;15:00;0,14;"Muy buena / ";0,13;0;6;Muy buena / Oso ona;6;20;Muy buena / Oso ona
29/07/2017;14:00;;"Sin datos / ";0,14;0;6;Muy buena / Oso ona;6;6;Muy buena / Oso ona
29/07/2017;13:00;;"Sin datos / ";0,15;0;5;Muy buena / Oso ona;5;5;Muy buena / Oso ona
29/07/2017;12:00;0,1;"Muy buena / ";0,15;0;7;Muy buena / Oso ona;8;11;Muy buena / Oso ona
29/07/2017;11:00;0,11;"Muy buena / ";0,17;1;9;Muy buena / Oso ona;11;8;Muy buena / Oso ona
29/07/2017;10:00;0,12;"Muy buena / ";0,18;2;11;Muy buena / Oso ona;15;6;Muy buena / Oso ona
29/07/2017;09:00;0,12;"Muy buena / ";0,2;4;14;Muy buena / Oso ona;20;11;Muy buena / Oso ona
29/07/2017;08:00;0,18;"Muy buena / ";0,2;6;14;Muy buena / Oso ona;24;15;Muy buena / Oso ona
29/07/2017;07:00;0,19;"Muy buena / ";0,2;13;24;Muy buena / Oso ona;44;16;Muy buena / Oso ona
29/07/2017;06:00;0,2;"Muy buena / ";0,2;7;25;Muy buena / Oso ona;36;15;Muy buena / Oso ona
29/07/2017;05:00;0,18;"Muy buena / ";0,2;4;25;Muy buena / Oso ona;32;12;Muy buena / Oso ona
29/07/2017;04:00;0,23;"Muy buena / ";0,2;5;19;Muy buena / Oso ona;26;15;Muy buena / Oso ona
29/07/2017;03:00;0,23;"Muy buena / ";0,2;1;7;Muy buena / Oso ona;8;13;Muy buena / Oso ona
29/07/2017;02:00;0,21;"Muy buena / ";0,2;1;11;Muy buena / Oso ona;12;10;Muy buena / Oso ona
29/07/2017;01:00;0,2;"Muy buena / ";0,19;0;9;Muy buena / Oso ona;9;9;Muy buena / Oso ona
28/07/2017;24:00;0,19;"Muy buena / ";0,19;0;18;Muy buena / Oso ona;18;9;Muy buena / Oso ona
28/07/2017;23:00;0,19;"Muy buena / ";0,19;0;14;Muy buena / Oso ona;14;11;Muy buena / Oso ona
28/07/2017;22:00;0,17;"Muy buena / ";0,19;1;12;Muy buena / Oso ona;13;10;Muy buena / Oso ona
28/07/2017;21:00;0,22;"Muy buena / ";0,19;0;13;Muy buena / Oso ona;13;13;Muy buena / Oso ona
28/07/2017;20:00;0,23;"Muy buena / ";0,18;1;12;Muy buena / Oso ona;13;15;Muy buena / Oso ona
28/07/2017;19:00;0,17;"Muy buena / ";0,18;1;8;Muy buena / Oso ona;9;12;Muy buena / Oso ona
28/07/2017;18:00;0,18;"Muy buena / ";0,18;1;7;Muy buena / Oso ona;9;14;Muy buena / Oso ona
28/07/2017;17:00;0,18;"Muy buena / ";0,18;1;7;Muy buena / Oso ona;9;11;Muy buena / Oso ona
28/07/2017;16:00;0,18;"Muy buena / ";0,19;0;7;Muy buena / Oso ona;7;14;Muy buena / Oso ona
28/07/2017;15:00;0,17;"Muy buena / ";0,2;0;6;Muy buena / Oso ona;7;15;Muy buena / Oso ona
28/07/2017;14:00;0,19;"Muy buena / ";0,21;1;6;Muy buena / Oso ona;8;16;Muy buena / Oso ona
28/07/2017;13:00;0,19;"Muy buena / ";0,21;3;9;Muy buena / Oso ona;13;11;Muy buena / Oso ona
28/07/2017;12:00;0,18;"Muy buena / ";0,21;4;9;Muy buena / Oso ona;15;9;Muy buena / Oso ona
28/07/2017;11:00;0,18;"Muy buena / ";0,21;5;8;Muy buena / Oso ona;16;8;Muy buena / Oso ona
28/07/2017;10:00;0,17;"Muy buena / ";0,22;5;8;Muy buena / Oso ona;15;7;Muy buena / Oso ona
28/07/2017;09:00;0,21;"Muy buena / ";0,22;7;16;Muy buena / Oso ona;27;9;Muy buena / Oso ona
28/07/2017;08:00;0,28;"Muy buena / ";0,21;5;15;Muy buena / Oso ona;23;18;Muy buena / Oso ona
28/07/2017;07:00;0,25;"Muy buena / ";0,2;6;17;Muy buena / Oso ona;26;6;Muy buena / Oso ona
28/07/2017;06:00;0,21;"Muy buena / ";0,19;4;9;Muy buena / Oso ona;14;4;Muy buena / Oso ona
28/07/2017;05:00;0,19;"Muy buena / ";0,19;1;8;Muy buena / Oso ona;10;3;Muy buena / Oso ona
28/07/2017;04:00;0,21;"Muy buena / ";0,19;1;7;Muy buena / Oso ona;8;3;Muy buena / Oso ona
28/07/2017;03:00;0,18;"Muy buena / ";0,18;0;5;Muy buena / Oso ona;5;6;Muy buena / Oso ona
28/07/2017;02:00;0,19;"Muy buena / ";0,18;0;5;Muy buena / Oso ona;5;9;Muy buena / Oso ona
28/07/2017;01:00;0,2;"Muy buena / ";0,18;0;6;Muy buena / Oso ona;6;8;Muy buena / Oso ona
27/07/2017;24:00;0,18;"Muy buena / ";0,18;0;7;Muy buena / Oso ona;7;10;Muy buena / Oso ona
27/07/2017;23:00;0,18;"Muy buena / ";0,18;0;8;Muy buena / Oso ona;8;10;Muy buena / Oso ona
27/07/2017;22:00;0,19;"Muy buena / ";0,18;0;9;Muy buena / Oso ona;9;8;Muy buena / Oso ona
27/07/2017;21:00;0,17;"Muy buena / ";0,18;1;8;Muy buena / Oso ona;9;8;Muy buena / Oso ona
27/07/2017;20:00;0,17;"Muy buena / ";0,17;1;6;Muy buena / Oso ona;8;10;Muy buena / Oso ona
27/07/2017;19:00;0,18;"Muy buena / ";0,17;15;12;Muy buena / Oso ona;35;7;Muy buena / Oso ona
27/07/2017;18:00;0,19;"Muy buena / ";0,16;45;30;Muy buena / Oso ona;99;9;Muy buena / Oso ona
27/07/2017;17:00;0,21;"Muy buena / ";0,17;44;29;Muy buena / Oso ona;96;17;Muy buena / Oso ona
27/07/2017;16:00;0,19;"Muy buena / ";0,19;68;34;Muy buena / Oso ona;138;22;Muy buena / Oso ona
27/07/2017;15:00;0,19;"Muy buena / ";0,21;39;29;Muy buena / Oso ona;89;22;Muy buena / Oso ona
27/07/2017;14:00;0,14;"Muy buena / ";0,24;0;6;Muy buena / Oso ona;6;18;Muy buena / Oso ona
27/07/2017;13:00;0,12;"Muy buena / ";0,27;1;6;Muy buena / Oso ona;8;12;Muy buena / Oso ona
27/07/2017;12:00;0,13;"Muy buena / ";0,29;1;9;Muy buena / Oso ona;11;15;Muy buena / Oso ona
27/07/2017;11:00;0,15;"Muy buena / ";0,31;3;11;Muy buena / Oso ona;15;19;Muy buena / Oso ona
27/07/2017;10:00;0,23;"Muy buena / ";0,32;6;14;Muy buena / Oso ona;24;16;Muy buena / Oso ona
27/07/2017;09:00;0,32;"Muy buena / ";0,32;13;19;Muy buena / Oso ona;39;29;Muy buena / Oso ona
27/07/2017;08:00;0,39;"Muy buena / ";0,32;16;18;Muy buena / Oso ona;43;41;Buena / Ona
27/07/2017;07:00;0,37;"Muy buena / ";0,3;17;20;Muy buena / Oso ona;46;41;Buena / Ona
27/07/2017;06:00;0,36;"Muy buena / ";0,29;18;21;Muy buena / Oso ona;48;42;Buena / Ona
27/07/2017;05:00;0,31;"Muy buena / ";0,28;10;18;Muy buena / Oso ona;34;37;Muy buena / Oso ona
27/07/2017;04:00;0,28;"Muy buena / ";0,27;8;19;Muy buena / Oso ona;31;35;Muy buena / Oso ona
27/07/2017;03:00;0,22;"Muy buena / ";0,26;4;17;Muy buena / Oso ona;24;30;Muy buena / Oso ona
27/07/2017;02:00;0,28;"Muy buena / ";0,26;2;19;Muy buena / Oso ona;22;28;Muy buena / Oso ona
27/07/2017;01:00;0,3;"Muy buena / ";0,24;1;19;Muy buena / Oso ona;21;25;Muy buena / Oso ona
26/07/2017;24:00;0,3;"Muy buena / ";0,23;1;21;Muy buena / Oso ona;23;21;Muy buena / Oso ona
26/07/2017;23:00;0,29;"Muy buena / ";0,21;1;14;Muy buena / Oso ona;15;22;Muy buena / Oso ona
26/07/2017;22:00;0,26;"Muy buena / ";0,19;1;17;Muy buena / Oso ona;18;18;Muy buena / Oso ona
26/07/2017;21:00;0,23;"Muy buena / ";0,17;1;13;Muy buena / Oso ona;14;19;Muy buena / Oso ona
26/07/2017;20:00;0,21;"Muy buena / ";0,17;1;12;Muy buena / Oso ona;13;20;Muy buena / Oso ona
26/07/2017;19:00;0,2;"Muy buena / ";0,16;1;10;Muy buena / Oso ona;12;20;Muy buena / Oso ona
26/07/2017;18:00;0,18;"Muy buena / ";0,15;1;9;Muy buena / Oso ona;11;17;Muy buena / Oso ona
26/07/2017;17:00;0,16;"Muy buena / ";0,14;1;7;Muy buena / Oso ona;9;12;Muy buena / Oso ona
26/07/2017;16:00;0,17;"Muy buena / ";0,16;1;6;Muy buena / Oso ona;8;14;Muy buena / Oso ona
26/07/2017;15:00;0,15;"Muy buena / ";0,2;1;6;Muy buena / Oso ona;7;18;Muy buena / Oso ona
26/07/2017;14:00;0,11;"Muy buena / ";0,25;1;6;Muy buena / Oso ona;8;;Sin datos / Daturik gabe
26/07/2017;13:00;;"Sin datos / ";0,27;1;7;Muy buena / Oso ona;9;;Sin datos / Daturik gabe
26/07/2017;12:00;0,13;"Muy buena / ";0,27;2;10;Muy buena / Oso ona;14;12;Muy buena / Oso ona
26/07/2017;11:00;0,12;"Muy buena / ";0,28;4;9;Muy buena / Oso ona;15;15;Muy buena / Oso ona
26/07/2017;10:00;0,14;"Muy buena / ";0,29;4;10;Muy buena / Oso ona;17;11;Muy buena / Oso ona
26/07/2017;09:00;0,26;"Muy buena / ";0,3;10;16;Muy buena / Oso ona;31;19;Muy buena / Oso ona
26/07/2017;08:00;0,45;"Muy buena / ";0,28;20;21;Muy buena / Oso ona;51;24;Muy buena / Oso ona
26/07/2017;07:00;0,44;"Muy buena / ";0,25;19;18;Muy buena / Oso ona;47;36;Muy buena / Oso ona
26/07/2017;06:00;0,3;"Muy buena / ";0,22;27;21;Muy buena / Oso ona;63;32;Muy buena / Oso ona
26/07/2017;05:00;0,25;"Muy buena / ";0,21;13;19;Muy buena / Oso ona;38;25;Muy buena / Oso ona
26/07/2017;04:00;0,25;"Muy buena / ";0,2;6;16;Muy buena / Oso ona;24;25;Muy buena / Oso ona
26/07/2017;03:00;0,18;"Muy buena / ";0,19;1;11;Muy buena / Oso ona;13;18;Muy buena / Oso ona
26/07/2017;02:00;0,22;"Muy buena / ";0,18;1;11;Muy buena / Oso ona;12;21;Muy buena / Oso ona
26/07/2017;01:00;0,21;"Muy buena / ";0,17;0;13;Muy buena / Oso ona;13;17;Muy buena / Oso ona
25/07/2017;24:00;0,21;"Muy buena / ";0,16;0;11;Muy buena / Oso ona;11;12;Muy buena / Oso ona
25/07/2017;23:00;0,18;"Muy buena / ";0,15;0;12;Muy buena / Oso ona;12;10;Muy buena / Oso ona
25/07/2017;22:00;0,2;"Muy buena / ";0,15;0;13;Muy buena / Oso ona;14;13;Muy buena / Oso ona
25/07/2017;21:00;0,16;"Muy buena / ";0,14;0;8;Muy buena / Oso ona;8;13;Muy buena / Oso ona
25/07/2017;20:00;0,15;"Muy buena / ";0,13;0;6;Muy buena / Oso ona;7;10;Muy buena / Oso ona
25/07/2017;19:00;0,15;"Muy buena / ";;1;6;Muy buena / Oso ona;7;11;Muy buena / Oso ona
25/07/2017;18:00;0,14;"Muy buena / ";;1;7;Muy buena / Oso ona;8;10;Muy buena / Oso ona
25/07/2017;17:00;0,14;"Muy buena / ";;1;5;Muy buena / Oso ona;6;13;Muy buena / Oso ona
25/07/2017;16:00;0,13;"Muy buena / ";;0;5;Muy buena / Oso ona;5;10;Muy buena / Oso ona
25/07/2017;15:00;0,11;"Muy buena / ";;0;5;Muy buena / Oso ona;5;10;Muy buena / Oso ona
25/07/2017;14:00;;"Sin datos / ";;0;5;Muy buena / Oso ona;5;10;Muy buena / Oso ona
25/07/2017;13:00;;"Sin datos / ";;1;6;Muy buena / Oso ona;8;10;Muy buena / Oso ona
25/07/2017;12:00;;"Sin datos / ";0,15;0;5;Muy buena / Oso ona;5;10;Muy buena / Oso ona
25/07/2017;11:00;0,12;"Muy buena / ";0,15;1;7;Muy buena / Oso ona;9;8;Muy buena / Oso ona
25/07/2017;10:00;0,1;"Muy buena / ";0,15;1;7;Muy buena / Oso ona;9;12;Muy buena / Oso ona
25/07/2017;09:00;0,15;"Muy buena / ";0,15;1;9;Muy buena / Oso ona;11;13;Muy buena / Oso ona
25/07/2017;08:00;0,15;"Muy buena / ";0,16;1;10;Muy buena / Oso ona;11;15;Muy buena / Oso ona
25/07/2017;07:00;0,17;"Muy buena / ";0,16;1;14;Muy buena / Oso ona;16;13;Muy buena / Oso ona
25/07/2017;06:00;0,19;"Muy buena / ";0,16;1;17;Muy buena / Oso ona;19;13;Muy buena / Oso ona
25/07/2017;05:00;0,14;"Muy buena / ";0,16;0;11;Muy buena / Oso ona;12;10;Muy buena / Oso ona
25/07/2017;04:00;0,14;"Muy buena / ";0,16;0;7;Muy buena / Oso ona;7;10;Muy buena / Oso ona
25/07/2017;03:00;0,13;"Muy buena / ";0,16;0;3;Muy buena / Oso ona;3;8;Muy buena / Oso ona
25/07/2017;02:00;0,14;"Muy buena / ";0,17;0;2;Muy buena / Oso ona;2;4;Muy buena / Oso ona
25/07/2017;01:00;0,19;"Muy buena / ";0,16;0;3;Muy buena / Oso ona;3;7;Muy buena / Oso ona
24/07/2017;24:00;0,17;"Muy buena / ";0,16;0;3;Muy buena / Oso ona;3;6;Muy buena / Oso ona
24/07/2017;23:00;0,19;"Muy buena / ";0,15;0;5;Muy buena / Oso ona;5;8;Muy buena / Oso ona
24/07/2017;22:00;0,16;"Muy buena / ";0,15;0;5;Muy buena / Oso ona;5;5;Muy buena / Oso ona
24/07/2017;21:00;0,2;"Muy buena / ";0,14;1;10;Muy buena / Oso ona;12;6;Muy buena / Oso ona
24/07/2017;20:00;0,16;"Muy buena / ";0,14;1;7;Muy buena / Oso ona;8;7;Muy buena / Oso ona
24/07/2017;19:00;0,15;"Muy buena / ";0,14;1;7;Muy buena / Oso ona;9;4;Muy buena / Oso ona
24/07/2017;18:00;0,14;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;6;Muy buena / Oso ona
24/07/2017;17:00;0,13;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;6;Muy buena / Oso ona
24/07/2017;16:00;0,13;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;5;Muy buena / Oso ona
24/07/2017;15:00;0,13;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;5;Muy buena / Oso ona
24/07/2017;14:00;0,13;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;7;5;Muy buena / Oso ona
24/07/2017;13:00;0,15;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;7;4;Muy buena / Oso ona
24/07/2017;12:00;0,15;"Muy buena / ";0,17;2;7;Muy buena / Oso ona;10;7;Muy buena / Oso ona
24/07/2017;11:00;0,16;"Muy buena / ";0,17;4;7;Muy buena / Oso ona;12;7;Muy buena / Oso ona
24/07/2017;10:00;0,15;"Muy buena / ";0,18;2;8;Muy buena / Oso ona;11;9;Muy buena / Oso ona
24/07/2017;09:00;0,17;"Muy buena / ";0,18;7;10;Muy buena / Oso ona;20;8;Muy buena / Oso ona
24/07/2017;08:00;0,23;"Muy buena / ";0,18;4;11;Muy buena / Oso ona;17;11;Muy buena / Oso ona
24/07/2017;07:00;0,16;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;3;Muy buena / Oso ona
24/07/2017;06:00;0,16;"Muy buena / ";0,17;1;5;Muy buena / Oso ona;7;4;Muy buena / Oso ona
24/07/2017;05:00;0,17;"Muy buena / ";0,17;0;4;Muy buena / Oso ona;5;4;Muy buena / Oso ona
24/07/2017;04:00;0,18;"Muy buena / ";0,17;1;5;Muy buena / Oso ona;6;7;Muy buena / Oso ona
24/07/2017;03:00;0,18;"Muy buena / ";0,16;0;6;Muy buena / Oso ona;6;6;Muy buena / Oso ona
24/07/2017;02:00;0,2;"Muy buena / ";0,15;0;7;Muy buena / Oso ona;7;10;Muy buena / Oso ona
24/07/2017;01:00;0,16;"Muy buena / ";0,15;0;8;Muy buena / Oso ona;8;14;Muy buena / Oso ona
23/07/2017;24:00;0,14;"Muy buena / ";0,15;0;7;Muy buena / Oso ona;7;12;Muy buena / Oso ona
23/07/2017;23:00;0,15;"Muy buena / ";0,15;1;9;Muy buena / Oso ona;10;9;Muy buena / Oso ona
23/07/2017;22:00;0,15;"Muy buena / ";0,15;0;8;Muy buena / Oso ona;9;9;Muy buena / Oso ona
23/07/2017;21:00;0,19;"Muy buena / ";0,14;0;9;Muy buena / Oso ona;10;12;Muy buena / Oso ona
23/07/2017;20:00;0,13;"Muy buena / ";0,14;0;6;Muy buena / Oso ona;7;11;Muy buena / Oso ona
23/07/2017;19:00;0,12;"Muy buena / ";;1;4;Muy buena / Oso ona;5;12;Muy buena / Oso ona
23/07/2017;18:00;0,14;"Muy buena / ";;1;5;Muy buena / Oso ona;6;14;Muy buena / Oso ona
23/07/2017;17:00;0,16;"Muy buena / ";;2;5;Muy buena / Oso ona;7;17;Muy buena / Oso ona
23/07/2017;16:00;0,16;"Muy buena / ";;0;3;Muy buena / Oso ona;3;19;Muy buena / Oso ona
23/07/2017;15:00;0,13;"Muy buena / ";;1;3;Muy buena / Oso ona;4;18;Muy buena / Oso ona
23/07/2017;14:00;;"Sin datos / ";;1;3;Muy buena / Oso ona;5;17;Muy buena / Oso ona
23/07/2017;13:00;;"Sin datos / ";;0;4;Muy buena / Oso ona;4;15;Muy buena / Oso ona
23/07/2017;12:00;;"Sin datos / ";;0;3;Muy buena / Oso ona;3;12;Muy buena / Oso ona
23/07/2017;11:00;;"Sin datos / ";;0;5;Muy buena / Oso ona;5;12;Muy buena / Oso ona
23/07/2017;10:00;;"Sin datos / ";0,17;1;5;Muy buena / Oso ona;6;7;Muy buena / Oso ona
23/07/2017;09:00;;"Sin datos / ";0,18;1;4;Muy buena / Oso ona;6;7;Muy buena / Oso ona
23/07/2017;08:00;0,17;"Muy buena / ";0,18;3;8;Muy buena / Oso ona;12;10;Muy buena / Oso ona
23/07/2017;07:00;0,21;"Muy buena / ";0,18;5;10;Muy buena / Oso ona;17;12;Muy buena / Oso ona
23/07/2017;06:00;0,17;"Muy buena / ";0,18;2;12;Muy buena / Oso ona;15;11;Muy buena / Oso ona
23/07/2017;05:00;0,16;"Muy buena / ";0,18;1;10;Muy buena / Oso ona;11;12;Muy buena / Oso ona
23/07/2017;04:00;0,15;"Muy buena / ";0,19;1;9;Muy buena / Oso ona;10;10;Muy buena / Oso ona
23/07/2017;03:00;0,15;"Muy buena / ";0,2;0;9;Muy buena / Oso ona;9;10;Muy buena / Oso ona
23/07/2017;02:00;0,22;"Muy buena / ";0,2;0;8;Muy buena / Oso ona;8;10;Muy buena / Oso ona
23/07/2017;01:00;0,19;"Muy buena / ";0,19;0;7;Muy buena / Oso ona;7;10;Muy buena / Oso ona
22/07/2017;24:00;0,19;"Muy buena / ";0,19;0;5;Muy buena / Oso ona;5;11;Muy buena / Oso ona
22/07/2017;23:00;0,19;"Muy buena / ";0,18;0;9;Muy buena / Oso ona;9;16;Muy buena / Oso ona
22/07/2017;22:00;0,23;"Muy buena / ";0,18;1;8;Muy buena / Oso ona;10;12;Muy buena / Oso ona
22/07/2017;21:00;0,2;"Muy buena / ";0,17;0;8;Muy buena / Oso ona;8;11;Muy buena / Oso ona
22/07/2017;20:00;0,19;"Muy buena / ";0,17;1;7;Muy buena / Oso ona;9;6;Muy buena / Oso ona
22/07/2017;19:00;0,19;"Muy buena / ";;1;6;Muy buena / Oso ona;7;8;Muy buena / Oso ona
22/07/2017;18:00;0,17;"Muy buena / ";;0;6;Muy buena / Oso ona;6;15;Muy buena / Oso ona
22/07/2017;17:00;0,17;"Muy buena / ";;1;4;Muy buena / Oso ona;5;20;Muy buena / Oso ona
22/07/2017;16:00;0,15;"Muy buena / ";;0;5;Muy buena / Oso ona;6;22;Muy buena / Oso ona
22/07/2017;15:00;0,14;"Muy buena / ";;1;3;Muy buena / Oso ona;5;19;Muy buena / Oso ona
22/07/2017;14:00;;"Sin datos / ";;1;5;Muy buena / Oso ona;7;17;Muy buena / Oso ona
22/07/2017;13:00;;"Sin datos / ";;0;5;Muy buena / Oso ona;5;20;Muy buena / Oso ona
22/07/2017;12:00;;"Sin datos / ";;1;6;Muy buena / Oso ona;7;17;Muy buena / Oso ona
22/07/2017;11:00;;"Sin datos / ";;3;8;Muy buena / Oso ona;12;18;Muy buena / Oso ona
22/07/2017;10:00;;"Sin datos / ";0,14;3;8;Muy buena / Oso ona;12;15;Muy buena / Oso ona
22/07/2017;09:00;;"Sin datos / ";0,15;5;8;Muy buena / Oso ona;15;11;Muy buena / Oso ona
22/07/2017;08:00;0,12;"Muy buena / ";0,16;5;9;Muy buena / Oso ona;16;13;Muy buena / Oso ona
22/07/2017;07:00;0,13;"Muy buena / ";0,17;4;13;Muy buena / Oso ona;19;15;Muy buena / Oso ona
22/07/2017;06:00;0,11;"Muy buena / ";0,18;4;18;Muy buena / Oso ona;24;17;Muy buena / Oso ona
22/07/2017;05:00;0,13;"Muy buena / ";0,19;1;16;Muy buena / Oso ona;19;20;Muy buena / Oso ona
22/07/2017;04:00;0,13;"Muy buena / ";0,2;1;15;Muy buena / Oso ona;16;21;Muy buena / Oso ona
22/07/2017;03:00;0,16;"Muy buena / ";0,2;0;12;Muy buena / Oso ona;12;19;Muy buena / Oso ona
22/07/2017;02:00;0,25;"Muy buena / ";0,19;2;10;Muy buena / Oso ona;13;14;Muy buena / Oso ona
22/07/2017;01:00;0,22;"Muy buena / ";0,18;5;11;Muy buena / Oso ona;18;12;Muy buena / Oso ona
21/07/2017;24:00;0,22;"Muy buena / ";0,17;3;10;Muy buena / Oso ona;15;12;Muy buena / Oso ona
21/07/2017;23:00;0,19;"Muy buena / ";0,16;3;14;Muy buena / Oso ona;19;9;Muy buena / Oso ona
21/07/2017;22:00;0,22;"Muy buena / ";0,15;2;17;Muy buena / Oso ona;20;10;Muy buena / Oso ona
21/07/2017;21:00;0,2;"Muy buena / ";0,13;2;13;Muy buena / Oso ona;17;11;Muy buena / Oso ona
21/07/2017;20:00;0,17;"Muy buena / ";0,13;1;12;Muy buena / Oso ona;14;12;Muy buena / Oso ona
21/07/2017;19:00;0,13;"Muy buena / ";0,12;1;8;Muy buena / Oso ona;10;8;Muy buena / Oso ona
21/07/2017;18:00;0,12;"Muy buena / ";0,12;1;7;Muy buena / Oso ona;9;6;Muy buena / Oso ona
21/07/2017;17:00;0,13;"Muy buena / ";0,12;1;8;Muy buena / Oso ona;11;8;Muy buena / Oso ona
21/07/2017;16:00;0,12;"Muy buena / ";0,12;1;8;Muy buena / Oso ona;10;6;Muy buena / Oso ona
21/07/2017;15:00;0,14;"Muy buena / ";0,14;3;12;Muy buena / Oso ona;16;12;Muy buena / Oso ona
21/07/2017;14:00;0,1;"Muy buena / ";0,15;3;10;Muy buena / Oso ona;14;16;Muy buena / Oso ona
21/07/2017;13:00;0,12;"Muy buena / ";0,15;3;11;Muy buena / Oso ona;16;14;Muy buena / Oso ona
21/07/2017;12:00;0,15;"Muy buena / ";0,15;6;14;Muy buena / Oso ona;23;16;Muy buena / Oso ona
21/07/2017;11:00;0,12;"Muy buena / ";0,15;6;14;Muy buena / Oso ona;24;15;Muy buena / Oso ona
21/07/2017;10:00;0,12;"Muy buena / ";0,15;10;18;Muy buena / Oso ona;33;16;Muy buena / Oso ona
21/07/2017;09:00;0,14;"Muy buena / ";0,15;8;21;Muy buena / Oso ona;33;10;Muy buena / Oso ona
21/07/2017;08:00;0,21;"Muy buena / ";0,15;10;26;Muy buena / Oso ona;40;9;Muy buena / Oso ona
21/07/2017;07:00;0,21;"Muy buena / ";0,14;11;28;Muy buena / Oso ona;45;8;Muy buena / Oso ona
21/07/2017;06:00;0,17;"Muy buena / ";0,13;11;24;Muy buena / Oso ona;41;8;Muy buena / Oso ona
21/07/2017;05:00;0,12;"Muy buena / ";0,12;2;13;Muy buena / Oso ona;16;8;Muy buena / Oso ona
21/07/2017;04:00;0,11;"Muy buena / ";0,13;2;12;Muy buena / Oso ona;15;10;Muy buena / Oso ona
21/07/2017;03:00;0,11;"Muy buena / ";0,13;0;5;Muy buena / Oso ona;5;10;Muy buena / Oso ona
21/07/2017;02:00;0,13;"Muy buena / ";0,13;0;8;Muy buena / Oso ona;8;10;Muy buena / Oso ona
21/07/2017;01:00;0,13;"Muy buena / ";0,13;0;10;Muy buena / Oso ona;10;11;Muy buena / Oso ona
20/07/2017;24:00;0,14;"Muy buena / ";0,13;0;10;Muy buena / Oso ona;10;11;Muy buena / Oso ona
20/07/2017;23:00;0,14;"Muy buena / ";0,13;0;11;Muy buena / Oso ona;11;10;Muy buena / Oso ona
20/07/2017;22:00;0,12;"Muy buena / ";0,13;0;10;Muy buena / Oso ona;10;10;Muy buena / Oso ona
20/07/2017;21:00;0,15;"Muy buena / ";0,12;4;14;Muy buena / Oso ona;20;12;Muy buena / Oso ona
20/07/2017;20:00;0,14;"Muy buena / ";0,12;2;12;Muy buena / Oso ona;14;11;Muy buena / Oso ona
20/07/2017;19:00;0,12;"Muy buena / ";0,12;2;9;Muy buena / Oso ona;13;7;Muy buena / Oso ona
20/07/2017;18:00;0,13;"Muy buena / ";0,12;1;10;Muy buena / Oso ona;12;6;Muy buena / Oso ona
20/07/2017;17:00;0,12;"Muy buena / ";0,12;2;9;Muy buena / Oso ona;12;8;Muy buena / Oso ona
20/07/2017;16:00;0,12;"Muy buena / ";0,12;1;9;Muy buena / Oso ona;11;12;Muy buena / Oso ona
20/07/2017;15:00;0,11;"Muy buena / ";0,13;1;7;Muy buena / Oso ona;9;11;Muy buena / Oso ona
20/07/2017;14:00;0,11;"Muy buena / ";0,14;2;7;Muy buena / Oso ona;10;9;Muy buena / Oso ona
20/07/2017;13:00;0,1;"Muy buena / ";0,15;2;8;Muy buena / Oso ona;11;4;Muy buena / Oso ona
20/07/2017;12:00;0,12;"Muy buena / ";0,16;4;9;Muy buena / Oso ona;15;4;Muy buena / Oso ona
20/07/2017;11:00;0,12;"Muy buena / ";0,16;2;8;Muy buena / Oso ona;11;6;Muy buena / Oso ona
20/07/2017;10:00;0,13;"Muy buena / ";0,17;2;10;Muy buena / Oso ona;12;7;Muy buena / Oso ona
20/07/2017;09:00;0,19;"Muy buena / ";0,18;5;17;Muy buena / Oso ona;24;9;Muy buena / Oso ona
20/07/2017;08:00;0,16;"Muy buena / ";0,18;2;12;Muy buena / Oso ona;15;6;Muy buena / Oso ona
20/07/2017;07:00;0,21;"Muy buena / ";0,19;3;19;Muy buena / Oso ona;24;11;Muy buena / Oso ona
20/07/2017;06:00;0,17;"Muy buena / ";0,19;3;17;Muy buena / Oso ona;21;7;Muy buena / Oso ona
20/07/2017;05:00;0,18;"Muy buena / ";0,19;1;10;Muy buena / Oso ona;11;7;Muy buena / Oso ona
20/07/2017;04:00;0,16;"Muy buena / ";0,19;1;9;Muy buena / Oso ona;10;7;Muy buena / Oso ona
20/07/2017;03:00;0,14;"Muy buena / ";0,19;0;6;Muy buena / Oso ona;6;12;Muy buena / Oso ona
20/07/2017;02:00;0,23;"Muy buena / ";0,19;0;5;Muy buena / Oso ona;5;8;Muy buena / Oso ona
20/07/2017;01:00;0,21;"Muy buena / ";0,19;0;6;Muy buena / Oso ona;6;6;Muy buena / Oso ona
19/07/2017;24:00;0,21;"Muy buena / ";0,19;0;4;Muy buena / Oso ona;4;6;Muy buena / Oso ona
19/07/2017;23:00;0,2;"Muy buena / ";0,19;0;5;Muy buena / Oso ona;5;5;Muy buena / Oso ona
