Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;D.vien (grados);H (%);P (mBar);Tº (ºC);V.vien (m/s)
30/09/2017;09:00;0,11;"Muy buena / ";0,13;1;6;Muy buena / Oso ona;8;4;Muy buena / Oso ona;50;96;1024,1;16,7;1,39
30/09/2017;08:00;0,12;"Muy buena / ";0,13;2;7;Muy buena / Oso ona;9;6;Muy buena / Oso ona;32;97;1023,6;16,6;2,84
30/09/2017;07:00;0,15;"Muy buena / ";0,13;2;10;Muy buena / Oso ona;13;7;Muy buena / Oso ona;9;96;1023,1;17;3,16
30/09/2017;06:00;0,12;"Muy buena / ";0,13;1;7;Muy buena / Oso ona;9;7;Muy buena / Oso ona;5;96;1023,1;17,1;1,6
30/09/2017;05:00;0,13;"Muy buena / ";0,13;1;3;Muy buena / Oso ona;5;22;Muy buena / Oso ona;291;94;1022,9;17,2;0,93
30/09/2017;04:00;0,13;"Muy buena / ";0,13;1;6;Muy buena / Oso ona;8;24;Muy buena / Oso ona;294;90;1022,4;18,5;0,78
30/09/2017;03:00;0,13;"Muy buena / ";0,13;1;7;Muy buena / Oso ona;9;16;Muy buena / Oso ona;240;87;1022,2;18,9;0,76
30/09/2017;02:00;0,13;"Muy buena / ";0,14;1;6;Muy buena / Oso ona;9;14;Muy buena / Oso ona;223;87;1022,5;18,7;1,08
30/09/2017;01:00;0,16;"Muy buena / ";0,16;1;7;Muy buena / Oso ona;9;17;Muy buena / Oso ona;215;87;1022,7;18,7;1,31
29/09/2017;24:00;0,13;"Muy buena / ";0,18;1;9;Muy buena / Oso ona;11;15;Muy buena / Oso ona;205;87;1023;18,7;1,1
29/09/2017;23:00;0,13;"Muy buena / ";0,2;1;7;Muy buena / Oso ona;9;14;Muy buena / Oso ona;218;87;1023,3;18,4;0,85
29/09/2017;22:00;0,12;"Muy buena / ";0,21;2;6;Muy buena / Oso ona;9;15;Muy buena / Oso ona;219;86;1023,4;18,4;0,79
29/09/2017;21:00;0,14;"Muy buena / ";0,23;1;4;Muy buena / Oso ona;6;19;Muy buena / Oso ona;246;86;1023,7;19,5;0,4
29/09/2017;20:00;0,14;"Muy buena / ";0,25;1;4;Muy buena / Oso ona;6;27;Muy buena / Oso ona;336;87;1023,9;19,9;0,41
29/09/2017;19:00;0,17;"Muy buena / ";0,28;1;5;Muy buena / Oso ona;7;32;Muy buena / Oso ona;269;86;1023,7;20,2;0,14
29/09/2017;18:00;0,28;"Muy buena / ";0,33;1;10;Muy buena / Oso ona;12;32;Muy buena / Oso ona;342;86;1023,3;20,5;1,6
29/09/2017;17:00;0,36;"Muy buena / ";0,36;2;12;Muy buena / Oso ona;15;32;Muy buena / Oso ona;48;81;1022,8;21;0,4
29/09/2017;16:00;0,29;"Muy buena / ";0,38;3;15;Muy buena / Oso ona;20;29;Muy buena / Oso ona;340;76;1022,4;22,4;2,58
29/09/2017;15:00;0,2;"Muy buena / ";0,39;4;17;Muy buena / Oso ona;23;28;Muy buena / Oso ona;343;70;1022,4;22,8;2,78
29/09/2017;14:00;0,28;"Muy buena / ";0,4;4;18;Muy buena / Oso ona;24;26;Muy buena / Oso ona;347;65;1022,2;23,4;2,84
29/09/2017;13:00;0,3;"Muy buena / ";0,39;10;37;Muy buena / Oso ona;51;44;Buena / Ona;360;60;1021,9;24,1;2,03
29/09/2017;12:00;0,37;"Muy buena / ";0,38;15;40;Muy buena / Oso ona;64;66;Mejorable / Hobetzeko modukoa;360;62;1022,2;23,8;2,11
29/09/2017;11:00;0,57;"Muy buena / ";0,36;43;63;Muy buena / Oso ona;129;78;Mejorable / Hobetzeko modukoa;15;66;1022,2;23,6;1,46
29/09/2017;10:00;0,49;"Muy buena / ";0,33;73;68;Muy buena / Oso ona;180;69;Mejorable / Hobetzeko modukoa;71;77;1022,2;22,4;1,49
29/09/2017;09:00;0,53;"Muy buena / ";0,29;108;68;Muy buena / Oso ona;234;41;Buena / Ona;84;84;1022,5;21,1;0,87
29/09/2017;08:00;0,42;"Muy buena / ";0,25;61;46;Muy buena / Oso ona;139;33;Muy buena / Oso ona;187;93;1022,3;17,7;1,14
29/09/2017;07:00;0,25;"Muy buena / ";0,22;40;47;Muy buena / Oso ona;109;29;Muy buena / Oso ona;200;94;1021,8;15,9;1,62
29/09/2017;06:00;0,22;"Muy buena / ";0,21;16;34;Muy buena / Oso ona;57;25;Muy buena / Oso ona;195;94;1021,3;16;1,51
29/09/2017;05:00;0,19;"Muy buena / ";0,2;1;9;Muy buena / Oso ona;12;23;Muy buena / Oso ona;209;94;1021,3;15,9;1,42
29/09/2017;04:00;0,23;"Muy buena / ";0,2;2;12;Muy buena / Oso ona;14;29;Muy buena / Oso ona;208;93;1021,2;15,8;2,29
29/09/2017;03:00;0,28;"Muy buena / ";0,2;1;18;Muy buena / Oso ona;21;36;Muy buena / Oso ona;212;92;1021,4;16;1,86
29/09/2017;02:00;0,2;"Muy buena / ";0,19;1;17;Muy buena / Oso ona;19;28;Muy buena / Oso ona;215;92;1021,5;16,4;1,69
29/09/2017;01:00;0,17;"Muy buena / ";0,19;1;18;Muy buena / Oso ona;20;19;Muy buena / Oso ona;209;91;1021,5;16,2;2,16
28/09/2017;24:00;0,17;"Muy buena / ";0,2;1;19;Muy buena / Oso ona;22;17;Muy buena / Oso ona;212;90;1021,6;16,7;1,93
28/09/2017;23:00;0,17;"Muy buena / ";0,2;1;12;Muy buena / Oso ona;14;25;Muy buena / Oso ona;210;90;1021,8;17;1,83
28/09/2017;22:00;0,19;"Muy buena / ";0,21;1;11;Muy buena / Oso ona;13;29;Muy buena / Oso ona;214;87;1022,1;18,1;1,56
28/09/2017;21:00;0,19;"Muy buena / ";0,24;1;12;Muy buena / Oso ona;14;21;Muy buena / Oso ona;222;86;1022,1;19,2;1,29
28/09/2017;20:00;0,2;"Muy buena / ";0,25;1;11;Muy buena / Oso ona;13;23;Muy buena / Oso ona;218;86;1021,6;19,8;0,98
28/09/2017;19:00;0,21;"Muy buena / ";0,26;1;15;Muy buena / Oso ona;17;29;Muy buena / Oso ona;208;87;1020,9;20,1;1,68
28/09/2017;18:00;0,21;"Muy buena / ";0,27;1;12;Muy buena / Oso ona;14;35;Muy buena / Oso ona;206;82;1020,2;21,3;2,22
28/09/2017;17:00;0,23;"Muy buena / ";0,28;2;18;Muy buena / Oso ona;21;42;Buena / Ona;225;74;1019,8;22,8;1,13
28/09/2017;16:00;0,24;"Muy buena / ";0,32;3;19;Muy buena / Oso ona;23;29;Muy buena / Oso ona;262;58;1019,8;26,7;0,97
28/09/2017;15:00;0,24;"Muy buena / ";0,36;3;16;Muy buena / Oso ona;21;33;Muy buena / Oso ona;313;57;1020,1;25,2;1,97
28/09/2017;14:00;0,38;"Muy buena / ";0,36;8;27;Muy buena / Oso ona;39;32;Muy buena / Oso ona;323;64;1020,4;24,2;3,46
28/09/2017;13:00;0,31;"Muy buena / ";0,35;5;17;Muy buena / Oso ona;25;16;Muy buena / Oso ona;326;46;1020,5;28,4;1,61
28/09/2017;12:00;0,29;"Muy buena / ";0,34;3;10;Muy buena / Oso ona;15;21;Muy buena / Oso ona;159;35;1020,8;29,6;1,76
28/09/2017;11:00;0,28;"Muy buena / ";0,33;5;16;Muy buena / Oso ona;23;36;Muy buena / Oso ona;145;40;1021,2;27,2;2,66
28/09/2017;10:00;0,29;"Muy buena / ";0,32;10;27;Muy buena / Oso ona;42;63;Mejorable / Hobetzeko modukoa;139;51;1021,6;25,5;1,78
28/09/2017;09:00;0,56;"Muy buena / ";0,3;96;58;Muy buena / Oso ona;205;52;Buena / Ona;137;69;1021,7;21,5;0,93
28/09/2017;08:00;0,5;"Muy buena / ";0,24;104;62;Muy buena / Oso ona;222;24;Muy buena / Oso ona;176;77;1021,5;18,6;0,63
28/09/2017;07:00;0,3;"Muy buena / ";0,2;27;50;Muy buena / Oso ona;90;20;Muy buena / Oso ona;201;85;1021,1;15,2;1,54
28/09/2017;06:00;0,26;"Muy buena / ";0,17;14;50;Muy buena / Oso ona;72;19;Muy buena / Oso ona;200;85;1021,2;14,6;1,99
28/09/2017;05:00;0,22;"Muy buena / ";0,16;6;41;Muy buena / Oso ona;51;20;Muy buena / Oso ona;189;83;1021,3;14,6;2,1
28/09/2017;04:00;0,22;"Muy buena / ";0,14;2;37;Muy buena / Oso ona;40;16;Muy buena / Oso ona;185;84;1021,1;14,7;2,26
28/09/2017;03:00;0,22;"Muy buena / ";0,13;2;40;Muy buena / Oso ona;43;8;Muy buena / Oso ona;196;84;1021,3;14,3;2,31
28/09/2017;02:00;0,12;"Muy buena / ";0,13;2;35;Muy buena / Oso ona;37;2;Muy buena / Oso ona;205;81;1021,6;14,7;1,85
28/09/2017;01:00;0,11;"Muy buena / ";0,13;2;27;Muy buena / Oso ona;30;4;Muy buena / Oso ona;192;80;1021,4;15,4;2,1
27/09/2017;24:00;0,13;"Muy buena / ";0,14;2;37;Muy buena / Oso ona;40;7;Muy buena / Oso ona;178;83;1021,3;15,8;2,07
27/09/2017;23:00;0,12;"Muy buena / ";0,15;2;35;Muy buena / Oso ona;37;14;Muy buena / Oso ona;188;86;1021,7;15,8;2,64
27/09/2017;22:00;0,12;"Muy buena / ";0,17;1;26;Muy buena / Oso ona;29;17;Muy buena / Oso ona;204;87;1021,9;16,2;3,04
27/09/2017;21:00;0,12;"Muy buena / ";0,18;1;11;Muy buena / Oso ona;14;15;Muy buena / Oso ona;201;86;1021,7;16,3;2,59
27/09/2017;20:00;0,14;"Muy buena / ";0,19;1;12;Muy buena / Oso ona;14;18;Muy buena / Oso ona;208;83;1021,5;16,7;2,36
27/09/2017;19:00;0,18;"Muy buena / ";0,2;1;13;Muy buena / Oso ona;16;14;Muy buena / Oso ona;212;82;1020,7;18;1,53
27/09/2017;18:00;0,15;"Muy buena / ";0,21;1;11;Muy buena / Oso ona;13;17;Muy buena / Oso ona;243;76;1020,4;19,3;0,76
27/09/2017;17:00;0,16;"Muy buena / ";0,22;2;13;Muy buena / Oso ona;16;24;Muy buena / Oso ona;351;75;1019,8;20,4;0,43
27/09/2017;16:00;0,22;"Muy buena / ";0,23;4;18;Muy buena / Oso ona;24;20;Muy buena / Oso ona;17;65;1019,5;23,7;1,7
27/09/2017;15:00;0,23;"Muy buena / ";0,25;4;16;Muy buena / Oso ona;22;17;Muy buena / Oso ona;33;64;1019,4;23,9;1,9
27/09/2017;14:00;0,24;"Muy buena / ";0,25;5;16;Muy buena / Oso ona;23;17;Muy buena / Oso ona;340;57;1019,7;24,2;1,7
27/09/2017;13:00;0,22;"Muy buena / ";0,25;5;14;Muy buena / Oso ona;22;20;Muy buena / Oso ona;330;62;1019,7;23,2;2,83
27/09/2017;12:00;0,21;"Muy buena / ";0,25;10;23;Muy buena / Oso ona;38;26;Muy buena / Oso ona;355;62;1019,5;23,2;2,73
27/09/2017;11:00;0,23;"Muy buena / ";0,24;11;23;Muy buena / Oso ona;39;31;Muy buena / Oso ona;37;64;1019,5;22,4;1,95
27/09/2017;10:00;0,23;"Muy buena / ";0,24;36;49;Muy buena / Oso ona;104;39;Muy buena / Oso ona;51;58;1019,7;22,2;1,3
27/09/2017;09:00;0,31;"Muy buena / ";0,23;25;35;Muy buena / Oso ona;73;37;Muy buena / Oso ona;329;65;1019,6;21,3;0,67
27/09/2017;08:00;0,38;"Muy buena / ";0,22;67;52;Muy buena / Oso ona;155;23;Muy buena / Oso ona;66;79;1019,2;18;0,17
27/09/2017;07:00;0,23;"Muy buena / ";0,19;34;41;Muy buena / Oso ona;94;18;Muy buena / Oso ona;203;92;1018,7;14,4;0,98
27/09/2017;06:00;0,22;"Muy buena / ";0,19;25;36;Muy buena / Oso ona;74;19;Muy buena / Oso ona;214;92;1018,4;13,5;0,58
27/09/2017;05:00;0,17;"Muy buena / ";0,18;6;31;Muy buena / Oso ona;41;22;Muy buena / Oso ona;199;93;1018,2;13,7;1,51
27/09/2017;04:00;0,19;"Muy buena / ";0,18;6;28;Muy buena / Oso ona;38;20;Muy buena / Oso ona;195;93;1018,4;13,6;1,62
27/09/2017;03:00;0,18;"Muy buena / ";0,17;3;26;Muy buena / Oso ona;32;17;Muy buena / Oso ona;194;93;1018,9;13,7;2,13
27/09/2017;02:00;0,19;"Muy buena / ";0,18;3;28;Muy buena / Oso ona;32;9;Muy buena / Oso ona;188;92;1019,4;13,9;1,69
27/09/2017;01:00;0,2;"Muy buena / ";0,17;2;28;Muy buena / Oso ona;32;2;Muy buena / Oso ona;202;91;1020;14,2;1,74
26/09/2017;24:00;0,19;"Muy buena / ";0,16;3;34;Muy buena / Oso ona;38;9;Muy buena / Oso ona;197;90;1020,5;14,5;1,92
26/09/2017;23:00;0,17;"Muy buena / ";0,16;2;31;Muy buena / Oso ona;34;14;Muy buena / Oso ona;200;89;1020,9;14,9;1,5
26/09/2017;22:00;0,15;"Muy buena / ";0,16;2;20;Muy buena / Oso ona;23;17;Muy buena / Oso ona;209;88;1021,3;15,1;1,73
26/09/2017;21:00;0,16;"Muy buena / ";0,17;2;17;Muy buena / Oso ona;20;14;Muy buena / Oso ona;206;83;1021,5;16;1,58
26/09/2017;20:00;0,16;"Muy buena / ";0,18;2;17;Muy buena / Oso ona;19;12;Muy buena / Oso ona;171;81;1021,5;17,1;0,74
26/09/2017;19:00;0,2;"Muy buena / ";0,2;2;23;Muy buena / Oso ona;26;17;Muy buena / Oso ona;181;79;1021,3;17,9;1,24
26/09/2017;18:00;0,14;"Muy buena / ";0,2;2;15;Muy buena / Oso ona;18;18;Muy buena / Oso ona;129;77;1021;19,2;0,2
26/09/2017;17:00;0,14;"Muy buena / ";0,21;2;6;Muy buena / Oso ona;9;20;Muy buena / Oso ona;27;76;1020,8;19,7;2,63
26/09/2017;16:00;0,17;"Muy buena / ";0,23;2;7;Muy buena / Oso ona;11;16;Muy buena / Oso ona;26;72;1020,9;21,1;3,32
26/09/2017;15:00;0,15;"Muy buena / ";0,24;3;7;Muy buena / Oso ona;11;14;Muy buena / Oso ona;27;71;1021,3;21,3;3,58
26/09/2017;14:00;0,24;"Muy buena / ";0,25;2;6;Muy buena / Oso ona;11;12;Muy buena / Oso ona;30;69;1021,8;21,7;3,26
26/09/2017;13:00;0,24;"Muy buena / ";0,25;2;5;Muy buena / Oso ona;9;18;Muy buena / Oso ona;33;71;1022,5;21,5;3,18
26/09/2017;12:00;0,29;"Muy buena / ";0,24;5;14;Muy buena / Oso ona;22;28;Muy buena / Oso ona;24;70;1023;21,3;2,47
26/09/2017;11:00;;"Sin datos / ";0,22;12;28;Muy buena / Oso ona;46;;Sin datos / Daturik gabe;72;68;1023,2;20,9;2
26/09/2017;10:00;;"Sin datos / ";0,21;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;81;73;1023,2;20,2;2,42
26/09/2017;09:00;0,29;"Muy buena / ";0,2;48;44;Muy buena / Oso ona;118;17;Muy buena / Oso ona;121;83;1023,3;18,8;1,23
26/09/2017;08:00;0,24;"Muy buena / ";0,18;24;36;Muy buena / Oso ona;73;14;Muy buena / Oso ona;179;90;1023,4;16,4;1,21
26/09/2017;07:00;0,22;"Muy buena / ";0,17;13;39;Muy buena / Oso ona;59;13;Muy buena / Oso ona;205;91;1023,5;15,5;1,64
26/09/2017;06:00;0,19;"Muy buena / ";0,15;3;18;Muy buena / Oso ona;23;8;Muy buena / Oso ona;197;91;1023,2;14,7;1,93
26/09/2017;05:00;0,19;"Muy buena / ";0,15;1;11;Muy buena / Oso ona;13;10;Muy buena / Oso ona;202;89;1023,2;14,8;2,06
26/09/2017;04:00;0,2;"Muy buena / ";0,14;1;9;Muy buena / Oso ona;11;13;Muy buena / Oso ona;219;86;1023,3;16,3;1,81
26/09/2017;03:00;0,16;"Muy buena / ";0,13;1;8;Muy buena / Oso ona;10;9;Muy buena / Oso ona;231;86;1023,6;17;1,97
26/09/2017;02:00;0,12;"Muy buena / ";0,13;1;5;Muy buena / Oso ona;7;4;Muy buena / Oso ona;228;88;1023,8;16,6;1,98
26/09/2017;01:00;0,13;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;7;5;Muy buena / Oso ona;232;88;1024;16,7;1,96
25/09/2017;24:00;0,13;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;7;13;Muy buena / Oso ona;238;88;1024,1;17,2;1,85
25/09/2017;23:00;0,12;"Muy buena / ";0,15;1;6;Muy buena / Oso ona;8;20;Muy buena / Oso ona;231;88;1024,2;16,9;1,96
25/09/2017;22:00;0,13;"Muy buena / ";0,17;1;6;Muy buena / Oso ona;8;19;Muy buena / Oso ona;229;89;1024,6;16,7;1,76
25/09/2017;21:00;0,13;"Muy buena / ";0,18;1;6;Muy buena / Oso ona;8;14;Muy buena / Oso ona;232;87;1024,6;16,9;1,86
25/09/2017;20:00;0,16;"Muy buena / ";0,19;1;8;Muy buena / Oso ona;10;13;Muy buena / Oso ona;231;84;1024,7;17,3;1,69
25/09/2017;19:00;0,16;"Muy buena / ";0,24;1;7;Muy buena / Oso ona;9;13;Muy buena / Oso ona;237;81;1024,6;18,2;1,4
25/09/2017;18:00;0,17;"Muy buena / ";0,25;1;7;Muy buena / Oso ona;9;10;Muy buena / Oso ona;244;78;1024,2;19;1,17
25/09/2017;17:00;0,16;"Muy buena / ";0,26;1;6;Muy buena / Oso ona;8;15;Muy buena / Oso ona;257;76;1024,1;19,5;1,23
25/09/2017;16:00;0,21;"Muy buena / ";0,29;2;5;Muy buena / Oso ona;8;6;Muy buena / Oso ona;242;74;1024,1;20,6;0,96
25/09/2017;15:00;0,21;"Muy buena / ";0,29;2;5;Muy buena / Oso ona;8;6;Muy buena / Oso ona;278;79;1024,1;20,6;0,82
25/09/2017;14:00;0,23;"Muy buena / ";0,29;1;3;Muy buena / Oso ona;6;12;Muy buena / Oso ona;264;85;1024,1;18,2;1,64
25/09/2017;13:00;0,22;"Muy buena / ";0,28;2;6;Muy buena / Oso ona;8;21;Muy buena / Oso ona;257;78;1023,6;19,7;1,42
25/09/2017;12:00;0,54;"Muy buena / ";0,27;7;21;Muy buena / Oso ona;32;30;Muy buena / Oso ona;352;74;1023,4;20,8;1,05
25/09/2017;11:00;0,27;"Muy buena / ";0,23;8;24;Muy buena / Oso ona;36;31;Muy buena / Oso ona;35;81;1023,5;20,7;1,44
25/09/2017;10:00;0,27;"Muy buena / ";0,21;5;22;Muy buena / Oso ona;29;21;Muy buena / Oso ona;335;85;1023,6;18,9;1,25
25/09/2017;09:00;0,37;"Muy buena / ";0,2;2;8;Muy buena / Oso ona;11;18;Muy buena / Oso ona;294;83;1023,3;18,8;0,95
25/09/2017;08:00;0,2;"Muy buena / ";0,17;2;17;Muy buena / Oso ona;21;14;Muy buena / Oso ona;227;84;1022,7;18;1,37
25/09/2017;07:00;0,2;"Muy buena / ";0,16;4;20;Muy buena / Oso ona;26;14;Muy buena / Oso ona;232;88;1022,2;17;1,48
25/09/2017;06:00;0,2;"Muy buena / ";0,15;1;19;Muy buena / Oso ona;21;16;Muy buena / Oso ona;226;88;1021,8;16,5;1,54
25/09/2017;05:00;0,16;"Muy buena / ";0,14;1;19;Muy buena / Oso ona;21;19;Muy buena / Oso ona;233;89;1021,4;16,5;1,64
25/09/2017;04:00;0,16;"Muy buena / ";0,15;1;11;Muy buena / Oso ona;13;17;Muy buena / Oso ona;236;90;1021,3;16,6;1,77
25/09/2017;03:00;0,16;"Muy buena / ";0,15;1;16;Muy buena / Oso ona;18;17;Muy buena / Oso ona;238;90;1021,4;16,5;1,23
25/09/2017;02:00;0,13;"Muy buena / ";0,15;1;6;Muy buena / Oso ona;8;16;Muy buena / Oso ona;220;90;1021,2;16,2;1,65
25/09/2017;01:00;0,13;"Muy buena / ";0,16;1;7;Muy buena / Oso ona;9;15;Muy buena / Oso ona;214;87;1021,2;16,8;1,42
24/09/2017;24:00;0,12;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;13;Muy buena / Oso ona;233;78;1021,3;18,7;1,61
24/09/2017;23:00;0,14;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;16;Muy buena / Oso ona;259;82;1021,7;19,3;1,71
24/09/2017;22:00;0,15;"Muy buena / ";0,19;1;5;Muy buena / Oso ona;7;19;Muy buena / Oso ona;246;87;1021,5;19,3;1,74
24/09/2017;21:00;0,17;"Muy buena / ";0,21;1;4;Muy buena / Oso ona;6;18;Muy buena / Oso ona;231;89;1020,4;19,2;1,22
24/09/2017;20:00;0,19;"Muy buena / ";0,22;1;5;Muy buena / Oso ona;7;17;Muy buena / Oso ona;220;87;1019,5;19,2;1,14
24/09/2017;19:00;0,19;"Muy buena / ";0,24;1;6;Muy buena / Oso ona;9;19;Muy buena / Oso ona;188;86;1018,9;19,5;0,23
24/09/2017;18:00;0,19;"Muy buena / ";0,26;1;5;Muy buena / Oso ona;7;20;Muy buena / Oso ona;301;85;1018,6;20,3;0,52
24/09/2017;17:00;0,21;"Muy buena / ";0,29;1;9;Muy buena / Oso ona;11;24;Muy buena / Oso ona;331;84;1018,3;20,9;1,72
24/09/2017;16:00;0,22;"Muy buena / ";0,31;1;7;Muy buena / Oso ona;9;22;Muy buena / Oso ona;332;79;1018,3;22,1;2,04
24/09/2017;15:00;0,22;"Muy buena / ";0,32;1;5;Muy buena / Oso ona;7;22;Muy buena / Oso ona;347;77;1018,4;22,7;1,94
24/09/2017;14:00;0,28;"Muy buena / ";0,34;1;5;Muy buena / Oso ona;7;25;Muy buena / Oso ona;27;74;1018,6;23,1;2,22
24/09/2017;13:00;0,29;"Muy buena / ";0,36;2;6;Muy buena / Oso ona;8;23;Muy buena / Oso ona;350;72;1019,1;23;2,08
24/09/2017;12:00;0,32;"Muy buena / ";0,37;5;14;Muy buena / Oso ona;21;23;Muy buena / Oso ona;327;68;1019,2;22,4;2,49
24/09/2017;11:00;0,37;"Muy buena / ";0,38;5;16;Muy buena / Oso ona;25;27;Muy buena / Oso ona;9;67;1019,3;22,1;1,73
24/09/2017;10:00;0,37;"Muy buena / ";0,39;10;23;Muy buena / Oso ona;38;27;Muy buena / Oso ona;24;66;1019,7;21,6;1
24/09/2017;09:00;0,38;"Muy buena / ";0,37;16;27;Muy buena / Oso ona;53;26;Muy buena / Oso ona;68;73;1019,7;20;0,85
24/09/2017;08:00;0,35;"Muy buena / ";0,35;11;24;Muy buena / Oso ona;41;28;Muy buena / Oso ona;192;85;1019,5;16,7;1,24
24/09/2017;07:00;0,35;"Muy buena / ";0,35;6;28;Muy buena / Oso ona;37;31;Muy buena / Oso ona;241;90;1019,5;14,6;0,5
24/09/2017;06:00;0,47;"Muy buena / ";0,35;2;26;Muy buena / Oso ona;29;30;Muy buena / Oso ona;192;87;1019,2;14,3;1,18
24/09/2017;05:00;0,33;"Muy buena / ";0,34;2;21;Muy buena / Oso ona;24;35;Muy buena / Oso ona;186;88;1019,3;14,6;1,32
24/09/2017;04:00;0,42;"Muy buena / ";0,35;2;22;Muy buena / Oso ona;25;36;Muy buena / Oso ona;189;87;1019,7;15;1,36
24/09/2017;03:00;0,42;"Muy buena / ";0,34;2;27;Muy buena / Oso ona;30;23;Muy buena / Oso ona;185;86;1020,1;15,6;1,6
24/09/2017;02:00;0,28;"Muy buena / ";0,32;2;26;Muy buena / Oso ona;29;14;Muy buena / Oso ona;189;85;1020,5;16,2;1,79
24/09/2017;01:00;0,22;"Muy buena / ";0,32;2;20;Muy buena / Oso ona;23;20;Muy buena / Oso ona;190;83;1020,8;16,4;2,1
23/09/2017;24:00;0,35;"Muy buena / ";0,32;3;17;Muy buena / Oso ona;21;25;Muy buena / Oso ona;190;79;1020,9;17,5;2,69
23/09/2017;23:00;0,28;"Muy buena / ";0,3;2;11;Muy buena / Oso ona;14;45;Buena / Ona;234;78;1020,9;18,1;1,87
23/09/2017;22:00;0,4;"Muy buena / ";0,3;2;10;Muy buena / Oso ona;14;45;Buena / Ona;230;75;1020,8;18,7;1,59
23/09/2017;21:00;0,43;"Muy buena / ";0,29;2;11;Muy buena / Oso ona;15;28;Muy buena / Oso ona;241;74;1020,3;19,6;1,35
23/09/2017;20:00;0,32;"Muy buena / ";0,27;2;12;Muy buena / Oso ona;14;23;Muy buena / Oso ona;252;80;1020;19,5;0,98
23/09/2017;19:00;0,32;"Muy buena / ";0,27;2;10;Muy buena / Oso ona;12;22;Muy buena / Oso ona;265;81;1019,1;20,1;0,93
23/09/2017;18:00;0,24;"Muy buena / ";0,27;1;9;Muy buena / Oso ona;11;23;Muy buena / Oso ona;248;75;1018,3;21,6;0,77
23/09/2017;17:00;0,19;"Muy buena / ";0,28;2;25;Muy buena / Oso ona;29;31;Muy buena / Oso ona;300;67;1017,3;23,4;0,53
23/09/2017;16:00;0,23;"Muy buena / ";0,29;2;12;Muy buena / Oso ona;15;26;Muy buena / Oso ona;31;59;1017;26,8;1,14
23/09/2017;15:00;0,24;"Muy buena / ";0,29;3;12;Muy buena / Oso ona;16;12;Muy buena / Oso ona;23;46;1017,1;28,7;1,88
23/09/2017;14:00;0,32;"Muy buena / ";0,3;2;7;Muy buena / Oso ona;10;14;Muy buena / Oso ona;159;35;1017,1;30,9;1,59
23/09/2017;13:00;0,33;"Muy buena / ";0,32;2;8;Muy buena / Oso ona;11;12;Muy buena / Oso ona;194;41;1017,5;28,8;3,07
23/09/2017;12:00;0,31;"Muy buena / ";0,34;2;6;Muy buena / Oso ona;9;12;Muy buena / Oso ona;197;46;1017,7;26,9;3,66
23/09/2017;11:00;0,31;"Muy buena / ";0,35;2;5;Muy buena / Oso ona;8;11;Muy buena / Oso ona;201;51;1018;24,7;4,29
23/09/2017;10:00;0,28;"Muy buena / ";0,36;2;5;Muy buena / Oso ona;8;10;Muy buena / Oso ona;176;54;1018,2;23,4;4,26
23/09/2017;09:00;0,27;"Muy buena / ";0,41;2;7;Muy buena / Oso ona;11;13;Muy buena / Oso ona;126;71;1018,2;21,6;2,17
23/09/2017;08:00;0,29;"Muy buena / ";0,42;3;11;Muy buena / Oso ona;15;15;Muy buena / Oso ona;195;91;1018,2;18,3;1,51
23/09/2017;07:00;0,33;"Muy buena / ";0,42;3;16;Muy buena / Oso ona;20;21;Muy buena / Oso ona;210;95;1018,3;14,9;1,37
23/09/2017;06:00;0,46;"Muy buena / ";0,43;3;21;Muy buena / Oso ona;25;26;Muy buena / Oso ona;210;94;1018,4;14;1,82
23/09/2017;05:00;0,48;"Muy buena / ";0,43;3;26;Muy buena / Oso ona;30;26;Muy buena / Oso ona;149;94;1018,7;14,5;1,29
23/09/2017;04:00;0,43;"Muy buena / ";0,43;2;23;Muy buena / Oso ona;26;29;Muy buena / Oso ona;186;94;1019,2;14,9;2,14
23/09/2017;03:00;0,31;"Muy buena / ";0,42;2;23;Muy buena / Oso ona;27;31;Muy buena / Oso ona;184;94;1019,9;15,2;2,4
23/09/2017;02:00;0,72;"Muy buena / ";0,46;5;33;Muy buena / Oso ona;40;21;Muy buena / Oso ona;180;93;1021;15,4;2,24
23/09/2017;01:00;0,34;"Muy buena / ";0,42;2;23;Muy buena / Oso ona;27;10;Muy buena / Oso ona;202;92;1021,8;15,2;1,41
22/09/2017;24:00;0,28;"Muy buena / ";0,41;3;17;Muy buena / Oso ona;21;18;Muy buena / Oso ona;214;92;1022,2;15,3;1,09
22/09/2017;23:00;0,4;"Muy buena / ";0,4;4;24;Muy buena / Oso ona;30;22;Muy buena / Oso ona;189;92;1022,4;16,2;1,22
22/09/2017;22:00;0,51;"Muy buena / ";0,37;4;29;Muy buena / Oso ona;35;13;Muy buena / Oso ona;198;91;1022,7;16,4;1,8
