Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA
26/10/2017;01:00;;"Sin datos / ";;53;51;Muy buena / Oso ona;132;4;"Muy buena / ";4;22;Muy buena / Oso ona;5;Muy buena / Oso ona
25/10/2017;24:00;;"Sin datos / ";;68;55;Muy buena / Oso ona;159;4;"Muy buena / ";4;28;Muy buena / Oso ona;5;Muy buena / Oso ona
25/10/2017;23:00;;"Sin datos / ";;95;58;Muy buena / Oso ona;203;4;"Muy buena / ";4;33;Muy buena / Oso ona;5;Muy buena / Oso ona
25/10/2017;22:00;;"Sin datos / ";;121;65;Muy buena / Oso ona;250;4;"Muy buena / ";5;43;Buena / Ona;6;Muy buena / Oso ona
25/10/2017;21:00;;"Sin datos / ";;129;69;Muy buena / Oso ona;266;4;"Muy buena / ";7;49;Buena / Ona;7;Muy buena / Oso ona
25/10/2017;20:00;;"Sin datos / ";;140;78;Muy buena / Oso ona;292;4;"Muy buena / ";9;43;Buena / Ona;8;Muy buena / Oso ona
25/10/2017;19:00;;"Sin datos / ";;131;78;Muy buena / Oso ona;278;4;"Muy buena / ";10;45;Buena / Ona;10;Muy buena / Oso ona
25/10/2017;18:00;;"Sin datos / ";;114;90;Muy buena / Oso ona;264;4;"Muy buena / ";10;53;Buena / Ona;16;Muy buena / Oso ona
25/10/2017;17:00;;"Sin datos / ";;74;92;Muy buena / Oso ona;205;7;"Muy buena / ";11;52;Buena / Ona;17;Muy buena / Oso ona
25/10/2017;16:00;;"Sin datos / ";;45;78;Muy buena / Oso ona;147;;"Sin datos / ";10;53;Buena / Ona;17;Muy buena / Oso ona
25/10/2017;15:00;;"Sin datos / ";;43;57;Muy buena / Oso ona;124;34;"Muy buena / ";9;64;Mejorable / Hobetzeko modukoa;17;Muy buena / Oso ona
25/10/2017;14:00;;"Sin datos / ";;90;70;Muy buena / Oso ona;209;19;"Muy buena / ";9;63;Mejorable / Hobetzeko modukoa;19;Muy buena / Oso ona
25/10/2017;13:00;;"Sin datos / ";;136;74;Muy buena / Oso ona;282;14;"Muy buena / ";7;38;Muy buena / Oso ona;14;Muy buena / Oso ona
25/10/2017;12:00;;"Sin datos / ";;155;68;Muy buena / Oso ona;305;10;"Muy buena / ";6;51;Buena / Ona;20;Muy buena / Oso ona
25/10/2017;11:00;;"Sin datos / ";;162;63;Muy buena / Oso ona;312;8;"Muy buena / ";5;61;Mejorable / Hobetzeko modukoa;26;Muy buena / Oso ona
25/10/2017;10:00;;"Sin datos / ";;202;62;Muy buena / Oso ona;371;6;"Muy buena / ";4;65;Mejorable / Hobetzeko modukoa;21;Muy buena / Oso ona
25/10/2017;09:00;;"Sin datos / ";;207;57;Muy buena / Oso ona;374;4;"Muy buena / ";4;54;Buena / Ona;13;Muy buena / Oso ona
25/10/2017;08:00;;"Sin datos / ";;203;56;Muy buena / Oso ona;367;4;"Muy buena / ";4;47;Buena / Ona;11;Muy buena / Oso ona
25/10/2017;07:00;;"Sin datos / ";;174;53;Muy buena / Oso ona;319;4;"Muy buena / ";4;41;Buena / Ona;11;Muy buena / Oso ona
25/10/2017;06:00;;"Sin datos / ";;114;41;Muy buena / Oso ona;215;4;"Muy buena / ";4;32;Muy buena / Oso ona;10;Muy buena / Oso ona
25/10/2017;05:00;;"Sin datos / ";;76;38;Muy buena / Oso ona;155;4;"Muy buena / ";4;26;Muy buena / Oso ona;11;Muy buena / Oso ona
25/10/2017;04:00;;"Sin datos / ";;56;39;Muy buena / Oso ona;124;4;"Muy buena / ";4;24;Muy buena / Oso ona;8;Muy buena / Oso ona
25/10/2017;03:00;;"Sin datos / ";;44;39;Muy buena / Oso ona;106;4;"Muy buena / ";4;23;Muy buena / Oso ona;8;Muy buena / Oso ona
25/10/2017;02:00;;"Sin datos / ";;50;40;Muy buena / Oso ona;116;4;"Muy buena / ";4;23;Muy buena / Oso ona;8;Muy buena / Oso ona
25/10/2017;01:00;;"Sin datos / ";;57;44;Muy buena / Oso ona;132;4;"Muy buena / ";4;22;Muy buena / Oso ona;8;Muy buena / Oso ona
24/10/2017;24:00;;"Sin datos / ";;66;46;Muy buena / Oso ona;148;4;"Muy buena / ";4;25;Muy buena / Oso ona;8;Muy buena / Oso ona
24/10/2017;23:00;;"Sin datos / ";;74;54;Muy buena / Oso ona;168;4;"Muy buena / ";4;29;Muy buena / Oso ona;8;Muy buena / Oso ona
24/10/2017;22:00;;"Sin datos / ";;94;60;Muy buena / Oso ona;204;4;"Muy buena / ";5;35;Muy buena / Oso ona;6;Muy buena / Oso ona
24/10/2017;21:00;;"Sin datos / ";;116;73;Muy buena / Oso ona;250;4;"Muy buena / ";6;32;Muy buena / Oso ona;10;Muy buena / Oso ona
24/10/2017;20:00;;"Sin datos / ";;118;70;Muy buena / Oso ona;251;4;"Muy buena / ";7;32;Muy buena / Oso ona;11;Muy buena / Oso ona
24/10/2017;19:00;;"Sin datos / ";;129;78;Muy buena / Oso ona;275;4;"Muy buena / ";8;35;Muy buena / Oso ona;8;Muy buena / Oso ona
24/10/2017;18:00;;"Sin datos / ";;93;89;Muy buena / Oso ona;231;4;"Muy buena / ";9;32;Muy buena / Oso ona;8;Muy buena / Oso ona
24/10/2017;17:00;;"Sin datos / ";;65;81;Muy buena / Oso ona;179;;"Sin datos / ";10;48;Buena / Ona;13;Muy buena / Oso ona
24/10/2017;16:00;;"Sin datos / ";;88;80;Muy buena / Oso ona;215;13;"Muy buena / ";9;54;Buena / Ona;16;Muy buena / Oso ona
24/10/2017;15:00;;"Sin datos / ";0,81;132;78;Muy buena / Oso ona;281;9;"Muy buena / ";9;44;Buena / Ona;10;Muy buena / Oso ona
24/10/2017;14:00;0,67;"Muy buena / ";0,78;146;74;Muy buena / Oso ona;298;10;"Muy buena / ";8;36;Muy buena / Oso ona;15;Muy buena / Oso ona
24/10/2017;13:00;0,8;"Muy buena / ";0,74;128;68;Muy buena / Oso ona;263;13;"Muy buena / ";7;33;Muy buena / Oso ona;18;Muy buena / Oso ona
24/10/2017;12:00;0,85;"Muy buena / ";0,68;152;71;Muy buena / Oso ona;303;10;"Muy buena / ";6;39;Muy buena / Oso ona;20;Muy buena / Oso ona
24/10/2017;11:00;0,74;"Muy buena / ";0,62;133;64;Muy buena / Oso ona;267;10;"Muy buena / ";6;41;Buena / Ona;23;Muy buena / Oso ona
24/10/2017;10:00;0,84;"Muy buena / ";0,57;128;60;Muy buena / Oso ona;255;7;"Muy buena / ";5;39;Muy buena / Oso ona;18;Muy buena / Oso ona
24/10/2017;09:00;0,62;"Muy buena / ";0,54;144;55;Muy buena / Oso ona;276;6;"Muy buena / ";4;40;Muy buena / Oso ona;15;Muy buena / Oso ona
24/10/2017;08:00;1,01;"Muy buena / ";0,53;160;56;Muy buena / Oso ona;301;4;"Muy buena / ";4;34;Muy buena / Oso ona;12;Muy buena / Oso ona
24/10/2017;07:00;0,62;"Muy buena / ";0,46;147;56;Muy buena / Oso ona;280;4;"Muy buena / ";4;26;Muy buena / Oso ona;11;Muy buena / Oso ona
24/10/2017;06:00;0,43;"Muy buena / ";0,44;77;46;Muy buena / Oso ona;163;4;"Muy buena / ";4;20;Muy buena / Oso ona;10;Muy buena / Oso ona
24/10/2017;05:00;0,35;"Muy buena / ";0,45;51;39;Muy buena / Oso ona;117;4;"Muy buena / ";4;17;Muy buena / Oso ona;8;Muy buena / Oso ona
24/10/2017;04:00;0,34;"Muy buena / ";0,47;46;36;Muy buena / Oso ona;107;5;"Muy buena / ";4;18;Muy buena / Oso ona;8;Muy buena / Oso ona
24/10/2017;03:00;0,35;"Muy buena / ";0,64;41;36;Muy buena / Oso ona;99;4;"Muy buena / ";4;17;Muy buena / Oso ona;8;Muy buena / Oso ona
24/10/2017;02:00;0,61;"Muy buena / ";0,7;42;37;Muy buena / Oso ona;100;4;"Muy buena / ";4;17;Muy buena / Oso ona;8;Muy buena / Oso ona
24/10/2017;01:00;0,54;"Muy buena / ";0,68;46;40;Muy buena / Oso ona;110;4;"Muy buena / ";4;16;Muy buena / Oso ona;8;Muy buena / Oso ona
23/10/2017;24:00;0,35;"Muy buena / ";0,66;53;44;Muy buena / Oso ona;126;4;"Muy buena / ";;19;Muy buena / Oso ona;8;Muy buena / Oso ona
23/10/2017;23:00;0,47;"Muy buena / ";0,62;59;49;Muy buena / Oso ona;139;4;"Muy buena / ";9;25;Muy buena / Oso ona;8;Muy buena / Oso ona
23/10/2017;22:00;0,48;"Muy buena / ";0,65;81;57;Muy buena / Oso ona;181;4;"Muy buena / ";;25;Muy buena / Oso ona;5;Muy buena / Oso ona
23/10/2017;21:00;0,5;"Muy buena / ";0,67;81;63;Muy buena / Oso ona;186;4;"Muy buena / ";;27;Muy buena / Oso ona;5;Muy buena / Oso ona
23/10/2017;20:00;1,54;"Muy buena / ";;105;73;Muy buena / Oso ona;234;4;"Muy buena / ";;24;Muy buena / Oso ona;6;Muy buena / Oso ona
23/10/2017;19:00;0,79;"Muy buena / ";;70;74;Muy buena / Oso ona;180;5;"Muy buena / ";;20;Muy buena / Oso ona;8;Muy buena / Oso ona
23/10/2017;18:00;0,46;"Muy buena / ";;55;75;Muy buena / Oso ona;159;;"Sin datos / ";;30;Muy buena / Oso ona;6;Muy buena / Oso ona
23/10/2017;17:00;0,4;"Muy buena / ";;47;79;Muy buena / Oso ona;150;20;"Muy buena / ";;29;Muy buena / Oso ona;8;Muy buena / Oso ona
23/10/2017;16:00;;"Sin datos / ";;28;63;Muy buena / Oso ona;106;31;"Muy buena / ";;28;Muy buena / Oso ona;11;Muy buena / Oso ona
23/10/2017;15:00;;"Sin datos / ";;23;51;Muy buena / Oso ona;86;;"Sin datos / ";;31;Muy buena / Oso ona;;Sin datos / Daturik gabe
23/10/2017;14:00;;"Sin datos / ";;;;Sin datos / Daturik gabe;;;"Sin datos / ";10;22;Muy buena / Oso ona;;Sin datos / Daturik gabe
23/10/2017;13:00;;"Sin datos / ";;;;Sin datos / Daturik gabe;;;"Sin datos / ";9;15;Muy buena / Oso ona;;Sin datos / Daturik gabe
23/10/2017;12:00;;"Sin datos / ";;62;48;Muy buena / Oso ona;143;22;"Muy buena / ";9;22;Muy buena / Oso ona;8;Muy buena / Oso ona
23/10/2017;11:00;;"Sin datos / ";;66;50;Muy buena / Oso ona;150;13;"Muy buena / ";7;23;Muy buena / Oso ona;10;Muy buena / Oso ona
23/10/2017;10:00;;"Sin datos / ";;56;43;Muy buena / Oso ona;129;12;"Muy buena / ";6;20;Muy buena / Oso ona;8;Muy buena / Oso ona
23/10/2017;09:00;;"Sin datos / ";;81;46;Muy buena / Oso ona;170;8;"Muy buena / ";5;25;Muy buena / Oso ona;6;Muy buena / Oso ona
23/10/2017;08:00;;"Sin datos / ";;100;46;Muy buena / Oso ona;200;5;"Muy buena / ";4;23;Muy buena / Oso ona;5;Muy buena / Oso ona
23/10/2017;07:00;;"Sin datos / ";;130;52;Muy buena / Oso ona;251;4;"Muy buena / ";4;18;Muy buena / Oso ona;5;Muy buena / Oso ona
23/10/2017;06:00;;"Sin datos / ";;72;40;Muy buena / Oso ona;150;4;"Muy buena / ";5;14;Muy buena / Oso ona;5;Muy buena / Oso ona
23/10/2017;05:00;;"Sin datos / ";0,82;43;36;Muy buena / Oso ona;101;4;"Muy buena / ";6;13;Muy buena / Oso ona;5;Muy buena / Oso ona
23/10/2017;04:00;0,89;"Muy buena / ";0,82;34;34;Muy buena / Oso ona;86;4;"Muy buena / ";6;12;Muy buena / Oso ona;5;Muy buena / Oso ona
23/10/2017;03:00;0,69;"Muy buena / ";0,72;7;31;Muy buena / Oso ona;42;4;"Muy buena / ";9;12;Muy buena / Oso ona;3;Muy buena / Oso ona
23/10/2017;02:00;0,81;"Muy buena / ";0,73;11;34;Muy buena / Oso ona;51;4;"Muy buena / ";10;11;Muy buena / Oso ona;3;Muy buena / Oso ona
23/10/2017;01:00;0,73;"Muy buena / ";;12;35;Muy buena / Oso ona;53;5;"Muy buena / ";;13;Muy buena / Oso ona;3;Muy buena / Oso ona
22/10/2017;24:00;0,52;"Muy buena / ";;13;39;Muy buena / Oso ona;59;10;"Muy buena / ";;12;Muy buena / Oso ona;3;Muy buena / Oso ona
22/10/2017;23:00;0,84;"Muy buena / ";;10;45;Muy buena / Oso ona;61;13;"Muy buena / ";25;14;Muy buena / Oso ona;3;Muy buena / Oso ona
22/10/2017;22:00;0,82;"Muy buena / ";;28;51;Muy buena / Oso ona;93;10;"Muy buena / ";33;12;Muy buena / Oso ona;3;Muy buena / Oso ona
22/10/2017;21:00;0,87;"Muy buena / ";;23;61;Muy buena / Oso ona;96;5;"Muy buena / ";42;21;Muy buena / Oso ona;3;Muy buena / Oso ona
22/10/2017;20:00;0,33;"Muy buena / ";;12;49;Muy buena / Oso ona;67;25;"Muy buena / ";51;16;Muy buena / Oso ona;3;Muy buena / Oso ona
22/10/2017;19:00;;"Sin datos / ";;11;53;Muy buena / Oso ona;69;;"Sin datos / ";55;16;Muy buena / Oso ona;4;Muy buena / Oso ona
22/10/2017;18:00;;"Sin datos / ";;12;60;Muy buena / Oso ona;79;30;"Muy buena / ";53;17;Muy buena / Oso ona;3;Muy buena / Oso ona
22/10/2017;17:00;;"Sin datos / ";;8;43;Muy buena / Oso ona;56;46;"Muy buena / ";51;20;Muy buena / Oso ona;7;Muy buena / Oso ona
22/10/2017;16:00;;"Sin datos / ";;7;37;Muy buena / Oso ona;47;51;"Muy buena / ";50;16;Muy buena / Oso ona;5;Muy buena / Oso ona
22/10/2017;15:00;;"Sin datos / ";0,52;4;25;Muy buena / Oso ona;27;61;"Buena / ";50;15;Muy buena / Oso ona;3;Muy buena / Oso ona
