Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
23/10/2017;03:00;;;Sin datos / Daturik gabe;13;23;"Muy buena / ";28;8;Muy buena / Oso ona;4;Muy buena / Oso ona;187;96;1014,9;0;0;10,8;0,79
23/10/2017;02:00;;;Sin datos / Daturik gabe;13;23;"Muy buena / ";30;9;Muy buena / Oso ona;3;Muy buena / Oso ona;183;95;1015,4;0;0;11,4;0,58
23/10/2017;01:00;;;Sin datos / Daturik gabe;12;30;"Muy buena / ";33;10;Muy buena / Oso ona;4;Muy buena / Oso ona;196;92;1015,7;0;0;12;0,57
22/10/2017;24:00;;;Sin datos / Daturik gabe;13;27;"Muy buena / ";37;7;Muy buena / Oso ona;4;Muy buena / Oso ona;200;93;1016,2;0;0;12,2;0,73
22/10/2017;23:00;;;Sin datos / Daturik gabe;16;24;"Muy buena / ";42;9;Muy buena / Oso ona;4;Muy buena / Oso ona;176;94;1016,6;0;0;12,2;0,61
22/10/2017;22:00;;;Sin datos / Daturik gabe;13;36;"Muy buena / ";47;10;Muy buena / Oso ona;4;Muy buena / Oso ona;230;93;1016,6;0;0;12,4;0,99
22/10/2017;21:00;;;Sin datos / Daturik gabe;19;31;"Muy buena / ";51;10;Muy buena / Oso ona;4;Muy buena / Oso ona;204;92;1016,7;0;0;12,5;0,91
22/10/2017;20:00;;;Sin datos / Daturik gabe;24;28;"Muy buena / ";55;9;Muy buena / Oso ona;3;Muy buena / Oso ona;153;91;1016,7;0;0;12,8;0,86
22/10/2017;19:00;;;Sin datos / Daturik gabe;22;38;"Muy buena / ";59;12;Muy buena / Oso ona;3;Muy buena / Oso ona;195;90;1016,6;0;0;12,8;0,62
22/10/2017;18:00;;;Sin datos / Daturik gabe;19;46;"Muy buena / ";62;14;Muy buena / Oso ona;4;Muy buena / Oso ona;239;90;1016,4;0;0,8;13,3;1,3
22/10/2017;17:00;;;Sin datos / Daturik gabe;11;62;"Buena / ";63;6;Muy buena / Oso ona;4;Muy buena / Oso ona;249;86;1016,1;0;31,4;13,8;1,29
22/10/2017;16:00;;;Sin datos / Daturik gabe;3;74;"Buena / ";62;12;Muy buena / Oso ona;4;Muy buena / Oso ona;296;87;1016,1;0,1;45,5;13,9;2,34
22/10/2017;15:00;;;Sin datos / Daturik gabe;7;64;"Buena / ";59;11;Muy buena / Oso ona;4;Muy buena / Oso ona;276;80;1016;0;198,6;15,4;1,01
22/10/2017;14:00;;;Sin datos / Daturik gabe;8;65;"Buena / ";57;9;Muy buena / Oso ona;4;Muy buena / Oso ona;269;83;1016,1;0;147,2;14,6;0,88
22/10/2017;13:00;;;Sin datos / Daturik gabe;9;64;"Buena / ";57;8;Muy buena / Oso ona;4;Muy buena / Oso ona;277;88;1016,3;0;200,6;13,7;1,92
22/10/2017;12:00;;;Sin datos / Daturik gabe;7;61;"Buena / ";57;7;Muy buena / Oso ona;4;Muy buena / Oso ona;284;84;1017;0,2;90,6;14;1,66
22/10/2017;11:00;;;Sin datos / Daturik gabe;10;;"Sin datos / ";57;8;Muy buena / Oso ona;4;Muy buena / Oso ona;273;81;1016,9;0;404,1;14,6;1,98
22/10/2017;10:00;;;Sin datos / Daturik gabe;10;53;"Muy buena / ";57;7;Muy buena / Oso ona;3;Muy buena / Oso ona;274;89;1016,9;0;108,7;13,4;0,94
22/10/2017;09:00;;;Sin datos / Daturik gabe;10;50;"Muy buena / ";57;4;Muy buena / Oso ona;3;Muy buena / Oso ona;208;93;1016,7;0,1;137,2;12,8;0,62
22/10/2017;08:00;;;Sin datos / Daturik gabe;7;53;"Muy buena / ";57;5;Muy buena / Oso ona;4;Muy buena / Oso ona;238;96;1016,5;0;50,7;11,7;1,4
22/10/2017;07:00;;;Sin datos / Daturik gabe;7;54;"Muy buena / ";57;3;Muy buena / Oso ona;4;Muy buena / Oso ona;240;97;1016,1;0,3;2,7;11,5;1,44
22/10/2017;06:00;;;Sin datos / Daturik gabe;4;63;"Buena / ";56;5;Muy buena / Oso ona;4;Muy buena / Oso ona;271;91;1015,8;0,1;0;12,1;1,67
22/10/2017;05:00;;;Sin datos / Daturik gabe;2;62;"Buena / ";55;2;Muy buena / Oso ona;3;Muy buena / Oso ona;265;91;1015,2;0;0;12;1,57
22/10/2017;04:00;;;Sin datos / Daturik gabe;3;61;"Buena / ";53;5;Muy buena / Oso ona;3;Muy buena / Oso ona;266;93;1015,2;0;0;12,1;2,07
22/10/2017;03:00;;;Sin datos / Daturik gabe;3;57;"Muy buena / ";52;3;Muy buena / Oso ona;3;Muy buena / Oso ona;250;94;1015,1;0;0;12,1;1,89
22/10/2017;02:00;;;Sin datos / Daturik gabe;4;53;"Muy buena / ";53;5;Muy buena / Oso ona;4;Muy buena / Oso ona;267;91;1015,4;0,3;0;12,3;2
22/10/2017;01:00;;;Sin datos / Daturik gabe;5;49;"Muy buena / ";55;6;Muy buena / Oso ona;3;Muy buena / Oso ona;246;91;1015,4;0;0;12,5;1,87
21/10/2017;24:00;;;Sin datos / Daturik gabe;5;53;"Muy buena / ";58;13;Muy buena / Oso ona;4;Muy buena / Oso ona;263;93;1015,6;0,1;0;12,7;1,82
21/10/2017;23:00;;;Sin datos / Daturik gabe;8;51;"Muy buena / ";61;9;Muy buena / Oso ona;4;Muy buena / Oso ona;231;94;1015,5;0,9;0;12,7;1,25
21/10/2017;22:00;;;Sin datos / Daturik gabe;9;55;"Muy buena / ";63;11;Muy buena / Oso ona;3;Muy buena / Oso ona;281;90;1015,4;0,5;0;13,1;1,2
21/10/2017;21:00;;;Sin datos / Daturik gabe;14;46;"Muy buena / ";65;13;Muy buena / Oso ona;3;Muy buena / Oso ona;252;87;1014,9;0,1;0;13,6;1,51
21/10/2017;20:00;;;Sin datos / Daturik gabe;14;50;"Muy buena / ";66;10;Muy buena / Oso ona;3;Muy buena / Oso ona;254;85;1014,8;0;0;14;1,64
21/10/2017;19:00;;;Sin datos / Daturik gabe;6;66;"Buena / ";66;13;Muy buena / Oso ona;3;Muy buena / Oso ona;289;76;1014,6;0,1;0;14,8;1,86
21/10/2017;18:00;;;Sin datos / Daturik gabe;4;69;"Buena / ";66;15;Muy buena / Oso ona;4;Muy buena / Oso ona;293;68;1013,9;0;0,8;16,1;1,6
21/10/2017;17:00;;;Sin datos / Daturik gabe;3;74;"Buena / ";63;17;Muy buena / Oso ona;4;Muy buena / Oso ona;309;67;1013,6;0;13,5;16,4;2,16
21/10/2017;16:00;;;Sin datos / Daturik gabe;3;74;"Buena / ";59;14;Muy buena / Oso ona;3;Muy buena / Oso ona;303;68;1013,2;0;73;16,7;1,99
21/10/2017;15:00;;;Sin datos / Daturik gabe;4;72;"Buena / ";58;16;Muy buena / Oso ona;4;Muy buena / Oso ona;297;67;1012,8;0;90,4;16,9;1,99
21/10/2017;14:00;;;Sin datos / Daturik gabe;5;66;"Buena / ";57;13;Muy buena / Oso ona;3;Muy buena / Oso ona;298;71;1012,3;0;58,2;16,8;1,99
21/10/2017;13:00;;;Sin datos / Daturik gabe;11;55;"Muy buena / ";58;15;Muy buena / Oso ona;4;Muy buena / Oso ona;281;71;1012;0;147,3;17,2;1,4
21/10/2017;12:00;;;Sin datos / Daturik gabe;13;51;"Muy buena / ";61;14;Muy buena / Oso ona;3;Muy buena / Oso ona;241;75;1012,1;0;210,6;16,5;1,03
21/10/2017;11:00;;;Sin datos / Daturik gabe;14;;"Sin datos / ";64;11;Muy buena / Oso ona;4;Muy buena / Oso ona;239;85;1012,2;0;137,2;15,3;1,54
21/10/2017;10:00;;;Sin datos / Daturik gabe;13;47;"Muy buena / ";64;9;Muy buena / Oso ona;3;Muy buena / Oso ona;220;92;1012,1;0;79,2;14,7;0,96
21/10/2017;09:00;;;Sin datos / Daturik gabe;14;48;"Muy buena / ";65;10;Muy buena / Oso ona;3;Muy buena / Oso ona;230;96;1011,6;0,1;32,2;14,3;0,93
21/10/2017;08:00;;;Sin datos / Daturik gabe;4;65;"Buena / ";67;9;Muy buena / Oso ona;3;Muy buena / Oso ona;284;95;1010,9;0,8;13;14,4;1,85
21/10/2017;07:00;;;Sin datos / Daturik gabe;2;67;"Buena / ";66;10;Muy buena / Oso ona;3;Muy buena / Oso ona;294;92;1009,7;0,4;0,7;15,3;2
21/10/2017;06:00;;;Sin datos / Daturik gabe;;71;"Buena / ";65;15;Muy buena / Oso ona;3;Muy buena / Oso ona;304;90;1008,8;0,2;0;15,9;2,89
21/10/2017;05:00;;;Sin datos / Daturik gabe;;76;"Buena / ";64;14;Muy buena / Oso ona;3;Muy buena / Oso ona;309;85;1007,9;0;0;17,3;3,23
21/10/2017;04:00;;;Sin datos / Daturik gabe;;74;"Buena / ";61;15;Muy buena / Oso ona;3;Muy buena / Oso ona;309;88;1007,2;0;0;17,7;2,81
21/10/2017;03:00;;;Sin datos / Daturik gabe;3;64;"Buena / ";58;9;Muy buena / Oso ona;3;Muy buena / Oso ona;286;77;1006;0;0;19,9;3,7
21/10/2017;02:00;;;Sin datos / Daturik gabe;4;56;"Muy buena / ";53;7;Muy buena / Oso ona;4;Muy buena / Oso ona;238;58;1004,2;0;0;22,2;4,12
21/10/2017;01:00;;;Sin datos / Daturik gabe;5;59;"Muy buena / ";47;6;Muy buena / Oso ona;3;Muy buena / Oso ona;237;59;1003,6;0;0;21,7;3,08
20/10/2017;24:00;;;Sin datos / Daturik gabe;6;60;"Muy buena / ";42;7;Muy buena / Oso ona;3;Muy buena / Oso ona;167;58;1003,5;0;0;21,2;1,9
20/10/2017;23:00;;;Sin datos / Daturik gabe;6;63;"Buena / ";40;6;Muy buena / Oso ona;3;Muy buena / Oso ona;165;57;1003,2;0;0;21,2;2,66
20/10/2017;22:00;;;Sin datos / Daturik gabe;11;56;"Muy buena / ";38;8;Muy buena / Oso ona;3;Muy buena / Oso ona;167;58;1003,6;0;0;20,7;2,46
20/10/2017;21:00;;;Sin datos / Daturik gabe;14;53;"Muy buena / ";36;8;Muy buena / Oso ona;4;Muy buena / Oso ona;170;59;1003,9;0;0;20,5;1,82
20/10/2017;20:00;;;Sin datos / Daturik gabe;18;50;"Muy buena / ";35;10;Muy buena / Oso ona;3;Muy buena / Oso ona;171;59;1003,8;0;0;20,7;1,63
20/10/2017;19:00;1;41;Muy buena / Oso ona;38;24;"Muy buena / ";32;22;Muy buena / Oso ona;4;Muy buena / Oso ona;170;71;1003,7;0;0;20;1,05
20/10/2017;18:00;7;52;Muy buena / Oso ona;63;7;"Muy buena / ";33;20;Muy buena / Oso ona;4;Muy buena / Oso ona;229;76;1003,5;0;3,4;20,4;0,85
20/10/2017;17:00;2;38;Muy buena / Oso ona;41;26;"Muy buena / ";33;14;Muy buena / Oso ona;4;Muy buena / Oso ona;94;64;1003,5;0;228,3;22,6;0,32
20/10/2017;16:00;1;25;Muy buena / Oso ona;27;41;"Muy buena / ";30;16;Muy buena / Oso ona;3;Muy buena / Oso ona;73;60;1003,6;0;486,1;23,3;0,51
20/10/2017;15:00;1;19;Muy buena / Oso ona;22;47;"Muy buena / ";25;20;Muy buena / Oso ona;3;Muy buena / Oso ona;17;57;1003,8;0;606,3;23,6;0,47
20/10/2017;14:00;4;21;Muy buena / Oso ona;27;42;"Muy buena / ";18;19;Muy buena / Oso ona;4;Muy buena / Oso ona;356;56;1003,8;0;823,9;23,2;0,67
20/10/2017;13:00;5;18;Muy buena / Oso ona;25;41;"Muy buena / ";13;12;Muy buena / Oso ona;4;Muy buena / Oso ona;112;56;1004,1;0;1006,5;22,6;0,38
20/10/2017;12:00;7;23;Muy buena / Oso ona;34;26;"Muy buena / ";10;19;Muy buena / Oso ona;4;Muy buena / Oso ona;118;63;1004,7;0;734,6;20,5;0,93
20/10/2017;11:00;19;28;Muy buena / Oso ona;57;;"Sin datos / ";10;16;Muy buena / Oso ona;4;Muy buena / Oso ona;122;70;1005,1;0;621,3;18,6;1,1
20/10/2017;10:00;20;30;Muy buena / Oso ona;60;9;"Muy buena / ";12;16;Muy buena / Oso ona;4;Muy buena / Oso ona;154;75;1005,1;0;106,4;16,4;0,75
20/10/2017;09:00;22;35;Muy buena / Oso ona;69;7;"Muy buena / ";15;15;Muy buena / Oso ona;4;Muy buena / Oso ona;195;75;1005;0;82,2;15,5;0,51
20/10/2017;08:00;26;36;Muy buena / Oso ona;76;3;"Muy buena / ";19;13;Muy buena / Oso ona;4;Muy buena / Oso ona;198;78;1004,7;0;22,9;14,6;0,69
20/10/2017;07:00;21;37;Muy buena / Oso ona;69;1;"Muy buena / ";23;13;Muy buena / Oso ona;4;Muy buena / Oso ona;153;79;1003,9;0;2,6;14,1;1,01
20/10/2017;06:00;6;30;Muy buena / Oso ona;38;7;"Muy buena / ";26;9;Muy buena / Oso ona;4;Muy buena / Oso ona;164;79;1003,5;0;0;14,1;0,7
20/10/2017;05:00;;;Sin datos / Daturik gabe;17;20;"Muy buena / ";28;6;Muy buena / Oso ona;4;Muy buena / Oso ona;175;79;1003;0;0;13,8;0,99
20/10/2017;04:00;;;Sin datos / Daturik gabe;13;23;"Muy buena / ";28;11;Muy buena / Oso ona;4;Muy buena / Oso ona;161;80;1002,6;0;0;13,7;1,27
20/10/2017;03:00;;;Sin datos / Daturik gabe;13;28;"Muy buena / ";27;9;Muy buena / Oso ona;3;Muy buena / Oso ona;179;76;1002,3;0;0;14,5;0,53
20/10/2017;02:00;;;Sin datos / Daturik gabe;12;32;"Muy buena / ";26;7;Muy buena / Oso ona;3;Muy buena / Oso ona;201;74;1002,2;0;0;14,9;0,56
20/10/2017;01:00;;;Sin datos / Daturik gabe;11;35;"Muy buena / ";24;3;Muy buena / Oso ona;4;Muy buena / Oso ona;210;74;1001,8;0;0;15;0,66
19/10/2017;24:00;;;Sin datos / Daturik gabe;12;36;"Muy buena / ";26;6;Muy buena / Oso ona;3;Muy buena / Oso ona;204;75;1001,3;0;0;14,7;0,55
19/10/2017;23:00;;;Sin datos / Daturik gabe;16;29;"Muy buena / ";31;8;Muy buena / Oso ona;3;Muy buena / Oso ona;192;79;1000,8;0;0;14,4;0,8
19/10/2017;22:00;;;Sin datos / Daturik gabe;24;24;"Muy buena / ";36;10;Muy buena / Oso ona;4;Muy buena / Oso ona;222;81;1000,5;0;0;14,5;0,8
19/10/2017;21:00;;;Sin datos / Daturik gabe;31;17;"Muy buena / ";43;12;Muy buena / Oso ona;4;Muy buena / Oso ona;184;84;1000;0;0;14,8;1,06
19/10/2017;20:00;2;36;Muy buena / Oso ona;40;13;"Muy buena / ";50;15;Muy buena / Oso ona;3;Muy buena / Oso ona;187;88;999,6;0;0;14,8;0,89
19/10/2017;19:00;1;44;Muy buena / Oso ona;45;19;"Muy buena / ";57;19;Muy buena / Oso ona;4;Muy buena / Oso ona;177;85;999,7;0;0;15,7;1,11
19/10/2017;18:00;5;51;Muy buena / Oso ona;55;20;"Muy buena / ";62;20;Muy buena / Oso ona;4;Muy buena / Oso ona;107;81;998,9;0;2,7;16,3;0,66
19/10/2017;17:00;;;Sin datos / Daturik gabe;26;53;"Muy buena / ";65;9;Muy buena / Oso ona;3;Muy buena / Oso ona;108;73;998,7;0;145,8;17,7;1,42
19/10/2017;16:00;;;Sin datos / Daturik gabe;10;70;"Buena / ";61;4;Muy buena / Oso ona;4;Muy buena / Oso ona;35;64;998,5;0;434,7;19,3;0,43
19/10/2017;15:00;;;Sin datos / Daturik gabe;8;75;"Buena / ";53;7;Muy buena / Oso ona;3;Muy buena / Oso ona;4;66;998,1;0;597,3;18,6;0,91
19/10/2017;14:00;;;Sin datos / Daturik gabe;8;76;"Buena / ";44;8;Muy buena / Oso ona;4;Muy buena / Oso ona;352;66;998,3;0;837,5;18,4;1,66
19/10/2017;13:00;;;Sin datos / Daturik gabe;7;71;"Buena / ";37;12;Muy buena / Oso ona;3;Muy buena / Oso ona;344;65;998,6;0;1006,4;18,7;0,83
19/10/2017;12:00;;;Sin datos / Daturik gabe;7;69;"Buena / ";33;10;Muy buena / Oso ona;3;Muy buena / Oso ona;339;69;999,4;0;781,2;17,9;1,02
19/10/2017;11:00;1;10;Muy buena / Oso ona;12;;"Sin datos / ";28;10;Muy buena / Oso ona;3;Muy buena / Oso ona;256;69;999,6;0;953,1;17,9;0,44
19/10/2017;10:00;4;17;Muy buena / Oso ona;23;43;"Muy buena / ";29;12;Muy buena / Oso ona;4;Muy buena / Oso ona;166;79;999,4;0;707,7;16,7;1,09
19/10/2017;09:00;11;30;Muy buena / Oso ona;46;21;"Muy buena / ";28;14;Muy buena / Oso ona;4;Muy buena / Oso ona;166;92;999,2;0;302,1;14,1;1,02
19/10/2017;08:00;8;35;Muy buena / Oso ona;47;15;"Muy buena / ";29;14;Muy buena / Oso ona;4;Muy buena / Oso ona;238;95;998,9;0;80,5;13,3;1,35
19/10/2017;07:00;6;38;Muy buena / Oso ona;47;10;"Muy buena / ";32;10;Muy buena / Oso ona;4;Muy buena / Oso ona;218;98;998,7;0;3,8;13,1;1,07
19/10/2017;06:00;;;Sin datos / Daturik gabe;21;33;"Muy buena / ";36;9;Muy buena / Oso ona;4;Muy buena / Oso ona;222;98;998,8;0,4;0;13;1,05
19/10/2017;05:00;;;Sin datos / Daturik gabe;12;37;"Muy buena / ";36;9;Muy buena / Oso ona;4;Muy buena / Oso ona;235;97;998,6;0,2;0;13,3;0,86
19/10/2017;04:00;;;Sin datos / Daturik gabe;9;34;"Muy buena / ";35;8;Muy buena / Oso ona;3;Muy buena / Oso ona;241;97;998,3;0,2;0;13,6;1,02
19/10/2017;03:00;;;Sin datos / Daturik gabe;8;37;"Muy buena / ";31;6;Muy buena / Oso ona;4;Muy buena / Oso ona;237;97;998,2;0;0;13,6;0,94
19/10/2017;02:00;;;Sin datos / Daturik gabe;9;34;"Muy buena / ";27;5;Muy buena / Oso ona;3;Muy buena / Oso ona;230;97;998,4;0;0;13,7;0,93
19/10/2017;01:00;;;Sin datos / Daturik gabe;10;29;"Muy buena / ";23;9;Muy buena / Oso ona;3;Muy buena / Oso ona;228;98;998,2;0;0;13,8;0,7
18/10/2017;24:00;;;Sin datos / Daturik gabe;10;39;"Muy buena / ";20;9;Muy buena / Oso ona;3;Muy buena / Oso ona;241;98;998,2;0;0;13,6;0,62
18/10/2017;23:00;1;13;Muy buena / Oso ona;15;41;"Muy buena / ";18;7;Muy buena / Oso ona;4;Muy buena / Oso ona;250;98;998,2;0,2;0;13,8;1,13
18/10/2017;22:00;;;Sin datos / Daturik gabe;13;38;"Muy buena / ";17;10;Muy buena / Oso ona;3;Muy buena / Oso ona;248;97;998,2;0,7;0;13,9;1,59
18/10/2017;21:00;2;25;Muy buena / Oso ona;25;28;"Muy buena / ";19;15;Muy buena / Oso ona;4;Muy buena / Oso ona;262;97;997,9;0,3;0;14,1;1,52
18/10/2017;20:00;11;42;Muy buena / Oso ona;59;2;"Muy buena / ";23;14;Muy buena / Oso ona;4;Muy buena / Oso ona;238;98;997,6;0;0;14,3;1,29
18/10/2017;19:00;13;48;Muy buena / Oso ona;68;2;"Muy buena / ";25;14;Muy buena / Oso ona;4;Muy buena / Oso ona;241;98;997,3;0;0;14,3;1
18/10/2017;18:00;30;56;Muy buena / Oso ona;101;1;"Muy buena / ";28;15;Muy buena / Oso ona;4;Muy buena / Oso ona;162;98;997,1;0;1,5;14,1;0,81
18/10/2017;17:00;7;47;Muy buena / Oso ona;58;8;"Muy buena / ";29;12;Muy buena / Oso ona;4;Muy buena / Oso ona;167;98;997;0,1;11,1;14,1;0,57
18/10/2017;16:00;4;37;Muy buena / Oso ona;39;27;"Muy buena / ";31;11;Muy buena / Oso ona;3;Muy buena / Oso ona;181;97;997;0;36,2;14,1;0,28
18/10/2017;15:00;;;Sin datos / Daturik gabe;34;32;"Muy buena / ";31;12;Muy buena / Oso ona;3;Muy buena / Oso ona;134;98;997;0;42,2;13,7;0,61
18/10/2017;14:00;;;Sin datos / Daturik gabe;13;54;"Muy buena / ";28;16;Muy buena / Oso ona;3;Muy buena / Oso ona;328;97;997,2;2,3;17,6;13,8;0,57
18/10/2017;13:00;2;14;Muy buena / Oso ona;17;55;"Muy buena / ";23;19;Muy buena / Oso ona;3;Muy buena / Oso ona;312;96;996,4;0,5;36,1;15,4;1,8
18/10/2017;12:00;4;28;Muy buena / Oso ona;34;21;"Muy buena / ";21;22;Muy buena / Oso ona;3;Muy buena / Oso ona;337;90;996,4;0,7;38,7;17,9;1,23
18/10/2017;11:00;24;42;Muy buena / Oso ona;79;;"Sin datos / ";25;23;Muy buena / Oso ona;4;Muy buena / Oso ona;2;91;996,8;0;159,2;17,5;0,27
18/10/2017;10:00;33;38;Muy buena / Oso ona;88;6;"Muy buena / ";29;16;Muy buena / Oso ona;4;Muy buena / Oso ona;237;94;997,5;0,2;59,7;16,6;0,17
18/10/2017;09:00;6;32;Muy buena / Oso ona;35;22;"Muy buena / ";35;13;Muy buena / Oso ona;3;Muy buena / Oso ona;244;91;998;0,1;33,9;16,6;0,5
18/10/2017;08:00;;;Sin datos / Daturik gabe;27;30;"Muy buena / ";41;21;Muy buena / Oso ona;3;Muy buena / Oso ona;162;88;998,6;0,3;12,6;17,2;2,32
18/10/2017;07:00;10;41;Muy buena / Oso ona;57;7;"Muy buena / ";46;31;Muy buena / Oso ona;4;Muy buena / Oso ona;261;90;998,3;0;1,7;17,3;1,19
18/10/2017;06:00;2;20;Muy buena / Oso ona;24;23;"Muy buena / ";51;32;Muy buena / Oso ona;3;Muy buena / Oso ona;288;95;998,4;0;0;17,3;0,72
18/10/2017;05:00;;;Sin datos / Daturik gabe;8;37;"Muy buena / ";54;26;Muy buena / Oso ona;4;Muy buena / Oso ona;298;95;998,8;0;0;17,1;0,4
18/10/2017;04:00;;;Sin datos / Daturik gabe;4;51;"Muy buena / ";56;33;Muy buena / Oso ona;3;Muy buena / Oso ona;296;97;999,3;0;0;17,4;0,46
18/10/2017;03:00;;;Sin datos / Daturik gabe;2;55;"Muy buena / ";56;34;Muy buena / Oso ona;4;Muy buena / Oso ona;318;96;999,7;0;0;17,9;1,02
18/10/2017;02:00;;;Sin datos / Daturik gabe;2;56;"Muy buena / ";57;36;Muy buena / Oso ona;3;Muy buena / Oso ona;348;94;1000,2;0;0;18,1;0,69
18/10/2017;01:00;;;Sin datos / Daturik gabe;4;70;"Buena / ";59;22;Muy buena / Oso ona;4;Muy buena / Oso ona;348;75;1000,4;0;0;20,3;0,88
17/10/2017;24:00;;;Sin datos / Daturik gabe;6;72;"Buena / ";60;43;Buena / Ona;3;Muy buena / Oso ona;152;60;1000,8;0;0;21,4;2,53
17/10/2017;23:00;;;Sin datos / Daturik gabe;11;40;"Muy buena / ";59;50;Buena / Ona;3;Muy buena / Oso ona;239;92;1001,4;0;0;18,2;0,69
17/10/2017;22:00;;;Sin datos / Daturik gabe;9;47;"Muy buena / ";63;50;Buena / Ona;4;Muy buena / Oso ona;135;93;1002,1;0;0;18,1;0,45
17/10/2017;21:00;;;Sin datos / Daturik gabe;6;54;"Muy buena / ";67;43;Buena / Ona;4;Muy buena / Oso ona;325;93;1002;0;0;18,4;0,69
17/10/2017;20:00;;;Sin datos / Daturik gabe;8;56;"Muy buena / ";70;34;Muy buena / Oso ona;3;Muy buena / Oso ona;329;88;1002;0;0;19,1;1,39
17/10/2017;19:00;;;Sin datos / Daturik gabe;12;57;"Muy buena / ";73;22;Muy buena / Oso ona;3;Muy buena / Oso ona;339;68;1002;0;0;21,7;0,34
17/10/2017;18:00;;;Sin datos / Daturik gabe;8;78;"Buena / ";75;24;Muy buena / Oso ona;4;Muy buena / Oso ona;165;43;1001,6;0;0,9;24,3;2,84
17/10/2017;17:00;;;Sin datos / Daturik gabe;11;72;"Buena / ";74;25;Muy buena / Oso ona;4;Muy buena / Oso ona;165;41;1001,2;0;16,1;24,7;2,66
17/10/2017;16:00;;;Sin datos / Daturik gabe;13;70;"Buena / ";75;24;Muy buena / Oso ona;3;Muy buena / Oso ona;166;39;1001,2;0;40;25,1;2,69
17/10/2017;15:00;;;Sin datos / Daturik gabe;12;72;"Buena / ";75;19;Muy buena / Oso ona;3;Muy buena / Oso ona;161;40;1001,3;0;59,8;25;2,7
17/10/2017;14:00;;;Sin datos / Daturik gabe;10;75;"Buena / ";75;19;Muy buena / Oso ona;3;Muy buena / Oso ona;151;41;1002;0;228;25,2;3,42
17/10/2017;13:00;;;Sin datos / Daturik gabe;7;78;"Buena / ";74;20;Muy buena / Oso ona;3;Muy buena / Oso ona;165;40;1003;0;523,1;25,2;3,79
17/10/2017;12:00;;;Sin datos / Daturik gabe;5;79;"Buena / ";73;11;Muy buena / Oso ona;3;Muy buena / Oso ona;159;41;1003,4;0;948,5;25,1;5,97
17/10/2017;11:00;;;Sin datos / Daturik gabe;6;;"Sin datos / ";71;10;Muy buena / Oso ona;3;Muy buena / Oso ona;165;45;1004;0;698;24,2;4,38
17/10/2017;10:00;;;Sin datos / Daturik gabe;6;74;"Buena / ";64;16;Muy buena / Oso ona;3;Muy buena / Oso ona;159;49;1004,6;0;573,1;23,1;4,8
17/10/2017;09:00;;;Sin datos / Daturik gabe;7;74;"Buena / ";58;15;Muy buena / Oso ona;3;Muy buena / Oso ona;165;53;1005;0;180;21,8;4,12
17/10/2017;08:00;;;Sin datos / Daturik gabe;10;71;"Buena / ";52;17;Muy buena / Oso ona;3;Muy buena / Oso ona;174;51;1004,8;0;168;22,1;3,81
17/10/2017;07:00;;;Sin datos / Daturik gabe;12;71;"Buena / ";45;18;Muy buena / Oso ona;4;Muy buena / Oso ona;168;51;1004,5;0;34,5;22,1;5,04
17/10/2017;06:00;;;Sin datos / Daturik gabe;11;73;"Buena / ";38;16;Muy buena / Oso ona;3;Muy buena / Oso ona;169;52;1004,7;0;0;21,6;2,46
17/10/2017;05:00;;;Sin datos / Daturik gabe;10;72;"Buena / ";33;21;Muy buena / Oso ona;3;Muy buena / Oso ona;48;57;1005,2;0;0;20,9;0,11
17/10/2017;04:00;;;Sin datos / Daturik gabe;12;63;"Buena / ";27;24;Muy buena / Oso ona;3;Muy buena / Oso ona;186;62;1005,5;0;0;20,1;0,58
17/10/2017;03:00;;;Sin datos / Daturik gabe;20;16;"Muy buena / ";24;23;Muy buena / Oso ona;3;Muy buena / Oso ona;189;94;1006,2;0;0;15,7;0,37
17/10/2017;02:00;;;Sin datos / Daturik gabe;16;24;"Muy buena / ";28;20;Muy buena / Oso ona;3;Muy buena / Oso ona;151;95;1007,2;0;0;15,7;0,91
17/10/2017;01:00;;;Sin datos / Daturik gabe;17;23;"Muy buena / ";32;21;Muy buena / Oso ona;3;Muy buena / Oso ona;185;94;1008,2;0;0;16;0,46
16/10/2017;24:00;;;Sin datos / Daturik gabe;30;16;"Muy buena / ";37;25;Muy buena / Oso ona;4;Muy buena / Oso ona;150;94;1009,1;0;0;16,7;0,77
16/10/2017;23:00;;;Sin datos / Daturik gabe;26;20;"Muy buena / ";44;29;Muy buena / Oso ona;3;Muy buena / Oso ona;116;92;1009,8;0;0;17,3;0,57
16/10/2017;22:00;;;Sin datos / Daturik gabe;20;31;"Muy buena / ";50;29;Muy buena / Oso ona;4;Muy buena / Oso ona;184;90;1010,4;0;0;17,6;0,56
16/10/2017;21:00;;;Sin datos / Daturik gabe;32;23;"Muy buena / ";55;26;Muy buena / Oso ona;4;Muy buena / Oso ona;239;89;1010,7;0;0;18;0,47
16/10/2017;20:00;;;Sin datos / Daturik gabe;27;37;"Muy buena / ";62;24;Muy buena / Oso ona;3;Muy buena / Oso ona;267;89;1010,9;0;0;18,4;0,79
