Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);V.vien (m/s);Tº (ºC)
24/10/2017;19:00;18;54;Muy buena / Oso ona;81;36;Muy buena / Oso ona;;;;;;259;83;1018,1;0,19;
24/10/2017;18:00;15;69;Muy buena / Oso ona;92;45;Buena / Ona;;;;;;1;71;1017,7;0,1;
24/10/2017;17:00;16;74;Muy buena / Oso ona;99;41;Buena / Ona;;;;;;55;57;1017,2;0,41;
24/10/2017;16:00;19;66;Muy buena / Oso ona;95;37;Muy buena / Oso ona;;;;;;131;45;1016,4;0,54;
24/10/2017;15:00;17;51;Muy buena / Oso ona;77;36;Muy buena / Oso ona;;;;;;112;40;1015,8;0,59;
24/10/2017;14:00;10;40;Muy buena / Oso ona;55;27;Muy buena / Oso ona;;;;;;58;32;1016,2;1,27;
24/10/2017;13:00;7;27;Muy buena / Oso ona;37;;Sin datos / Daturik gabe;;;;;;85;34;1016,7;0,6;
24/10/2017;12:00;8;24;Muy buena / Oso ona;36;;Sin datos / Daturik gabe;;;;;;16;39;1017,6;0,43;
24/10/2017;11:00;4;15;Muy buena / Oso ona;21;6;Muy buena / Oso ona;;;;;;259;47;1018,6;1,09;
24/10/2017;10:00;7;19;Muy buena / Oso ona;29;3;Muy buena / Oso ona;;;;;;218;57;1019,5;1,29;
24/10/2017;09:00;7;21;Muy buena / Oso ona;32;4;Muy buena / Oso ona;;;;;;218;68;1020,3;0,87;
24/10/2017;08:00;8;28;Muy buena / Oso ona;40;11;Muy buena / Oso ona;;;;;;187;79;1020,5;0,56;
24/10/2017;07:00;5;28;Muy buena / Oso ona;36;9;Muy buena / Oso ona;;;;;;183;86;1020,6;0,49;
24/10/2017;06:00;3;25;Muy buena / Oso ona;30;10;Muy buena / Oso ona;;;;;;149;88;1021,1;0,45;
24/10/2017;05:00;2;19;Muy buena / Oso ona;22;9;Muy buena / Oso ona;;;;;;148;88;1021,3;0,69;
24/10/2017;04:00;1;16;Muy buena / Oso ona;18;11;Muy buena / Oso ona;;;;;;190;89;1021,5;0,61;
24/10/2017;03:00;1;14;Muy buena / Oso ona;15;11;Muy buena / Oso ona;;;;;;146;91;1021,9;0,47;
24/10/2017;02:00;1;12;Muy buena / Oso ona;14;9;Muy buena / Oso ona;;;;;;147;91;1022,3;0,34;
24/10/2017;01:00;1;12;Muy buena / Oso ona;14;10;Muy buena / Oso ona;;;;;;120;91;1022,7;0,25;
23/10/2017;24:00;1;14;Muy buena / Oso ona;16;10;Muy buena / Oso ona;;;;;;105;91;1023,1;0,19;
23/10/2017;23:00;1;16;Muy buena / Oso ona;18;13;Muy buena / Oso ona;;;;;;115;90;1023,3;0,1;
23/10/2017;22:00;2;26;Muy buena / Oso ona;29;14;Muy buena / Oso ona;;;;;;251;90;1022,9;0,34;
23/10/2017;21:00;4;34;Muy buena / Oso ona;41;18;Muy buena / Oso ona;;;;;;256;89;1022,6;0,24;
23/10/2017;20:00;4;39;Muy buena / Oso ona;46;22;Muy buena / Oso ona;;;;;;249;87;1022,5;0,5;
23/10/2017;19:00;9;46;Muy buena / Oso ona;60;24;Muy buena / Oso ona;;;;;;252;83;1022,4;0,73;
23/10/2017;18:00;5;44;Muy buena / Oso ona;51;29;Muy buena / Oso ona;;;;;;247;77;1022,3;0,78;
23/10/2017;17:00;7;42;Muy buena / Oso ona;52;25;Muy buena / Oso ona;;;;;;212;64;1022;0,64;
23/10/2017;16:00;6;37;Muy buena / Oso ona;47;24;Muy buena / Oso ona;;;;;;319;53;1022;0,49;
23/10/2017;15:00;8;34;Muy buena / Oso ona;47;20;Muy buena / Oso ona;;;;;;43;52;1021,8;0,95;
23/10/2017;14:00;10;33;Muy buena / Oso ona;48;12;Muy buena / Oso ona;;;;;;320;50;1021,9;0,67;
23/10/2017;13:00;6;20;Muy buena / Oso ona;31;4;Muy buena / Oso ona;;;;;;55;48;1021,9;0,44;
23/10/2017;12:00;3;9;Muy buena / Oso ona;14;6;Muy buena / Oso ona;;;;;;189;53;1022,1;0,55;
23/10/2017;11:00;3;10;Muy buena / Oso ona;15;2;Muy buena / Oso ona;;;;;;245;61;1022,5;1,05;
23/10/2017;10:00;3;11;Muy buena / Oso ona;16;2;Muy buena / Oso ona;;;;;;257;70;1023,4;1,57;
23/10/2017;09:00;8;16;Muy buena / Oso ona;28;3;Muy buena / Oso ona;;;;;;236;83;1024;1,19;
23/10/2017;08:00;7;19;Muy buena / Oso ona;29;7;Muy buena / Oso ona;;;;;;196;91;1024,1;0,62;
23/10/2017;07:00;5;20;Muy buena / Oso ona;27;6;Muy buena / Oso ona;;;;;;200;93;1023,9;0,66;
23/10/2017;06:00;3;14;Muy buena / Oso ona;18;8;Muy buena / Oso ona;;;;;;222;93;1024,1;0,66;
23/10/2017;05:00;1;9;Muy buena / Oso ona;11;6;Muy buena / Oso ona;;;;;;233;93;1024,3;0,73;
23/10/2017;04:00;1;7;Muy buena / Oso ona;9;9;Muy buena / Oso ona;;;;;;176;93;1023,9;0,51;
23/10/2017;03:00;1;6;Muy buena / Oso ona;7;10;Muy buena / Oso ona;;;;;;158;92;1023,9;0,35;
23/10/2017;02:00;1;5;Muy buena / Oso ona;7;13;Muy buena / Oso ona;;;;;;235;92;1024,4;0,76;
23/10/2017;01:00;1;5;Muy buena / Oso ona;7;8;Muy buena / Oso ona;;;;;;241;93;1024,9;0,98;
22/10/2017;24:00;1;7;Muy buena / Oso ona;8;7;Muy buena / Oso ona;;;;;;162;93;1025,2;0,26;
22/10/2017;23:00;1;8;Muy buena / Oso ona;10;11;Muy buena / Oso ona;;;;;;162;92;1025,4;0,04;
22/10/2017;22:00;1;11;Muy buena / Oso ona;12;14;Muy buena / Oso ona;;;;;;250;91;1025,2;0,46;
22/10/2017;21:00;1;12;Muy buena / Oso ona;14;13;Muy buena / Oso ona;;;;;;306;88;1025,3;0,26;
22/10/2017;20:00;2;14;Muy buena / Oso ona;17;14;Muy buena / Oso ona;;;;;;260;86;1025,3;0,24;
22/10/2017;19:00;1;13;Muy buena / Oso ona;15;16;Muy buena / Oso ona;;;;;;240;84;1025,3;0,34;
22/10/2017;18:00;2;16;Muy buena / Oso ona;18;18;Muy buena / Oso ona;;;;;;297;82;1025;0,21;
22/10/2017;17:00;1;15;Muy buena / Oso ona;18;18;Muy buena / Oso ona;;;;;;61;78;1024,8;0,15;
22/10/2017;16:00;1;14;Muy buena / Oso ona;16;14;Muy buena / Oso ona;;;;;;50;74;1024,7;0,26;
22/10/2017;15:00;2;13;Muy buena / Oso ona;16;11;Muy buena / Oso ona;;;;;;56;73;1024,9;0,43;
22/10/2017;14:00;1;7;Muy buena / Oso ona;9;10;Muy buena / Oso ona;;;;;;78;71;1024,9;0,19;
22/10/2017;13:00;1;7;Muy buena / Oso ona;9;3;Muy buena / Oso ona;;;;;;225;74;1025,3;0,95;
22/10/2017;12:00;2;8;Muy buena / Oso ona;11;2;Muy buena / Oso ona;;;;;;231;82;1025,9;1,23;
22/10/2017;11:00;1;7;Muy buena / Oso ona;10;8;Muy buena / Oso ona;;;;;;257;89;1026,3;0,9;
22/10/2017;10:00;1;9;Muy buena / Oso ona;11;9;Muy buena / Oso ona;;;;;;238;90;1026,3;0,94;
22/10/2017;09:00;1;7;Muy buena / Oso ona;9;10;Muy buena / Oso ona;;;;;;168;89;1025,9;0,13;
22/10/2017;08:00;1;6;Muy buena / Oso ona;8;9;Muy buena / Oso ona;;;;;;15;84;1025,5;0,07;
22/10/2017;07:00;1;6;Muy buena / Oso ona;8;10;Muy buena / Oso ona;;;;;;309;84;1024,8;0,14;
22/10/2017;06:00;1;6;Muy buena / Oso ona;8;10;Muy buena / Oso ona;;;;;;232;85;1024,6;0,6;
22/10/2017;05:00;1;5;Muy buena / Oso ona;7;10;Muy buena / Oso ona;;;;;;20;86;1024;0,16;
22/10/2017;04:00;1;5;Muy buena / Oso ona;6;10;Muy buena / Oso ona;;;;;;245;79;1024,3;0,66;
22/10/2017;03:00;1;5;Muy buena / Oso ona;7;17;Muy buena / Oso ona;;;;;;225;77;1024;0,82;
22/10/2017;02:00;1;6;Muy buena / Oso ona;8;13;Muy buena / Oso ona;;;;;;223;74;1024,1;0,34;
22/10/2017;01:00;1;6;Muy buena / Oso ona;7;11;Muy buena / Oso ona;;;;;;239;73;1024,3;1,34;
21/10/2017;24:00;1;6;Muy buena / Oso ona;8;13;Muy buena / Oso ona;;;;;;246;71;1024,4;1,01;
21/10/2017;23:00;1;7;Muy buena / Oso ona;9;19;Muy buena / Oso ona;;;;;;252;70;1024,3;1,11;
21/10/2017;22:00;1;8;Muy buena / Oso ona;10;21;Muy buena / Oso ona;;;;;;242;70;1023,9;1,06;
21/10/2017;21:00;1;7;Muy buena / Oso ona;8;21;Muy buena / Oso ona;;;;;;232;67;1023,6;1,03;
21/10/2017;20:00;1;10;Muy buena / Oso ona;12;24;Muy buena / Oso ona;;;;;;252;67;1023,6;0,62;
21/10/2017;19:00;1;7;Muy buena / Oso ona;8;21;Muy buena / Oso ona;;;;;;213;64;1023,3;0,7;
21/10/2017;18:00;1;6;Muy buena / Oso ona;7;19;Muy buena / Oso ona;;;;;;191;61;1022,7;0,98;
21/10/2017;17:00;1;6;Muy buena / Oso ona;8;24;Muy buena / Oso ona;;;;;;180;64;1022,1;1,34;
21/10/2017;16:00;1;5;Muy buena / Oso ona;7;24;Muy buena / Oso ona;;;;;;177;62;1021,5;1,71;
21/10/2017;15:00;1;8;Muy buena / Oso ona;10;24;Muy buena / Oso ona;;;;;;123;67;1021,1;1,67;
21/10/2017;14:00;1;8;Muy buena / Oso ona;9;25;Muy buena / Oso ona;;;;;;153;65;1020,6;1,41;
21/10/2017;13:00;1;6;Muy buena / Oso ona;8;16;Muy buena / Oso ona;;;;;;169;59;1020,3;1,24;
21/10/2017;12:00;1;7;Muy buena / Oso ona;9;9;Muy buena / Oso ona;;;;;;178;60;1020,4;0,9;
21/10/2017;11:00;2;10;Muy buena / Oso ona;14;9;Muy buena / Oso ona;;;;;;222;80;1020,5;0,49;
21/10/2017;10:00;2;15;Muy buena / Oso ona;19;10;Muy buena / Oso ona;;;;;;213;87;1020,4;0,59;
21/10/2017;09:00;2;14;Muy buena / Oso ona;16;13;Muy buena / Oso ona;;;;;;223;87;1019,9;0,46;
21/10/2017;08:00;1;7;Muy buena / Oso ona;10;14;Muy buena / Oso ona;;;;;;215;82;1019,3;1,06;
21/10/2017;07:00;1;6;Muy buena / Oso ona;7;10;Muy buena / Oso ona;;;;;;171;84;1018,6;1,05;
21/10/2017;06:00;1;5;Muy buena / Oso ona;7;10;Muy buena / Oso ona;;;;;;67;83;1017,6;0,33;
21/10/2017;05:00;1;5;Muy buena / Oso ona;6;10;Muy buena / Oso ona;;;;;;56;80;1016,7;0,74;
21/10/2017;04:00;1;4;Muy buena / Oso ona;5;20;Muy buena / Oso ona;;;;;;293;82;1015,9;1,29;
21/10/2017;03:00;1;5;Muy buena / Oso ona;6;19;Muy buena / Oso ona;;;;;;352;81;1015;0,93;
21/10/2017;02:00;1;6;Muy buena / Oso ona;7;7;Muy buena / Oso ona;;;;;;289;66;1013,4;1,91;
21/10/2017;01:00;1;5;Muy buena / Oso ona;6;2;Muy buena / Oso ona;;;;;;247;58;1012;2,41;
20/10/2017;24:00;1;5;Muy buena / Oso ona;7;6;Muy buena / Oso ona;;;;;;250;59;1011,2;2,21;
20/10/2017;23:00;1;6;Muy buena / Oso ona;8;10;Muy buena / Oso ona;;;;;;243;58;1011;1,53;
20/10/2017;22:00;1;8;Muy buena / Oso ona;9;5;Muy buena / Oso ona;;;;;;253;52;1010,8;1,69;
20/10/2017;21:00;1;10;Muy buena / Oso ona;12;5;Muy buena / Oso ona;;;;;;257;49;1010,7;1,58;
20/10/2017;20:00;6;26;Muy buena / Oso ona;35;22;Muy buena / Oso ona;;;;;;264;65;1010,8;1,07;
20/10/2017;19:00;10;53;Muy buena / Oso ona;68;26;Muy buena / Oso ona;;;;;;211;82;1011,1;0,03;
20/10/2017;18:00;8;51;Muy buena / Oso ona;63;35;Muy buena / Oso ona;;;;;;239;76;1011,1;0,21;
20/10/2017;17:00;10;58;Muy buena / Oso ona;74;29;Muy buena / Oso ona;;;;;;188;62;1011;0,21;
20/10/2017;16:00;13;55;Muy buena / Oso ona;75;20;Muy buena / Oso ona;;;;;;106;54;1011;0,98;
20/10/2017;15:00;9;31;Muy buena / Oso ona;45;6;Muy buena / Oso ona;;;;;;115;48;1011,1;0,9;
20/10/2017;14:00;1;6;Muy buena / Oso ona;8;2;Muy buena / Oso ona;;;;;;250;40;1011,4;1,16;
20/10/2017;13:00;1;6;Muy buena / Oso ona;8;5;Muy buena / Oso ona;;;;;;242;47;1011,8;0,84;
20/10/2017;12:00;2;6;Muy buena / Oso ona;9;6;Muy buena / Oso ona;;;;;;250;51;1012,2;0,99;
20/10/2017;11:00;3;9;Muy buena / Oso ona;13;2;Muy buena / Oso ona;;;;;;250;59;1012,6;1,19;
20/10/2017;10:00;14;25;Muy buena / Oso ona;46;6;Muy buena / Oso ona;;;;;;215;70;1012,9;0,35;
20/10/2017;09:00;11;30;Muy buena / Oso ona;47;14;Muy buena / Oso ona;;;;;;114;78;1013;0,19;
20/10/2017;08:00;14;37;Muy buena / Oso ona;59;11;Muy buena / Oso ona;;;;;;101;80;1012,7;0,19;
20/10/2017;07:00;12;37;Muy buena / Oso ona;56;9;Muy buena / Oso ona;;;;;;208;80;1012,4;0,12;
20/10/2017;06:00;2;26;Muy buena / Oso ona;29;8;Muy buena / Oso ona;;;;;;236;78;1011,8;0,21;
20/10/2017;05:00;1;13;Muy buena / Oso ona;15;9;Muy buena / Oso ona;;;;;;285;73;1011,3;0,06;
