Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
02/06/2017;05:00;4;14;Muy buena / Oso ona;20;31;"Muy buena / ";62;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;212;95;1017,2;0;3,6;17,3;0,4
02/06/2017;04:00;2;6;Muy buena / Oso ona;8;47;"Muy buena / ";68;17;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;245;94;1016,7;0;0,4;17,7;0,41
02/06/2017;03:00;0;2;Muy buena / Oso ona;2;61;"Buena / ";71;14;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;265;92;1017;0;0,4;18,7;0,4
02/06/2017;02:00;1;3;Muy buena / Oso ona;4;73;"Buena / ";75;15;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;233;93;1017,3;0;0,4;18,7;1,14
02/06/2017;01:00;0;2;Muy buena / Oso ona;3;72;"Buena / ";77;15;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;216;93;1017,3;0;0,4;18,6;1,37
01/06/2017;24:00;0;5;Muy buena / Oso ona;5;67;"Buena / ";78;14;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;287;94;1017,4;0;0,4;19,6;0,49
01/06/2017;23:00;0;4;Muy buena / Oso ona;4;73;"Buena / ";79;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;244;93;1017,6;0;0,4;19,1;0,58
01/06/2017;22:00;1;8;Muy buena / Oso ona;8;74;"Buena / ";82;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;229;91;1017,7;0;0,4;19,6;0,49
01/06/2017;21:00;1;10;Muy buena / Oso ona;10;74;"Buena / ";85;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;253;87;1017,4;0;0,4;20;0,57
01/06/2017;20:00;2;15;Muy buena / Oso ona;17;73;"Buena / ";86;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;336;85;1017;0;5;20,4;0,78
01/06/2017;19:00;3;10;Muy buena / Oso ona;14;83;"Buena / ";87;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;326;83;1016,7;0;49,4;21,3;1,48
01/06/2017;18:00;3;9;Muy buena / Oso ona;14;88;"Buena / ";84;19;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;;95;1016,5;0;217,8;;
01/06/2017;17:00;5;15;Muy buena / Oso ona;22;84;"Buena / ";78;21;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;;100;1016,2;0;197,5;;
01/06/2017;16:00;6;16;Muy buena / Oso ona;25;85;"Buena / ";71;24;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;;100;1016,2;0;106,6;;
01/06/2017;15:00;6;16;Muy buena / Oso ona;25;98;"Buena / ";62;28;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;;100;1016,5;0;716;;
01/06/2017;14:00;6;22;Muy buena / Oso ona;30;98;"Buena / ";51;30;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;;100;1016,9;0;949,5;;
01/06/2017;13:00;7;23;Muy buena / Oso ona;33;82;"Buena / ";39;29;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;43;79;1017,3;0;1005,3;21,6;2,13
01/06/2017;12:00;8;19;Muy buena / Oso ona;31;74;"Buena / ";30;22;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;28;81;1017,7;0;967,1;21,7;3,1
01/06/2017;11:00;10;20;Muy buena / Oso ona;35;60;"Muy buena / ";22;26;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;39;81;1018,2;0;772;20,8;2,28
01/06/2017;10:00;12;25;Muy buena / Oso ona;43;45;"Muy buena / ";16;24;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;35;83;1018,3;0;596,1;20,2;2,46
01/06/2017;09:00;25;35;Muy buena / Oso ona;73;28;"Muy buena / ";12;29;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;33;78;1018,4;0;478;21,1;1,65
01/06/2017;08:00;53;50;Muy buena / Oso ona;130;14;"Muy buena / ";10;28;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;35;78;1018,6;0;215,6;20,7;0,82
01/06/2017;07:00;95;49;Muy buena / Oso ona;195;7;"Muy buena / ";10;31;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;160;86;1018,6;0;170;18,6;0,55
01/06/2017;06:00;63;30;Muy buena / Oso ona;126;4;"Muy buena / ";13;27;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;308;94;1018,5;0;42,6;16,3;0,12
01/06/2017;05:00;12;19;Muy buena / Oso ona;36;5;"Muy buena / ";17;21;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;207;97;1018,3;0;5,3;14,5;0,78
01/06/2017;04:00;3;15;Muy buena / Oso ona;19;11;"Muy buena / ";22;18;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;212;97;1018,2;0;0,4;14,7;0,56
01/06/2017;03:00;1;12;Muy buena / Oso ona;14;11;"Muy buena / ";28;19;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;194;96;1018,4;0;0,4;14,9;0,99
01/06/2017;02:00;1;11;Muy buena / Oso ona;11;15;"Muy buena / ";35;19;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;210;95;1018,7;0;0,4;15,2;0,61
01/06/2017;01:00;1;14;Muy buena / Oso ona;16;15;"Muy buena / ";41;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;201;95;1019;0;0,4;15,7;0,55
31/05/2017;24:00;0;12;Muy buena / Oso ona;13;22;"Muy buena / ";47;22;Muy buena / Oso ona;16;Muy buena / Oso ona;1;Muy buena / Oso ona;293;95;1019,3;0;0,4;16,9;0,42
31/05/2017;23:00;1;9;Muy buena / Oso ona;10;28;"Muy buena / ";48;13;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;218;93;1019,3;0;0,4;16,8;0,78
31/05/2017;22:00;1;8;Muy buena / Oso ona;9;35;"Muy buena / ";51;12;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;223;92;1019,5;0;0,4;17,3;0,61
31/05/2017;21:00;3;9;Muy buena / Oso ona;13;41;"Muy buena / ";53;12;Muy buena / Oso ona;21;Muy buena / Oso ona;1;Muy buena / Oso ona;260;91;1019,1;0;0,4;17,8;0,68
31/05/2017;20:00;2;10;Muy buena / Oso ona;14;48;"Muy buena / ";54;14;Muy buena / Oso ona;26;Buena / Ona;1;Muy buena / Oso ona;341;87;1018,6;0;7,4;18,8;1,17
31/05/2017;19:00;2;10;Muy buena / Oso ona;14;61;"Buena / ";55;9;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;350;79;1018,3;0;28,6;20,2;1,18
31/05/2017;18:00;4;9;Muy buena / Oso ona;16;61;"Buena / ";54;7;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;;95;1017,9;0;276,3;;
31/05/2017;17:00;5;8;Muy buena / Oso ona;15;56;"Muy buena / ";53;11;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;;100;1017,7;0;187;;
31/05/2017;16:00;7;8;Muy buena / Oso ona;18;54;"Muy buena / ";51;10;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;;100;1017,8;0;105,3;;
31/05/2017;15:00;6;7;Muy buena / Oso ona;15;53;"Muy buena / ";49;12;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;13;82;1018;0;726,3;20,6;2,34
31/05/2017;14:00;5;6;Muy buena / Oso ona;14;52;"Muy buena / ";44;12;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;5;81;1018,5;0;956,4;19,9;2,54
31/05/2017;13:00;7;10;Muy buena / Oso ona;20;49;"Muy buena / ";39;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;30;82;1019,1;0;977,5;19,6;3,1
31/05/2017;12:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";36;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;
31/05/2017;11:00;8;10;Muy buena / Oso ona;22;54;"Muy buena / ";36;9;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;;100;1020;0;871,5;;
31/05/2017;10:00;5;9;Muy buena / Oso ona;17;53;"Muy buena / ";38;11;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;;100;1019,9;0;704,9;;
31/05/2017;09:00;9;15;Muy buena / Oso ona;28;46;"Muy buena / ";37;14;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;;100;1019,9;0;291,4;;
31/05/2017;08:00;9;19;Muy buena / Oso ona;33;41;"Muy buena / ";38;13;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;;100;1020,1;0;181,3;;
31/05/2017;07:00;18;33;Muy buena / Oso ona;61;24;"Muy buena / ";37;5;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;;98;1020,2;0;131,9;;
31/05/2017;06:00;14;23;Muy buena / Oso ona;44;22;"Muy buena / ";42;5;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;306;92;1020;0;39,1;17,8;0,5
31/05/2017;05:00;2;8;Muy buena / Oso ona;12;31;"Muy buena / ";46;8;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;221;92;1019,7;0;2,3;16,9;0,71
31/05/2017;04:00;1;8;Muy buena / Oso ona;9;34;"Muy buena / ";48;9;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;174;91;1019,7;0;0,4;17,2;0,51
31/05/2017;03:00;0;0;Muy buena / Oso ona;0;50;"Muy buena / ";51;6;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;6;90;1019,8;0;0,4;17,3;0,7
31/05/2017;02:00;0;0;Muy buena / Oso ona;0;49;"Muy buena / ";51;5;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;350;90;1020,1;0;0,4;17,2;0,69
31/05/2017;01:00;0;1;Muy buena / Oso ona;1;49;"Muy buena / ";51;6;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;356;90;1020,3;0;0,4;17,2;0,83
30/05/2017;24:00;0;2;Muy buena / Oso ona;2;50;"Muy buena / ";52;10;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;1;88;1020,4;0;0,4;18,2;1,55
30/05/2017;23:00;0;3;Muy buena / Oso ona;3;56;"Muy buena / ";53;7;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;12;86;1020,4;0;0,4;17,5;0,92
30/05/2017;22:00;1;5;Muy buena / Oso ona;6;52;"Muy buena / ";53;5;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;12;86;1020,3;0;0,4;17,5;1,09
30/05/2017;21:00;1;7;Muy buena / Oso ona;9;48;"Muy buena / ";54;5;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;15;86;1020,1;0;0,4;17,6;0,99
30/05/2017;20:00;1;8;Muy buena / Oso ona;10;52;"Muy buena / ";55;3;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;10;86;1019,8;0;3,5;17,7;1,28
30/05/2017;19:00;3;11;Muy buena / Oso ona;16;51;"Muy buena / ";56;3;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;17;86;1019,5;0;26;18;1,39
30/05/2017;18:00;5;12;Muy buena / Oso ona;19;50;"Muy buena / ";58;6;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;16;83;1019,3;0;90,4;19,3;2,14
30/05/2017;17:00;6;10;Muy buena / Oso ona;19;55;"Muy buena / ";60;7;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;358;84;1019,3;0;208;18,4;1,72
30/05/2017;16:00;9;11;Muy buena / Oso ona;24;58;"Muy buena / ";60;8;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;347;82;1019,2;0;327,6;18,6;2,07
30/05/2017;15:00;5;10;Muy buena / Oso ona;19;58;"Muy buena / ";60;8;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;27;81;1019,3;0;332,8;18,9;1,55
30/05/2017;14:00;8;14;Muy buena / Oso ona;26;60;"Muy buena / ";58;9;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;29;84;1019,3;0;409,2;18,4;1,8
30/05/2017;13:00;8;18;Muy buena / Oso ona;31;59;"Muy buena / ";59;13;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;30;90;1019,5;0;296,3;17,6;1,45
30/05/2017;12:00;7;16;Muy buena / Oso ona;26;60;"Muy buena / ";62;14;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;6;95;1019,7;0;204,9;17,6;1,94
30/05/2017;11:00;7;17;Muy buena / Oso ona;27;63;"Buena / ";65;9;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;17;95;1019,7;0,1;118,8;16,1;1,27
30/05/2017;10:00;5;19;Muy buena / Oso ona;27;64;"Buena / ";66;3;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;18;94;1019,3;0,2;98,8;16,3;1,68
30/05/2017;09:00;9;26;Muy buena / Oso ona;40;59;"Muy buena / ";69;9;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;24;94;1019;0;103,6;16,6;1,74
30/05/2017;08:00;16;44;Muy buena / Oso ona;69;53;"Muy buena / ";73;28;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;25;97;1018,6;0,1;49,7;16,2;1,46
30/05/2017;07:00;20;58;Muy buena / Oso ona;89;45;"Muy buena / ";76;8;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;26;97;1018,1;0,2;29,5;16,2;0,92
30/05/2017;06:00;8;20;Muy buena / Oso ona;33;69;"Buena / ";82;3;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;314;97;1017,6;0,1;10,9;16,8;1,22
30/05/2017;05:00;0;1;Muy buena / Oso ona;2;85;"Buena / ";84;13;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;288;96;1017,1;0;1,1;15,9;1,54
30/05/2017;04:00;0;1;Muy buena / Oso ona;1;78;"Buena / ";85;15;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;270;95;1016,9;0;0,4;16,4;0,97
30/05/2017;03:00;0;1;Muy buena / Oso ona;1;75;"Buena / ";85;6;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;267;96;1017;0;0,4;16,4;0,8
30/05/2017;02:00;1;1;Muy buena / Oso ona;2;87;"Buena / ";86;5;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;296;96;1017,1;0,1;0,4;16,2;0,28
30/05/2017;01:00;0;1;Muy buena / Oso ona;1;90;"Buena / ";86;4;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;342;96;1017,2;0,1;0,4;16,3;1,23
29/05/2017;24:00;0;1;Muy buena / Oso ona;1;91;"Buena / ";85;10;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;343;94;1017,5;0,1;0,4;17,8;1,21
29/05/2017;23:00;0;2;Muy buena / Oso ona;2;88;"Buena / ";84;11;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;325;94;1017,7;0;0,4;17,1;0,12
29/05/2017;22:00;0;2;Muy buena / Oso ona;2;87;"Buena / ";83;10;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;264;93;1017,5;0,1;0,4;17,1;0,64
29/05/2017;21:00;1;3;Muy buena / Oso ona;4;87;"Buena / ";82;14;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;303;92;1016,9;0;0,4;17,1;0,95
29/05/2017;20:00;1;8;Muy buena / Oso ona;10;84;"Buena / ";79;8;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;263;91;1016,4;0;2,2;17,2;1,37
29/05/2017;19:00;3;8;Muy buena / Oso ona;13;81;"Buena / ";75;10;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;262;93;1016,4;0;14,7;17,3;1,41
29/05/2017;18:00;3;8;Muy buena / Oso ona;13;83;"Buena / ";73;13;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;278;93;1016,1;0;40,4;18,4;2,05
29/05/2017;17:00;4;12;Muy buena / Oso ona;18;82;"Buena / ";66;8;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;300;90;1015,6;0;81,3;18,3;1,39
29/05/2017;16:00;5;10;Muy buena / Oso ona;17;79;"Buena / ";57;10;Muy buena / Oso ona;21;Muy buena / Oso ona;1;Muy buena / Oso ona;324;92;1015,4;0;192,8;18,1;2,35
29/05/2017;15:00;6;7;Muy buena / Oso ona;16;84;"Buena / ";49;19;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;313;88;1014,7;0;444,4;19,1;3,87
29/05/2017;14:00;7;20;Muy buena / Oso ona;31;74;"Buena / ";41;17;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;359;79;1014,3;0;561,9;20,2;2,35
29/05/2017;13:00;8;19;Muy buena / Oso ona;31;65;"Buena / ";39;22;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;9;87;1014,4;0;629,4;19,5;2,05
29/05/2017;12:00;10;23;Muy buena / Oso ona;39;54;"Muy buena / ";40;18;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;1;94;1015,1;0;297,9;18,7;7,24
29/05/2017;11:00;6;20;Muy buena / Oso ona;29;61;"Buena / ";44;19;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;345;96;1015,4;0;170,6;17,6;1,72
29/05/2017;10:00;21;46;Muy buena / Oso ona;79;28;"Muy buena / ";46;27;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;344;96;1015,1;0;155,3;17,5;1,29
29/05/2017;09:00;35;70;Muy buena / Oso ona;123;11;"Muy buena / ";52;33;Muy buena / Oso ona;24;Muy buena / Oso ona;2;Muy buena / Oso ona;107;96;1015;0,7;42,5;17,1;0,27
29/05/2017;08:00;40;69;Muy buena / Oso ona;129;13;"Muy buena / ";60;22;Muy buena / Oso ona;26;Buena / Ona;1;Muy buena / Oso ona;186;95;1015,2;0,8;8,1;17;0,75
29/05/2017;07:00;23;54;Muy buena / Oso ona;89;23;"Muy buena / ";67;21;Muy buena / Oso ona;19;Muy buena / Oso ona;1;Muy buena / Oso ona;225;94;1014,8;1;5,6;17,1;0,9
29/05/2017;06:00;10;24;Muy buena / Oso ona;38;53;"Muy buena / ";75;23;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;300;94;1014,7;0,1;13,7;18;0,54
29/05/2017;05:00;1;5;Muy buena / Oso ona;7;78;"Buena / ";80;16;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;249;95;1014,2;0;0,9;16,9;0,41
29/05/2017;04:00;1;3;Muy buena / Oso ona;4;82;"Buena / ";81;14;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;241;95;1014,1;0;0,4;16,8;0,25
29/05/2017;03:00;0;1;Muy buena / Oso ona;1;81;"Buena / ";80;17;Muy buena / Oso ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona;266;95;1014;0;0,4;16,9;0,35
29/05/2017;02:00;0;1;Muy buena / Oso ona;1;78;"Buena / ";79;21;Muy buena / Oso ona;19;Muy buena / Oso ona;1;Muy buena / Oso ona;337;95;1013,9;0;0,4;16,9;1,69
29/05/2017;01:00;0;4;Muy buena / Oso ona;4;71;"Buena / ";78;19;Muy buena / Oso ona;19;Muy buena / Oso ona;1;Muy buena / Oso ona;263;93;1014;0;0,4;17,3;0,55
28/05/2017;24:00;0;2;Muy buena / Oso ona;2;78;"Buena / ";78;20;Muy buena / Oso ona;24;Muy buena / Oso ona;1;Muy buena / Oso ona;193;94;1014,5;0;0,4;18,1;0,18
28/05/2017;23:00;1;4;Muy buena / Oso ona;5;83;"Buena / ";78;21;Muy buena / Oso ona;22;Muy buena / Oso ona;1;Muy buena / Oso ona;76;95;1015,3;0;0,4;16,9;0,38
28/05/2017;22:00;0;2;Muy buena / Oso ona;3;86;"Buena / ";78;23;Muy buena / Oso ona;22;Muy buena / Oso ona;1;Muy buena / Oso ona;284;96;1015,1;0;0,4;16,7;0,84
28/05/2017;21:00;1;4;Muy buena / Oso ona;5;85;"Buena / ";77;16;Muy buena / Oso ona;22;Muy buena / Oso ona;1;Muy buena / Oso ona;311;96;1014,1;0;0,4;16,8;2,23
28/05/2017;20:00;2;9;Muy buena / Oso ona;11;79;"Buena / ";77;15;Muy buena / Oso ona;28;Buena / Ona;1;Muy buena / Oso ona;329;93;1013,3;0;1,6;17,3;1,8
28/05/2017;19:00;4;18;Muy buena / Oso ona;23;71;"Buena / ";80;19;Muy buena / Oso ona;30;Buena / Ona;1;Muy buena / Oso ona;351;88;1012,9;0;17,3;18,5;1,45
28/05/2017;18:00;4;18;Muy buena / Oso ona;23;69;"Buena / ";82;17;Muy buena / Oso ona;21;Muy buena / Oso ona;1;Muy buena / Oso ona;342;75;1012,7;0;39,4;22,1;1,43
28/05/2017;17:00;3;17;Muy buena / Oso ona;22;75;"Buena / ";84;17;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;356;61;1012,2;0;89,8;23,5;1,24
28/05/2017;16:00;6;20;Muy buena / Oso ona;29;79;"Buena / ";84;21;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;350;57;1012,2;0;194,2;24,5;2,53
28/05/2017;15:00;3;22;Muy buena / Oso ona;27;80;"Buena / ";83;18;Muy buena / Oso ona;22;Muy buena / Oso ona;1;Muy buena / Oso ona;40;63;1012,4;0;202;23,7;1,43
28/05/2017;14:00;3;20;Muy buena / Oso ona;24;81;"Buena / ";83;23;Muy buena / Oso ona;23;Muy buena / Oso ona;1;Muy buena / Oso ona;36;63;1012,5;0;219,8;23,9;1,43
28/05/2017;13:00;4;22;Muy buena / Oso ona;28;85;"Buena / ";82;23;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;58;49;1012,5;0;321,3;26,9;0,75
28/05/2017;12:00;4;15;Muy buena / Oso ona;20;97;"Buena / ";81;17;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;180;35;1012,8;0;464,9;30;2,23
28/05/2017;11:00;5;17;Muy buena / Oso ona;24;91;"Buena / ";79;17;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;161;42;1013;0;677,8;27,7;1,69
28/05/2017;10:00;5;17;Muy buena / Oso ona;25;86;"Buena / ";77;33;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;187;49;1013;0;500,4;25,8;2,02
28/05/2017;09:00;7;22;Muy buena / Oso ona;32;72;"Buena / ";76;27;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;33;78;1013,2;0;504,6;20,8;1,67
28/05/2017;08:00;5;20;Muy buena / Oso ona;27;68;"Buena / ";76;21;Muy buena / Oso ona;33;Buena / Ona;1;Muy buena / Oso ona;38;89;1013;0;227,5;19;1,67
28/05/2017;07:00;1;8;Muy buena / Oso ona;8;83;"Buena / ";77;22;Muy buena / Oso ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona;38;94;1012,9;0;118,1;17,4;1,55
28/05/2017;06:00;1;5;Muy buena / Oso ona;6;73;"Buena / ";70;23;Muy buena / Oso ona;16;Muy buena / Oso ona;1;Muy buena / Oso ona;5;95;1012,9;0;53,8;17,9;1,53
28/05/2017;05:00;0;5;Muy buena / Oso ona;6;75;"Buena / ";66;29;Muy buena / Oso ona;21;Muy buena / Oso ona;1;Muy buena / Oso ona;342;95;1012,4;0;3,9;17,1;0,97
28/05/2017;04:00;0;3;Muy buena / Oso ona;3;80;"Buena / ";57;31;Muy buena / Oso ona;20;Muy buena / Oso ona;1;Muy buena / Oso ona;351;94;1011,7;0;0,4;17,4;2,33
28/05/2017;03:00;0;3;Muy buena / Oso ona;3;79;"Buena / ";50;36;Muy buena / Oso ona;23;Muy buena / Oso ona;1;Muy buena / Oso ona;352;90;1011,6;0;0,4;18,3;1,55
28/05/2017;02:00;0;4;Muy buena / Oso ona;4;77;"Buena / ";46;33;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;354;89;1011,6;0;0,4;18,7;1,75
28/05/2017;01:00;1;9;Muy buena / Oso ona;10;74;"Buena / ";49;37;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;3;82;1011,7;0;0,4;20,9;1,51
27/05/2017;24:00;4;32;Muy buena / Oso ona;39;26;"Muy buena / ";51;41;Buena / Ona;21;Muy buena / Oso ona;1;Muy buena / Oso ona;15;88;1011,6;0;0,4;22,1;1,37
27/05/2017;23:00;6;35;Muy buena / Oso ona;45;32;"Muy buena / ";56;35;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;286;87;1011,7;0;0,4;21,3;0,15
27/05/2017;22:00;4;24;Muy buena / Oso ona;31;43;"Muy buena / ";64;38;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;340;87;1011,9;0;0,4;22;0,28
27/05/2017;21:00;7;45;Muy buena / Oso ona;56;16;"Muy buena / ";71;40;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;249;87;1011,6;0;0,4;22,7;0,18
27/05/2017;20:00;8;49;Muy buena / Oso ona;61;27;"Muy buena / ";81;39;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;4;82;1011,2;0;4,3;23,4;0,39
27/05/2017;19:00;4;28;Muy buena / Oso ona;34;55;"Muy buena / ";90;34;Muy buena / Oso ona;33;Buena / Ona;1;Muy buena / Oso ona;226;76;1011,1;0;40,8;24,6;0,5
