Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;CH4 (mg/m3);HCNM (mg/m3 HEX);D.vien (grados);H (%);P (mBar);Tº (ºC);V.vien (m/s)
21/08/2017;03:00;3;17;Muy buena / Oso ona;22;;"Sin datos / ";;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;153;87;983,7;15,9;0,37
21/08/2017;02:00;3;18;Muy buena / Oso ona;23;43;"Muy buena / ";47;12;Muy buena / Oso ona;5;Muy buena / Oso ona;;;112;89;;15,8;1,12
21/08/2017;01:00;3;37;Muy buena / Oso ona;42;21;"Muy buena / ";49;9;Muy buena / Oso ona;5;Muy buena / Oso ona;;;92;89;;15,6;0,22
20/08/2017;24:00;3;47;Muy buena / Oso ona;52;16;"Muy buena / ";56;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;108;87;;16,2;0,06
20/08/2017;23:00;4;43;Muy buena / Oso ona;49;20;"Muy buena / ";58;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;126;87;;16,2;0,32
20/08/2017;22:00;3;10;Muy buena / Oso ona;14;57;"Muy buena / ";65;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;95;83;;16,9;0,68
20/08/2017;21:00;3;6;Muy buena / Oso ona;10;64;"Buena / ";67;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;;101;80;;17,7;1,41
20/08/2017;20:00;3;9;Muy buena / Oso ona;13;60;"Muy buena / ";68;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;101;77;;18,5;0,95
20/08/2017;19:00;3;9;Muy buena / Oso ona;14;58;"Muy buena / ";70;7;Muy buena / Oso ona;3;Muy buena / Oso ona;;;22;71;;20,3;0,49
20/08/2017;18:00;2;6;Muy buena / Oso ona;10;66;"Buena / ";71;7;Muy buena / Oso ona;4;Muy buena / Oso ona;;;7;68;;21,7;1,21
20/08/2017;17:00;2;6;Muy buena / Oso ona;10;70;"Buena / ";69;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;13;68;;22,6;1,14
20/08/2017;16:00;2;6;Muy buena / Oso ona;9;70;"Buena / ";66;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;;3;69;;22,6;1,42
20/08/2017;15:00;3;7;Muy buena / Oso ona;12;73;"Buena / ";64;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;333;75;;22,6;2,66
20/08/2017;14:00;3;6;Muy buena / Oso ona;10;75;"Buena / ";61;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;;5;65;;23,3;1,71
20/08/2017;13:00;3;7;Muy buena / Oso ona;11;75;"Buena / ";59;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;66;67;;23,1;0,75
20/08/2017;12:00;3;6;Muy buena / Oso ona;11;71;"Buena / ";57;7;Muy buena / Oso ona;3;Muy buena / Oso ona;;;34;72;;21,8;0,98
20/08/2017;11:00;3;6;Muy buena / Oso ona;11;64;"Buena / ";56;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;;73;81;;20,4;1,35
20/08/2017;10:00;5;9;Muy buena / Oso ona;16;54;"Muy buena / ";55;9;Muy buena / Oso ona;3;Muy buena / Oso ona;;;77;89;;19,2;1,33
20/08/2017;09:00;6;11;Muy buena / Oso ona;20;46;"Muy buena / ";55;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;17;98;;18;0,13
20/08/2017;08:00;3;5;Muy buena / Oso ona;9;50;"Muy buena / ";56;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;272;100;;16,3;0,8
20/08/2017;07:00;3;3;Muy buena / Oso ona;8;54;"Muy buena / ";;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;256;100;;14,8;1,01
20/08/2017;06:00;3;4;Muy buena / Oso ona;9;57;"Muy buena / ";;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;254;100;;14,1;0,39
20/08/2017;05:00;3;4;Muy buena / Oso ona;8;59;"Muy buena / ";;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;258;100;;14,5;0,56
20/08/2017;04:00;3;4;Muy buena / Oso ona;9;60;"Muy buena / ";;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;257;100;;14,8;0,68
20/08/2017;03:00;3;5;Muy buena / Oso ona;10;56;"Muy buena / ";;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;257;100;;14,8;0,41
20/08/2017;02:00;3;6;Muy buena / Oso ona;11;;"Sin datos / ";;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;249;100;;15,2;0,35
20/08/2017;01:00;3;8;Muy buena / Oso ona;13;56;"Muy buena / ";57;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;;84;100;;15,6;0,29
19/08/2017;24:00;3;18;Muy buena / Oso ona;22;47;"Muy buena / ";58;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;114;100;;15,8;0,34
19/08/2017;23:00;3;8;Muy buena / Oso ona;12;61;"Buena / ";58;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;61;100;;15,6;0,22
19/08/2017;22:00;3;10;Muy buena / Oso ona;14;55;"Muy buena / ";59;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;355;100;;15,6;0,36
19/08/2017;21:00;3;12;Muy buena / Oso ona;16;56;"Muy buena / ";61;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;4;99;;16,1;0,75
19/08/2017;20:00;3;6;Muy buena / Oso ona;11;58;"Muy buena / ";62;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;105;98;;16,7;0,78
19/08/2017;19:00;3;7;Muy buena / Oso ona;11;54;"Muy buena / ";62;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;50;95;;18,1;0,64
19/08/2017;18:00;3;6;Muy buena / Oso ona;10;59;"Muy buena / ";62;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;17;93;;19,5;1,23
19/08/2017;17:00;3;5;Muy buena / Oso ona;9;60;"Muy buena / ";63;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;6;94;;19,4;1,82
19/08/2017;16:00;3;5;Muy buena / Oso ona;9;62;"Buena / ";63;8;Muy buena / Oso ona;4;Muy buena / Oso ona;;;352;95;;20,2;2,54
19/08/2017;15:00;3;5;Muy buena / Oso ona;9;66;"Buena / ";64;7;Muy buena / Oso ona;4;Muy buena / Oso ona;;;335;96;;20,9;3,07
19/08/2017;14:00;3;6;Muy buena / Oso ona;11;69;"Buena / ";63;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;326;98;;21;3,25
19/08/2017;13:00;3;6;Muy buena / Oso ona;10;64;"Buena / ";63;10;Muy buena / Oso ona;3;Muy buena / Oso ona;;;329;100;;19,7;2,79
19/08/2017;12:00;3;7;Muy buena / Oso ona;12;60;"Muy buena / ";62;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;338;100;;20;2,13
19/08/2017;11:00;3;8;Muy buena / Oso ona;13;59;"Muy buena / ";63;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;;320;100;;19,7;1,12
19/08/2017;10:00;3;5;Muy buena / Oso ona;9;65;"Buena / ";63;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;65;100;;20,2;0,71
19/08/2017;09:00;3;8;Muy buena / Oso ona;13;61;"Buena / ";63;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;31;100;;19,1;0,32
19/08/2017;08:00;3;5;Muy buena / Oso ona;9;65;"Buena / ";63;2;Muy buena / Oso ona;3;Muy buena / Oso ona;;;50;100;;18,1;0,21
19/08/2017;07:00;3;4;Muy buena / Oso ona;9;62;"Buena / ";63;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;354;100;;17,4;0,3
19/08/2017;06:00;3;5;Muy buena / Oso ona;9;65;"Buena / ";62;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;53;100;;17;0,25
19/08/2017;05:00;3;6;Muy buena / Oso ona;10;61;"Buena / ";63;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;;25;100;;17;0,08
19/08/2017;04:00;3;6;Muy buena / Oso ona;10;62;"Buena / ";64;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;29;100;;17,2;0,35
19/08/2017;03:00;3;5;Muy buena / Oso ona;9;64;"Buena / ";65;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;6;100;;17,2;0,4
19/08/2017;02:00;3;6;Muy buena / Oso ona;10;64;"Buena / ";66;2;Muy buena / Oso ona;3;Muy buena / Oso ona;;;28;100;;17,3;0,38
19/08/2017;01:00;3;19;Muy buena / Oso ona;23;;"Sin datos / ";67;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;254;100;;17,2;0,21
18/08/2017;24:00;3;14;Muy buena / Oso ona;18;54;"Muy buena / ";67;7;Muy buena / Oso ona;4;Muy buena / Oso ona;;;252;100;;17,3;0,38
18/08/2017;23:00;3;14;Muy buena / Oso ona;18;57;"Muy buena / ";67;2;Muy buena / Oso ona;4;Muy buena / Oso ona;;;341;100;;18;0,53
18/08/2017;22:00;3;9;Muy buena / Oso ona;13;68;"Buena / ";67;3;Muy buena / Oso ona;4;Muy buena / Oso ona;;;84;100;;18,3;0,11
18/08/2017;21:00;3;11;Muy buena / Oso ona;15;69;"Buena / ";66;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;337;100;;18,4;0,44
18/08/2017;20:00;3;10;Muy buena / Oso ona;14;69;"Buena / ";64;2;Muy buena / Oso ona;3;Muy buena / Oso ona;;;336;100;;18,5;1,96
18/08/2017;19:00;3;8;Muy buena / Oso ona;13;71;"Buena / ";61;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;324;100;;18,9;2,49
18/08/2017;18:00;3;11;Muy buena / Oso ona;15;69;"Buena / ";57;2;Muy buena / Oso ona;3;Muy buena / Oso ona;;;332;100;;19,6;2,2
18/08/2017;17:00;3;12;Muy buena / Oso ona;18;66;"Buena / ";51;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;336;100;;19,9;2,58
18/08/2017;16:00;4;14;Muy buena / Oso ona;21;63;"Buena / ";47;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;327;100;;19,8;2,61
18/08/2017;15:00;5;13;Muy buena / Oso ona;20;62;"Buena / ";42;2;Muy buena / Oso ona;4;Muy buena / Oso ona;;;331;100;;19,3;2,2
18/08/2017;14:00;3;13;Muy buena / Oso ona;18;60;"Muy buena / ";37;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;334;100;;18,4;2,86
18/08/2017;13:00;4;14;Muy buena / Oso ona;19;49;"Muy buena / ";32;18;Muy buena / Oso ona;4;Muy buena / Oso ona;;;333;100;;18,8;2,59
18/08/2017;12:00;4;19;Muy buena / Oso ona;25;44;"Muy buena / ";31;13;Muy buena / Oso ona;4;Muy buena / Oso ona;;;335;100;;20,3;2,25
18/08/2017;11:00;6;24;Muy buena / Oso ona;32;40;"Muy buena / ";29;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;337;100;;20,8;2,33
18/08/2017;10:00;14;27;Muy buena / Oso ona;48;27;"Muy buena / ";30;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;19;100;;21,8;0,49
18/08/2017;09:00;10;18;Muy buena / Oso ona;33;27;"Muy buena / ";33;10;Muy buena / Oso ona;3;Muy buena / Oso ona;;;228;100;;19,8;0,18
18/08/2017;08:00;4;17;Muy buena / Oso ona;24;27;"Muy buena / ";36;28;Muy buena / Oso ona;4;Muy buena / Oso ona;;;268;100;;18,4;0,55
18/08/2017;07:00;5;23;Muy buena / Oso ona;30;21;"Muy buena / ";38;15;Muy buena / Oso ona;4;Muy buena / Oso ona;;;272;100;;17,9;0,89
18/08/2017;06:00;3;25;Muy buena / Oso ona;29;21;"Muy buena / ";41;9;Muy buena / Oso ona;4;Muy buena / Oso ona;;;262;100;;17,7;1,2
18/08/2017;05:00;3;10;Muy buena / Oso ona;14;37;"Muy buena / ";48;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;285;100;;17,7;0,59
18/08/2017;04:00;3;13;Muy buena / Oso ona;17;35;"Muy buena / ";52;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;188;100;;17,9;0,18
18/08/2017;03:00;3;8;Muy buena / Oso ona;12;45;"Muy buena / ";57;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;242;100;;18,1;0,5
18/08/2017;02:00;3;7;Muy buena / Oso ona;11;51;"Muy buena / ";61;26;Muy buena / Oso ona;4;Muy buena / Oso ona;;;221;100;;18,8;0,53
18/08/2017;01:00;3;9;Muy buena / Oso ona;13;54;"Muy buena / ";64;16;Muy buena / Oso ona;4;Muy buena / Oso ona;;;275;100;;18,7;0,77
17/08/2017;24:00;3;8;Muy buena / Oso ona;12;;"Sin datos / ";66;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;293;99;;18,5;1,14
17/08/2017;23:00;3;12;Muy buena / Oso ona;16;62;"Buena / ";66;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;261;97;;18,8;1,48
17/08/2017;22:00;3;14;Muy buena / Oso ona;18;63;"Buena / ";66;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;298;99;;18,8;1,78
17/08/2017;21:00;3;11;Muy buena / Oso ona;15;63;"Buena / ";67;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;333;99;;19;2,34
17/08/2017;20:00;3;19;Muy buena / Oso ona;23;64;"Buena / ";69;13;Muy buena / Oso ona;4;Muy buena / Oso ona;;;331;98;;19,3;2,53
17/08/2017;19:00;3;22;Muy buena / Oso ona;26;70;"Buena / ";69;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;335;94;;20,3;2,89
17/08/2017;18:00;4;19;Muy buena / Oso ona;25;68;"Buena / ";67;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;331;86;;22,1;3,01
17/08/2017;17:00;4;11;Muy buena / Oso ona;16;69;"Buena / ";64;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;334;80;;23;2,06
17/08/2017;16:00;4;11;Muy buena / Oso ona;17;65;"Buena / ";61;4;Muy buena / Oso ona;4;Muy buena / Oso ona;;;317;80;;22,8;2,41
17/08/2017;15:00;3;8;Muy buena / Oso ona;13;69;"Buena / ";58;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;324;78;;22,7;3,31
17/08/2017;14:00;4;9;Muy buena / Oso ona;15;69;"Buena / ";55;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;326;76;;22,9;3,63
17/08/2017;13:00;4;12;Muy buena / Oso ona;19;74;"Buena / ";52;7;Muy buena / Oso ona;5;Muy buena / Oso ona;;;339;73;;23,9;2,95
17/08/2017;12:00;5;16;Muy buena / Oso ona;24;67;"Buena / ";50;9;Muy buena / Oso ona;5;Muy buena / Oso ona;;;5;70;;24,5;1,68
17/08/2017;11:00;8;21;Muy buena / Oso ona;33;54;"Muy buena / ";48;8;Muy buena / Oso ona;6;Muy buena / Oso ona;;;5;71;;23,5;1,38
17/08/2017;10:00;8;21;Muy buena / Oso ona;34;48;"Muy buena / ";48;7;Muy buena / Oso ona;7;Muy buena / Oso ona;;;9;73;;22,8;0,96
17/08/2017;09:00;9;19;Muy buena / Oso ona;32;44;"Muy buena / ";48;6;Muy buena / Oso ona;7;Muy buena / Oso ona;;;325;80;;21,3;1,27
17/08/2017;08:00;11;21;Muy buena / Oso ona;39;35;"Muy buena / ";49;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;289;84;;20,3;0,9
17/08/2017;07:00;6;16;Muy buena / Oso ona;26;45;"Muy buena / ";52;4;Muy buena / Oso ona;5;Muy buena / Oso ona;;;122;85;;19;0,15
17/08/2017;06:00;3;5;Muy buena / Oso ona;10;51;"Muy buena / ";52;3;Muy buena / Oso ona;4;Muy buena / Oso ona;;;256;83;;17,7;1,26
17/08/2017;05:00;3;5;Muy buena / Oso ona;9;53;"Muy buena / ";50;5;Muy buena / Oso ona;5;Muy buena / Oso ona;;;270;85;;17,6;1,06
17/08/2017;04:00;3;6;Muy buena / Oso ona;10;56;"Muy buena / ";49;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;262;84;;18,1;1,33
17/08/2017;03:00;3;6;Muy buena / Oso ona;10;53;"Muy buena / ";47;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;258;87;;17,6;1,51
17/08/2017;02:00;3;7;Muy buena / Oso ona;11;50;"Muy buena / ";45;4;Muy buena / Oso ona;5;Muy buena / Oso ona;;;265;88;;17,8;1,42
17/08/2017;01:00;3;8;Muy buena / Oso ona;13;49;"Muy buena / ";45;2;Muy buena / Oso ona;4;Muy buena / Oso ona;;;263;90;;18,1;1,66
16/08/2017;24:00;3;7;Muy buena / Oso ona;11;54;"Muy buena / ";46;4;Muy buena / Oso ona;5;Muy buena / Oso ona;;;251;86;;18,6;1,7
16/08/2017;23:00;3;15;Muy buena / Oso ona;20;;"Sin datos / ";49;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;250;97;;18,2;0,66
16/08/2017;22:00;3;20;Muy buena / Oso ona;25;38;"Muy buena / ";52;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;257;99;;18,6;0,93
16/08/2017;21:00;3;14;Muy buena / Oso ona;18;40;"Muy buena / ";56;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;355;100;;18,5;0,12
16/08/2017;20:00;3;16;Muy buena / Oso ona;20;42;"Muy buena / ";59;10;Muy buena / Oso ona;3;Muy buena / Oso ona;;;347;100;;19;1,47
16/08/2017;19:00;4;18;Muy buena / Oso ona;23;43;"Muy buena / ";62;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;329;97;;20,2;2,59
16/08/2017;18:00;5;17;Muy buena / Oso ona;24;47;"Muy buena / ";63;9;Muy buena / Oso ona;4;Muy buena / Oso ona;;;327;94;;21;3,48
16/08/2017;17:00;5;14;Muy buena / Oso ona;21;58;"Muy buena / ";61;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;330;88;;22,1;3,08
16/08/2017;16:00;4;12;Muy buena / Oso ona;19;67;"Buena / ";56;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;326;85;;22,5;2,76
16/08/2017;15:00;4;12;Muy buena / Oso ona;18;75;"Buena / ";51;11;Muy buena / Oso ona;3;Muy buena / Oso ona;;;327;88;;22,6;3,26
16/08/2017;14:00;4;12;Muy buena / Oso ona;18;70;"Buena / ";43;7;Muy buena / Oso ona;3;Muy buena / Oso ona;;;333;89;;22,6;3,06
16/08/2017;13:00;3;9;Muy buena / Oso ona;15;69;"Buena / ";35;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;;;2;90;;22,6;1,63
16/08/2017;12:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";29;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;359;97;;22;2,09
16/08/2017;11:00;5;14;Muy buena / Oso ona;22;53;"Muy buena / ";31;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;;3;98;;21,7;1,64
16/08/2017;10:00;9;18;Muy buena / Oso ona;32;37;"Muy buena / ";31;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;96;100;;20,8;0,74
16/08/2017;09:00;8;21;Muy buena / Oso ona;33;29;"Muy buena / ";32;7;Muy buena / Oso ona;3;Muy buena / Oso ona;;;56;100;;18,9;0,25
16/08/2017;08:00;6;17;Muy buena / Oso ona;26;32;"Muy buena / ";34;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;;56;100;;18,7;0,15
16/08/2017;07:00;5;19;Muy buena / Oso ona;27;25;"Muy buena / ";36;8;Muy buena / Oso ona;3;Muy buena / Oso ona;;;124;100;;17,8;0,2
16/08/2017;06:00;4;25;Muy buena / Oso ona;31;14;"Muy buena / ";38;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;77;100;;17,5;0,16
16/08/2017;05:00;3;18;Muy buena / Oso ona;22;20;"Muy buena / ";42;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;101;100;;17,5;0,35
16/08/2017;04:00;3;8;Muy buena / Oso ona;12;45;"Muy buena / ";44;8;Muy buena / Oso ona;3;Muy buena / Oso ona;;;38;100;;17,6;0,29
16/08/2017;03:00;3;9;Muy buena / Oso ona;13;47;"Muy buena / ";43;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;99;100;;17,5;0,39
16/08/2017;02:00;3;9;Muy buena / Oso ona;14;42;"Muy buena / ";43;8;Muy buena / Oso ona;3;Muy buena / Oso ona;;;139;100;;17,6;0,26
16/08/2017;01:00;3;8;Muy buena / Oso ona;12;45;"Muy buena / ";44;7;Muy buena / Oso ona;3;Muy buena / Oso ona;;;233;100;;17,7;0,1
15/08/2017;24:00;3;8;Muy buena / Oso ona;12;48;"Muy buena / ";44;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;268;100;;17,7;0,07
15/08/2017;23:00;3;12;Muy buena / Oso ona;16;41;"Muy buena / ";44;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;350;100;;17,9;0,54
15/08/2017;22:00;3;14;Muy buena / Oso ona;19;;"Sin datos / ";46;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;330;100;;18;0,46
15/08/2017;21:00;3;15;Muy buena / Oso ona;19;39;"Muy buena / ";46;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;322;100;;18;0,7
15/08/2017;20:00;3;13;Muy buena / Oso ona;18;42;"Muy buena / ";47;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;;335;100;;18,1;1,69
15/08/2017;19:00;3;11;Muy buena / Oso ona;16;45;"Muy buena / ";47;2;Muy buena / Oso ona;3;Muy buena / Oso ona;;;331;100;;18,4;1,95
15/08/2017;18:00;3;12;Muy buena / Oso ona;17;45;"Muy buena / ";46;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;325;100;;18,7;1,54
15/08/2017;17:00;3;11;Muy buena / Oso ona;16;46;"Muy buena / ";46;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;332;100;;18,8;1,97
15/08/2017;16:00;3;9;Muy buena / Oso ona;14;50;"Muy buena / ";46;2;Muy buena / Oso ona;3;Muy buena / Oso ona;;;333;100;;18,8;2,31
15/08/2017;15:00;3;8;Muy buena / Oso ona;14;49;"Muy buena / ";46;2;Muy buena / Oso ona;3;Muy buena / Oso ona;;;334;100;;18,7;2,56
15/08/2017;14:00;3;10;Muy buena / Oso ona;14;47;"Muy buena / ";46;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;332;100;;18,4;2,48
15/08/2017;13:00;3;8;Muy buena / Oso ona;13;48;"Muy buena / ";46;9;Muy buena / Oso ona;3;Muy buena / Oso ona;;;327;100;;18,5;2,66
15/08/2017;12:00;4;13;Muy buena / Oso ona;19;43;"Muy buena / ";46;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;328;100;;18,8;2,87
15/08/2017;11:00;5;14;Muy buena / Oso ona;21;42;"Muy buena / ";47;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;316;100;;18,6;1,11
15/08/2017;10:00;3;13;Muy buena / Oso ona;18;44;"Muy buena / ";48;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;331;100;;17,7;0,57
15/08/2017;09:00;3;15;Muy buena / Oso ona;20;43;"Muy buena / ";50;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;335;100;;17,6;1,58
15/08/2017;08:00;3;6;Muy buena / Oso ona;11;52;"Muy buena / ";50;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;355;100;;18,1;0,73
15/08/2017;07:00;3;8;Muy buena / Oso ona;13;53;"Muy buena / ";49;11;Muy buena / Oso ona;3;Muy buena / Oso ona;;;2;100;;18,2;1,59
15/08/2017;06:00;3;10;Muy buena / Oso ona;15;49;"Muy buena / ";47;19;Muy buena / Oso ona;4;Muy buena / Oso ona;;;352;100;;18,4;0,89
15/08/2017;05:00;3;11;Muy buena / Oso ona;16;45;"Muy buena / ";47;17;Muy buena / Oso ona;3;Muy buena / Oso ona;;;107;100;;18,5;0,23
15/08/2017;04:00;3;13;Muy buena / Oso ona;17;46;"Muy buena / ";47;17;Muy buena / Oso ona;3;Muy buena / Oso ona;;;25;100;;18,7;0,31
15/08/2017;03:00;3;10;Muy buena / Oso ona;15;54;"Muy buena / ";49;18;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;352;100;;18,7;0,22
15/08/2017;02:00;3;12;Muy buena / Oso ona;16;56;"Muy buena / ";48;21;Muy buena / Oso ona;3;Muy buena / Oso ona;;;274;100;;18,8;0,39
15/08/2017;01:00;3;13;Muy buena / Oso ona;17;50;"Muy buena / ";48;21;Muy buena / Oso ona;3;Muy buena / Oso ona;;;305;100;;18,8;0,37
14/08/2017;24:00;3;15;Muy buena / Oso ona;19;42;"Muy buena / ";51;23;Muy buena / Oso ona;3;Muy buena / Oso ona;;;107;100;;18,8;0,85
14/08/2017;23:00;3;19;Muy buena / Oso ona;24;40;"Muy buena / ";57;15;Muy buena / Oso ona;3;Muy buena / Oso ona;;;90;100;;19,2;1,06
14/08/2017;22:00;3;22;Muy buena / Oso ona;26;44;"Muy buena / ";63;14;Muy buena / Oso ona;3;Muy buena / Oso ona;;;106;100;;19,5;1,44
14/08/2017;21:00;3;27;Muy buena / Oso ona;32;;"Sin datos / ";71;13;Muy buena / Oso ona;3;Muy buena / Oso ona;;;111;100;;19,9;1,29
14/08/2017;20:00;3;19;Muy buena / Oso ona;23;57;"Muy buena / ";74;11;Muy buena / Oso ona;3;Muy buena / Oso ona;;;106;96;;20,4;0,59
14/08/2017;19:00;3;20;Muy buena / Oso ona;25;55;"Muy buena / ";78;14;Muy buena / Oso ona;3;Muy buena / Oso ona;;;55;94;;21,2;0,58
14/08/2017;18:00;4;25;Muy buena / Oso ona;32;54;"Muy buena / ";81;16;Muy buena / Oso ona;3;Muy buena / Oso ona;;;309;88;;23;0,84
14/08/2017;17:00;5;28;Muy buena / Oso ona;35;60;"Muy buena / ";83;17;Muy buena / Oso ona;3;Muy buena / Oso ona;;;297;90;;23;2,1
14/08/2017;16:00;4;21;Muy buena / Oso ona;27;79;"Buena / ";82;16;Muy buena / Oso ona;3;Muy buena / Oso ona;;;328;84;;23,4;2,32
14/08/2017;15:00;5;17;Muy buena / Oso ona;24;77;"Buena / ";79;13;Muy buena / Oso ona;3;Muy buena / Oso ona;;;341;72;;25,4;4,57
14/08/2017;14:00;3;7;Muy buena / Oso ona;12;103;"Buena / ";75;15;Muy buena / Oso ona;4;Muy buena / Oso ona;;;230;38;;33,9;2,16
14/08/2017;13:00;3;6;Muy buena / Oso ona;10;98;"Buena / ";68;14;Muy buena / Oso ona;4;Muy buena / Oso ona;;;222;42;;32,7;2,87
14/08/2017;12:00;3;6;Muy buena / Oso ona;10;91;"Buena / ";63;15;Muy buena / Oso ona;4;Muy buena / Oso ona;;;340;47;;31,8;1,18
14/08/2017;11:00;3;8;Muy buena / Oso ona;13;80;"Buena / ";58;17;Muy buena / Oso ona;3;Muy buena / Oso ona;;;168;53;;30,4;0,27
14/08/2017;10:00;4;12;Muy buena / Oso ona;18;69;"Buena / ";55;10;Muy buena / Oso ona;3;Muy buena / Oso ona;;;46;63;;28,4;0,67
14/08/2017;09:00;3;8;Muy buena / Oso ona;13;64;"Buena / ";53;11;Muy buena / Oso ona;4;Muy buena / Oso ona;;;333;73;;25,7;0,9
14/08/2017;08:00;4;11;Muy buena / Oso ona;18;55;"Muy buena / ";52;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;275;79;;23,9;0,4
