Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);Ortoxileno (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;Tolueno (µg/m3)
22/05/2017;02:00;0,21;0,42;"Muy buena / ";0,32;0,07;1;11;Muy buena / Oso ona;13;0,45;20;Muy buena / Oso ona;6;Muy buena / Oso ona;1,01
22/05/2017;01:00;0,05;0,33;"Muy buena / ";0,31;0,01;2;35;Muy buena / Oso ona;38;0,43;10;Muy buena / Oso ona;9;Muy buena / Oso ona;0,59
21/05/2017;24:00;0,11;0,31;"Muy buena / ";0,3;0,07;1;30;Muy buena / Oso ona;32;0,58;19;Muy buena / Oso ona;6;Muy buena / Oso ona;1
21/05/2017;23:00;0,14;0,34;"Muy buena / ";0,3;0,18;3;36;Muy buena / Oso ona;41;0,89;16;Muy buena / Oso ona;4;Muy buena / Oso ona;1,93
21/05/2017;22:00;0,08;0,3;"Muy buena / ";0,28;0,18;2;32;Muy buena / Oso ona;35;0,66;12;Muy buena / Oso ona;3;Muy buena / Oso ona;1,46
21/05/2017;21:00;0,1;0,29;"Muy buena / ";0,27;0,18;3;33;Muy buena / Oso ona;37;0,66;10;Muy buena / Oso ona;3;Muy buena / Oso ona;1,1
21/05/2017;20:00;0,14;0,31;"Muy buena / ";0,26;0,18;4;40;Muy buena / Oso ona;46;0,76;11;Muy buena / Oso ona;2;Muy buena / Oso ona;1,43
21/05/2017;19:00;0,17;0,33;"Muy buena / ";0,24;0,18;11;50;Muy buena / Oso ona;66;0,64;11;Muy buena / Oso ona;3;Muy buena / Oso ona;1,57
21/05/2017;18:00;;0,28;"Muy buena / ";0,22;;11;36;Muy buena / Oso ona;53;;5;Muy buena / Oso ona;3;Muy buena / Oso ona;
21/05/2017;17:00;;0,27;"Muy buena / ";0,22;;27;45;Muy buena / Oso ona;86;;7;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/05/2017;16:00;0,19;0,26;"Muy buena / ";0,23;0,08;6;37;Muy buena / Oso ona;46;0,43;7;Muy buena / Oso ona;4;Muy buena / Oso ona;1,03
21/05/2017;15:00;0,15;0,22;"Muy buena / ";0,23;0;4;21;Muy buena / Oso ona;27;0,35;12;Muy buena / Oso ona;3;Muy buena / Oso ona;0,78
21/05/2017;14:00;0,21;0,2;"Muy buena / ";0,25;0;5;20;Muy buena / Oso ona;28;0,35;12;Muy buena / Oso ona;3;Muy buena / Oso ona;0,72
21/05/2017;13:00;0,18;0,21;"Muy buena / ";0,27;0,03;10;28;Muy buena / Oso ona;43;0,43;12;Muy buena / Oso ona;4;Muy buena / Oso ona;1,11
21/05/2017;12:00;0,24;0,19;"Muy buena / ";0,28;0;13;34;Muy buena / Oso ona;54;0,35;8;Muy buena / Oso ona;4;Muy buena / Oso ona;0,6
21/05/2017;11:00;0,24;0,17;"Muy buena / ";0,28;0,07;15;34;Muy buena / Oso ona;56;0,4;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0,71
21/05/2017;10:00;0,28;0,25;"Muy buena / ";0,29;0,2;14;34;Muy buena / Oso ona;56;0,96;21;Muy buena / Oso ona;11;Muy buena / Oso ona;1,93
21/05/2017;09:00;0,05;0,32;"Muy buena / ";0,3;0,18;23;36;Muy buena / Oso ona;71;0,53;23;Muy buena / Oso ona;17;Muy buena / Oso ona;1,33
21/05/2017;08:00;0,28;0,31;"Muy buena / ";0,3;0,18;25;33;Muy buena / Oso ona;71;0,72;26;Muy buena / Oso ona;23;Muy buena / Oso ona;1,37
21/05/2017;07:00;0,04;0,35;"Muy buena / ";0,29;0,15;30;33;Muy buena / Oso ona;79;0,62;18;Muy buena / Oso ona;26;Muy buena / Oso ona;0,98
21/05/2017;06:00;0;0,33;"Muy buena / ";0,27;0,02;19;34;Muy buena / Oso ona;63;0,35;20;Muy buena / Oso ona;15;Muy buena / Oso ona;0,91
21/05/2017;05:00;0,15;0,3;"Muy buena / ";0,26;0,08;18;37;Muy buena / Oso ona;65;0,4;19;Muy buena / Oso ona;14;Muy buena / Oso ona;0,95
21/05/2017;04:00;0,2;0,25;"Muy buena / ";0,25;0,18;12;38;Muy buena / Oso ona;56;0,62;20;Muy buena / Oso ona;9;Muy buena / Oso ona;1,17
21/05/2017;03:00;0;0,25;"Muy buena / ";0,24;0,12;8;37;Muy buena / Oso ona;50;0,35;20;Muy buena / Oso ona;8;Muy buena / Oso ona;1,08
21/05/2017;02:00;0,09;0,26;"Muy buena / ";0,23;0,18;4;33;Muy buena / Oso ona;39;0,47;25;Muy buena / Oso ona;6;Muy buena / Oso ona;1,01
21/05/2017;01:00;0,16;0,28;"Muy buena / ";0,22;0,12;4;37;Muy buena / Oso ona;43;0,54;21;Muy buena / Oso ona;6;Muy buena / Oso ona;1,03
20/05/2017;24:00;0,13;0,26;"Muy buena / ";0,2;0,06;4;38;Muy buena / Oso ona;45;0,35;12;Muy buena / Oso ona;5;Muy buena / Oso ona;0,14
20/05/2017;23:00;0,18;0,23;"Muy buena / ";0,19;0,16;3;34;Muy buena / Oso ona;38;0,58;8;Muy buena / Oso ona;3;Muy buena / Oso ona;1,17
20/05/2017;22:00;0,37;0,26;"Muy buena / ";0,18;0,01;6;42;Muy buena / Oso ona;52;0,35;6;Muy buena / Oso ona;3;Muy buena / Oso ona;0,84
20/05/2017;21:00;0,11;0,22;"Muy buena / ";0,17;0;3;27;Muy buena / Oso ona;31;0,18;4;Muy buena / Oso ona;3;Muy buena / Oso ona;0,62
20/05/2017;20:00;0,06;0,19;"Muy buena / ";0,17;0;3;21;Muy buena / Oso ona;25;0,09;5;Muy buena / Oso ona;2;Muy buena / Oso ona;0,35
20/05/2017;19:00;0,1;0,17;"Muy buena / ";0,17;0;4;17;Muy buena / Oso ona;23;0,09;6;Muy buena / Oso ona;2;Muy buena / Oso ona;0,25
20/05/2017;18:00;;0,15;"Muy buena / ";0,17;;2;8;Muy buena / Oso ona;10;;9;Muy buena / Oso ona;2;Muy buena / Oso ona;
20/05/2017;17:00;;0,16;"Muy buena / ";0,19;;3;7;Muy buena / Oso ona;11;;8;Muy buena / Oso ona;2;Muy buena / Oso ona;
20/05/2017;16:00;0,02;0,16;"Muy buena / ";0,2;0;2;7;Muy buena / Oso ona;10;0,09;6;Muy buena / Oso ona;2;Muy buena / Oso ona;0,18
20/05/2017;15:00;0,06;0,17;"Muy buena / ";0,22;0;5;10;Muy buena / Oso ona;18;0,09;6;Muy buena / Oso ona;3;Muy buena / Oso ona;0,15
20/05/2017;14:00;0,13;0,2;"Muy buena / ";0,23;0;3;5;Muy buena / Oso ona;9;0,09;6;Muy buena / Oso ona;3;Muy buena / Oso ona;0,15
20/05/2017;13:00;0,11;0,2;"Muy buena / ";0,24;0;11;14;Muy buena / Oso ona;30;0,09;10;Muy buena / Oso ona;3;Muy buena / Oso ona;0,26
20/05/2017;12:00;0,06;0,16;"Muy buena / ";0,24;0;6;13;Muy buena / Oso ona;22;0,13;11;Muy buena / Oso ona;4;Muy buena / Oso ona;0,41
20/05/2017;11:00;0,28;0,2;"Muy buena / ";0,24;0,16;23;29;Muy buena / Oso ona;65;0,47;14;Muy buena / Oso ona;8;Muy buena / Oso ona;0,95
20/05/2017;10:00;0,3;0,25;"Muy buena / ";0,25;0,18;39;44;Muy buena / Oso ona;104;0,69;17;Muy buena / Oso ona;11;Muy buena / Oso ona;1,34
20/05/2017;09:00;0,14;0,26;"Muy buena / ";0,25;0,18;24;38;Muy buena / Oso ona;75;0,72;20;Muy buena / Oso ona;11;Muy buena / Oso ona;1,42
20/05/2017;08:00;0,03;0,28;"Muy buena / ";0,25;0,18;58;45;Muy buena / Oso ona;133;0,92;20;Muy buena / Oso ona;9;Muy buena / Oso ona;1,54
20/05/2017;07:00;0,18;0,3;"Muy buena / ";0,24;0,18;62;49;Muy buena / Oso ona;143;0,81;17;Muy buena / Oso ona;5;Muy buena / Oso ona;1,65
20/05/2017;06:00;0,15;0,23;"Muy buena / ";0,23;0,18;9;42;Muy buena / Oso ona;55;0,66;19;Muy buena / Oso ona;4;Muy buena / Oso ona;0,98
20/05/2017;05:00;0,03;0,22;"Muy buena / ";0,23;0,18;3;36;Muy buena / Oso ona;41;0,69;22;Muy buena / Oso ona;5;Muy buena / Oso ona;1,13
20/05/2017;04:00;0,09;0,22;"Muy buena / ";0,23;0,18;5;44;Muy buena / Oso ona;51;0,68;27;Muy buena / Oso ona;8;Muy buena / Oso ona;1,03
20/05/2017;03:00;0;0,22;"Muy buena / ";0,23;0,18;6;42;Muy buena / Oso ona;51;0,82;27;Muy buena / Oso ona;10;Muy buena / Oso ona;1,24
20/05/2017;02:00;0,07;0,27;"Muy buena / ";0,21;0,18;10;46;Muy buena / Oso ona;61;0,75;24;Muy buena / Oso ona;8;Muy buena / Oso ona;1,36
20/05/2017;01:00;0,04;0,27;"Muy buena / ";0,2;0,18;8;43;Muy buena / Oso ona;55;0,81;20;Muy buena / Oso ona;6;Muy buena / Oso ona;1,51
19/05/2017;24:00;0,09;0,25;"Muy buena / ";0,18;0,2;4;42;Muy buena / Oso ona;49;0,87;21;Muy buena / Oso ona;5;Muy buena / Oso ona;1,74
19/05/2017;23:00;0,06;0,24;"Muy buena / ";0,17;0,18;4;42;Muy buena / Oso ona;49;0,78;19;Muy buena / Oso ona;3;Muy buena / Oso ona;1,54
19/05/2017;22:00;0,47;0,23;"Muy buena / ";0,16;0,01;3;43;Muy buena / Oso ona;48;0,38;19;Muy buena / Oso ona;2;Muy buena / Oso ona;0,92
19/05/2017;21:00;0,26;0,21;"Muy buena / ";0,15;0;2;28;Muy buena / Oso ona;32;0,11;19;Muy buena / Oso ona;2;Muy buena / Oso ona;0,59
19/05/2017;20:00;0,19;0,21;"Muy buena / ";0,14;0;2;17;Muy buena / Oso ona;20;0,09;14;Muy buena / Oso ona;3;Muy buena / Oso ona;0,24
19/05/2017;19:00;0,38;0,13;"Muy buena / ";0,13;0;2;12;Muy buena / Oso ona;15;0,09;11;Muy buena / Oso ona;3;Muy buena / Oso ona;0,26
19/05/2017;18:00;;0,13;"Muy buena / ";0,13;;2;13;Muy buena / Oso ona;16;;13;Muy buena / Oso ona;3;Muy buena / Oso ona;
19/05/2017;17:00;;0,13;"Muy buena / ";0,13;;2;8;Muy buena / Oso ona;10;;13;Muy buena / Oso ona;2;Muy buena / Oso ona;
19/05/2017;16:00;0,02;0,12;"Muy buena / ";0,14;0;3;7;Muy buena / Oso ona;11;0,09;12;Muy buena / Oso ona;2;Muy buena / Oso ona;0,2
19/05/2017;15:00;0,08;0,12;"Muy buena / ";0,15;0;3;9;Muy buena / Oso ona;13;0,09;15;Muy buena / Oso ona;2;Muy buena / Oso ona;0,38
19/05/2017;14:00;0,1;0,13;"Muy buena / ";0,18;0;5;12;Muy buena / Oso ona;20;0,13;12;Muy buena / Oso ona;3;Muy buena / Oso ona;0,22
19/05/2017;13:00;0,15;0,14;"Muy buena / ";0,19;0,02;5;13;Muy buena / Oso ona;20;0,35;11;Muy buena / Oso ona;4;Muy buena / Oso ona;0,4
19/05/2017;12:00;0,14;0,15;"Muy buena / ";0,21;0,01;6;18;Muy buena / Oso ona;27;0,35;9;Muy buena / Oso ona;4;Muy buena / Oso ona;0,6
19/05/2017;11:00;0,11;0,13;"Muy buena / ";0,21;0,03;4;16;Muy buena / Oso ona;22;0,35;9;Muy buena / Oso ona;3;Muy buena / Oso ona;0,87
19/05/2017;10:00;0,1;0,13;"Muy buena / ";0,21;0,03;8;24;Muy buena / Oso ona;35;0,43;8;Muy buena / Oso ona;2;Muy buena / Oso ona;0,85
19/05/2017;09:00;0,18;0,18;"Muy buena / ";0,22;0,16;18;37;Muy buena / Oso ona;64;0,79;16;Muy buena / Oso ona;4;Muy buena / Oso ona;1,73
19/05/2017;08:00;0;0,25;"Muy buena / ";0,21;0,29;46;61;Muy buena / Oso ona;131;1,26;21;Muy buena / Oso ona;7;Muy buena / Oso ona;2,53
19/05/2017;07:00;0,16;0,34;"Muy buena / ";0,21;0,26;97;60;Muy buena / Oso ona;208;1,11;19;Muy buena / Oso ona;11;Muy buena / Oso ona;2,39
19/05/2017;06:00;0,11;0,28;"Muy buena / ";0,17;0,18;33;45;Muy buena / Oso ona;94;0,72;18;Muy buena / Oso ona;6;Muy buena / Oso ona;1,51
19/05/2017;05:00;0;0,23;"Muy buena / ";0,15;0,18;7;39;Muy buena / Oso ona;50;0,66;17;Muy buena / Oso ona;4;Muy buena / Oso ona;1,07
19/05/2017;04:00;0;0,17;"Muy buena / ";0,14;0,1;2;23;Muy buena / Oso ona;25;0,54;13;Muy buena / Oso ona;3;Muy buena / Oso ona;1,01
19/05/2017;03:00;0,03;0,15;"Muy buena / ";0,14;0;1;16;Muy buena / Oso ona;18;0,35;14;Muy buena / Oso ona;2;Muy buena / Oso ona;0,79
19/05/2017;02:00;0,02;0,13;"Muy buena / ";0,13;0;1;17;Muy buena / Oso ona;19;0,35;10;Muy buena / Oso ona;3;Muy buena / Oso ona;0,56
19/05/2017;01:00;0,02;0,11;"Muy buena / ";0,13;0;2;17;Muy buena / Oso ona;20;0,18;8;Muy buena / Oso ona;3;Muy buena / Oso ona;0,51
18/05/2017;24:00;0,05;0,1;"Muy buena / ";0,12;0;2;10;Muy buena / Oso ona;13;0,09;6;Muy buena / Oso ona;2;Muy buena / Oso ona;0,34
18/05/2017;23:00;0,15;0,11;"Muy buena / ";0,12;0;1;11;Muy buena / Oso ona;13;0,09;6;Muy buena / Oso ona;3;Muy buena / Oso ona;0,33
18/05/2017;22:00;0,27;0,11;"Muy buena / ";0,12;0;1;8;Muy buena / Oso ona;11;0,13;13;Muy buena / Oso ona;3;Muy buena / Oso ona;0,42
18/05/2017;21:00;0,35;0,21;"Muy buena / ";0,12;0;1;25;Muy buena / Oso ona;27;0,24;10;Muy buena / Oso ona;3;Muy buena / Oso ona;0,53
18/05/2017;20:00;0,09;0,14;"Muy buena / ";0,11;0;1;17;Muy buena / Oso ona;19;0,09;3;Muy buena / Oso ona;3;Muy buena / Oso ona;0,28
18/05/2017;19:00;0,17;0,12;"Muy buena / ";0,12;0;2;13;Muy buena / Oso ona;17;0,09;7;Muy buena / Oso ona;4;Muy buena / Oso ona;0,37
18/05/2017;18:00;;0,12;"Muy buena / ";0,12;;3;15;Muy buena / Oso ona;20;;13;Muy buena / Oso ona;5;Muy buena / Oso ona;
18/05/2017;17:00;;0,09;"Muy buena / ";0,13;;3;9;Muy buena / Oso ona;13;;13;Muy buena / Oso ona;3;Muy buena / Oso ona;
18/05/2017;16:00;0,02;0,1;"Muy buena / ";0,15;0;4;10;Muy buena / Oso ona;16;0,09;12;Muy buena / Oso ona;3;Muy buena / Oso ona;0,23
18/05/2017;15:00;0,05;0,1;"Muy buena / ";0,16;0;4;12;Muy buena / Oso ona;19;0,09;12;Muy buena / Oso ona;3;Muy buena / Oso ona;0,27
18/05/2017;14:00;0,12;0,12;"Muy buena / ";0,17;0;4;13;Muy buena / Oso ona;19;0,13;11;Muy buena / Oso ona;5;Muy buena / Oso ona;0,36
18/05/2017;13:00;0,13;0,14;"Muy buena / ";0,18;0;6;19;Muy buena / Oso ona;28;0,35;12;Muy buena / Oso ona;9;Muy buena / Oso ona;1,25
18/05/2017;12:00;0,23;0,16;"Muy buena / ";0,19;0,21;9;35;Muy buena / Oso ona;48;0,87;12;Muy buena / Oso ona;6;Muy buena / Oso ona;2,27
18/05/2017;11:00;0,08;0,17;"Muy buena / ";0,19;0,19;10;43;Muy buena / Oso ona;58;0,85;9;Muy buena / Oso ona;3;Muy buena / Oso ona;4,18
18/05/2017;10:00;0;0,18;"Muy buena / ";0,19;0,23;9;47;Muy buena / Oso ona;61;1,03;14;Muy buena / Oso ona;6;Muy buena / Oso ona;5,53
18/05/2017;09:00;0,09;0,28;"Muy buena / ";0,19;0,38;8;49;Muy buena / Oso ona;60;1,56;17;Muy buena / Oso ona;5;Muy buena / Oso ona;5,08
18/05/2017;08:00;0,16;0,2;"Muy buena / ";0,17;0,05;5;46;Muy buena / Oso ona;54;0,28;12;Muy buena / Oso ona;4;Muy buena / Oso ona;1,2
18/05/2017;07:00;0,09;0,2;"Muy buena / ";0,17;0;3;32;Muy buena / Oso ona;37;0,09;9;Muy buena / Oso ona;2;Muy buena / Oso ona;0,28
18/05/2017;06:00;0,05;0,17;"Muy buena / ";0,19;0;1;13;Muy buena / Oso ona;15;0,09;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;0,19
18/05/2017;05:00;0,19;0,19;"Muy buena / ";0,2;0;1;10;Muy buena / Oso ona;12;0,09;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;0,26
18/05/2017;04:00;0,09;0,17;"Muy buena / ";0,21;0;1;8;Muy buena / Oso ona;10;0,09;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;0,27
18/05/2017;03:00;0,16;0,19;"Muy buena / ";0,22;0;1;8;Muy buena / Oso ona;10;0,09;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;0,27
18/05/2017;02:00;0,14;0,13;"Muy buena / ";0,23;0;1;7;Muy buena / Oso ona;9;0,09;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;0,27
18/05/2017;01:00;0,17;0,15;"Muy buena / ";0,26;0,05;1;8;Muy buena / Oso ona;10;0,42;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;1,21
17/05/2017;24:00;0,36;0,27;"Muy buena / ";0,26;0,26;2;32;Muy buena / Oso ona;35;1,18;27;Muy buena / Oso ona;2;Muy buena / Oso ona;3,12
17/05/2017;23:00;0,1;0,36;"Muy buena / ";0,25;0,29;7;58;Muy buena / Oso ona;69;1,17;22;Muy buena / Oso ona;2;Muy buena / Oso ona;3,08
17/05/2017;22:00;0,01;0,25;"Muy buena / ";0,22;0,18;7;55;Muy buena / Oso ona;65;0,92;17;Muy buena / Oso ona;3;Muy buena / Oso ona;2,38
17/05/2017;21:00;0,09;0,24;"Muy buena / ";0,21;0,18;3;45;Muy buena / Oso ona;50;0,92;12;Muy buena / Oso ona;2;Muy buena / Oso ona;1,67
17/05/2017;20:00;0,03;0,24;"Muy buena / ";0,2;0,18;4;48;Muy buena / Oso ona;53;0,68;8;Muy buena / Oso ona;2;Muy buena / Oso ona;1,52
17/05/2017;19:00;0,15;0,25;"Muy buena / ";0,2;0,06;7;48;Muy buena / Oso ona;58;0,46;12;Muy buena / Oso ona;2;Muy buena / Oso ona;0,98
17/05/2017;18:00;;0,38;"Muy buena / ";0,19;;4;35;Muy buena / Oso ona;41;;11;Muy buena / Oso ona;2;Muy buena / Oso ona;
17/05/2017;17:00;;0,14;"Muy buena / ";0,19;;3;22;Muy buena / Oso ona;27;;13;Muy buena / Oso ona;3;Muy buena / Oso ona;
17/05/2017;16:00;0,03;0,13;"Muy buena / ";0,21;0;4;21;Muy buena / Oso ona;27;0,35;9;Muy buena / Oso ona;3;Muy buena / Oso ona;0,63
17/05/2017;15:00;0,11;0,12;"Muy buena / ";0,25;0;6;20;Muy buena / Oso ona;30;0,35;5;Muy buena / Oso ona;3;Muy buena / Oso ona;0,56
17/05/2017;14:00;0,15;0,16;"Muy buena / ";0,28;0,07;6;17;Muy buena / Oso ona;26;0,51;14;Muy buena / Oso ona;4;Muy buena / Oso ona;0,97
17/05/2017;13:00;0,37;0,22;"Muy buena / ";0,31;0,19;5;29;Muy buena / Oso ona;37;0,59;18;Muy buena / Oso ona;5;Muy buena / Oso ona;1,13
17/05/2017;12:00;0,23;0,19;"Muy buena / ";0,33;0,22;4;23;Muy buena / Oso ona;29;0,88;16;Muy buena / Oso ona;6;Muy buena / Oso ona;1,18
17/05/2017;11:00;1,32;0,23;"Muy buena / ";0,34;0,06;6;25;Muy buena / Oso ona;34;0,3;25;Muy buena / Oso ona;8;Muy buena / Oso ona;1,05
17/05/2017;10:00;2,71;0,37;"Muy buena / ";0,35;0,18;9;35;Muy buena / Oso ona;49;0,5;30;Muy buena / Oso ona;10;Muy buena / Oso ona;1,42
17/05/2017;09:00;1,31;0,28;"Muy buena / ";0,35;0,48;9;33;Muy buena / Oso ona;48;2,08;42;Buena / Ona;11;Muy buena / Oso ona;4,62
17/05/2017;08:00;0,1;0,45;"Muy buena / ";0,34;0,62;49;69;Muy buena / Oso ona;143;2,43;42;Buena / Ona;14;Muy buena / Oso ona;4,48
17/05/2017;07:00;0,13;0,4;"Muy buena / ";0,33;0,65;49;65;Muy buena / Oso ona;140;2,22;31;Muy buena / Oso ona;14;Muy buena / Oso ona;3
17/05/2017;06:00;0,06;0,37;"Muy buena / ";0,4;0,32;25;60;Muy buena / Oso ona;98;1,31;25;Muy buena / Oso ona;15;Muy buena / Oso ona;2,52
17/05/2017;05:00;0,3;0,35;"Muy buena / ";0,57;0,31;8;55;Muy buena / Oso ona;67;1,08;26;Muy buena / Oso ona;16;Muy buena / Oso ona;2
17/05/2017;04:00;0,23;0,31;"Muy buena / ";0,56;0,19;3;41;Muy buena / Oso ona;46;0,92;24;Muy buena / Oso ona;7;Muy buena / Oso ona;1,82
17/05/2017;03:00;0,25;0,27;"Muy buena / ";0,54;0,27;2;27;Muy buena / Oso ona;30;0,86;22;Muy buena / Oso ona;5;Muy buena / Oso ona;2,2
17/05/2017;02:00;0,04;0,34;"Muy buena / ";0,53;0,01;2;24;Muy buena / Oso ona;27;0,33;25;Muy buena / Oso ona;3;Muy buena / Oso ona;1,24
17/05/2017;01:00;0,03;0,27;"Muy buena / ";0,49;0,03;1;16;Muy buena / Oso ona;18;0,43;25;Muy buena / Oso ona;3;Muy buena / Oso ona;1,17
16/05/2017;24:00;0,78;0,84;"Muy buena / ";0,52;0;1;14;Muy buena / Oso ona;16;0,11;28;Muy buena / Oso ona;2;Muy buena / Oso ona;0,74
16/05/2017;23:00;0,88;0,84;"Muy buena / ";0,5;0;1;14;Muy buena / Oso ona;16;0,33;15;Muy buena / Oso ona;3;Muy buena / Oso ona;0,68
16/05/2017;22:00;0,03;1,39;"Muy buena / ";0,44;0;1;20;Muy buena / Oso ona;22;0,35;10;Muy buena / Oso ona;4;Muy buena / Oso ona;1,26
16/05/2017;21:00;0,11;0,27;"Muy buena / ";0,31;0;1;19;Muy buena / Oso ona;21;0,35;5;Muy buena / Oso ona;5;Muy buena / Oso ona;0,91
16/05/2017;20:00;0,56;0,19;"Muy buena / ";0,33;0;1;17;Muy buena / Oso ona;19;0,43;7;Muy buena / Oso ona;5;Muy buena / Oso ona;1,09
16/05/2017;19:00;0,15;0,19;"Muy buena / ";0,36;0;1;12;Muy buena / Oso ona;14;0,4;16;Muy buena / Oso ona;7;Muy buena / Oso ona;0,72
16/05/2017;18:00;;0,28;"Muy buena / ";0,37;;3;25;Muy buena / Oso ona;30;;28;Muy buena / Oso ona;12;Muy buena / Oso ona;
16/05/2017;17:00;;0,48;"Muy buena / ";0,37;;8;53;Muy buena / Oso ona;66;;27;Muy buena / Oso ona;10;Muy buena / Oso ona;
16/05/2017;16:00;0,06;0,39;"Muy buena / ";0,37;0,4;8;47;Muy buena / Oso ona;59;1,19;23;Muy buena / Oso ona;9;Muy buena / Oso ona;1,99
16/05/2017;15:00;0,1;0,33;"Muy buena / ";0,37;0,44;7;41;Muy buena / Oso ona;52;1,62;25;Muy buena / Oso ona;6;Muy buena / Oso ona;2,03
16/05/2017;14:00;0,03;0,34;"Muy buena / ";0,39;0,66;6;39;Muy buena / Oso ona;47;2,55;29;Muy buena / Oso ona;7;Muy buena / Oso ona;2,24
16/05/2017;13:00;0,27;0,45;"Muy buena / ";0,39;3;8;48;Muy buena / Oso ona;60;8,72;30;Muy buena / Oso ona;6;Muy buena / Oso ona;5,16
16/05/2017;12:00;0,15;0,41;"Muy buena / ";0,38;1,29;14;62;Muy buena / Oso ona;83;3,65;22;Muy buena / Oso ona;6;Muy buena / Oso ona;4,6
16/05/2017;11:00;0,12;0,29;"Muy buena / ";0,37;0,44;9;47;Muy buena / Oso ona;61;1,28;28;Muy buena / Oso ona;7;Muy buena / Oso ona;4,02
16/05/2017;10:00;0,08;0,32;"Muy buena / ";0,38;0,55;15;54;Muy buena / Oso ona;77;0,99;44;Buena / Ona;12;Muy buena / Oso ona;6,85
16/05/2017;09:00;0,08;0,4;"Muy buena / ";0,39;0,88;52;66;Muy buena / Oso ona;145;3,75;51;Buena / Ona;20;Muy buena / Oso ona;5,19
16/05/2017;08:00;0,13;0,45;"Muy buena / ";0,38;0,84;76;70;Muy buena / Oso ona;187;3,41;41;Buena / Ona;20;Muy buena / Oso ona;4,95
16/05/2017;07:00;0,11;0,44;"Muy buena / ";0,37;0,66;74;65;Muy buena / Oso ona;178;2,44;34;Muy buena / Oso ona;20;Muy buena / Oso ona;3,76
16/05/2017;06:00;0,13;0,39;"Muy buena / ";0,37;0,58;53;59;Muy buena / Oso ona;141;2,07;31;Muy buena / Oso ona;14;Muy buena / Oso ona;3,11
16/05/2017;05:00;0,13;0,37;"Muy buena / ";0,36;0,45;20;55;Muy buena / Oso ona;85;1,82;30;Muy buena / Oso ona;13;Muy buena / Oso ona;2,73
16/05/2017;04:00;0,13;0,33;"Muy buena / ";0,49;0,44;8;53;Muy buena / Oso ona;65;1,85;31;Muy buena / Oso ona;13;Muy buena / Oso ona;2,6
16/05/2017;03:00;0,13;0,35;"Muy buena / ";0,72;0,5;4;52;Muy buena / Oso ona;58;1,92;28;Muy buena / Oso ona;10;Muy buena / Oso ona;2,63
16/05/2017;02:00;0,13;0,35;"Muy buena / ";0,7;0,57;3;47;Muy buena / Oso ona;51;1,94;28;Muy buena / Oso ona;9;Muy buena / Oso ona;2,49
16/05/2017;01:00;0,13;0,35;"Muy buena / ";0,63;0,45;3;46;Muy buena / Oso ona;50;1;26;Muy buena / Oso ona;8;Muy buena / Oso ona;2,29
15/05/2017;24:00;0,13;0,35;"Muy buena / ";0,62;0,45;2;44;Muy buena / Oso ona;47;1,4;24;Muy buena / Oso ona;7;Muy buena / Oso ona;2,71
15/05/2017;23:00;0,41;0,42;"Muy buena / ";0,57;0,22;2;53;Muy buena / Oso ona;56;0,93;19;Muy buena / Oso ona;6;Muy buena / Oso ona;1,96
15/05/2017;22:00;0,54;0,37;"Muy buena / ";0,55;0,18;1;39;Muy buena / Oso ona;41;0,52;18;Muy buena / Oso ona;6;Muy buena / Oso ona;1,43
15/05/2017;21:00;1,84;1,14;"Muy buena / ";0,53;0,1;1;48;Muy buena / Oso ona;50;0,54;16;Muy buena / Oso ona;6;Muy buena / Oso ona;1,3
15/05/2017;20:00;0,71;1,68;"Muy buena / ";0,42;0;1;47;Muy buena / Oso ona;50;0,35;12;Muy buena / Oso ona;5;Muy buena / Oso ona;0,7
15/05/2017;19:00;0,17;0,22;"Muy buena / ";0,23;0;2;22;Muy buena / Oso ona;25;0,35;11;Muy buena / Oso ona;5;Muy buena / Oso ona;0,61
15/05/2017;18:00;;0,23;"Muy buena / ";0,22;;2;21;Muy buena / Oso ona;24;;11;Muy buena / Oso ona;5;Muy buena / Oso ona;
15/05/2017;17:00;;0,27;"Muy buena / ";0,21;;3;24;Muy buena / Oso ona;29;;16;Muy buena / Oso ona;5;Muy buena / Oso ona;
15/05/2017;16:00;0,14;0,23;"Muy buena / ";0,21;0,22;5;23;Muy buena / Oso ona;31;1;16;Muy buena / Oso ona;6;Muy buena / Oso ona;0,92
15/05/2017;15:00;0,11;0,24;"Muy buena / ";0,22;0,24;7;27;Muy buena / Oso ona;37;1,08;15;Muy buena / Oso ona;6;Muy buena / Oso ona;1,25
15/05/2017;14:00;0,08;0,23;"Muy buena / ";0,23;0,18;5;22;Muy buena / Oso ona;30;0,81;15;Muy buena / Oso ona;6;Muy buena / Oso ona;0,83
