Date;Hour;PM10 (µg/m3);PM10 - ICA;H (%);P (mBar);R (w/m2);Tº (ºC);Precipitación (l/m2)
05/08/2017;07:00;3;Muy buena / Oso ona;92;1019,3;20,1;21,2;
05/08/2017;06:00;6;Muy buena / Oso ona;91;1018,7;2,9;21,9;
05/08/2017;05:00;11;Muy buena / Oso ona;90;1018,3;0,5;21,9;
05/08/2017;04:00;9;Muy buena / Oso ona;87;1018,2;0,5;21,8;
05/08/2017;03:00;6;Muy buena / Oso ona;87;1018,2;0,5;21,6;
05/08/2017;02:00;6;Muy buena / Oso ona;87;1018,3;0,5;21,3;
05/08/2017;01:00;7;Muy buena / Oso ona;86;1018,3;0,5;21,6;
04/08/2017;24:00;7;Muy buena / Oso ona;84;1018,4;0,5;22,1;
04/08/2017;23:00;8;Muy buena / Oso ona;81;1018,6;0,5;22,9;
04/08/2017;22:00;10;Muy buena / Oso ona;78;1019;0,5;23,4;
04/08/2017;21:00;13;Muy buena / Oso ona;74;1018,8;0,5;24,6;
04/08/2017;20:00;17;Muy buena / Oso ona;66;1018,2;2,6;26,6;
04/08/2017;19:00;15;Muy buena / Oso ona;57;1018;76,3;29,3;
04/08/2017;18:00;19;Muy buena / Oso ona;54;1017,8;254,6;30,6;
04/08/2017;17:00;12;Muy buena / Oso ona;53;1017,8;428,8;30,3;
04/08/2017;16:00;10;Muy buena / Oso ona;51;1017,9;438,6;30,6;
04/08/2017;15:00;8;Muy buena / Oso ona;51;1018,2;583,6;30,6;
04/08/2017;14:00;8;Muy buena / Oso ona;51;1018,2;818,3;30,5;
04/08/2017;13:00;15;Muy buena / Oso ona;54;1018,3;605,7;29,5;
04/08/2017;12:00;20;Muy buena / Oso ona;55;1018,7;28,6;28,8;
04/08/2017;11:00;21;Muy buena / Oso ona;61;1019;50,4;27,5;
04/08/2017;10:00;28;Muy buena / Oso ona;69;1019,1;516,1;25,6;
04/08/2017;09:00;22;Muy buena / Oso ona;75;1018,9;423;24,1;
04/08/2017;08:00;33;Muy buena / Oso ona;85;1018,6;193,2;22;
04/08/2017;07:00;14;Muy buena / Oso ona;90;1018,5;13,9;20,3;
04/08/2017;06:00;17;Muy buena / Oso ona;91;1018,3;6,3;19,6;
04/08/2017;05:00;8;Muy buena / Oso ona;90;1017,9;0,6;20;
04/08/2017;04:00;7;Muy buena / Oso ona;90;1017,9;0,5;20,5;
04/08/2017;03:00;8;Muy buena / Oso ona;88;1018,1;0,5;21,3;
04/08/2017;02:00;10;Muy buena / Oso ona;85;1018,3;0,5;22,1;
04/08/2017;01:00;9;Muy buena / Oso ona;83;1018,6;0,5;22,7;
03/08/2017;24:00;10;Muy buena / Oso ona;83;1018,8;0,5;22,9;
03/08/2017;23:00;12;Muy buena / Oso ona;82;1019,3;0,5;23,1;
03/08/2017;22:00;9;Muy buena / Oso ona;81;1019,5;0,5;23,1;
03/08/2017;21:00;11;Muy buena / Oso ona;80;1019,6;0,5;23,4;
03/08/2017;20:00;11;Muy buena / Oso ona;80;1019,2;1,9;23,5;
03/08/2017;19:00;13;Muy buena / Oso ona;78;1018,9;22,4;24;
03/08/2017;18:00;15;Muy buena / Oso ona;73;1018,5;95,2;24,9;
03/08/2017;17:00;18;Muy buena / Oso ona;67;1018,4;350,7;26,8;
03/08/2017;16:00;23;Muy buena / Oso ona;63;1018,4;450,6;27,6;
03/08/2017;15:00;21;Muy buena / Oso ona;64;1018,6;571,3;27,5;
03/08/2017;14:00;24;Muy buena / Oso ona;66;1018,8;797,1;26,9;
03/08/2017;13:00;;Sin datos / Daturik gabe;69;1019,1;645;26;
03/08/2017;12:00;27;Muy buena / Oso ona;70;1019,4;49,8;25,6;
03/08/2017;11:00;53;Buena / Ona;72;1019,6;55;25,2;
03/08/2017;10:00;36;Muy buena / Oso ona;71;1019,5;500,3;24,5;
03/08/2017;09:00;24;Muy buena / Oso ona;72;1019,4;413,1;24;
03/08/2017;08:00;13;Muy buena / Oso ona;80;1019,2;186,2;22,5;
03/08/2017;07:00;21;Muy buena / Oso ona;86;1019,4;40,6;21;
03/08/2017;06:00;16;Muy buena / Oso ona;87;1019,3;6,8;20,4;
03/08/2017;05:00;12;Muy buena / Oso ona;89;1019,1;0,5;19,9;
03/08/2017;04:00;8;Muy buena / Oso ona;88;1019;0,5;19,4;
03/08/2017;03:00;7;Muy buena / Oso ona;86;1018,7;0,5;19,7;
03/08/2017;02:00;8;Muy buena / Oso ona;84;1018,8;0,5;20,7;
03/08/2017;01:00;9;Muy buena / Oso ona;82;1018,8;0,5;21,2;
02/08/2017;24:00;9;Muy buena / Oso ona;82;1018,6;0,5;21,1;
02/08/2017;23:00;10;Muy buena / Oso ona;76;1018,8;0,5;22,2;
02/08/2017;22:00;6;Muy buena / Oso ona;74;1019,2;0,5;22,4;
02/08/2017;21:00;11;Muy buena / Oso ona;74;1019,2;0,5;22,5;
02/08/2017;20:00;11;Muy buena / Oso ona;73;1018,6;8,8;22,7;
02/08/2017;19:00;15;Muy buena / Oso ona;71;1018,4;45,6;23,1;
02/08/2017;18:00;11;Muy buena / Oso ona;66;1018,1;223,4;24,4;
02/08/2017;17:00;13;Muy buena / Oso ona;66;1017,8;266,2;24,4;
02/08/2017;16:00;13;Muy buena / Oso ona;65;1017,7;408,3;25,5;
02/08/2017;15:00;28;Muy buena / Oso ona;67;1017,6;556,1;25,6;
02/08/2017;14:00;23;Muy buena / Oso ona;66;1017,8;760,9;25,8;
02/08/2017;13:00;12;Muy buena / Oso ona;70;1018,3;668,8;24,7;
02/08/2017;12:00;13;Muy buena / Oso ona;75;1019,3;113;23,3;
02/08/2017;11:00;22;Muy buena / Oso ona;75;1019,5;188,2;23;
02/08/2017;10:00;24;Muy buena / Oso ona;79;1019,5;316,7;22,2;
02/08/2017;09:00;29;Muy buena / Oso ona;82;1019,5;278,7;21,2;
02/08/2017;08:00;28;Muy buena / Oso ona;88;1019,3;157,3;19,1;
02/08/2017;07:00;16;Muy buena / Oso ona;90;1019;28,4;17,9;
02/08/2017;06:00;12;Muy buena / Oso ona;90;1018,9;13;17,6;
02/08/2017;05:00;8;Muy buena / Oso ona;90;1018,9;0,7;17,8;
02/08/2017;04:00;10;Muy buena / Oso ona;89;1019,1;0,5;18,4;
02/08/2017;03:00;8;Muy buena / Oso ona;87;1019,3;0,5;19,1;
02/08/2017;02:00;8;Muy buena / Oso ona;85;1019,7;0,5;19,9;
02/08/2017;01:00;9;Muy buena / Oso ona;84;1020;0,5;20;
01/08/2017;24:00;10;Muy buena / Oso ona;82;1020,3;0,5;20,3;
01/08/2017;23:00;10;Muy buena / Oso ona;82;1020,4;0,5;20,3;
01/08/2017;22:00;12;Muy buena / Oso ona;80;1020,4;0,5;20,6;
01/08/2017;21:00;12;Muy buena / Oso ona;76;1020,1;0,5;21,2;
01/08/2017;20:00;12;Muy buena / Oso ona;74;1019,1;5,6;21,4;
01/08/2017;19:00;11;Muy buena / Oso ona;74;1018,5;15,9;21,7;
01/08/2017;18:00;23;Muy buena / Oso ona;74;1018,1;51,4;21,8;
01/08/2017;17:00;25;Muy buena / Oso ona;72;1017,9;109,3;22,3;
01/08/2017;16:00;24;Muy buena / Oso ona;69;1017,8;188,5;22,9;
01/08/2017;15:00;27;Muy buena / Oso ona;69;1017,6;297,6;23,2;
01/08/2017;14:00;23;Muy buena / Oso ona;67;1017,6;302,5;23;
01/08/2017;13:00;15;Muy buena / Oso ona;64;1017,6;262,6;23,3;
01/08/2017;12:00;15;Muy buena / Oso ona;66;1017,3;296,2;23;
01/08/2017;11:00;18;Muy buena / Oso ona;71;1017,2;233,4;22,3;
01/08/2017;10:00;16;Muy buena / Oso ona;83;1016,9;183,2;20,9;
01/08/2017;09:00;24;Muy buena / Oso ona;91;1016,5;109,6;19,9;
01/08/2017;08:00;15;Muy buena / Oso ona;93;1016,2;53,5;19,4;
01/08/2017;07:00;12;Muy buena / Oso ona;93;1015,5;30,1;19,2;
01/08/2017;06:00;9;Muy buena / Oso ona;92;1014,7;3,1;19;
01/08/2017;05:00;9;Muy buena / Oso ona;91;1014,7;0,5;19;
01/08/2017;04:00;10;Muy buena / Oso ona;90;1014,4;0,5;19,2;
01/08/2017;03:00;11;Muy buena / Oso ona;87;1014,4;0,5;19,4;
01/08/2017;02:00;11;Muy buena / Oso ona;85;1014,4;0,5;19,8;
01/08/2017;01:00;11;Muy buena / Oso ona;83;1014,3;0,5;20;
31/07/2017;24:00;11;Muy buena / Oso ona;83;1014,5;0,5;20,1;
31/07/2017;23:00;13;Muy buena / Oso ona;82;1014,9;0,5;20,3;
31/07/2017;22:00;15;Muy buena / Oso ona;79;1014,9;0,5;20,7;
31/07/2017;21:00;16;Muy buena / Oso ona;75;1014,5;0,5;21,5;
31/07/2017;20:00;15;Muy buena / Oso ona;72;1013,8;2,3;21,6;
31/07/2017;19:00;12;Muy buena / Oso ona;71;1013,5;14,3;21,7;
31/07/2017;18:00;13;Muy buena / Oso ona;69;1013,2;26,1;22,1;
31/07/2017;17:00;12;Muy buena / Oso ona;70;1012,9;34;22,2;
31/07/2017;16:00;12;Muy buena / Oso ona;70;1012,8;89,7;22,5;
31/07/2017;15:00;12;Muy buena / Oso ona;71;1012,7;137,8;22,6;
31/07/2017;14:00;15;Muy buena / Oso ona;72;1012,8;131,3;22,8;
31/07/2017;13:00;17;Muy buena / Oso ona;73;1012,8;201,7;22,6;
31/07/2017;12:00;19;Muy buena / Oso ona;73;1012,6;168;22,5;
31/07/2017;11:00;19;Muy buena / Oso ona;69;1012,7;167;23;
31/07/2017;10:00;11;Muy buena / Oso ona;67;1012,8;287,9;22,8;
31/07/2017;09:00;10;Muy buena / Oso ona;76;1013,1;401,9;22;
31/07/2017;08:00;13;Muy buena / Oso ona;89;1013,5;199;20,2;
31/07/2017;07:00;12;Muy buena / Oso ona;92;1013,7;52,6;18,8;
31/07/2017;06:00;12;Muy buena / Oso ona;92;1013,6;11,6;18,6;
31/07/2017;05:00;10;Muy buena / Oso ona;92;1013,7;0,6;18,6;
31/07/2017;04:00;9;Muy buena / Oso ona;92;1014;0,5;18,7;
31/07/2017;03:00;9;Muy buena / Oso ona;92;1014,6;0,5;18,8;
31/07/2017;02:00;7;Muy buena / Oso ona;92;1015,3;0,5;18,7;
31/07/2017;01:00;10;Muy buena / Oso ona;91;1015,6;0,5;18,9;
30/07/2017;24:00;8;Muy buena / Oso ona;91;1016;0,5;19;
30/07/2017;23:00;7;Muy buena / Oso ona;91;1016,4;0,5;19,1;
30/07/2017;22:00;6;Muy buena / Oso ona;92;1016,7;0,5;19,1;
30/07/2017;21:00;8;Muy buena / Oso ona;92;1016,6;0,5;19;
30/07/2017;20:00;12;Muy buena / Oso ona;89;1016,4;1;19,3;
30/07/2017;19:00;11;Muy buena / Oso ona;85;1015,9;10,1;20;
30/07/2017;18:00;8;Muy buena / Oso ona;84;1015,8;22,4;20,1;
30/07/2017;17:00;9;Muy buena / Oso ona;85;1015,8;47;20,8;
30/07/2017;16:00;11;Muy buena / Oso ona;80;1015,2;40,8;22;
30/07/2017;15:00;13;Muy buena / Oso ona;78;1014,9;73,4;22,8;
30/07/2017;14:00;13;Muy buena / Oso ona;76;1014,8;128,9;23,4;
30/07/2017;13:00;10;Muy buena / Oso ona;77;1014,6;162,6;23,3;
30/07/2017;12:00;15;Muy buena / Oso ona;76;1014,6;240,1;24;
30/07/2017;11:00;15;Muy buena / Oso ona;78;1014,9;133,1;23,4;
30/07/2017;10:00;21;Muy buena / Oso ona;78;1015,2;132,3;23,1;
30/07/2017;09:00;21;Muy buena / Oso ona;76;1015,3;129,4;22,3;
30/07/2017;08:00;19;Muy buena / Oso ona;77;1015,4;91,5;21,4;
30/07/2017;07:00;17;Muy buena / Oso ona;78;1015,3;57;20,5;
30/07/2017;06:00;14;Muy buena / Oso ona;80;1015,5;14,9;20;
30/07/2017;05:00;15;Muy buena / Oso ona;80;1015,3;0,9;20,2;
30/07/2017;04:00;11;Muy buena / Oso ona;79;1015,3;0,5;20,4;
30/07/2017;03:00;18;Muy buena / Oso ona;73;1015,4;0,5;21,1;
30/07/2017;02:00;13;Muy buena / Oso ona;69;1015,3;0,6;21,4;
30/07/2017;01:00;8;Muy buena / Oso ona;69;1015,1;0,5;21,9;
29/07/2017;24:00;16;Muy buena / Oso ona;78;1014,8;0,5;22,9;
29/07/2017;23:00;18;Muy buena / Oso ona;80;1014,6;0,5;23,3;
29/07/2017;22:00;13;Muy buena / Oso ona;79;1014,6;0,5;23,5;
29/07/2017;21:00;17;Muy buena / Oso ona;78;1014,6;0,5;23,9;
29/07/2017;20:00;23;Muy buena / Oso ona;73;1013,9;5,2;25;
29/07/2017;19:00;20;Muy buena / Oso ona;68;1013,7;96,7;26,8;
29/07/2017;18:00;19;Muy buena / Oso ona;59;1014;258,3;28,4;
29/07/2017;17:00;11;Muy buena / Oso ona;63;1014,5;426,2;27,1;
29/07/2017;16:00;16;Muy buena / Oso ona;67;1014,9;426,7;26,3;
29/07/2017;15:00;17;Muy buena / Oso ona;66;1015,2;544,6;26,5;
29/07/2017;14:00;18;Muy buena / Oso ona;65;1015,3;827;26,4;
29/07/2017;13:00;17;Muy buena / Oso ona;64;1015,5;879,1;26,3;
29/07/2017;12:00;25;Muy buena / Oso ona;67;1015,8;63,9;26;
29/07/2017;11:00;23;Muy buena / Oso ona;73;1016,3;65,5;24,5;
29/07/2017;10:00;26;Muy buena / Oso ona;75;1016,7;639,5;23,6;
29/07/2017;09:00;21;Muy buena / Oso ona;81;1016,6;412,5;22,4;
29/07/2017;08:00;14;Muy buena / Oso ona;89;1016,7;174,4;20,4;
29/07/2017;07:00;14;Muy buena / Oso ona;92;1016,6;24,7;19,2;
29/07/2017;06:00;12;Muy buena / Oso ona;92;1016,7;10,9;18,6;
29/07/2017;05:00;11;Muy buena / Oso ona;91;1016,5;0,6;18,9;
29/07/2017;04:00;9;Muy buena / Oso ona;91;1016,5;0,5;18,7;
29/07/2017;03:00;8;Muy buena / Oso ona;91;1016,9;0,5;18,7;
29/07/2017;02:00;6;Muy buena / Oso ona;90;1017,4;0,5;19,2;
29/07/2017;01:00;8;Muy buena / Oso ona;88;1018,1;0,5;19,8;
28/07/2017;24:00;10;Muy buena / Oso ona;87;1018,7;0,5;20,3;
28/07/2017;23:00;11;Muy buena / Oso ona;84;1019,1;0,5;20,9;
28/07/2017;22:00;10;Muy buena / Oso ona;81;1019,4;0,5;21,5;
28/07/2017;21:00;13;Muy buena / Oso ona;79;1019,4;0,5;21,8;
28/07/2017;20:00;9;Muy buena / Oso ona;78;1018,8;2,8;21,8;
28/07/2017;19:00;17;Muy buena / Oso ona;71;1018,2;86,9;23,8;
28/07/2017;18:00;16;Muy buena / Oso ona;68;1017,8;273;25,1;
28/07/2017;17:00;17;Muy buena / Oso ona;67;1017,8;450,2;24,9;
28/07/2017;16:00;12;Muy buena / Oso ona;66;1018;335,8;25,2;
28/07/2017;15:00;17;Muy buena / Oso ona;69;1018,4;399,9;24,1;
28/07/2017;14:00;18;Muy buena / Oso ona;71;1018,8;311,2;23,6;
28/07/2017;13:00;13;Muy buena / Oso ona;74;1019,1;243,9;22,9;
28/07/2017;12:00;13;Muy buena / Oso ona;78;1019,3;163,9;22,3;
28/07/2017;11:00;16;Muy buena / Oso ona;81;1019,2;138;21,9;
28/07/2017;10:00;11;Muy buena / Oso ona;85;1019,2;99,5;21,5;
28/07/2017;09:00;13;Muy buena / Oso ona;89;1019,3;91,4;20,7;
28/07/2017;08:00;8;Muy buena / Oso ona;92;1019,1;54,3;20,4;
28/07/2017;07:00;15;Muy buena / Oso ona;93;1018,6;28,8;20;
28/07/2017;06:00;6;Muy buena / Oso ona;92;1018,2;9,4;20;
28/07/2017;05:00;7;Muy buena / Oso ona;92;1018;0,6;20;
28/07/2017;04:00;6;Muy buena / Oso ona;92;1017,9;0,5;19,9;
28/07/2017;03:00;5;Muy buena / Oso ona;90;1017,9;0,5;20,3;
28/07/2017;02:00;9;Muy buena / Oso ona;88;1018;0,5;21,1;
28/07/2017;01:00;6;Muy buena / Oso ona;87;1018;0,5;21;
27/07/2017;24:00;9;Muy buena / Oso ona;87;1018,1;0,5;21,5;
27/07/2017;23:00;11;Muy buena / Oso ona;86;1018,1;0,5;21,8;
27/07/2017;22:00;11;Muy buena / Oso ona;83;1018;0,5;22,2;
27/07/2017;21:00;15;Muy buena / Oso ona;82;1017,9;0,5;22,3;
27/07/2017;20:00;24;Muy buena / Oso ona;80;1017,3;3,5;22,5;
27/07/2017;19:00;82;Mejorable / Hobetzeko modukoa;76;1016,8;37,4;22,9;
27/07/2017;18:00;183;Muy mala / Oso txarra;71;1016,6;87,8;23,6;
27/07/2017;17:00;147;Mala / Txarra;61;1016,2;422,8;25,7;
27/07/2017;16:00;47;Buena / Ona;57;1016,2;449,4;26,1;
27/07/2017;15:00;38;Muy buena / Oso ona;56;1016,4;595,1;26,1;
27/07/2017;14:00;112;Mejorable / Hobetzeko modukoa;54;1016,2;752,5;26,7;
27/07/2017;13:00;87;Mejorable / Hobetzeko modukoa;48;1016,1;736,3;27,3;
27/07/2017;12:00;125;Mala / Txarra;48;1016,2;122,9;27,1;
27/07/2017;11:00;58;Buena / Ona;55;1016,2;101,2;25,8;
27/07/2017;10:00;15;Muy buena / Oso ona;64;1016,4;690,1;23,7;
27/07/2017;09:00;44;Buena / Ona;76;1016,9;441,9;20,8;
27/07/2017;08:00;155;Mala / Txarra;86;1017,1;176,7;18;
27/07/2017;07:00;67;Mejorable / Hobetzeko modukoa;91;1016,9;17,4;16,2;
27/07/2017;06:00;17;Muy buena / Oso ona;91;1016,7;7,5;15,3;
27/07/2017;05:00;18;Muy buena / Oso ona;91;1016,4;0,6;15,8;
27/07/2017;04:00;11;Muy buena / Oso ona;91;1016,3;0,5;16;
27/07/2017;03:00;10;Muy buena / Oso ona;91;1016,5;0,5;16,3;
27/07/2017;02:00;12;Muy buena / Oso ona;90;1016,5;0,5;16,8;
27/07/2017;01:00;10;Muy buena / Oso ona;90;1016,9;0,5;16,8;
26/07/2017;24:00;11;Muy buena / Oso ona;89;1017,4;0,5;17,4;
26/07/2017;23:00;13;Muy buena / Oso ona;87;1017,9;0,5;18;
26/07/2017;22:00;12;Muy buena / Oso ona;85;1017,9;0,5;18,7;
26/07/2017;21:00;13;Muy buena / Oso ona;78;1017,6;0,5;20;
26/07/2017;20:00;11;Muy buena / Oso ona;73;1017,2;7,1;21,1;
26/07/2017;19:00;16;Muy buena / Oso ona;69;1017,3;94,3;22,8;
26/07/2017;18:00;11;Muy buena / Oso ona;67;1017,4;265,4;23,5;
26/07/2017;17:00;13;Muy buena / Oso ona;66;1017,5;418,9;23,7;
26/07/2017;16:00;16;Muy buena / Oso ona;64;1017,7;451,5;24,3;
26/07/2017;15:00;13;Muy buena / Oso ona;63;1017,9;581,9;24,2;
26/07/2017;14:00;13;Muy buena / Oso ona;63;1018,1;833,7;23,9;
26/07/2017;13:00;13;Muy buena / Oso ona;62;1018,2;765,4;23,8;
26/07/2017;12:00;14;Muy buena / Oso ona;62;1018,6;213,7;23,5;
26/07/2017;11:00;14;Muy buena / Oso ona;62;1018,5;222,6;22,5;
26/07/2017;10:00;12;Muy buena / Oso ona;68;1018,5;330,5;20,7;
26/07/2017;09:00;19;Muy buena / Oso ona;77;1019,1;137;19,3;
26/07/2017;08:00;24;Muy buena / Oso ona;83;1019,2;99,2;18;
26/07/2017;07:00;30;Muy buena / Oso ona;88;1018,9;69,2;16,8;
26/07/2017;06:00;25;Muy buena / Oso ona;89;1018,6;16,6;16,2;
26/07/2017;05:00;14;Muy buena / Oso ona;87;1018,6;0,8;16,6;
26/07/2017;04:00;13;Muy buena / Oso ona;84;1018,9;0,5;17,4;
26/07/2017;03:00;11;Muy buena / Oso ona;83;1019,2;0,5;17,9;
26/07/2017;02:00;12;Muy buena / Oso ona;82;1019,6;0,5;18;
26/07/2017;01:00;13;Muy buena / Oso ona;81;1019,9;0,5;18,2;
25/07/2017;24:00;12;Muy buena / Oso ona;78;1020,2;0,5;18,7;
25/07/2017;23:00;12;Muy buena / Oso ona;75;1020,4;0,5;19,4;
25/07/2017;22:00;10;Muy buena / Oso ona;74;1020,7;0,5;19,5;
25/07/2017;21:00;13;Muy buena / Oso ona;75;1020,7;0,5;19,6;
25/07/2017;20:00;13;Muy buena / Oso ona;76;1020,7;1,5;19,7;
25/07/2017;19:00;14;Muy buena / Oso ona;73;1020,6;26,1;20;
25/07/2017;18:00;11;Muy buena / Oso ona;71;1020,5;92,9;20,3;
25/07/2017;17:00;12;Muy buena / Oso ona;71;1020,8;102,6;20,5;
25/07/2017;16:00;12;Muy buena / Oso ona;69;1021,1;256;21,1;
25/07/2017;15:00;11;Muy buena / Oso ona;67;1021,3;467,5;21,6;
25/07/2017;14:00;11;Muy buena / Oso ona;70;1021,7;440,4;21;
25/07/2017;13:00;12;Muy buena / Oso ona;70;1022;314,2;21;
25/07/2017;12:00;11;Muy buena / Oso ona;71;1022,1;325,9;20,7;
25/07/2017;11:00;12;Muy buena / Oso ona;73;1022,1;149;20,1;
25/07/2017;10:00;9;Muy buena / Oso ona;75;1022,3;144,2;19,6;
25/07/2017;09:00;8;Muy buena / Oso ona;85;1022,2;38,6;18,4;
25/07/2017;08:00;12;Muy buena / Oso ona;82;1022,2;29,2;18,7;
25/07/2017;07:00;12;Muy buena / Oso ona;83;1022,1;17,6;18;
25/07/2017;06:00;12;Muy buena / Oso ona;82;1022,2;7,4;18;
25/07/2017;05:00;12;Muy buena / Oso ona;77;1022,2;0,6;19;
25/07/2017;04:00;10;Muy buena / Oso ona;75;1022,3;0,5;19;
25/07/2017;03:00;9;Muy buena / Oso ona;76;1022,6;0,5;18,9;
25/07/2017;02:00;8;Muy buena / Oso ona;77;1023,2;0,5;19;
25/07/2017;01:00;8;Muy buena / Oso ona;77;1023,6;0,5;19,1;
24/07/2017;24:00;8;Muy buena / Oso ona;78;1024;0,5;19;
24/07/2017;23:00;8;Muy buena / Oso ona;82;1024,3;0,5;19;
24/07/2017;22:00;10;Muy buena / Oso ona;83;1024,5;0,5;19,1;
24/07/2017;21:00;11;Muy buena / Oso ona;80;1024,4;0,5;19,2;
24/07/2017;20:00;9;Muy buena / Oso ona;80;1024,2;1,8;19,3;
24/07/2017;19:00;5;Muy buena / Oso ona;80;1024;17,8;19,5;
24/07/2017;18:00;8;Muy buena / Oso ona;87;1023,5;23,9;19,1;
24/07/2017;17:00;6;Muy buena / Oso ona;89;1023,5;50,5;18,9;
24/07/2017;16:00;7;Muy buena / Oso ona;88;1023,5;87,6;18,8;
24/07/2017;15:00;9;Muy buena / Oso ona;83;1023,3;153;20;
24/07/2017;14:00;4;Muy buena / Oso ona;85;1023,4;235,1;19,8;
24/07/2017;13:00;7;Muy buena / Oso ona;86;1023,2;248,6;19,5;
24/07/2017;12:00;6;Muy buena / Oso ona;87;1023;213,9;19,6;
24/07/2017;11:00;13;Muy buena / Oso ona;85;1022,8;208,6;20,2;
24/07/2017;10:00;8;Muy buena / Oso ona;92;1022,7;229;18,7;
24/07/2017;09:00;11;Muy buena / Oso ona;92;1022,2;87,3;18,8;
24/07/2017;08:00;12;Muy buena / Oso ona;89;1021,8;58,8;19,1;
24/07/2017;07:00;9;Muy buena / Oso ona;86;1021,3;27,4;19,5;
24/07/2017;06:00;6;Muy buena / Oso ona;88;1021;6,4;19,3;
24/07/2017;05:00;7;Muy buena / Oso ona;90;1020,7;0,7;19,6;
24/07/2017;04:00;6;Muy buena / Oso ona;92;1020,4;0,5;19,2;
24/07/2017;03:00;5;Muy buena / Oso ona;92;1020,5;0,5;19,3;
24/07/2017;02:00;8;Muy buena / Oso ona;90;1020,9;0,5;19,5;
24/07/2017;01:00;12;Muy buena / Oso ona;85;1021;0,5;19,7;
23/07/2017;24:00;14;Muy buena / Oso ona;76;1021,1;0,5;20,6;
23/07/2017;23:00;15;Muy buena / Oso ona;76;1021,3;0,5;20,3;
23/07/2017;22:00;17;Muy buena / Oso ona;77;1021,5;0,5;20;
23/07/2017;21:00;20;Muy buena / Oso ona;75;1021,7;0,5;20,2;
23/07/2017;20:00;15;Muy buena / Oso ona;71;1021,5;7,4;20,9;
23/07/2017;19:00;17;Muy buena / Oso ona;68;1021,3;55,9;21,6;
23/07/2017;18:00;14;Muy buena / Oso ona;64;1021,2;259,7;22,7;
23/07/2017;17:00;18;Muy buena / Oso ona;66;1021,3;390,3;22,6;
23/07/2017;16:00;16;Muy buena / Oso ona;66;1021,4;471;22,4;
23/07/2017;15:00;19;Muy buena / Oso ona;66;1021,4;525,6;22,4;
23/07/2017;14:00;14;Muy buena / Oso ona;61;1021,8;727,6;22,7;
23/07/2017;13:00;13;Muy buena / Oso ona;65;1022,4;920,6;22,4;
23/07/2017;12:00;16;Muy buena / Oso ona;68;1022,6;387,3;21,6;
23/07/2017;11:00;16;Muy buena / Oso ona;68;1022,6;303;21,5;
23/07/2017;10:00;17;Muy buena / Oso ona;69;1022,4;683,5;21,3;
23/07/2017;09:00;13;Muy buena / Oso ona;72;1022,4;468,8;20,7;
23/07/2017;08:00;11;Muy buena / Oso ona;83;1022,5;168,1;18,9;
23/07/2017;07:00;10;Muy buena / Oso ona;87;1022,3;50,7;18;
23/07/2017;06:00;10;Muy buena / Oso ona;88;1022,1;14,7;17,5;
23/07/2017;05:00;8;Muy buena / Oso ona;88;1021,9;1;17,6;
23/07/2017;04:00;9;Muy buena / Oso ona;86;1021,8;0,5;18,1;
23/07/2017;03:00;8;Muy buena / Oso ona;87;1021,6;0,5;18,1;
23/07/2017;02:00;8;Muy buena / Oso ona;85;1021,9;0,5;18,5;
23/07/2017;01:00;8;Muy buena / Oso ona;84;1022;0,5;18,5;
22/07/2017;24:00;9;Muy buena / Oso ona;84;1022,1;0,5;18,4;
22/07/2017;23:00;9;Muy buena / Oso ona;83;1022;0,5;18,6;
22/07/2017;22:00;17;Muy buena / Oso ona;80;1021,9;0,5;19,1;
22/07/2017;21:00;10;Muy buena / Oso ona;73;1021,3;0,5;19,9;
22/07/2017;20:00;5;Muy buena / Oso ona;77;1020,4;1,4;20,2;
22/07/2017;19:00;9;Muy buena / Oso ona;79;1019,4;11,3;20,6;
22/07/2017;18:00;12;Muy buena / Oso ona;77;1018,8;36,9;20,9;
22/07/2017;17:00;14;Muy buena / Oso ona;76;1018,2;59,8;21,4;
22/07/2017;16:00;22;Muy buena / Oso ona;70;1017,9;153,4;22,7;
22/07/2017;15:00;20;Muy buena / Oso ona;60;1017,3;368,3;24;
22/07/2017;14:00;17;Muy buena / Oso ona;58;1016,9;520,5;24,1;
22/07/2017;13:00;15;Muy buena / Oso ona;55;1016,6;383,7;24;
22/07/2017;12:00;14;Muy buena / Oso ona;54;1016,5;329,7;24,1;
22/07/2017;11:00;11;Muy buena / Oso ona;54;1016,4;345,5;23,9;
22/07/2017;10:00;15;Muy buena / Oso ona;66;1016,1;285,5;22,1;
22/07/2017;09:00;14;Muy buena / Oso ona;72;1015,9;284;19,9;
22/07/2017;08:00;20;Muy buena / Oso ona;81;1015,9;123,2;17,8;
22/07/2017;07:00;13;Muy buena / Oso ona;88;1015,4;55,7;16,6;
22/07/2017;06:00;15;Muy buena / Oso ona;90;1015,3;20,9;15,9;
22/07/2017;05:00;12;Muy buena / Oso ona;90;1015,3;1,2;15,8;
22/07/2017;04:00;12;Muy buena / Oso ona;90;1015,2;0,5;15,6;
22/07/2017;03:00;10;Muy buena / Oso ona;89;1015,2;0,5;15,9;
22/07/2017;02:00;12;Muy buena / Oso ona;88;1015,2;0,5;16,4;
22/07/2017;01:00;12;Muy buena / Oso ona;91;1015,2;0,5;16,3;
21/07/2017;24:00;11;Muy buena / Oso ona;90;1015,2;0,5;16,3;
