Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
24/04/2017;20:00;0,2;"Muy buena / ";0,16;1;8;Muy buena / Oso ona;10;123;"Mejorable / ";122;16;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona;333;60;908,5;0;0,6;15,6;0,32
24/04/2017;19:00;0,2;"Muy buena / ";0,15;1;9;Muy buena / Oso ona;11;125;"Mejorable / ";120;15;Muy buena / Oso ona;16;Muy buena / Oso ona;6;Muy buena / Oso ona;78;57;908,2;0;32,7;17,2;0,32
24/04/2017;18:00;0,2;"Muy buena / ";0,15;1;9;Muy buena / Oso ona;11;122;"Mejorable / ";117;15;Muy buena / Oso ona;11;Muy buena / Oso ona;7;Muy buena / Oso ona;55;51;908,4;0;113;19,5;1,61
24/04/2017;17:00;0,15;"Muy buena / ";0,15;1;6;Muy buena / Oso ona;8;124;"Mejorable / ";115;15;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;67;34;908,4;0;294,9;22,3;1,61
24/04/2017;16:00;0,13;"Muy buena / ";0,15;1;5;Muy buena / Oso ona;7;124;"Mejorable / ";113;7;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;112;27;908,5;0;330,6;22,4;2
24/04/2017;15:00;0,12;"Muy buena / ";0,16;1;2;Muy buena / Oso ona;4;120;"Buena / ";107;10;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;138;22;909;0;465,4;23,6;0,04
24/04/2017;14:00;0,13;"Muy buena / ";0,16;1;2;Muy buena / Oso ona;4;119;"Buena / ";101;8;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;161;22;909,6;0;897,6;23,2;0,98
24/04/2017;13:00;0,13;"Muy buena / ";0,16;1;3;Muy buena / Oso ona;5;116;"Buena / ";95;11;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;163;26;910;0;946,9;21,9;1,39
24/04/2017;12:00;0,15;"Muy buena / ";0,16;1;3;Muy buena / Oso ona;5;109;"Buena / ";92;11;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;165;33;910,5;0;915,2;20,6;1,33
24/04/2017;11:00;0,16;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;104;"Buena / ";90;10;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;89;41;910,9;0;848,4;19,1;1,45
24/04/2017;10:00;0,21;"Muy buena / ";0,16;1;3;Muy buena / Oso ona;5;105;"Buena / ";88;9;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;26;44;911;0;735;17,5;1,29
24/04/2017;09:00;0,2;"Muy buena / ";0,15;2;4;Muy buena / Oso ona;7;106;"Buena / ";85;9;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;110;46;911,1;0;353,1;15,9;0,59
24/04/2017;08:00;0,18;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;76;"Buena / ";83;8;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;252;55;911;0;351,1;13,5;0,22
24/04/2017;07:00;0,15;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;7;71;"Buena / ";85;6;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;73;69;910,6;0;109;7,6;0,15
24/04/2017;06:00;0,13;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;75;"Buena / ";87;6;Muy buena / Oso ona;7;Muy buena / Oso ona;0;Muy buena / Oso ona;76;75;910,4;0;11,2;5;0,5
24/04/2017;05:00;0,13;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;;"Sin datos / ";89;8;Muy buena / Oso ona;8;Muy buena / Oso ona;0;Muy buena / Oso ona;65;72;910,3;0;0,3;5,7;0,56
24/04/2017;04:00;0,14;"Muy buena / ";0,16;1;3;Muy buena / Oso ona;5;90;"Buena / ";89;6;Muy buena / Oso ona;6;Muy buena / Oso ona;0;Muy buena / Oso ona;66;70;910,6;0;0,3;6,3;0,59
24/04/2017;03:00;0,14;"Muy buena / ";0,16;1;3;Muy buena / Oso ona;5;90;"Buena / ";91;7;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;70;68;911;0;0,3;6,3;0,36
24/04/2017;02:00;0,14;"Muy buena / ";0,16;1;3;Muy buena / Oso ona;5;89;"Buena / ";95;6;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;60;65;911,4;0;0,3;6,8;0,61
24/04/2017;01:00;0,14;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;88;"Buena / ";100;10;Muy buena / Oso ona;11;Muy buena / Oso ona;0;Muy buena / Oso ona;46;64;911,9;0;0,3;7;0,59
23/04/2017;24:00;0,15;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;92;"Buena / ";106;9;Muy buena / Oso ona;8;Muy buena / Oso ona;0;Muy buena / Oso ona;37;61;912,3;0;0,3;7,8;0,79
23/04/2017;23:00;0,19;"Muy buena / ";0,18;1;6;Muy buena / Oso ona;8;84;"Buena / ";112;8;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;103;65;912,6;0;0,3;7,6;0,33
23/04/2017;22:00;0,16;"Muy buena / ";0,18;1;5;Muy buena / Oso ona;7;89;"Buena / ";117;10;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;60;64;912,9;0;0,3;8,3;0,63
23/04/2017;21:00;0,18;"Muy buena / ";0,18;1;6;Muy buena / Oso ona;8;90;"Buena / ";121;11;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;68;61;912,9;0;0,3;10,1;0,34
23/04/2017;20:00;0,18;"Muy buena / ";0,18;1;6;Muy buena / Oso ona;8;106;"Buena / ";125;11;Muy buena / Oso ona;16;Muy buena / Oso ona;1;Muy buena / Oso ona;213;51;912,7;0;1,2;12,9;0,06
23/04/2017;19:00;0,17;"Muy buena / ";0,17;1;6;Muy buena / Oso ona;9;123;"Mejorable / ";127;10;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;82;42;912,5;0;22,5;16,5;1,68
23/04/2017;18:00;0,19;"Muy buena / ";0,17;1;5;Muy buena / Oso ona;7;130;"Mejorable / ";126;12;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;61;36;912,4;0;145,3;19;2,56
23/04/2017;17:00;0,2;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;133;"Mejorable / ";125;17;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;38;35;912,5;0;265,3;20,5;1,13
23/04/2017;16:00;0,19;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;7;137;"Mejorable / ";122;13;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;43;32;912,5;0;575,6;21,4;1,41
23/04/2017;15:00;0,17;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;129;"Mejorable / ";115;10;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;50;29;912,8;0;773,4;21,9;1,37
23/04/2017;14:00;0,16;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;122;"Mejorable / ";109;9;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;67;27;913,3;0;880,6;21,7;1,25
23/04/2017;13:00;0,15;"Muy buena / ";0,14;1;3;Muy buena / Oso ona;6;120;"Buena / ";107;10;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;114;25;913,7;0;937,5;20,9;0,8
23/04/2017;12:00;0,13;"Muy buena / ";0,13;1;3;Muy buena / Oso ona;5;120;"Buena / ";103;13;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;13;26;914,1;0;923,8;19,7;0,94
23/04/2017;11:00;0,13;"Muy buena / ";0,14;1;3;Muy buena / Oso ona;5;119;"Buena / ";98;7;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;112;28;914,5;0;862;18,6;1,1
23/04/2017;10:00;0,13;"Muy buena / ";0,14;1;3;Muy buena / Oso ona;5;117;"Buena / ";93;7;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;93;26;914,5;0;751,9;17,5;1,63
23/04/2017;09:00;0,14;"Muy buena / ";0,14;2;4;Muy buena / Oso ona;7;113;"Buena / ";90;10;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;94;31;914,5;0;345,4;16,5;1,27
23/04/2017;08:00;0,15;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;8;80;"Buena / ";87;10;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;287;50;914,4;0;366,1;13;0,24
23/04/2017;07:00;0,13;"Muy buena / ";0,15;1;6;Muy buena / Oso ona;8;83;"Buena / ";89;9;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;113;62;914;0;108,5;7,7;0,06
23/04/2017;06:00;0,13;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;;"Sin datos / ";92;9;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;68;67;913,7;0;10,6;5,3;0,37
23/04/2017;05:00;0,14;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;88;"Buena / ";93;9;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;60;68;913,5;0;0,3;5,4;0,4
23/04/2017;04:00;0,14;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;87;"Buena / ";95;12;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;61;69;913,7;0;0,3;5,4;0,7
23/04/2017;03:00;0,14;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;86;"Buena / ";99;10;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;69;69;913,9;0;0,3;5,8;0,61
23/04/2017;02:00;0,15;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;92;"Buena / ";104;11;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;57;66;914,2;0;0,3;6,5;0,57
23/04/2017;01:00;0,16;"Muy buena / ";0,17;2;7;Muy buena / Oso ona;10;93;"Buena / ";107;10;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;52;64;914,7;0;0,3;7,3;0,74
22/04/2017;24:00;0,19;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;95;"Buena / ";110;11;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;50;61;915;0;0,3;8,2;0,58
22/04/2017;23:00;0,23;"Muy buena / ";0,16;1;5;Muy buena / Oso ona;7;100;"Buena / ";113;12;Muy buena / Oso ona;18;Muy buena / Oso ona;1;Muy buena / Oso ona;60;62;915,2;0;0,3;8,6;0,57
22/04/2017;22:00;0,22;"Muy buena / ";0,15;1;6;Muy buena / Oso ona;8;101;"Buena / ";114;13;Muy buena / Oso ona;17;Muy buena / Oso ona;2;Muy buena / Oso ona;51;63;915,4;0;0,3;9,4;0,64
22/04/2017;21:00;0,16;"Muy buena / ";0,14;1;6;Muy buena / Oso ona;8;107;"Buena / ";116;13;Muy buena / Oso ona;16;Muy buena / Oso ona;3;Muy buena / Oso ona;221;56;915,4;0;0,3;11,7;0,17
22/04/2017;20:00;0,17;"Muy buena / ";0,14;1;7;Muy buena / Oso ona;9;121;"Mejorable / ";117;14;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona;60;44;915,1;0;0,8;15,4;0,69
22/04/2017;19:00;0,15;"Muy buena / ";0,13;1;6;Muy buena / Oso ona;8;122;"Mejorable / ";115;13;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;76;37;914,9;0;25,8;18,3;1,33
22/04/2017;18:00;0,12;"Muy buena / ";0,13;1;3;Muy buena / Oso ona;6;118;"Buena / ";113;13;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;92;25;914,8;0;147,5;20,9;1,54
22/04/2017;17:00;0,14;"Muy buena / ";0,15;1;2;Muy buena / Oso ona;4;118;"Buena / ";110;10;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;101;23;914,9;0;254,5;21,8;0,97
22/04/2017;16:00;0,14;"Muy buena / ";0,15;1;3;Muy buena / Oso ona;5;115;"Buena / ";107;11;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;135;25;915,2;0;580,7;21,8;0,56
22/04/2017;15:00;0,14;"Muy buena / ";0,16;1;5;Muy buena / Oso ona;7;113;"Buena / ";104;3;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;87;27;915,6;0;785,3;21,3;1,11
22/04/2017;14:00;0,12;"Muy buena / ";0,16;1;3;Muy buena / Oso ona;6;113;"Buena / ";102;11;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;159;25;916,2;0;890,1;20,7;0,35
22/04/2017;13:00;0,13;"Muy buena / ";0,17;1;3;Muy buena / Oso ona;5;113;"Buena / ";97;10;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;152;28;916,8;0;941,6;19;1,08
22/04/2017;12:00;0,14;"Muy buena / ";0,17;1;3;Muy buena / Oso ona;5;109;"Buena / ";91;9;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;170;34;917,3;0;931;17,2;1,75
22/04/2017;11:00;0,15;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;102;"Buena / ";87;8;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;160;39;917,6;0;862,5;15,9;1,02
22/04/2017;10:00;0,21;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;98;"Buena / ";84;8;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;215;42;917,9;0;738,2;13,6;1,33
22/04/2017;09:00;0,2;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;94;"Buena / ";82;9;Muy buena / Oso ona;2;Muy buena / Oso ona;0;Muy buena / Oso ona;179;49;917,9;0;329;11,5;0,84
22/04/2017;08:00;0,18;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;87;"Buena / ";80;8;Muy buena / Oso ona;1;Muy buena / Oso ona;0;Muy buena / Oso ona;208;54;917,9;0;363,8;9,2;0,39
22/04/2017;07:00;0,17;"Muy buena / ";0,18;1;5;Muy buena / Oso ona;7;;"Sin datos / ";79;9;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;69;70;917,7;0;110,5;4,4;0,15
22/04/2017;06:00;0,16;"Muy buena / ";0,18;1;5;Muy buena / Oso ona;7;75;"Buena / ";80;8;Muy buena / Oso ona;10;Muy buena / Oso ona;0;Muy buena / Oso ona;106;75;917,3;0;8,9;2,2;0,33
22/04/2017;05:00;0,18;"Muy buena / ";0,19;1;4;Muy buena / Oso ona;6;73;"Buena / ";82;9;Muy buena / Oso ona;9;Muy buena / Oso ona;0;Muy buena / Oso ona;70;71;917,3;0;0,3;2,8;0,64
22/04/2017;04:00;0,17;"Muy buena / ";0,2;1;5;Muy buena / Oso ona;7;80;"Buena / ";85;11;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;75;68;917,3;0;0,3;3,3;0,6
22/04/2017;03:00;0,17;"Muy buena / ";0,2;1;4;Muy buena / Oso ona;7;80;"Buena / ";88;9;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;61;67;917,5;0;0,3;3,5;0,35
22/04/2017;02:00;0,18;"Muy buena / ";0,2;1;4;Muy buena / Oso ona;6;85;"Buena / ";91;8;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;86;64;917,7;0;0,3;4,1;0,39
22/04/2017;01:00;0,19;"Muy buena / ";0,2;1;4;Muy buena / Oso ona;6;81;"Buena / ";95;12;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;75;63;918;0;0,3;4,6;0,25
21/04/2017;24:00;0,19;"Muy buena / ";0,2;1;4;Muy buena / Oso ona;6;81;"Buena / ";99;14;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;68;63;918,2;0;0,3;5;0,2
21/04/2017;23:00;0,2;"Muy buena / ";0,2;1;6;Muy buena / Oso ona;8;86;"Buena / ";103;13;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;65;60;918,4;0;0,3;6,1;0,3
21/04/2017;22:00;0,22;"Muy buena / ";0,2;1;7;Muy buena / Oso ona;9;90;"Buena / ";106;14;Muy buena / Oso ona;18;Muy buena / Oso ona;1;Muy buena / Oso ona;121;56;918,5;0;0,3;7,7;0,23
21/04/2017;21:00;0,26;"Muy buena / ";0,2;1;7;Muy buena / Oso ona;9;93;"Buena / ";109;13;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;91;52;918,5;0;0,3;9,4;0,58
21/04/2017;20:00;0,19;"Muy buena / ";0,2;1;7;Muy buena / Oso ona;9;104;"Buena / ";112;17;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;148;45;918,3;0;1,1;12,2;0,56
21/04/2017;19:00;0,18;"Muy buena / ";0,2;1;5;Muy buena / Oso ona;8;110;"Buena / ";112;13;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;125;39;918;0;19;15,3;2,33
21/04/2017;18:00;0,18;"Muy buena / ";0,21;1;5;Muy buena / Oso ona;7;113;"Buena / ";110;12;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;112;35;918;0;136,7;17,5;2,53
21/04/2017;17:00;0,2;"Muy buena / ";0,21;1;4;Muy buena / Oso ona;6;112;"Buena / ";107;10;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;121;33;918;0;263,8;18,5;2,31
21/04/2017;16:00;0,2;"Muy buena / ";0,21;1;4;Muy buena / Oso ona;7;114;"Buena / ";104;9;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;95;33;918,1;0;578,5;18,7;1,91
21/04/2017;15:00;0,2;"Muy buena / ";0,21;1;4;Muy buena / Oso ona;6;115;"Buena / ";103;13;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;94;33;918,4;0;782,9;18;2,44
21/04/2017;14:00;0,21;"Muy buena / ";0,2;1;4;Muy buena / Oso ona;6;113;"Buena / ";95;14;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;92;35;918,8;0;881,6;17,1;2,43
21/04/2017;13:00;0,22;"Muy buena / ";0,19;2;6;Muy buena / Oso ona;9;111;"Buena / ";89;14;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;84;38;919;0;931,9;15,9;2,29
21/04/2017;12:00;0,22;"Muy buena / ";0,18;2;7;Muy buena / Oso ona;10;106;"Buena / ";83;13;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;84;43;919,4;0;923,2;14,2;2,48
21/04/2017;11:00;0,22;"Muy buena / ";0,17;1;6;Muy buena / Oso ona;8;97;"Buena / ";78;11;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;90;49;919,7;0;859,4;12,7;2,47
21/04/2017;10:00;0,21;"Muy buena / ";0,16;1;6;Muy buena / Oso ona;8;90;"Buena / ";75;9;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;91;53;919,6;0;729,9;10,9;2,36
21/04/2017;09:00;0,2;"Muy buena / ";0,16;2;6;Muy buena / Oso ona;9;86;"Buena / ";73;13;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;169;57;919,4;0;326,2;9,2;0,3
21/04/2017;08:00;0,18;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;;"Sin datos / ";71;11;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;303;66;919,1;0;363,4;6,6;0,48
21/04/2017;07:00;0,15;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;64;"Buena / ";72;11;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;40;82;918,5;0;142;2;0,51
21/04/2017;06:00;0,14;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;67;"Buena / ";75;8;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;56;84;917,9;0;9,1;0,5;0,43
21/04/2017;05:00;0,14;"Muy buena / ";0,15;1;5;Muy buena / Oso ona;7;71;"Buena / ";77;8;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;65;79;917,6;0;0,3;1,2;0,33
21/04/2017;04:00;0,14;"Muy buena / ";0,15;1;7;Muy buena / Oso ona;9;72;"Buena / ";79;9;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;99;75;917,5;0;0,3;1,1;0,15
21/04/2017;03:00;0,14;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;76;"Buena / ";82;7;Muy buena / Oso ona;7;Muy buena / Oso ona;0;Muy buena / Oso ona;96;71;917,4;0;0,3;1,5;0,31
21/04/2017;02:00;0,16;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;7;73;"Buena / ";85;7;Muy buena / Oso ona;6;Muy buena / Oso ona;0;Muy buena / Oso ona;85;71;917,5;0;0,3;1,4;0,26
21/04/2017;01:00;0,16;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;75;"Buena / ";90;9;Muy buena / Oso ona;7;Muy buena / Oso ona;0;Muy buena / Oso ona;61;70;917,8;0;0,3;1,8;0,33
20/04/2017;24:00;0,15;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;81;"Buena / ";94;7;Muy buena / Oso ona;6;Muy buena / Oso ona;0;Muy buena / Oso ona;46;67;918;0;0,3;2,3;0,43
20/04/2017;23:00;0,16;"Muy buena / ";0,13;1;6;Muy buena / Oso ona;8;83;"Buena / ";99;10;Muy buena / Oso ona;10;Muy buena / Oso ona;0;Muy buena / Oso ona;93;65;917,9;0;0,3;2,7;0,05
20/04/2017;22:00;0,13;"Muy buena / ";0,13;1;6;Muy buena / Oso ona;8;83;"Buena / ";103;8;Muy buena / Oso ona;11;Muy buena / Oso ona;0;Muy buena / Oso ona;72;63;918,2;0;0,3;3,6;0,34
20/04/2017;21:00;0,13;"Muy buena / ";0,13;1;7;Muy buena / Oso ona;9;88;"Buena / ";106;9;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;153;57;918,2;0;0,3;5,3;0,32
20/04/2017;20:00;0,13;"Muy buena / ";0,12;1;6;Muy buena / Oso ona;8;97;"Buena / ";108;11;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;194;53;917,8;0;1;7;0,2
20/04/2017;19:00;0,14;"Muy buena / ";0,12;1;7;Muy buena / Oso ona;9;103;"Buena / ";109;12;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;69;47;917,5;0;19,5;9,7;1,78
20/04/2017;18:00;0,13;"Muy buena / ";0,12;2;7;Muy buena / Oso ona;9;108;"Buena / ";108;12;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;70;41;917,5;0;119,9;12,2;2,03
20/04/2017;17:00;0,13;"Muy buena / ";0,12;2;5;Muy buena / Oso ona;8;112;"Buena / ";107;13;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;62;37;917,3;0;256,6;13,5;2,09
20/04/2017;16:00;0,13;"Muy buena / ";0,12;2;5;Muy buena / Oso ona;8;114;"Buena / ";106;9;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;58;34;917,2;0;580,3;14,2;2,12
20/04/2017;15:00;0,12;"Muy buena / ";0,12;2;7;Muy buena / Oso ona;10;115;"Buena / ";103;8;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;91;29;917,3;0;787,1;14,5;1,91
20/04/2017;14:00;0,12;"Muy buena / ";0,13;2;6;Muy buena / Oso ona;9;110;"Buena / ";98;9;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;95;30;917,6;0;887,7;14,2;1,53
20/04/2017;13:00;0,11;"Muy buena / ";0,13;2;6;Muy buena / Oso ona;9;105;"Buena / ";92;8;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;54;30;917,8;0;937,7;13,4;1,86
20/04/2017;12:00;0,12;"Muy buena / ";0,13;1;5;Muy buena / Oso ona;7;102;"Buena / ";87;9;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;61;32;917,9;0;932,9;12,4;1,27
20/04/2017;11:00;0,13;"Muy buena / ";0,13;1;4;Muy buena / Oso ona;6;98;"Buena / ";85;6;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;83;36;918,1;0;867,4;11,4;0,92
20/04/2017;10:00;0,13;"Muy buena / ";0,13;1;4;Muy buena / Oso ona;6;96;"Buena / ";84;8;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;45;39;918;0;734,7;9,7;1,74
20/04/2017;09:00;0,13;"Muy buena / ";0,13;1;4;Muy buena / Oso ona;6;;"Sin datos / ";83;8;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;72;38;917,9;0;324,9;8,5;2,07
20/04/2017;08:00;0,14;"Muy buena / ";0,13;2;4;Muy buena / Oso ona;7;93;"Buena / ";85;5;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;95;43;917,8;0;365,7;7,3;1,07
20/04/2017;07:00;0,13;"Muy buena / ";0,13;2;6;Muy buena / Oso ona;8;83;"Buena / ";86;7;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;256;60;917,2;0;115,2;3;0,3
20/04/2017;06:00;0,12;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;7;68;"Buena / ";89;8;Muy buena / Oso ona;8;Muy buena / Oso ona;0;Muy buena / Oso ona;332;74;916,5;0;10,2;0,5;0,18
20/04/2017;05:00;0,12;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;72;"Buena / ";93;6;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;105;72;916,2;0;0,3;0,6;0,21
20/04/2017;04:00;0,14;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;7;83;"Buena / ";98;8;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;112;66;916,2;0;0,3;2,2;0,64
20/04/2017;03:00;0,14;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;90;"Buena / ";101;11;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;50;64;916,3;0;0,3;3,2;1,62
