Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s)
24/09/2017;10:00;10;6;Muy buena / Oso ona;21;55;"Muy buena / ";30;21;Muy buena / Oso ona;157;62;965,3;538,7;19;1,09
24/09/2017;09:00;12;10;Muy buena / Oso ona;28;31;"Muy buena / ";27;21;Muy buena / Oso ona;230;70;965,3;339,8;16,6;0,5
24/09/2017;08:00;12;8;Muy buena / Oso ona;25;24;"Muy buena / ";30;17;Muy buena / Oso ona;75;80;965,1;157,7;13,7;0,16
24/09/2017;07:00;10;10;Muy buena / Oso ona;26;16;"Muy buena / ";;17;Muy buena / Oso ona;11;90;964,9;37,3;11,3;0,52
24/09/2017;06:00;9;5;Muy buena / Oso ona;19;25;"Muy buena / ";;14;Muy buena / Oso ona;338;90;964,6;0,8;11,8;0,94
24/09/2017;05:00;9;3;Muy buena / Oso ona;17;28;"Muy buena / ";;14;Muy buena / Oso ona;318;88;964,5;0,4;12,5;0,85
24/09/2017;04:00;9;4;Muy buena / Oso ona;18;;"Sin datos / ";;16;Muy buena / Oso ona;329;86;964,6;0,4;13,3;1,02
24/09/2017;03:00;7;4;Muy buena / Oso ona;15;38;"Muy buena / ";61;15;Muy buena / Oso ona;340;86;964,5;0,4;13,5;1,14
24/09/2017;02:00;7;5;Muy buena / Oso ona;16;39;"Muy buena / ";64;15;Muy buena / Oso ona;340;83;964,6;0,4;14;0,58
24/09/2017;01:00;8;3;Muy buena / Oso ona;15;49;"Muy buena / ";71;14;Muy buena / Oso ona;331;78;964,7;0,4;15,1;0,62
23/09/2017;24:00;9;2;Muy buena / Oso ona;16;56;"Muy buena / ";78;15;Muy buena / Oso ona;316;76;964,5;0,4;16,4;1,48
23/09/2017;23:00;9;5;Muy buena / Oso ona;19;60;"Muy buena / ";80;16;Muy buena / Oso ona;350;74;964,4;0,4;17,3;1,35
23/09/2017;22:00;9;6;Muy buena / Oso ona;20;67;"Buena / ";84;18;Muy buena / Oso ona;131;70;964,4;0,4;18,5;0,84
23/09/2017;21:00;8;4;Muy buena / Oso ona;17;74;"Buena / ";86;16;Muy buena / Oso ona;56;68;964,2;0,4;19,5;1,92
23/09/2017;20:00;7;7;Muy buena / Oso ona;18;75;"Buena / ";86;21;Muy buena / Oso ona;45;66;963,8;0,4;20,1;3,21
23/09/2017;19:00;8;9;Muy buena / Oso ona;21;81;"Buena / ";85;20;Muy buena / Oso ona;68;61;963,4;1,1;21,6;2,85
23/09/2017;18:00;7;6;Muy buena / Oso ona;17;93;"Buena / ";81;20;Muy buena / Oso ona;98;56;963;51,7;23,5;3,78
23/09/2017;17:00;8;5;Muy buena / Oso ona;17;95;"Buena / ";75;20;Muy buena / Oso ona;114;53;962,6;247,1;24,2;4,36
23/09/2017;16:00;8;5;Muy buena / Oso ona;17;93;"Buena / ";68;21;Muy buena / Oso ona;111;54;962,6;314,2;24;3,89
23/09/2017;15:00;8;5;Muy buena / Oso ona;18;91;"Buena / ";61;20;Muy buena / Oso ona;117;58;963,1;585,4;22,8;4,08
23/09/2017;14:00;9;4;Muy buena / Oso ona;17;85;"Buena / ";54;22;Muy buena / Oso ona;111;65;963,8;243,1;21,1;4,18
23/09/2017;13:00;9;3;Muy buena / Oso ona;17;75;"Buena / ";48;22;Muy buena / Oso ona;108;72;964,6;508,3;19,3;4,08
23/09/2017;12:00;9;3;Muy buena / Oso ona;17;66;"Buena / ";44;21;Muy buena / Oso ona;107;78;965;627,6;17,6;4,67
23/09/2017;11:00;10;7;Muy buena / Oso ona;23;51;"Muy buena / ";41;25;Muy buena / Oso ona;107;86;965,5;317,1;16;4,3
23/09/2017;10:00;10;9;Muy buena / Oso ona;24;42;"Muy buena / ";39;24;Muy buena / Oso ona;113;90;965,6;234,1;14,7;3,64
23/09/2017;09:00;9;8;Muy buena / Oso ona;23;39;"Muy buena / ";40;20;Muy buena / Oso ona;111;91;965,4;132;14;2,74
23/09/2017;08:00;10;9;Muy buena / Oso ona;24;36;"Muy buena / ";42;16;Muy buena / Oso ona;123;94;965,1;55,3;13;1,95
23/09/2017;07:00;9;9;Muy buena / Oso ona;23;36;"Muy buena / ";;15;Muy buena / Oso ona;108;94;964,8;13,7;12,6;2,26
23/09/2017;06:00;9;7;Muy buena / Oso ona;21;40;"Muy buena / ";;13;Muy buena / Oso ona;117;94;964,5;0,7;12,3;2,74
23/09/2017;05:00;9;5;Muy buena / Oso ona;19;42;"Muy buena / ";;11;Muy buena / Oso ona;102;93;964,4;0,4;12,3;2,52
23/09/2017;04:00;9;6;Muy buena / Oso ona;19;;"Sin datos / ";;11;Muy buena / Oso ona;109;92;964,5;0,4;12,4;2,05
23/09/2017;03:00;7;8;Muy buena / Oso ona;19;43;"Muy buena / ";65;11;Muy buena / Oso ona;129;91;964,7;0,4;12,6;2,48
23/09/2017;02:00;7;9;Muy buena / Oso ona;20;47;"Muy buena / ";69;10;Muy buena / Oso ona;126;88;965;0,4;13,1;2,12
23/09/2017;01:00;7;8;Muy buena / Oso ona;19;50;"Muy buena / ";76;12;Muy buena / Oso ona;135;86;965,3;0,4;13,6;2,59
22/09/2017;24:00;7;5;Muy buena / Oso ona;16;66;"Buena / ";84;9;Muy buena / Oso ona;90;79;965,4;0,4;15,1;2,53
22/09/2017;23:00;7;5;Muy buena / Oso ona;16;68;"Buena / ";86;10;Muy buena / Oso ona;64;77;965,6;0,4;15,5;4,11
22/09/2017;22:00;7;6;Muy buena / Oso ona;17;69;"Buena / ";90;10;Muy buena / Oso ona;58;75;965,5;0,4;15,7;3,9
22/09/2017;21:00;7;6;Muy buena / Oso ona;17;73;"Buena / ";95;10;Muy buena / Oso ona;61;71;965,4;0,4;16,1;4,23
22/09/2017;20:00;7;5;Muy buena / Oso ona;16;84;"Buena / ";97;9;Muy buena / Oso ona;85;66;965,3;0,4;17,1;3,84
22/09/2017;19:00;7;4;Muy buena / Oso ona;15;92;"Buena / ";94;10;Muy buena / Oso ona;83;64;964,7;1,4;18,3;4,58
22/09/2017;18:00;8;4;Muy buena / Oso ona;16;97;"Buena / ";88;11;Muy buena / Oso ona;80;59;964,4;64;19,6;5,85
22/09/2017;17:00;7;4;Muy buena / Oso ona;15;102;"Buena / ";79;9;Muy buena / Oso ona;86;53;964;251,9;20,8;6,34
22/09/2017;16:00;7;4;Muy buena / Oso ona;15;103;"Buena / ";69;8;Muy buena / Oso ona;94;51;964,1;336,5;21,2;6,94
22/09/2017;15:00;7;4;Muy buena / Oso ona;15;103;"Buena / ";59;8;Muy buena / Oso ona;93;52;964,4;606,4;21,2;6,85
22/09/2017;14:00;7;4;Muy buena / Oso ona;15;102;"Buena / ";48;8;Muy buena / Oso ona;89;52;964,8;314,1;21,1;6,12
22/09/2017;13:00;9;2;Muy buena / Oso ona;15;91;"Buena / ";38;7;Muy buena / Oso ona;89;56;965,1;560,5;20,5;4,9
22/09/2017;12:00;9;4;Muy buena / Oso ona;18;63;"Buena / ";30;7;Muy buena / Oso ona;62;64;965,6;739,8;19,2;3,3
22/09/2017;11:00;10;4;Muy buena / Oso ona;20;39;"Muy buena / ";25;7;Muy buena / Oso ona;83;73;966,2;503,5;17,6;2,67
22/09/2017;10:00;10;8;Muy buena / Oso ona;23;30;"Muy buena / ";23;10;Muy buena / Oso ona;83;81;966,3;214;16,3;1,8
22/09/2017;09:00;10;9;Muy buena / Oso ona;23;24;"Muy buena / ";24;10;Muy buena / Oso ona;3;86;966;125,4;15,2;0,13
22/09/2017;08:00;9;6;Muy buena / Oso ona;20;19;"Muy buena / ";25;8;Muy buena / Oso ona;348;90;965,7;77,4;14,2;1,08
22/09/2017;07:00;10;12;Muy buena / Oso ona;26;14;"Muy buena / ";;10;Muy buena / Oso ona;313;91;965,2;36,5;13,8;0,26
22/09/2017;06:00;8;8;Muy buena / Oso ona;20;23;"Muy buena / ";;8;Muy buena / Oso ona;194;91;964,4;0,7;13,7;0,52
22/09/2017;05:00;8;5;Muy buena / Oso ona;18;27;"Muy buena / ";;6;Muy buena / Oso ona;266;91;964,3;0,4;13,7;0,96
22/09/2017;04:00;8;6;Muy buena / Oso ona;19;;"Sin datos / ";;6;Muy buena / Oso ona;236;92;964,6;0,4;13,6;1,31
22/09/2017;03:00;7;5;Muy buena / Oso ona;16;30;"Muy buena / ";53;6;Muy buena / Oso ona;306;90;964,7;0,4;14,1;1,55
22/09/2017;02:00;7;4;Muy buena / Oso ona;15;34;"Muy buena / ";59;7;Muy buena / Oso ona;204;87;964,7;0,4;14,7;1,32
22/09/2017;01:00;7;5;Muy buena / Oso ona;16;34;"Muy buena / ";67;6;Muy buena / Oso ona;221;87;965,1;0,4;14,8;0,83
21/09/2017;24:00;7;4;Muy buena / Oso ona;15;43;"Muy buena / ";76;10;Muy buena / Oso ona;229;83;965;0,4;15,4;1,83
21/09/2017;23:00;7;8;Muy buena / Oso ona;19;45;"Muy buena / ";79;12;Muy buena / Oso ona;224;74;964,7;0,4;15,7;0,97
21/09/2017;22:00;7;7;Muy buena / Oso ona;18;57;"Muy buena / ";87;15;Muy buena / Oso ona;138;70;964,5;0,4;16,3;0,14
21/09/2017;21:00;7;6;Muy buena / Oso ona;17;68;"Buena / ";92;17;Muy buena / Oso ona;88;67;964;0,4;17;1,26
21/09/2017;20:00;7;5;Muy buena / Oso ona;16;81;"Buena / ";95;16;Muy buena / Oso ona;313;60;963,5;0,4;18,1;2,29
21/09/2017;19:00;7;5;Muy buena / Oso ona;16;91;"Buena / ";96;21;Muy buena / Oso ona;345;59;962,4;1;18,8;5,03
21/09/2017;18:00;7;5;Muy buena / Oso ona;16;93;"Buena / ";94;21;Muy buena / Oso ona;352;55;961,5;32,6;20,3;5,72
21/09/2017;17:00;7;8;Muy buena / Oso ona;19;95;"Buena / ";90;24;Muy buena / Oso ona;349;45;961;114,1;22,9;4,88
21/09/2017;16:00;7;6;Muy buena / Oso ona;17;105;"Buena / ";83;23;Muy buena / Oso ona;116;34;960,4;266,6;24,9;2,76
21/09/2017;15:00;7;5;Muy buena / Oso ona;16;104;"Buena / ";72;22;Muy buena / Oso ona;111;35;960,5;568,1;24,4;4,02
21/09/2017;14:00;7;5;Muy buena / Oso ona;16;98;"Buena / ";62;23;Muy buena / Oso ona;111;37;960,8;285,9;23;4,63
21/09/2017;13:00;7;6;Muy buena / Oso ona;17;91;"Buena / ";53;24;Muy buena / Oso ona;105;41;961,3;584,2;21,6;4,69
21/09/2017;12:00;8;5;Muy buena / Oso ona;17;87;"Buena / ";47;26;Muy buena / Oso ona;111;46;962;785,6;20,1;5,13
21/09/2017;11:00;9;7;Muy buena / Oso ona;21;75;"Buena / ";41;24;Muy buena / Oso ona;100;44;962,5;637,4;18,9;4,47
21/09/2017;10:00;9;7;Muy buena / Oso ona;21;67;"Buena / ";35;22;Muy buena / Oso ona;102;46;962,7;572,7;17,2;4,26
21/09/2017;09:00;13;15;Muy buena / Oso ona;35;34;"Muy buena / ";31;21;Muy buena / Oso ona;147;55;962,9;317,7;14;1,2
21/09/2017;08:00;20;22;Muy buena / Oso ona;53;17;"Muy buena / ";35;26;Muy buena / Oso ona;187;58;962,7;188,7;11,2;0,54
21/09/2017;07:00;8;12;Muy buena / Oso ona;24;26;"Muy buena / ";;19;Muy buena / Oso ona;5;64;962,4;48,2;9;1,19
21/09/2017;06:00;7;10;Muy buena / Oso ona;21;26;"Muy buena / ";;17;Muy buena / Oso ona;279;62;962;1,4;9;0,35
21/09/2017;05:00;7;8;Muy buena / Oso ona;19;40;"Muy buena / ";;16;Muy buena / Oso ona;328;54;962;0,4;10,7;0,54
21/09/2017;04:00;7;10;Muy buena / Oso ona;20;;"Sin datos / ";;18;Muy buena / Oso ona;141;51;961,9;0,4;12,1;1,35
21/09/2017;03:00;6;11;Muy buena / Oso ona;20;46;"Muy buena / ";67;19;Muy buena / Oso ona;114;47;962,1;0,4;12,9;1,13
21/09/2017;02:00;6;12;Muy buena / Oso ona;21;41;"Muy buena / ";69;22;Muy buena / Oso ona;157;49;962,2;0,4;13,5;1,1
21/09/2017;01:00;6;11;Muy buena / Oso ona;20;57;"Muy buena / ";77;25;Muy buena / Oso ona;104;40;962,3;0,4;14,6;0,77
20/09/2017;24:00;6;12;Muy buena / Oso ona;21;54;"Muy buena / ";82;21;Muy buena / Oso ona;157;39;962;0,4;15,6;0,68
20/09/2017;23:00;6;8;Muy buena / Oso ona;17;71;"Buena / ";84;19;Muy buena / Oso ona;120;32;962;0,4;17,2;1,62
20/09/2017;22:00;6;7;Muy buena / Oso ona;16;77;"Buena / ";87;17;Muy buena / Oso ona;127;30;961,9;0,4;18,2;1,27
20/09/2017;21:00;6;4;Muy buena / Oso ona;13;81;"Buena / ";89;15;Muy buena / Oso ona;46;29;961,7;0,4;18,6;1,3
20/09/2017;20:00;5;7;Muy buena / Oso ona;15;75;"Buena / ";90;17;Muy buena / Oso ona;42;29;961,6;0,4;19,3;2,45
20/09/2017;19:00;5;10;Muy buena / Oso ona;18;82;"Buena / ";91;16;Muy buena / Oso ona;69;26;961,3;2,2;22,3;3,1
20/09/2017;18:00;5;7;Muy buena / Oso ona;15;96;"Buena / ";89;12;Muy buena / Oso ona;103;22;961,2;79,2;25,3;3,32
20/09/2017;17:00;6;11;Muy buena / Oso ona;20;92;"Buena / ";84;11;Muy buena / Oso ona;139;20;961,3;280,7;26,2;2,06
20/09/2017;16:00;5;3;Muy buena / Oso ona;11;98;"Buena / ";77;8;Muy buena / Oso ona;200;20;961,5;345,6;26,5;0,55
20/09/2017;15:00;5;3;Muy buena / Oso ona;11;93;"Buena / ";69;4;Muy buena / Oso ona;229;21;962,3;639,7;25,7;0,13
20/09/2017;14:00;6;4;Muy buena / Oso ona;12;95;"Buena / ";60;5;Muy buena / Oso ona;174;24;963;259;24;1,46
20/09/2017;13:00;6;5;Muy buena / Oso ona;14;88;"Buena / ";51;4;Muy buena / Oso ona;132;27;963,7;596,3;22,6;0,69
20/09/2017;12:00;7;5;Muy buena / Oso ona;16;80;"Buena / ";43;4;Muy buena / Oso ona;233;33;964,6;794,2;20,3;0,69
20/09/2017;11:00;7;6;Muy buena / Oso ona;17;71;"Buena / ";37;6;Muy buena / Oso ona;286;50;965,3;683,1;16,6;2,04
20/09/2017;10:00;9;6;Muy buena / Oso ona;21;55;"Muy buena / ";32;9;Muy buena / Oso ona;274;69;965,9;587,5;13,5;2,75
20/09/2017;09:00;10;10;Muy buena / Oso ona;25;38;"Muy buena / ";28;10;Muy buena / Oso ona;283;75;966,2;310;10,6;2,24
20/09/2017;08:00;9;9;Muy buena / Oso ona;23;30;"Muy buena / ";28;9;Muy buena / Oso ona;280;79;966,4;187,4;8,3;1,49
20/09/2017;07:00;8;9;Muy buena / Oso ona;22;19;"Muy buena / ";;9;Muy buena / Oso ona;316;89;966,7;48,1;6,1;1,35
20/09/2017;06:00;6;7;Muy buena / Oso ona;17;23;"Muy buena / ";;8;Muy buena / Oso ona;313;89;966,7;1,5;6,4;2,05
20/09/2017;05:00;6;8;Muy buena / Oso ona;17;26;"Muy buena / ";;8;Muy buena / Oso ona;302;89;966,8;0,4;6,8;0,91
20/09/2017;04:00;6;7;Muy buena / Oso ona;16;;"Sin datos / ";;7;Muy buena / Oso ona;309;88;967;0,4;7,4;1,54
20/09/2017;03:00;5;5;Muy buena / Oso ona;13;31;"Muy buena / ";46;7;Muy buena / Oso ona;331;87;967,5;0,4;7,9;1,79
20/09/2017;02:00;6;4;Muy buena / Oso ona;13;32;"Muy buena / ";50;6;Muy buena / Oso ona;325;82;967,8;0,4;8,3;1,01
20/09/2017;01:00;6;5;Muy buena / Oso ona;13;38;"Muy buena / ";57;7;Muy buena / Oso ona;326;78;968;0,4;9,3;0,87
19/09/2017;24:00;6;4;Muy buena / Oso ona;13;38;"Muy buena / ";64;7;Muy buena / Oso ona;326;75;968;0,4;9,9;1,13
19/09/2017;23:00;6;5;Muy buena / Oso ona;14;41;"Muy buena / ";68;7;Muy buena / Oso ona;346;71;968,2;0,4;11,2;1,37
19/09/2017;22:00;5;6;Muy buena / Oso ona;14;48;"Muy buena / ";74;9;Muy buena / Oso ona;356;67;968,3;0,4;12,1;1,36
19/09/2017;21:00;5;11;Muy buena / Oso ona;19;51;"Muy buena / ";79;9;Muy buena / Oso ona;272;63;968,2;0,4;13,7;0,72
19/09/2017;20:00;5;10;Muy buena / Oso ona;18;64;"Buena / ";83;9;Muy buena / Oso ona;158;58;967,9;0,4;15;0,51
19/09/2017;19:00;5;5;Muy buena / Oso ona;13;77;"Buena / ";85;8;Muy buena / Oso ona;347;54;967,7;2,8;16,5;2,02
19/09/2017;18:00;5;6;Muy buena / Oso ona;14;81;"Buena / ";85;9;Muy buena / Oso ona;360;47;967,6;78,2;18,4;3,55
19/09/2017;17:00;5;4;Muy buena / Oso ona;12;88;"Buena / ";83;8;Muy buena / Oso ona;322;41;967,5;272,3;19,7;2,2
19/09/2017;16:00;5;3;Muy buena / Oso ona;11;91;"Buena / ";79;7;Muy buena / Oso ona;351;40;967,5;341,2;19,8;2,68
19/09/2017;15:00;5;2;Muy buena / Oso ona;10;91;"Buena / ";73;5;Muy buena / Oso ona;345;40;967,9;623,6;19,6;2,42
19/09/2017;14:00;5;2;Muy buena / Oso ona;10;85;"Buena / ";67;5;Muy buena / Oso ona;355;43;968,3;265,8;19,2;2,67
19/09/2017;13:00;5;2;Muy buena / Oso ona;10;83;"Buena / ";62;4;Muy buena / Oso ona;341;44;968,6;615,9;18,7;2,31
19/09/2017;12:00;6;1;Muy buena / Oso ona;10;81;"Buena / ";57;3;Muy buena / Oso ona;336;46;969;824,5;18,1;2,31
19/09/2017;11:00;6;2;Muy buena / Oso ona;11;77;"Buena / ";54;3;Muy buena / Oso ona;294;53;969,2;662,2;16,8;2,31
19/09/2017;10:00;6;5;Muy buena / Oso ona;14;66;"Buena / ";50;5;Muy buena / Oso ona;270;67;969,3;478,9;15,3;3,63
19/09/2017;09:00;7;6;Muy buena / Oso ona;17;55;"Muy buena / ";48;6;Muy buena / Oso ona;257;76;969,1;304,2;14;3,44
19/09/2017;08:00;7;8;Muy buena / Oso ona;19;46;"Muy buena / ";49;6;Muy buena / Oso ona;269;84;968,8;195,4;12,1;3,09
19/09/2017;07:00;6;10;Muy buena / Oso ona;19;44;"Muy buena / ";;6;Muy buena / Oso ona;277;88;968,5;51,3;10,9;2,1
19/09/2017;06:00;6;7;Muy buena / Oso ona;15;44;"Muy buena / ";;5;Muy buena / Oso ona;268;90;968,3;1,5;10,6;1,39
19/09/2017;05:00;6;5;Muy buena / Oso ona;14;46;"Muy buena / ";;5;Muy buena / Oso ona;266;91;968;0,4;11;1,4
19/09/2017;04:00;6;5;Muy buena / Oso ona;13;;"Sin datos / ";;4;Muy buena / Oso ona;265;91;967,8;0,4;11,5;2,26
19/09/2017;03:00;5;5;Muy buena / Oso ona;13;55;"Muy buena / ";55;3;Muy buena / Oso ona;275;87;967,6;0,4;12,2;2,79
19/09/2017;02:00;5;3;Muy buena / Oso ona;11;53;"Muy buena / ";56;3;Muy buena / Oso ona;265;87;967,8;0,4;12,7;2,84
19/09/2017;01:00;5;3;Muy buena / Oso ona;11;62;"Buena / ";58;3;Muy buena / Oso ona;254;79;967,6;0,4;13,9;2,23
18/09/2017;24:00;5;2;Muy buena / Oso ona;10;67;"Buena / ";58;2;Muy buena / Oso ona;336;75;967,4;0,4;14,8;1,95
18/09/2017;23:00;5;4;Muy buena / Oso ona;12;55;"Muy buena / ";59;3;Muy buena / Oso ona;314;81;967,3;0,4;14,7;2,08
18/09/2017;22:00;5;4;Muy buena / Oso ona;12;53;"Muy buena / ";61;4;Muy buena / Oso ona;272;83;967,1;0,4;14,7;1,9
18/09/2017;21:00;5;6;Muy buena / Oso ona;14;51;"Muy buena / ";63;6;Muy buena / Oso ona;276;85;966,8;0,4;14,8;2,72
18/09/2017;20:00;5;5;Muy buena / Oso ona;13;55;"Muy buena / ";64;9;Muy buena / Oso ona;256;84;966,1;0,4;15;3,4
18/09/2017;19:00;5;3;Muy buena / Oso ona;11;63;"Buena / ";64;8;Muy buena / Oso ona;272;76;965,1;0,9;16;2,81
18/09/2017;18:00;5;3;Muy buena / Oso ona;11;66;"Buena / ";61;9;Muy buena / Oso ona;345;69;964,3;21,1;16,7;3,78
18/09/2017;17:00;5;3;Muy buena / Oso ona;11;65;"Buena / ";58;6;Muy buena / Oso ona;352;64;963,7;160,8;17,9;4,99
18/09/2017;16:00;5;3;Muy buena / Oso ona;11;64;"Buena / ";53;8;Muy buena / Oso ona;345;60;963,5;243,1;18,6;4,23
18/09/2017;15:00;5;3;Muy buena / Oso ona;11;71;"Buena / ";48;6;Muy buena / Oso ona;285;54;963,2;320,5;19,4;4,96
18/09/2017;14:00;6;3;Muy buena / Oso ona;11;69;"Buena / ";42;6;Muy buena / Oso ona;288;55;963,3;307,8;19,2;4,37
18/09/2017;13:00;6;4;Muy buena / Oso ona;13;60;"Muy buena / ";37;7;Muy buena / Oso ona;292;63;963,6;400;17,7;5,47
18/09/2017;12:00;6;5;Muy buena / Oso ona;15;54;"Muy buena / ";34;7;Muy buena / Oso ona;286;67;963,6;411,7;16,6;4,61
18/09/2017;11:00;7;10;Muy buena / Oso ona;21;41;"Muy buena / ";31;9;Muy buena / Oso ona;269;73;963,6;342,8;15,1;3,55
18/09/2017;10:00;8;9;Muy buena / Oso ona;21;37;"Muy buena / ";29;9;Muy buena / Oso ona;259;80;963,4;327,6;13,7;3,4
18/09/2017;09:00;8;11;Muy buena / Oso ona;24;28;"Muy buena / ";28;10;Muy buena / Oso ona;225;89;963,2;191,5;12,3;2,12
18/09/2017;08:00;7;8;Muy buena / Oso ona;18;26;"Muy buena / ";30;9;Muy buena / Oso ona;258;91;962,8;82,1;11,5;1,07
18/09/2017;07:00;7;11;Muy buena / Oso ona;21;23;"Muy buena / ";;9;Muy buena / Oso ona;297;92;962,2;27,4;10,9;0,74
18/09/2017;06:00;6;8;Muy buena / Oso ona;16;27;"Muy buena / ";;9;Muy buena / Oso ona;317;92;961,7;1;10,9;0,52
18/09/2017;05:00;6;4;Muy buena / Oso ona;13;34;"Muy buena / ";;8;Muy buena / Oso ona;187;90;961,6;0,4;11,1;0,33
18/09/2017;04:00;6;4;Muy buena / Oso ona;13;;"Sin datos / ";;10;Muy buena / Oso ona;320;89;961,9;0,4;11,3;0,88
18/09/2017;03:00;5;4;Muy buena / Oso ona;12;36;"Muy buena / ";45;10;Muy buena / Oso ona;285;81;962,1;0,4;11,7;0,33
18/09/2017;02:00;5;4;Muy buena / Oso ona;12;32;"Muy buena / ";48;7;Muy buena / Oso ona;14;76;962,1;0,4;11,6;0,74
18/09/2017;01:00;5;4;Muy buena / Oso ona;12;36;"Muy buena / ";54;7;Muy buena / Oso ona;338;74;962,5;0,4;12;0,53
17/09/2017;24:00;5;6;Muy buena / Oso ona;14;39;"Muy buena / ";61;8;Muy buena / Oso ona;286;70;962,8;0,4;12,5;0,92
17/09/2017;23:00;5;6;Muy buena / Oso ona;14;39;"Muy buena / ";64;7;Muy buena / Oso ona;219;67;962,9;0,4;13,1;0,76
17/09/2017;22:00;5;6;Muy buena / Oso ona;14;44;"Muy buena / ";70;7;Muy buena / Oso ona;279;63;963,1;0,4;13,7;0,52
17/09/2017;21:00;5;5;Muy buena / Oso ona;13;55;"Muy buena / ";75;8;Muy buena / Oso ona;165;58;962,8;0,4;15,1;0,76
17/09/2017;20:00;5;5;Muy buena / Oso ona;13;61;"Buena / ";78;9;Muy buena / Oso ona;164;52;962,3;0,4;16,4;1,31
17/09/2017;19:00;5;2;Muy buena / Oso ona;10;67;"Buena / ";80;8;Muy buena / Oso ona;360;48;961,3;3,4;17,4;0,88
17/09/2017;18:00;5;2;Muy buena / Oso ona;10;77;"Buena / ";79;6;Muy buena / Oso ona;339;38;960,9;95,2;19,9;1,77
17/09/2017;17:00;5;2;Muy buena / Oso ona;10;82;"Buena / ";76;6;Muy buena / Oso ona;350;35;960,8;280;20,4;2,17
17/09/2017;16:00;5;2;Muy buena / Oso ona;10;86;"Buena / ";70;5;Muy buena / Oso ona;294;32;960,9;366,4;20,8;3,21
17/09/2017;15:00;5;2;Muy buena / Oso ona;10;86;"Buena / ";63;4;Muy buena / Oso ona;289;33;961,1;552,6;20,3;3,76
17/09/2017;14:00;5;2;Muy buena / Oso ona;10;86;"Buena / ";55;4;Muy buena / Oso ona;281;34;961,5;360,8;19,7;3,87
17/09/2017;13:00;5;2;Muy buena / Oso ona;10;80;"Buena / ";47;5;Muy buena / Oso ona;288;38;962,1;692,6;18,7;3,56
17/09/2017;12:00;5;2;Muy buena / Oso ona;10;74;"Buena / ";39;4;Muy buena / Oso ona;280;45;962,7;808,1;17,1;3,77
17/09/2017;11:00;6;2;Muy buena / Oso ona;11;62;"Buena / ";34;6;Muy buena / Oso ona;266;53;963,1;639,1;15,4;2,57
17/09/2017;10:00;6;3;Muy buena / Oso ona;12;48;"Muy buena / ";30;6;Muy buena / Oso ona;255;61;963,5;590,4;13,2;1,6
17/09/2017;09:00;6;4;Muy buena / Oso ona;13;40;"Muy buena / ";26;7;Muy buena / Oso ona;262;70;963,7;292,5;10,9;2,33
17/09/2017;08:00;6;4;Muy buena / Oso ona;13;29;"Muy buena / ";25;6;Muy buena / Oso ona;270;78;963,3;210,4;8,8;1,84
17/09/2017;07:00;5;4;Muy buena / Oso ona;12;18;"Muy buena / ";;7;Muy buena / Oso ona;350;87;963;54,2;6,6;0,49
17/09/2017;06:00;6;4;Muy buena / Oso ona;14;21;"Muy buena / ";;5;Muy buena / Oso ona;334;88;962,3;1,4;6,2;0,2
17/09/2017;05:00;5;4;Muy buena / Oso ona;12;22;"Muy buena / ";;4;Muy buena / Oso ona;282;86;961,9;0,4;7,4;0,85
17/09/2017;04:00;5;2;Muy buena / Oso ona;10;;"Sin datos / ";;4;Muy buena / Oso ona;11;87;961,9;0,4;7,4;1,35
17/09/2017;03:00;5;3;Muy buena / Oso ona;10;25;"Muy buena / ";46;4;Muy buena / Oso ona;23;86;962;0,4;7,3;0,6
17/09/2017;02:00;4;4;Muy buena / Oso ona;10;28;"Muy buena / ";50;5;Muy buena / Oso ona;274;85;962,1;0,4;8,1;1,53
17/09/2017;01:00;4;5;Muy buena / Oso ona;11;31;"Muy buena / ";57;5;Muy buena / Oso ona;260;83;962,2;0,4;8,7;0,9
16/09/2017;24:00;4;4;Muy buena / Oso ona;10;33;"Muy buena / ";63;4;Muy buena / Oso ona;314;80;962,5;0,4;9,4;1,03
16/09/2017;23:00;4;4;Muy buena / Oso ona;10;43;"Muy buena / ";64;4;Muy buena / Oso ona;244;74;962,6;0,4;10,5;0,5
16/09/2017;22:00;4;5;Muy buena / Oso ona;11;49;"Muy buena / ";68;6;Muy buena / Oso ona;207;71;962,6;0,4;11,1;1,39
16/09/2017;21:00;4;4;Muy buena / Oso ona;10;59;"Muy buena / ";71;5;Muy buena / Oso ona;238;65;962,1;0,4;11,6;1,12
16/09/2017;20:00;4;3;Muy buena / Oso ona;8;68;"Buena / ";73;4;Muy buena / Oso ona;328;61;961,7;0,4;12,5;2,28
16/09/2017;19:00;2;4;Muy buena / Oso ona;7;72;"Buena / ";74;4;Muy buena / Oso ona;347;60;961,2;3;13,1;3,62
16/09/2017;18:00;2;3;Muy buena / Oso ona;6;74;"Buena / ";75;3;Muy buena / Oso ona;352;55;960,9;89;14,7;3,95
16/09/2017;17:00;3;2;Muy buena / Oso ona;6;74;"Buena / ";74;3;Muy buena / Oso ona;342;51;960,7;252,3;15,7;2,96
