Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SH2 (µg/m3);SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
11/08/2017;24:00;1;8;Muy buena / Oso ona;11;26;"Muy buena / ";;9;Muy buena / Oso ona;2;3;Muy buena / Oso ona;178;88;1022;0;0;14;0,71
11/08/2017;23:00;1;8;Muy buena / Oso ona;10;30;"Muy buena / ";60;9;Muy buena / Oso ona;2;3;Muy buena / Oso ona;188;86;1022;0;0;14;0,6
11/08/2017;22:00;1;5;Muy buena / Oso ona;6;;"Sin datos / ";67;8;Muy buena / Oso ona;2;3;Muy buena / Oso ona;192;85;1022,3;0;0;15;1,09
11/08/2017;21:00;0;5;Muy buena / Oso ona;6;40;"Muy buena / ";68;8;Muy buena / Oso ona;2;3;Muy buena / Oso ona;173;82;1022,6;0;0;15;0,48
11/08/2017;20:00;0;4;Muy buena / Oso ona;4;49;"Muy buena / ";68;11;Muy buena / Oso ona;2;3;Muy buena / Oso ona;178;75;1022,3;0;3,9;17;0,93
11/08/2017;19:00;0;4;Muy buena / Oso ona;4;66;"Buena / ";70;11;Muy buena / Oso ona;2;5;Muy buena / Oso ona;341;64;1022,2;0;220,4;20;1,21
11/08/2017;18:00;0;4;Muy buena / Oso ona;5;71;"Buena / ";71;9;Muy buena / Oso ona;2;3;Muy buena / Oso ona;335;62;1022,2;0;548,3;20;1,62
11/08/2017;17:00;0;5;Muy buena / Oso ona;5;71;"Buena / ";70;9;Muy buena / Oso ona;2;3;Muy buena / Oso ona;360;62;1022,4;0;660,7;20;2,55
11/08/2017;16:00;0;3;Muy buena / Oso ona;3;72;"Buena / ";66;9;Muy buena / Oso ona;2;4;Muy buena / Oso ona;359;61;1022,6;0;836,9;20;2,57
11/08/2017;15:00;0;1;Muy buena / Oso ona;1;72;"Buena / ";62;9;Muy buena / Oso ona;2;4;Muy buena / Oso ona;4;61;1022,6;0;901,9;20;2,87
11/08/2017;14:00;0;2;Muy buena / Oso ona;2;73;"Buena / ";56;11;Muy buena / Oso ona;2;10;Muy buena / Oso ona;4;61;1022,7;0;1077,7;20;3,26
11/08/2017;13:00;2;10;Muy buena / Oso ona;12;68;"Buena / ";50;16;Muy buena / Oso ona;2;27;Muy buena / Oso ona;351;61;1022,8;0;1103,8;20;2,85
11/08/2017;12:00;3;10;Muy buena / Oso ona;14;67;"Buena / ";46;19;Muy buena / Oso ona;2;17;Muy buena / Oso ona;355;63;1022,9;0;877,3;20;2,69
11/08/2017;11:00;1;6;Muy buena / Oso ona;8;72;"Buena / ";42;15;Muy buena / Oso ona;2;5;Muy buena / Oso ona;2;67;1023;0;737,8;20;2,71
11/08/2017;10:00;3;9;Muy buena / Oso ona;13;61;"Buena / ";38;12;Muy buena / Oso ona;2;4;Muy buena / Oso ona;350;70;1022,9;0;564,1;19;1,6
11/08/2017;09:00;3;7;Muy buena / Oso ona;12;43;"Muy buena / ";35;14;Muy buena / Oso ona;2;2;Muy buena / Oso ona;214;78;1022,7;0;233,1;18;2,08
11/08/2017;08:00;4;5;Muy buena / Oso ona;10;36;"Muy buena / ";35;12;Muy buena / Oso ona;2;2;Muy buena / Oso ona;207;83;1022,7;0;350;16;3,18
11/08/2017;07:00;4;6;Muy buena / Oso ona;11;26;"Muy buena / ";34;13;Muy buena / Oso ona;2;2;Muy buena / Oso ona;210;89;1022,6;0;191,3;14;3,38
11/08/2017;06:00;2;5;Muy buena / Oso ona;8;30;"Muy buena / ";36;10;Muy buena / Oso ona;2;2;Muy buena / Oso ona;206;90;1022,3;0;9,1;14;3,02
11/08/2017;05:00;1;3;Muy buena / Oso ona;5;33;"Muy buena / ";;10;Muy buena / Oso ona;2;2;Muy buena / Oso ona;209;88;1022,2;0;0;15;2,73
11/08/2017;04:00;1;2;Muy buena / Oso ona;4;36;"Muy buena / ";;11;Muy buena / Oso ona;2;2;Muy buena / Oso ona;209;86;1022,2;0;0;15;2,52
11/08/2017;03:00;1;2;Muy buena / Oso ona;4;37;"Muy buena / ";;13;Muy buena / Oso ona;2;2;Muy buena / Oso ona;220;85;1022,5;0;0;15;2,19
11/08/2017;02:00;1;2;Muy buena / Oso ona;4;39;"Muy buena / ";;12;Muy buena / Oso ona;2;2;Muy buena / Oso ona;218;84;1023;0;0;15;2,09
11/08/2017;01:00;1;2;Muy buena / Oso ona;4;39;"Muy buena / ";;12;Muy buena / Oso ona;2;2;Muy buena / Oso ona;221;84;1023,6;0;0;15;2,11
10/08/2017;24:00;1;2;Muy buena / Oso ona;4;40;"Muy buena / ";;12;Muy buena / Oso ona;2;2;Muy buena / Oso ona;226;83;1024,1;0;0;16;1,81
10/08/2017;23:00;1;2;Muy buena / Oso ona;4;;"Sin datos / ";68;13;Muy buena / Oso ona;2;2;Muy buena / Oso ona;227;79;1024,3;0;0;16;1,55
10/08/2017;22:00;1;4;Muy buena / Oso ona;5;53;"Muy buena / ";68;16;Muy buena / Oso ona;2;2;Muy buena / Oso ona;235;78;1024,4;0;0;16;1,2
10/08/2017;21:00;0;5;Muy buena / Oso ona;5;58;"Muy buena / ";68;16;Muy buena / Oso ona;2;2;Muy buena / Oso ona;218;76;1024,3;0;0;17;1,51
10/08/2017;20:00;0;8;Muy buena / Oso ona;8;70;"Buena / ";69;16;Muy buena / Oso ona;2;3;Muy buena / Oso ona;274;70;1024;0;2;18;1,8
10/08/2017;19:00;0;4;Muy buena / Oso ona;4;73;"Buena / ";68;14;Muy buena / Oso ona;2;2;Muy buena / Oso ona;308;68;1024;0;28,3;19;2,51
10/08/2017;18:00;0;4;Muy buena / Oso ona;4;71;"Buena / ";67;14;Muy buena / Oso ona;2;2;Muy buena / Oso ona;302;65;1023,9;0;324,9;20;2,78
10/08/2017;17:00;0;6;Muy buena / Oso ona;6;66;"Buena / ";65;13;Muy buena / Oso ona;2;3;Muy buena / Oso ona;308;67;1023,9;0;154,8;19;2,48
10/08/2017;16:00;0;5;Muy buena / Oso ona;5;68;"Buena / ";65;13;Muy buena / Oso ona;2;4;Muy buena / Oso ona;316;66;1024;0;216,7;19;3,28
10/08/2017;15:00;0;4;Muy buena / Oso ona;5;68;"Buena / ";65;14;Muy buena / Oso ona;2;3;Muy buena / Oso ona;314;68;1023,9;0;221,1;20;2,84
10/08/2017;14:00;0;4;Muy buena / Oso ona;4;66;"Buena / ";62;11;Muy buena / Oso ona;2;2;Muy buena / Oso ona;308;68;1024,1;0;189,3;19;3,26
10/08/2017;13:00;0;5;Muy buena / Oso ona;5;66;"Buena / ";58;10;Muy buena / Oso ona;2;2;Muy buena / Oso ona;293;73;1024,1;0;228,2;19;2,39
10/08/2017;12:00;0;6;Muy buena / Oso ona;6;66;"Buena / ";56;14;Muy buena / Oso ona;2;2;Muy buena / Oso ona;287;76;1024;0;169,4;18;2,85
10/08/2017;11:00;0;7;Muy buena / Oso ona;8;61;"Buena / ";53;12;Muy buena / Oso ona;2;2;Muy buena / Oso ona;273;72;1023,9;0;115,6;18;2,74
10/08/2017;10:00;1;5;Muy buena / Oso ona;7;62;"Buena / ";52;13;Muy buena / Oso ona;2;2;Muy buena / Oso ona;264;75;1023,5;0;262;18;2,79
10/08/2017;09:00;1;6;Muy buena / Oso ona;7;;"Sin datos / ";52;;Sin datos / Daturik gabe;2;3;Muy buena / Oso ona;263;78;1023,3;0;133,5;17;2,82
10/08/2017;08:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";53;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;;;;;
10/08/2017;07:00;1;9;Muy buena / Oso ona;10;48;"Muy buena / ";53;11;Muy buena / Oso ona;2;2;Muy buena / Oso ona;257;84;1022,9;0;15,2;15;2,16
10/08/2017;06:00;1;10;Muy buena / Oso ona;11;44;"Muy buena / ";54;8;Muy buena / Oso ona;2;2;Muy buena / Oso ona;246;87;1022,5;0;4,2;15;1,59
10/08/2017;05:00;0;3;Muy buena / Oso ona;3;52;"Muy buena / ";58;9;Muy buena / Oso ona;2;2;Muy buena / Oso ona;229;89;1022,5;0;0;15;1,39
10/08/2017;04:00;0;3;Muy buena / Oso ona;3;53;"Muy buena / ";60;6;Muy buena / Oso ona;2;2;Muy buena / Oso ona;235;89;1022,3;0,1;0;15;1,35
10/08/2017;03:00;0;2;Muy buena / Oso ona;2;54;"Muy buena / ";64;6;Muy buena / Oso ona;2;2;Muy buena / Oso ona;228;90;1022,6;0,2;0;14;0,93
10/08/2017;02:00;0;2;Muy buena / Oso ona;2;60;"Muy buena / ";67;6;Muy buena / Oso ona;2;2;Muy buena / Oso ona;244;88;1022,6;0,4;0;15;1,61
10/08/2017;01:00;0;2;Muy buena / Oso ona;2;60;"Muy buena / ";70;8;Muy buena / Oso ona;2;2;Muy buena / Oso ona;248;85;1023;0,1;0;15;1,24
09/08/2017;24:00;0;2;Muy buena / Oso ona;2;;"Sin datos / ";73;7;Muy buena / Oso ona;2;2;Muy buena / Oso ona;256;87;1022,8;0;0;15;1,26
09/08/2017;23:00;0;2;Muy buena / Oso ona;2;63;"Buena / ";73;9;Muy buena / Oso ona;2;2;Muy buena / Oso ona;249;85;1022,9;0,4;0;15;1,54
09/08/2017;22:00;0;2;Muy buena / Oso ona;2;67;"Buena / ";74;13;Muy buena / Oso ona;1;2;Muy buena / Oso ona;259;75;1022,5;0,1;0;16;2,49
09/08/2017;21:00;0;2;Muy buena / Oso ona;2;66;"Buena / ";75;10;Muy buena / Oso ona;2;2;Muy buena / Oso ona;254;71;1022;0;0;17;2,46
09/08/2017;20:00;0;1;Muy buena / Oso ona;1;75;"Buena / ";77;8;Muy buena / Oso ona;2;2;Muy buena / Oso ona;272;64;1021,6;0;3,4;18;2,48
09/08/2017;19:00;0;2;Muy buena / Oso ona;2;75;"Buena / ";77;10;Muy buena / Oso ona;1;2;Muy buena / Oso ona;277;61;1021,1;0;174,5;19;2,85
09/08/2017;18:00;0;1;Muy buena / Oso ona;1;76;"Buena / ";76;10;Muy buena / Oso ona;1;2;Muy buena / Oso ona;297;60;1020,7;0;378,5;19;2,9
09/08/2017;17:00;0;2;Muy buena / Oso ona;2;77;"Buena / ";75;9;Muy buena / Oso ona;2;2;Muy buena / Oso ona;304;58;1020,5;0;607,3;20;3,02
09/08/2017;16:00;0;1;Muy buena / Oso ona;1;77;"Buena / ";73;8;Muy buena / Oso ona;2;2;Muy buena / Oso ona;311;58;1020,4;0;892,4;20;3,79
09/08/2017;15:00;0;1;Muy buena / Oso ona;1;77;"Buena / ";71;10;Muy buena / Oso ona;2;2;Muy buena / Oso ona;304;61;1020,3;0;900,3;20;2,92
09/08/2017;14:00;0;2;Muy buena / Oso ona;2;79;"Buena / ";69;10;Muy buena / Oso ona;2;3;Muy buena / Oso ona;306;64;1020,1;0;769,3;19;3,12
09/08/2017;13:00;0;3;Muy buena / Oso ona;3;76;"Buena / ";67;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;297;68;1019,7;0,1;589,7;19;2,64
09/08/2017;12:00;0;3;Muy buena / Oso ona;3;76;"Buena / ";65;8;Muy buena / Oso ona;2;3;Muy buena / Oso ona;306;62;1019,2;0;404,7;19;3,11
09/08/2017;11:00;0;3;Muy buena / Oso ona;3;72;"Buena / ";63;4;Muy buena / Oso ona;1;2;Muy buena / Oso ona;275;70;1018,9;0;854,1;18;3,07
09/08/2017;10:00;1;3;Muy buena / Oso ona;5;66;"Buena / ";62;6;Muy buena / Oso ona;1;2;Muy buena / Oso ona;235;83;1018,9;0,1;270,2;15;1,88
09/08/2017;09:00;0;2;Muy buena / Oso ona;2;63;"Buena / ";60;4;Muy buena / Oso ona;1;2;Muy buena / Oso ona;221;81;1018,1;0;175;16;2,63
09/08/2017;08:00;0;5;Muy buena / Oso ona;5;59;"Muy buena / ";59;3;Muy buena / Oso ona;2;2;Muy buena / Oso ona;225;88;1017,6;0,1;153;15;0,88
09/08/2017;07:00;0;7;Muy buena / Oso ona;7;63;"Buena / ";59;4;Muy buena / Oso ona;2;2;Muy buena / Oso ona;270;88;1017,3;0,5;20,2;15;2,31
09/08/2017;06:00;0;8;Muy buena / Oso ona;8;59;"Muy buena / ";58;11;Muy buena / Oso ona;2;3;Muy buena / Oso ona;285;77;1016,5;0,1;2,4;16;1,93
09/08/2017;05:00;0;1;Muy buena / Oso ona;1;63;"Buena / ";57;5;Muy buena / Oso ona;2;2;Muy buena / Oso ona;236;73;1015,9;0;0;17;1,59
09/08/2017;04:00;0;0;Muy buena / Oso ona;0;62;"Buena / ";56;3;Muy buena / Oso ona;2;2;Muy buena / Oso ona;189;74;1015,9;0;0;17;0,97
09/08/2017;03:00;0;0;Muy buena / Oso ona;0;57;"Muy buena / ";54;5;Muy buena / Oso ona;2;2;Muy buena / Oso ona;198;76;1016,4;0;0;17;1,13
09/08/2017;02:00;0;0;Muy buena / Oso ona;0;52;"Muy buena / ";54;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;204;77;1016,7;0;0;17;1,76
09/08/2017;01:00;0;0;Muy buena / Oso ona;0;;"Sin datos / ";56;7;Muy buena / Oso ona;2;2;Muy buena / Oso ona;196;78;1017;0;0;17;1,27
08/08/2017;24:00;0;0;Muy buena / Oso ona;0;55;"Muy buena / ";58;8;Muy buena / Oso ona;2;3;Muy buena / Oso ona;197;77;1017,1;0;0;17;1,47
08/08/2017;23:00;0;0;Muy buena / Oso ona;0;56;"Muy buena / ";60;6;Muy buena / Oso ona;2;2;Muy buena / Oso ona;200;76;1017,2;0;0;17;1,32
08/08/2017;22:00;0;1;Muy buena / Oso ona;1;54;"Muy buena / ";62;7;Muy buena / Oso ona;2;3;Muy buena / Oso ona;205;75;1017,4;0;0;17;1,27
08/08/2017;21:00;0;1;Muy buena / Oso ona;1;55;"Muy buena / ";64;6;Muy buena / Oso ona;2;3;Muy buena / Oso ona;196;74;1017,8;0;0;17;1,14
08/08/2017;20:00;0;1;Muy buena / Oso ona;1;52;"Muy buena / ";67;7;Muy buena / Oso ona;2;2;Muy buena / Oso ona;202;74;1017,5;0;1,1;18;1,24
08/08/2017;19:00;0;5;Muy buena / Oso ona;5;56;"Muy buena / ";69;9;Muy buena / Oso ona;2;3;Muy buena / Oso ona;247;69;1017,3;0;15,4;19;1,37
08/08/2017;18:00;0;3;Muy buena / Oso ona;3;65;"Buena / ";69;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;268;64;1017,3;0;103,5;20;2
08/08/2017;17:00;0;4;Muy buena / Oso ona;4;70;"Buena / ";69;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;318;65;1017,5;0;401,6;20;1,93
08/08/2017;16:00;0;4;Muy buena / Oso ona;4;73;"Buena / ";68;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;305;73;1017,7;0;590,8;19;1,7
08/08/2017;15:00;0;3;Muy buena / Oso ona;3;73;"Buena / ";67;7;Muy buena / Oso ona;2;3;Muy buena / Oso ona;302;71;1017,8;0;138;19;2,43
08/08/2017;14:00;2;4;Muy buena / Oso ona;6;71;"Buena / ";64;4;Muy buena / Oso ona;2;3;Muy buena / Oso ona;281;70;1017,7;0;308,8;19;1,78
08/08/2017;13:00;0;3;Muy buena / Oso ona;3;73;"Buena / ";62;5;Muy buena / Oso ona;1;3;Muy buena / Oso ona;290;78;1017,8;0,1;260,2;18;2,52
08/08/2017;12:00;0;5;Muy buena / Oso ona;5;67;"Buena / ";60;3;Muy buena / Oso ona;2;3;Muy buena / Oso ona;293;81;1017,5;0;193,7;18;2,44
08/08/2017;11:00;0;5;Muy buena / Oso ona;5;63;"Buena / ";60;11;Muy buena / Oso ona;2;3;Muy buena / Oso ona;279;77;1017;0,4;139,1;18;3,05
08/08/2017;10:00;1;6;Muy buena / Oso ona;7;64;"Buena / ";61;7;Muy buena / Oso ona;1;3;Muy buena / Oso ona;263;77;1016,6;0;167,6;18;2,17
08/08/2017;09:00;0;6;Muy buena / Oso ona;7;60;"Muy buena / ";61;5;Muy buena / Oso ona;1;3;Muy buena / Oso ona;256;82;1016,4;0;122,6;17;1,77
08/08/2017;08:00;0;4;Muy buena / Oso ona;4;61;"Buena / ";61;9;Muy buena / Oso ona;2;3;Muy buena / Oso ona;250;80;1016;0;59,3;17;1,6
08/08/2017;07:00;0;5;Muy buena / Oso ona;5;56;"Muy buena / ";;9;Muy buena / Oso ona;2;3;Muy buena / Oso ona;228;80;1015,4;0;34,1;17;1,3
08/08/2017;06:00;0;3;Muy buena / Oso ona;3;52;"Muy buena / ";;9;Muy buena / Oso ona;1;3;Muy buena / Oso ona;203;82;1015;0;6,1;16;1,16
08/08/2017;05:00;0;1;Muy buena / Oso ona;1;58;"Muy buena / ";;9;Muy buena / Oso ona;2;2;Muy buena / Oso ona;213;80;1014,8;0;0,1;16;1
08/08/2017;04:00;0;0;Muy buena / Oso ona;0;66;"Buena / ";;11;Muy buena / Oso ona;1;3;Muy buena / Oso ona;246;78;1014,8;0;0;17;1,54
08/08/2017;03:00;0;0;Muy buena / Oso ona;0;72;"Buena / ";;8;Muy buena / Oso ona;2;3;Muy buena / Oso ona;270;78;1014,8;0;0;17;3,95
08/08/2017;02:00;0;0;Muy buena / Oso ona;0;;"Sin datos / ";;8;Muy buena / Oso ona;2;3;Muy buena / Oso ona;268;79;1014,8;0;0;17;2,81
08/08/2017;01:00;0;0;Muy buena / Oso ona;0;72;"Buena / ";73;4;Muy buena / Oso ona;2;2;Muy buena / Oso ona;270;83;1014,9;0;0;17;3,66
07/08/2017;24:00;0;0;Muy buena / Oso ona;0;72;"Buena / ";73;7;Muy buena / Oso ona;2;3;Muy buena / Oso ona;269;86;1014,7;0;0;17;3,41
07/08/2017;23:00;0;0;Muy buena / Oso ona;0;74;"Buena / ";72;8;Muy buena / Oso ona;2;3;Muy buena / Oso ona;268;85;1014,5;0;0;18;2,69
07/08/2017;22:00;0;1;Muy buena / Oso ona;1;77;"Buena / ";72;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;278;84;1014,2;0;0;18;2,71
07/08/2017;21:00;0;2;Muy buena / Oso ona;2;71;"Buena / ";72;9;Muy buena / Oso ona;2;3;Muy buena / Oso ona;288;88;1013,3;0,2;0;18;2,47
07/08/2017;20:00;0;2;Muy buena / Oso ona;2;71;"Buena / ";73;6;Muy buena / Oso ona;2;3;Muy buena / Oso ona;271;89;1012,5;0,1;0,3;19;3,51
07/08/2017;19:00;0;2;Muy buena / Oso ona;3;72;"Buena / ";74;6;Muy buena / Oso ona;2;3;Muy buena / Oso ona;274;85;1011,9;0;6,2;20;3,83
07/08/2017;18:00;0;3;Muy buena / Oso ona;3;73;"Buena / ";74;7;Muy buena / Oso ona;2;3;Muy buena / Oso ona;270;82;1011,3;0;24,5;20;3,66
07/08/2017;17:00;0;4;Muy buena / Oso ona;4;71;"Buena / ";73;6;Muy buena / Oso ona;2;3;Muy buena / Oso ona;274;83;1011,4;0;77,5;21;3,21
07/08/2017;16:00;0;9;Muy buena / Oso ona;9;67;"Buena / ";72;14;Muy buena / Oso ona;2;3;Muy buena / Oso ona;298;85;1011,3;0;70,5;20;2,25
07/08/2017;15:00;0;6;Muy buena / Oso ona;6;72;"Buena / ";70;20;Muy buena / Oso ona;2;4;Muy buena / Oso ona;289;77;1011;0;81,5;22;2,49
07/08/2017;14:00;0;4;Muy buena / Oso ona;4;77;"Buena / ";67;19;Muy buena / Oso ona;2;4;Muy buena / Oso ona;315;78;1010,9;0;193,4;22;2,37
07/08/2017;13:00;0;3;Muy buena / Oso ona;3;80;"Buena / ";63;24;Muy buena / Oso ona;2;5;Muy buena / Oso ona;315;76;1011,2;0;264,8;22;2,16
07/08/2017;12:00;0;6;Muy buena / Oso ona;6;77;"Buena / ";58;19;Muy buena / Oso ona;2;5;Muy buena / Oso ona;316;73;1011,5;0;262,7;22;1,99
07/08/2017;11:00;0;8;Muy buena / Oso ona;8;71;"Buena / ";53;26;Muy buena / Oso ona;2;6;Muy buena / Oso ona;340;72;1011,7;0;192;22;1,12
07/08/2017;10:00;1;2;Muy buena / Oso ona;4;67;"Buena / ";51;24;Muy buena / Oso ona;2;7;Muy buena / Oso ona;201;71;1011,8;0;223,1;22;1,23
07/08/2017;09:00;0;3;Muy buena / Oso ona;3;68;"Buena / ";48;21;Muy buena / Oso ona;2;6;Muy buena / Oso ona;202;72;1012,3;0;503;21;2,06
07/08/2017;08:00;0;3;Muy buena / Oso ona;3;51;"Muy buena / ";44;16;Muy buena / Oso ona;2;4;Muy buena / Oso ona;197;79;1012,7;0;281,7;20;1,63
07/08/2017;07:00;0;3;Muy buena / Oso ona;3;47;"Muy buena / ";;12;Muy buena / Oso ona;2;4;Muy buena / Oso ona;205;83;1012,7;0;39,8;19;2,67
07/08/2017;06:00;0;3;Muy buena / Oso ona;3;43;"Muy buena / ";;11;Muy buena / Oso ona;2;4;Muy buena / Oso ona;205;85;1012,9;0;3;18;3,4
07/08/2017;05:00;0;2;Muy buena / Oso ona;2;41;"Muy buena / ";;10;Muy buena / Oso ona;2;3;Muy buena / Oso ona;205;86;1013,2;0;0;18;3,47
07/08/2017;04:00;0;2;Muy buena / Oso ona;2;37;"Muy buena / ";;10;Muy buena / Oso ona;2;3;Muy buena / Oso ona;203;88;1013,6;0;0;17;2,75
07/08/2017;03:00;0;1;Muy buena / Oso ona;1;;"Sin datos / ";;11;Muy buena / Oso ona;2;3;Muy buena / Oso ona;195;89;1014,5;0;0;17;1,29
07/08/2017;02:00;0;2;Muy buena / Oso ona;2;39;"Muy buena / ";57;10;Muy buena / Oso ona;2;3;Muy buena / Oso ona;157;87;1015,3;0;0;17;0,71
07/08/2017;01:00;0;1;Muy buena / Oso ona;1;43;"Muy buena / ";60;10;Muy buena / Oso ona;2;4;Muy buena / Oso ona;187;84;1016;0;0;18;0,95
06/08/2017;24:00;0;2;Muy buena / Oso ona;2;45;"Muy buena / ";64;10;Muy buena / Oso ona;2;4;Muy buena / Oso ona;174;82;1016,6;0;0;18;0,55
06/08/2017;23:00;0;2;Muy buena / Oso ona;2;47;"Muy buena / ";65;11;Muy buena / Oso ona;2;4;Muy buena / Oso ona;187;82;1017,2;0;0;19;0,9
06/08/2017;22:00;0;2;Muy buena / Oso ona;2;50;"Muy buena / ";67;12;Muy buena / Oso ona;2;4;Muy buena / Oso ona;170;79;1017,3;0;0;19;0,67
06/08/2017;21:00;0;5;Muy buena / Oso ona;6;59;"Muy buena / ";70;13;Muy buena / Oso ona;2;6;Muy buena / Oso ona;195;75;1017,6;0;0;20;0,91
06/08/2017;20:00;0;13;Muy buena / Oso ona;13;66;"Buena / ";71;12;Muy buena / Oso ona;2;13;Muy buena / Oso ona;97;68;1017,5;0;3,2;21;0,48
06/08/2017;19:00;0;6;Muy buena / Oso ona;6;78;"Buena / ";71;9;Muy buena / Oso ona;2;6;Muy buena / Oso ona;42;67;1017,7;0;37,5;21;1,01
06/08/2017;18:00;0;3;Muy buena / Oso ona;3;78;"Buena / ";71;12;Muy buena / Oso ona;2;6;Muy buena / Oso ona;2;67;1018;0;103,5;21;2,07
06/08/2017;17:00;0;3;Muy buena / Oso ona;3;73;"Buena / ";69;10;Muy buena / Oso ona;2;5;Muy buena / Oso ona;343;68;1018,5;0;183,4;21;2,35
06/08/2017;16:00;0;3;Muy buena / Oso ona;3;68;"Buena / ";68;12;Muy buena / Oso ona;2;6;Muy buena / Oso ona;358;68;1018,9;0;201,5;21;2,74
06/08/2017;15:00;0;3;Muy buena / Oso ona;3;67;"Buena / ";67;14;Muy buena / Oso ona;2;10;Muy buena / Oso ona;356;66;1019,2;0;286,5;21;2,56
06/08/2017;14:00;0;3;Muy buena / Oso ona;4;68;"Buena / ";65;10;Muy buena / Oso ona;2;9;Muy buena / Oso ona;356;65;1019,5;0;269,4;21;2,75
06/08/2017;13:00;0;6;Muy buena / Oso ona;7;68;"Buena / ";64;12;Muy buena / Oso ona;2;12;Muy buena / Oso ona;350;62;1019,9;0;736,4;21;2,87
06/08/2017;12:00;0;2;Muy buena / Oso ona;2;71;"Buena / ";62;10;Muy buena / Oso ona;2;5;Muy buena / Oso ona;356;59;1020,4;0;1016,5;21;2,86
06/08/2017;11:00;0;3;Muy buena / Oso ona;3;71;"Buena / ";60;10;Muy buena / Oso ona;2;12;Muy buena / Oso ona;355;57;1020,9;0;952,9;21;3,06
06/08/2017;10:00;0;4;Muy buena / Oso ona;4;68;"Buena / ";58;7;Muy buena / Oso ona;2;12;Muy buena / Oso ona;1;56;1021,1;0;1011;21;1,85
06/08/2017;09:00;1;6;Muy buena / Oso ona;8;62;"Buena / ";55;8;Muy buena / Oso ona;2;16;Muy buena / Oso ona;7;58;1021,1;0;813,4;21;1,36
06/08/2017;08:00;1;6;Muy buena / Oso ona;7;59;"Muy buena / ";51;8;Muy buena / Oso ona;3;20;Muy buena / Oso ona;41;62;1021,2;0;537,2;20;1,11
06/08/2017;07:00;2;12;Muy buena / Oso ona;15;54;"Muy buena / ";;6;Muy buena / Oso ona;2;20;Muy buena / Oso ona;42;65;1020,9;0;227,2;20;1,56
06/08/2017;06:00;0;7;Muy buena / Oso ona;7;57;"Muy buena / ";;8;Muy buena / Oso ona;2;13;Muy buena / Oso ona;25;70;1020,6;0;41,5;19;1,31
06/08/2017;05:00;0;13;Muy buena / Oso ona;14;50;"Muy buena / ";;8;Muy buena / Oso ona;2;14;Muy buena / Oso ona;38;71;1020,4;0;0,1;19;1,31
06/08/2017;04:00;1;14;Muy buena / Oso ona;15;;"Sin datos / ";;5;Muy buena / Oso ona;2;19;Muy buena / Oso ona;51;71;1020,4;0;0;19;1,3
06/08/2017;03:00;1;19;Muy buena / Oso ona;20;45;"Muy buena / ";48;6;Muy buena / Oso ona;2;14;Muy buena / Oso ona;47;74;1020,4;0;0;19;1,15
06/08/2017;02:00;0;10;Muy buena / Oso ona;10;46;"Muy buena / ";47;5;Muy buena / Oso ona;2;7;Muy buena / Oso ona;68;81;1020,5;0;0;19;0,7
06/08/2017;01:00;0;5;Muy buena / Oso ona;5;38;"Muy buena / ";48;7;Muy buena / Oso ona;2;3;Muy buena / Oso ona;157;94;1020,6;0;0;17;0,53
05/08/2017;24:00;0;3;Muy buena / Oso ona;3;45;"Muy buena / ";50;8;Muy buena / Oso ona;2;4;Muy buena / Oso ona;201;96;1020,8;0,2;0;17;0,75
05/08/2017;23:00;0;6;Muy buena / Oso ona;6;53;"Muy buena / ";51;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;224;96;1021;0,1;0;17;0,72
05/08/2017;22:00;0;4;Muy buena / Oso ona;4;48;"Muy buena / ";53;4;Muy buena / Oso ona;2;3;Muy buena / Oso ona;271;96;1021,1;0,9;0;17;0,63
05/08/2017;21:00;0;3;Muy buena / Oso ona;3;53;"Muy buena / ";55;5;Muy buena / Oso ona;2;2;Muy buena / Oso ona;237;96;1020,9;0,1;0;17;0,68
05/08/2017;20:00;0;6;Muy buena / Oso ona;6;48;"Muy buena / ";57;6;Muy buena / Oso ona;2;3;Muy buena / Oso ona;253;93;1020,4;0,3;0,4;17;1,08
05/08/2017;19:00;0;6;Muy buena / Oso ona;6;45;"Muy buena / ";59;9;Muy buena / Oso ona;2;2;Muy buena / Oso ona;246;86;1019,9;0,1;6,5;19;0,58
05/08/2017;18:00;0;6;Muy buena / Oso ona;6;50;"Muy buena / ";61;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;287;86;1019,8;0;23,7;19;0,79
05/08/2017;17:00;0;4;Muy buena / Oso ona;4;52;"Muy buena / ";63;5;Muy buena / Oso ona;2;2;Muy buena / Oso ona;226;90;1019,8;0;48;18;0,39
