Barrio;Clase via;Particula;Nombre via;par - impar;Num;desde;hasta;Tipo de calle;;
11;PLAZA;DE;SANTO DOMINGO;0;NUM;14;14;Calle libre circulación
11;CALLE;DE;SEÑORES DE LUZÓN;1;NUM;1;999;;;
11;CALLE;DE;SEÑORES DE LUZÓN;0;NUM;2;998;;;
11;TRAVESIA;DE;SEÑORES DE LUZÓN;1;NUM;1;999;;;
11;TRAVESIA;DE;SEÑORES DE LUZÓN;0;NUM;2;998;;;
11;CALLE;DE;SILVA;1;NUM;1;9;Calle libre circulación;;
11;CALLE;DE;SILVA;0;NUM;2;8;Calle libre circulación;;
11;CALLE;DE;TORIJA;1;NUM;1;999;;;
11;CALLE;DE;TORIJA;0;NUM;2;998;;;
11;CALLE;DE LA;UNIÓN;1;NUM;1;999;;;
11;CALLE;DE LA;UNIÓN;0;NUM;2;998;;;
11;CALLE;DE;VERGARA;1;NUM;1;999;;;
11;CALLE;DE;VERGARA;0;NUM;2;998;;;
16;TRAVESIA;DEL;ARENAL;1;NUM;1;999;;;
16;TRAVESIA;DEL;ARENAL;0;NUM;2;998;;;
16;CALLE;DE;BORDADORES;1;NUM;1;999;;;
16;CALLE;DE;BORDADORES;0;NUM;2;998;;;
16;PLAZA;DEL;CALLAO;1;NUM;1;999;Calle peatonal;;
16;PLAZA;DEL;CALLAO;0;NUM;2;998;Calle peatonal;;
16;CALLE;DEL;CARMEN;1;NUM;1;999;Calle peatonal;;
16;CALLE;DEL;CARMEN;0;NUM;2;998;Calle peatonal;;
16;PLAZA;DE;CELENQUE;1;NUM;1;999;;;
16;PLAZA;DE;CELENQUE;0;NUM;2;998;;;
16;CALLE;DE LOS;COLOREROS;1;NUM;1;999;Calle peatonal;;
16;CALLE;DE LOS;COLOREROS;0;NUM;2;998;Calle peatonal;;
16;CALLE;DE LAS;CONCHAS;1;NUM;1;999;Calle peatonal;;
16;CALLE;DE LAS;CONCHAS;0;NUM;2;998;Calle peatonal;;
16;PLAZA;DE LAS;DESCALZAS;1;NUM;1;999;;;
16;PLAZA;DE LAS;DESCALZAS;0;NUM;2;998;;;
16;CALLE;DE LOS;DONADOS;1;NUM;1;999;;;
16;CALLE;DE LOS;DONADOS;0;NUM;2;998;;;
16;CALLE;DE LA;FLORA;1;NUM;1;999;;;
16;CALLE;DE LA;FLORA;0;NUM;2;998;;;
16;CALLE;DE;FRANCISCO PIQUER;1;NUM;1;999;;
16;CALLE;DE;FRANCISCO PIQUER;0;NUM;2;998;;
16;CALLE;DE;GALDO;1;NUM;1;999;Calle peatonal;
16;CALLE;DE;GALDO;0;NUM;2;998;Calle peatonal;
16;CALLE;DE LAS;HILERAS;1;NUM;1;999;;
16;CALLE;DE LAS;HILERAS;0;NUM;2;998;;
16;CALLE;DEL;MAESTRO VICTORIA;0;NUM;2;4;;
16;CALLE;DEL;MAESTRO VICTORIA;1;NUM;3;7;Calle peatonal;
16;CALLE;DEL;MAESTRO VICTORIA;0;NUM;6;10;Calle peatonal;
16;CALLE;DE LA;MISERICORDIA;1;NUM;1;999;;
16;CALLE;DE LA;MISERICORDIA;0;NUM;2;998;;
16;CALLE;DE LAS;NAVAS DE TOLOSA;1;NUM;1;999;Calle peatonal;
16;CALLE;DE LAS;NAVAS DE TOLOSA;0;NUM;2;998;Calle peatonal;
16;CALLE;DEL;POSTIGO DE SAN MARTIN;1;NUM;1;999;Calle peatonal;
16;CALLE;DEL;POSTIGO DE SAN MARTIN;0;NUM;2;998;Calle peatonal;
16;CALLE;DE;PRECIADOS;1;NUM;1;999;Calle peatonal;
16;CALLE;DE;PRECIADOS;0;NUM;2;998;Calle peatonal;
16;CALLEJÓN;DE;PRECIADOS;1;NUM;1;999;Calle peatonal;
16;CALLEJÓN;DE;PRECIADOS;0;NUM;2;998;Calle peatonal;
16;PLAZA;DE LA;PUERTA DEL SOL;1;NUM;1;;Calle peatonal;
16;PLAZA;DE LA;PUERTA DEL SOL;1;NUM;9;13;Calle peatonal;
16;PLAZA;DE LA;PUERTA DEL SOL;0;NUM;8;14;Calle peatonal;
16;PLAZA;DE LA;PUERTA DEL SOL;1;NUM;3;7;;
16;PLAZA;DE LA;PUERTA DEL SOL;0;NUM;2;6;;
16;CALLE;DE;SAN FELIPE NERI;1;NUM;1;999;Calle libre circulación;
16;CALLE;DE;SAN FELIPE NERI;0;NUM;2;998;Calle libre circulación;
16;CALLEPLAZA;DE;SAN GINES;1;NUM;1;999;Calle peatonal;
16;CALLEPLAZA;DE;SAN GINES;0;NUM;2;998;Calle peatonal;
16;PLAZA;DE;SAN GINES;1;NUM;1;999;Calle peatonal;
16;PLAZA;DE;SAN GINES;0;NUM;2;998;Calle peatonal;
16;CALLE;DE;SAN MARTIN;1;NUM;1;999;;
16;CALLE;DE;SAN MARTIN;0;NUM;2;998;;
16;CALLE;DE;SANTA CATALINA DE LOS DONADOS;1;NUM;1;999;;
16;CALLE;DE;SANTA CATALINA DE LOS DONADOS;0;NUM;2;998;;
16;CALLE;DE LA;TAHONA DE LAS DESCALZAS;1;NUM;1;999;;
16;CALLE;DE LA;TAHONA DE LAS DESCALZAS;0;NUM;2;998;;
16;CALLE;DE LA;TERNERA;1;NUM;1;999;Calle peatonal;
16;CALLE;DE LA;TERNERA;0;NUM;2;998;Calle peatonal;
16;CALLE;DE;TETUÁN;1;NUM;1;9;;
16;CALLE;DE;TETUÁN;0;NUM;2;6;;
16;CALLE;DE;TETUÁN;1;NUM;15;19;Calle peatonal;
16;CALLE;DE;TETUÁN;0;NUM;8;16;Calle peatonal;
16;CALLE;DE;TRUJILLOS;1;NUM;1;999;;
16;CALLE;DE;TRUJILLOS;0;NUM;2;998;;
16;TRAVESIA;DE;TRUJILLOS;1;NUM;1;999;;
16;TRAVESIA;DE;TRUJILLOS;0;NUM;2;998;;
16;CALLE;DE LAS;VENERAS;1;NUM;1;999;;
16;CALLE;DE LAS;VENERAS;0;NUM;2;998;;
16;PLAZA;DE;SAN MARTIN;1;NUM;1;999;Calle peatonal;
16;PLAZA;DE;SAN MARTIN;0;NUM;2;998;Calle peatonal;
16;CALLE;DE;ROMPELANZAS;1;NUM;1;999;Calle peatonal;
16;CALLE;DE;ROMPELANZAS;0;NUM;2;998;Calle peatonal;

;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
