"Date","AQS_SITE_ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CSA_CODE","CSA_NAME","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/19/2014","51-710-0024","1","1.00000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"09/20/2014","51-710-0024","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"09/21/2014","51-710-0024","1","1.30000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"09/22/2014","51-710-0024","1","2.40000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"09/23/2014","51-710-0024","1","1.20000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"09/24/2014","51-710-0024","1","0.60000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"09/25/2014","51-710-0024","1","1.30000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"09/26/2014","51-710-0024","1","0.70000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"09/27/2014","51-710-0024","1","1.20000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"09/28/2014","51-710-0024","1","2.60000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"09/29/2014","51-710-0024","1","3.00000","ppb","4.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"09/30/2014","51-710-0024","1","1.30000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/01/2014","51-710-0024","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/02/2014","51-710-0024","1","1.10000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/03/2014","51-710-0024","1","1.30000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/04/2014","51-710-0024","1","1.10000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/05/2014","51-710-0024","1","1.50000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/06/2014","51-710-0024","1","2.40000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/07/2014","51-710-0024","1","2.20000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/08/2014","51-710-0024","1","2.20000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/09/2014","51-710-0024","1","3.30000","ppb","4.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/10/2014","51-710-0024","1","1.50000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/11/2014","51-710-0024","1","1.00000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/12/2014","51-710-0024","1","0.60000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/13/2014","51-710-0024","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/14/2014","51-710-0024","1","0.80000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/15/2014","51-710-0024","1","1.10000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/16/2014","51-710-0024","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/17/2014","51-710-0024","1","2.00000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/18/2014","51-710-0024","1","1.80000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/19/2014","51-710-0024","1","2.30000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/20/2014","51-710-0024","1","1.50000","ppb","1.00","22","92.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/21/2014","51-710-0024","1","1.10000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/22/2014","51-710-0024","1","1.70000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/23/2014","51-710-0024","1","2.30000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/24/2014","51-710-0024","1","4.10000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/25/2014","51-710-0024","1","5.00000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/26/2014","51-710-0024","1","2.50000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/27/2014","51-710-0024","1","9.50000","ppb","13.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/28/2014","51-710-0024","1","1.50000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/29/2014","51-710-0024","1","1.00000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/30/2014","51-710-0024","1","2.70000","ppb","3.00","22","92.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"10/31/2014","51-710-0024","1","1.10000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/01/2014","51-710-0024","1","3.10000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/02/2014","51-710-0024","1","2.40000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/03/2014","51-710-0024","1","2.10000","ppb","3.00","21","88.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/04/2014","51-710-0024","1","1.50000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/05/2014","51-710-0024","1","1.90000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/06/2014","51-710-0024","1","1.20000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/07/2014","51-710-0024","1","2.00000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/08/2014","51-710-0024","1","2.50000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/09/2014","51-710-0024","1","3.30000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/10/2014","51-710-0024","1","1.70000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/11/2014","51-710-0024","1","0.80000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/12/2014","51-710-0024","1","2.30000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/13/2014","51-710-0024","1","2.20000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/14/2014","51-710-0024","1","2.20000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/15/2014","51-710-0024","1","2.00000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/16/2014","51-710-0024","1","2.40000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/17/2014","51-710-0024","1","2.80000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/18/2014","51-710-0024","1","11.20000","ppb","16.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/19/2014","51-710-0024","1","5.90000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/20/2014","51-710-0024","1","1.50000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/21/2014","51-710-0024","1","4.20000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/22/2014","51-710-0024","1","2.30000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/23/2014","51-710-0024","1","3.60000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/24/2014","51-710-0024","1","1.20000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/25/2014","51-710-0024","1","1.60000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/26/2014","51-710-0024","1","1.80000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/27/2014","51-710-0024","1","5.80000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/28/2014","51-710-0024","1","3.00000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/29/2014","51-710-0024","1","2.60000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"11/30/2014","51-710-0024","1","1.60000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/01/2014","51-710-0024","1","1.20000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/02/2014","51-710-0024","1","3.30000","ppb","4.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/03/2014","51-710-0024","1","1.30000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/04/2014","51-710-0024","1","1.80000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/05/2014","51-710-0024","1","1.90000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/06/2014","51-710-0024","1","2.10000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/07/2014","51-710-0024","1","1.00000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/08/2014","51-710-0024","1","1.00000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/09/2014","51-710-0024","1","1.20000","ppb","1.00","18","75.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/10/2014","51-710-0024","1","17.90000","ppb","24.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/11/2014","51-710-0024","1","0.80000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/12/2014","51-710-0024","1","3.70000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/13/2014","51-710-0024","1","5.20000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/14/2014","51-710-0024","1","2.20000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/15/2014","51-710-0024","1","3.50000","ppb","4.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/16/2014","51-710-0024","1","2.10000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/17/2014","51-710-0024","1","1.60000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/18/2014","51-710-0024","1","2.00000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/19/2014","51-710-0024","1","1.90000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/20/2014","51-710-0024","1","3.60000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/21/2014","51-710-0024","1","1.60000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/22/2014","51-710-0024","1","2.20000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/23/2014","51-710-0024","1","1.90000","ppb","1.00","22","92.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/24/2014","51-710-0024","1","0.30000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/25/2014","51-710-0024","1","1.30000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/26/2014","51-710-0024","1","1.70000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/27/2014","51-710-0024","1","0.80000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/28/2014","51-710-0024","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/29/2014","51-710-0024","1","0.50000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/30/2014","51-710-0024","1","0.40000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"12/31/2014","51-710-0024","1","2.60000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","710","Norfolk City","36.855550","-76.301350"
"01/01/2014","51-650-0008","1","3.60000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/02/2014","51-650-0008","1","2.30000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/03/2014","51-650-0008","1","10.20000","ppb","14.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/04/2014","51-650-0008","1","8.70000","ppb","11.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/05/2014","51-650-0008","1","4.80000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/06/2014","51-650-0008","1","2.60000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/07/2014","51-650-0008","1","1.90000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/08/2014","51-650-0008","1","40.80000","ppb","56.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/09/2014","51-650-0008","1","4.60000","ppb","6.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/10/2014","51-650-0008","1","2.20000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/11/2014","51-650-0008","1","5.70000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/12/2014","51-650-0008","1","2.30000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/13/2014","51-650-0008","1","5.00000","ppb","7.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/14/2014","51-650-0008","1","5.40000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/15/2014","51-650-0008","1","3.40000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/16/2014","51-650-0008","1","24.30000","ppb","34.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/17/2014","51-650-0008","1","9.60000","ppb","13.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/18/2014","51-650-0008","1","4.60000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/19/2014","51-650-0008","1","2.40000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/20/2014","51-650-0008","1","2.80000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/21/2014","51-650-0008","1","1.70000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/22/2014","51-650-0008","1","25.70000","ppb","36.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/23/2014","51-650-0008","1","12.90000","ppb","17.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/24/2014","51-650-0008","1","26.40000","ppb","37.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
