"dc:identifier";"dc:modified";"id";"lpgc:NOMBRE_VIA";"lpgc:PARTICULA";"lpgc:TIPO_VIA";"lpgc:TRAMO_VIA"
"5194";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5194";"HOYA DEL PARRADO";" ";"LUGAR";"5194"
"6684";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6684";"HURTADO DE MENDOZA";" ";"PLAZA";"6684"
"6683";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6683";"HURTADO DE MENDOZA";" ";"PLAZA";"6683"
"1270";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1270";"INESILLA";" ";"CALLE";"1270"
"1259";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1259";"INESILLA";" ";"CALLE";"1259"
"1276";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1276";"ISAAC PERAL";" ";"CALLE";"1276"
"1280";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1280";"ISLA DE CUBA";" ";"CALLE";"1280"
"1279";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1279";"ISLA DE CUBA";" ";"CALLE";"1279"
"1241";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1241";"ISLA DE CUBA";" ";"CALLE";"1241"
"1288";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1288";"ITALIA";" ";"CALLE";"1288"
"1286";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1286";"ITALIA";" ";"CALLE";"1286"
"1285";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1285";"ITALIA";" ";"CALLE";"1285"
"1284";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1284";"ITALIA";" ";"CALLE";"1284"
"1283";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1283";"ITALIA";" ";"CALLE";"1283"
"1282";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1282";"ITALIA";" ";"CALLE";"1282"
"1289";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1289";"JAIME BALMES";" ";"CALLE";"1289"
"1287";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1287";"JAIME BALMES";" ";"CALLE";"1287"
"1296";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1296";"JACINTA";" ";"CALLE";"1296"
"1295";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1295";"JACINTA";" ";"CALLE";"1295"
"1293";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1293";"JACINTA";" ";"CALLE";"1293"
"1292";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1292";"JACINTA";" ";"CALLE";"1292"
"1291";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1291";"JACINTA";" ";"CALLE";"1291"
"1290";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1290";"JACINTA";" ";"CALLE";"1290"
"1281";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1281";"JACINTA";" ";"CALLE";"1281"
"1299";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1299";"BALCONES";"LOS";"CALLE";"1299"
"1297";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1297";"BALCONES";"LOS";"CALLE";"1297"
"1306";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1306";"JERONIMO FALCON";" ";"CALLE";"1306"
"1305";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1305";"JERONIMO FALCON";" ";"CALLE";"1305"
"1304";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1304";"JERONIMO FALCON";" ";"CALLE";"1304"
"1303";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1303";"JERONIMO FALCON";" ";"CALLE";"1303"
"1294";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1294";"JERONIMO FALCON";" ";"CALLE";"1294"
"1314";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1314";"JOAQUIN DICENTA";" ";"CALLE";"1314"
"1312";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1312";"JOAQUIN DICENTA";" ";"CALLE";"1312"
"1332";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1332";"JUAN MANUEL DURAN GONZALEZ";" ";"CALLE";"1332"
"1331";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1331";"JUAN MANUEL DURAN GONZALEZ";" ";"CALLE";"1331"
"1330";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1330";"JUAN MANUEL DURAN GONZALEZ";" ";"CALLE";"1330"
"1329";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1329";"JUAN MANUEL DURAN GONZALEZ";" ";"CALLE";"1329"
"1328";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1328";"JUAN MANUEL DURAN GONZALEZ";" ";"CALLE";"1328"
"1327";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1327";"JUAN MANUEL DURAN GONZALEZ";" ";"CALLE";"1327"
"1326";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1326";"JUAN MANUEL DURAN GONZALEZ";" ";"CALLE";"1326"
"1324";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1324";"JUAN MANUEL DURAN GONZALEZ";" ";"CALLE";"1324"
"1323";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1323";"JUAN MANUEL DURAN GONZALEZ";" ";"CALLE";"1323"
"1322";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1322";"JUAN MANUEL DURAN GONZALEZ";" ";"CALLE";"1322"
"1336";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1336";"JOSE MIRANDA GUERRA";" ";"CALLE";"1336"
"1334";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1334";"JOSE MIRANDA GUERRA";" ";"CALLE";"1334"
"1335";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1335";"JOVELLANOS";" ";"CALLE";"1335"
"5419";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5419";"JOVELLANOS";" ";"CALLE";"5419"
"1354";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1354";"JUAN CARLO";" ";"CALLE";"1354"
"1340";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1340";"JUAN CARLO";" ";"CALLE";"1340"
"1338";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1338";"JUAN CARLO";" ";"CALLE";"1338"
"1337";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1337";"JUAN CARLO";" ";"CALLE";"1337"
"1333";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1333";"JUAN CARLO";" ";"CALLE";"1333"
"1339";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1339";"JUAN DE ESCOBEDO";" ";"CALLE";"1339"
"1345";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1345";"JUAN DE LA COSA";" ";"CALLE";"1345"
"1343";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1343";"JUAN DE LA COSA";" ";"CALLE";"1343"
"1347";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1347";"JUAN DE MIRANDA";" ";"CALLE";"1347"
"1321";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1321";"JUAN DE MIRANDA";" ";"CALLE";"1321"
"1355";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1355";"JUAN DE QUESADA";" ";"CALLE";"1355"
"1353";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1353";"JUAN DE QUESADA";" ";"CALLE";"1353"
"1352";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1352";"JUAN DE QUESADA";" ";"CALLE";"1352"
"1351";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1351";"JUAN DE QUESADA";" ";"CALLE";"1351"
"1350";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1350";"JUAN DE QUESADA";" ";"CALLE";"1350"
"1359";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1359";"JUAN E DORESTE";" ";"CALLE";"1359"
"1358";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1358";"JUAN E DORESTE";" ";"CALLE";"1358"
"1356";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1356";"JUAN E DORESTE";" ";"CALLE";"1356"
"1361";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1361";"JUAN DE MALAFUENTE";" ";"CALLE";"1361"
"4826";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4826";"JULIO ANTONIO";" ";"PLAZA";"4826"
"1372";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1372";"JUNCALILLO";" ";"CALLE";"1372"
"1375";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1375";"KANT";" ";"CALLE";"1375"
"1373";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1373";"KANT";" ";"CALLE";"1373"
"1370";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1370";"KANT";" ";"CALLE";"1370"
"1374";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1374";"LADERA ALTA DE SAN JUAN";" ";"CALLE";"1374"
"5485";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5485";"CUYAS";" ";"LDERA";"5485"
"1369";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1369";"LAGARES";"LOS";"CALLE";"1369"
"1379";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1379";"LAGUNETAS";" ";"CALLE";"1379"
"1381";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1381";"LANZAROTE";" ";"CALLE";"1381"
"1382";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1382";"LARA";" ";"CALLE";"1382"
"1388";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1388";"LENTINI";" ";"CALLE";"1388"
"1387";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1387";"LENTINI";" ";"CALLE";"1387"
"1386";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1386";"LENTINI";" ";"CALLE";"1386"
"1383";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1383";"LENTINI";" ";"CALLE";"1383"
"1399";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1399";"LEON TOLSTOI";" ";"CALLE";"1399"
"1395";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1395";"LEON TOLSTOI";" ";"CALLE";"1395"
"1394";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1394";"LEON TOLSTOI";" ";"CALLE";"1394"
"1239";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1239";"LEON TOLSTOI";" ";"CALLE";"1239"
"1401";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1401";"LEON ROCH";" ";"CALLE";"1401"
"1400";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1400";"LEON ROCH";" ";"CALLE";"1400"
"1398";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1398";"LEON ROCH";" ";"CALLE";"1398"
"1397";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1397";"LEON ROCH";" ";"CALLE";"1397"
"1396";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1396";"LEON ROCH";" ";"CALLE";"1396"
"1393";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1393";"LEON ROCH";" ";"CALLE";"1393"
"1392";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1392";"LEON ROCH";" ";"CALLE";"1392"
"1424";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1424";"LEOPARDI";" ";"CALLE";"1424"
"1423";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1423";"LEOPARDI";" ";"CALLE";"1423"
"1420";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1420";"LEOPOLDO MATOS";" ";"CALLE";"1420"
"1434";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1434";"LIMA";" ";"CALLE";"1434"
"1439";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1439";"LIRIO";" ";"CALLE";"1439"
"1433";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1433";"LIRIO";" ";"CALLE";"1433"
"5553";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5553";"LOMO DE CUESTA RAMON";" ";"LUGAR";"5553"
"5552";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5552";"LOMO DE CUESTA RAMON";" ";"LUGAR";"5552"
"6378";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6378";"LOMO DEL CAPON";" ";"LUGAR";"6378"
"5569";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5569";"LOMO DE ENMEDIO";" ";"LUGAR";"5569"
"5568";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5568";"LOMO DE ENMEDIO";" ";"LUGAR";"5568"
"1444";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1444";"LOPEZ BOTAS";" ";"CALLE";"1444"
"1441";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1441";"LOPEZ BOTAS";" ";"CALLE";"1441"
"1432";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1432";"LOPEZ BOTAS";" ";"CALLE";"1432"
"1446";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1446";"LOSERO";" ";"CALLE";"1446"
"1431";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1431";"LUCHANA";" ";"CALLE";"1431"
"1451";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1451";"LUCHANA";" ";"CALLE";"1451"
"1450";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1450";"LUCHANA";" ";"CALLE";"1450"
"1449";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1449";"LUCHANA";" ";"CALLE";"1449"
"5745";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5745";"LUGAREJO";" ";"CALLE";"5745"
"5744";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5744";"LUGAREJO";" ";"CALLE";"5744"
"4573";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4573";"CAYETANO DE LUGO";" ";"PASEO";"4573"
"4572";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4572";"CAYETANO DE LUGO";" ";"PASEO";"4572"
"4571";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4571";"CAYETANO DE LUGO";" ";"PASEO";"4571"
"4570";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4570";"CAYETANO DE LUGO";" ";"PASEO";"4570"
"4569";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4569";"CAYETANO DE LUGO";" ";"PASEO";"4569"
"4568";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4568";"CAYETANO DE LUGO";" ";"PASEO";"4568"
"4567";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4567";"CAYETANO DE LUGO";" ";"PASEO";"4567"
"4566";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4566";"CAYETANO DE LUGO";" ";"PASEO";"4566"
"1389";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1389";"LUIS MILLARES";" ";"CALLE";"1389"
"1461";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1461";"LUIS MILLARES";" ";"CALLE";"1461"
"1460";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1460";"LUIS MILLARES";" ";"CALLE";"1460"
"1475";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1475";"LUJAN PEREZ";" ";"CALLE";"1475"
"1473";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1473";"LUJAN PEREZ";" ";"CALLE";"1473"
"1472";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1472";"LUJAN PEREZ";" ";"CALLE";"1472"
"1470";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1470";"LUJAN PEREZ";" ";"CALLE";"1470"
"1464";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1464";"LUJAN PEREZ";" ";"CALLE";"1464"
"1487";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1487";"LUJAN PEREZ";" ";"CALLE";"1487"
"1482";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1482";"LUJAN PEREZ";" ";"CALLE";"1482"
"1481";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1481";"LUJAN PEREZ";" ";"CALLE";"1481"
"1480";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1480";"LUJAN PEREZ";" ";"CALLE";"1480"
"1479";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1479";"LUJAN PEREZ";" ";"CALLE";"1479"
"1478";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1478";"LUJAN PEREZ";" ";"CALLE";"1478"
"1477";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1477";"LUJAN PEREZ";" ";"CALLE";"1477"
"1476";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1476";"LUJAN PEREZ";" ";"CALLE";"1476"
"1463";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1463";"LUNA";" ";"CALLE";"1463"
"7261";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/7261";"LLANOS DE LA BARRERA";" ";"LUGAR";"7261"
"1488";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1488";"MADERA";" ";"CALLE";"1488"
"1485";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1485";"MADERA";" ";"CALLE";"1485"
"1484";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1484";"MADERA";" ";"CALLE";"1484"
"1483";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1483";"MADERA";" ";"CALLE";"1483"
"1492";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1492";"MADRAZO";" ";"CALLE";"1492"
"1491";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1491";"MADRAZO";" ";"CALLE";"1491"
"1490";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1490";"MADRAZO";" ";"CALLE";"1490"
"1486";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1486";"MADRAZO";" ";"CALLE";"1486"
"4588";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4588";"MADRID";" ";"PASEO";"4588"
"4578";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4578";"MADRID";" ";"PASEO";"4578"
"4577";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4577";"MADRID";" ";"PASEO";"4577"
"4576";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4576";"MADRID";" ";"PASEO";"4576"
"4575";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4575";"MADRID";" ";"PASEO";"4575"
"4574";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4574";"MADRID";" ";"PASEO";"4574"
"1494";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1494";"MADROÑO";" ";"CALLE";"1494"
"6749";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6749";"JUAN SARAZA ORTIZ";" ";"CALLE";"6749"
"6747";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6747";"JUAN SARAZA ORTIZ";" ";"CALLE";"6747"
"6748";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6748";"JUAN SARAZA ORTIZ";" ";"CALLE";"6748"
"3789";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3789";"ANICETO MARINA";" ";"CALLE";"3789"
"3790";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3790";"GUAYDIL";" ";"CALLE";"3790"
"3786";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3786";"RAUL CONTRERAS, POETA";" ";"CALLE";"3786"
"3804";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3804";"ROSALES";" ";"CALLE";"3804"
"6752";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6752";"SOMOSIERRA";" ";"CALLE";"6752"
"3792";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3792";"SOMOSIERRA";" ";"CALLE";"3792"
"6934";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6934";"SORIA";" ";"CALLE";"6934"
"3805";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3805";"SORIA";" ";"CALLE";"3805"
"3796";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3796";"BARBUZANO";" ";"CALLE";"3796"
"3793";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3793";"BARBUZANO";" ";"CALLE";"3793"
"3785";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3785";"BARBUZANO";" ";"CALLE";"3785"
"3795";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3795";"ELIAS";" ";"CALLE";"3795"
"3801";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3801";"HUERTO DE LOS OLIVOS";" ";"CALLE";"3801"
"3800";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3800";"HUERTO DE LOS OLIVOS";" ";"CALLE";"3800"
"3798";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3798";"HUERTO DE LOS OLIVOS";" ";"CALLE";"3798"
"3794";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3794";"HUERTO DE LOS OLIVOS";" ";"CALLE";"3794"
