<response>
<resources name="response">
<str name="tipo_insde">OTROS</str>
<str name="nombre">AERÓDROMO DE TREBUJENA</str>
<str name="s_sola">99128</str>
<str name="provincia">CADIZ</str>
<str name="s_cubi">2651</str>
<str name="titular">PRIVADA</str>
<str name="s_aire">30000</str>
<str name="acceso_s_ruedas">NO</str>
<str name="coord_latitud">36.8587890897459</str>
<date name="modified">2017-10-29T09:19:25.399Z</date>
<str name="coord_longitud">-6.1376153313234765</str>
<str name="municipio">TREBUJENA</str>
<str name="estado">BUENO</str>
<str name="uri">
http://apirtod.dipucadiz.es/api/datos/instalaciones_deportivas/45.xml
</str>
</resource>
<resource>
<str name="tipo_insde">PISCINA AL AIRE LIBRE</str>
<str name="nombre">CLUB SOCIAL MARINA DE LA BAHÍA</str>
<str name="s_sola">1959</str>
<str name="provincia">CADIZ</str>
<str name="s_cubi">481</str>
<str name="titular">VECINAL</str>
<str name="s_aire">1568</str>
<str name="acceso_s_ruedas">NO</str>
<str name="coord_latitud">36.533392820801474</str>
<date name="modified">2017-10-29T09:19:25.399Z</date>
<str name="coord_longitud">-6.200542896769116</str>
<str name="municipio">PUERTO REAL</str>
<str name="estado">BUENO</str>
<str name="uri">
http://apirtod.dipucadiz.es/api/datos/instalaciones_deportivas/44.xml
</str>
</resource>
<resource>
<str name="tipo_insde">ESCUELA DE VELA</str>
<str name="nombre">CLUB NÁUTICO EL TROCADERO</str>
<str name="s_sola">5964</str>
<str name="provincia">CADIZ</str>
<str name="s_cubi">275</str>
<str name="titular">OTRAS</str>
<str name="s_aire">0</str>
<str name="acceso_s_ruedas">NO</str>
<str name="coord_latitud">36.52489185779194</str>
<date name="modified">2017-10-29T09:19:25.399Z</date>
<str name="coord_longitud">-6.190677398512679</str>
<str name="municipio">PUERTO REAL</str>
<str name="estado">BUENO</str>
<str name="uri">
http://apirtod.dipucadiz.es/api/datos/instalaciones_deportivas/43.xml
</str>
</resource>
</resources>
</response>
